"Product Korporat Code","Reference","BoM Lines/Product Template/Korporat Code","BoM Lines/Product Template/Material Type","BoM Lines/Quantity","BoM Lines/Product Unit of Measure"
"","","POT-CDSM30R1-WNP","Packaging Material","1.0","Pc(s)"
"","","KB-WW2430R2-W","Packaging Material","0.04167","Pc(s)"
"","","DUS-CDSM30R1-W","Packaging Material","1.0","Pc(s)"
"","","CAP-PCDSM30R1-WNP","Packaging Material","1.0","Pc(s)"
"","","STIC-PPCDSM-WM","Packaging Material","1.0","Pc(s)"
"MY-FMCMSC-EM","3","KB-EAR0-KMM125","Packaging Material","0.02778","Pc(s)"
"","","STIC-PALR1-EM","Packaging Material","1.0","Pc(s)"
"","","FM-CMSC-EM","Finished Goods","1.0","Pc(s)"
"MY-FMCMB-EM","3","STIC-PALR1-EM","Packaging Material","1.0","Pc(s)"
"","","FM-CMB-EM","Finished Goods","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.02778","Pc(s)"
"B-SPG-MO13GR","3","STIC-BTSPGRR2-MOPSM","Packaging Material","1.0","Pc(s)"
"","","CAPC-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","KB-MOEBPR1-MO","Packaging Material","0.02083","Pc(s)"
"","","CONT-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","SHIF-SPRR1-MOPPN","Packaging Material","1.0","Pc(s)"
"","","B-SPG-BULK","Semi Finished Goods","0.013","kg"
"","","STIC-BCSPGRR2-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-SPRR1-MOILG","Packaging Material","1.0","Pc(s)"
"MY-MRWSDCN2-W","2","M-RWSDCN2-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PABR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.04166","Pc(s)"
"MY-MRWSNCN2-W","2","M-RWSNCN2-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PABR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.04166","Pc(s)"
"MY-FMCMSS-EM","3","STIC-PALR1-EM","Packaging Material","1.0","Pc(s)"
"","","FM-CMSS-EM","Finished Goods","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.02778","Pc(s)"
"MY-SRMRWSIBS-W","2","KB-W6040R2-W","Packaging Material","0.04","Pc(s)"
"","","STIC-PAPHUR1-WM","Packaging Material","1.0","Pc(s)"
"","","SRM-RWSIBS-W","Finished Goods","1.0","Pc(s)"
"MY-FWRWSABHA-W","2","FW-RWSABHA-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAELR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.03333","Pc(s)"
"MY-FWBSACNE-EM","3","FW-BSACNE-EM","Finished Goods","1.0","Pc(s)"
"","","STIC-PAHR1-EM","Packaging Material","1.0","Pc(s)"
"","","KB-EBR1-KMK125CF","Packaging Material","0.05","Pc(s)"
"EC-RWSB-W","4","KB-WSPA150221-KMM125","Packaging Material","0.02083","Pc(s)"
"","","DUS-CSEDCC10R1-W","Packaging Material","1.0","Pc(s)"
"","","TUBE-CSEDCC10R0-W5L","Packaging Material","1.0","Pc(s)"
"","","EC-RWSB-BULK","Semi Finished Goods","0.01","kg"
"M-RWSDCN1-W","5","M-RWSDC-BULK","Semi Finished Goods","0.015","kg"
"","","KB-WALPHAR1-W","Packaging Material","0.0277","Pc(s)"
"","","TUBE-CSBDCR0-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CSBDC15R2-W","Packaging Material","1.0","Pc(s)"
"MY-RLEMC03-W","6","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PADEMLC01R1-WMV","Packaging Material","1.0","Pc(s)"
"","","L-EMC03-W4GR","Finished Goods","1.0","Pc(s)"
"MY-RLEMC11-W","5","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PADEMLC01R1-WMV","Packaging Material","1.0","Pc(s)"
"","","L-EMC11-W4GR","Finished Goods","1.0","Pc(s)"
"M-WSDGN2-W","4","M-WSDG-BULK","Semi Finished Goods","0.03","kg"
"","","POT-PGCSRDGR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-PGSMR0-W","Packaging Material","1.0","Pc(s)"
"","","PLU-PGCSRDGR0-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CSRDG30R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.04166","Pc(s)"
"","","SPT-HRGR0-W","Packaging Material","1.0","Pc(s)"
"SRM-RWSIBS-W","5","DUS-CSDSBS20R2-W","Packaging Material","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.04","Pc(s)"
"","","SRM-RWSIBS-BULK","Semi Finished Goods","0.02","kg"
"","","BOTO-CSDSBS20R0-W","Packaging Material","1.0","Pc(s)"
"","","PU-CSDSBS20R0-W","Packaging Material","1.0","Pc(s)"
"","","CAP-CSDSBS20R0-W","Packaging Material","1.0","Pc(s)"
"SRM-RWSPTEN1-W","4","CAP-BCSPTE50R0-WALU","Packaging Material","1.0","Pc(s)"
"","","PLU-BCSPTE50R0-WLDHD","Packaging Material","1.0","Pc(s)"
"","","SRM-RWSPTE-BULK","Semi Finished Goods","0.05","kg"
"","","BOTO-CSPTE50R0-W","Packaging Material","1.0","Pc(s)"
"","","KB-WSPA150221-KMM125","Packaging Material","0.04","Pc(s)"
"","","DUS-CSPTE50R1-W","Packaging Material","1.0","Pc(s)"
"MY-FMAIS-EM","4 (INLINE)","KB-ECR1-KMK125CF","Packaging Material","0.03125","Pc(s)"
"","","STIC-PAER1-EM","Packaging Material","1.0","Pc(s)"
"","","DUS-AISM30R1-EACLD","Packaging Material","1.0","Pc(s)"
"","","CAP-PAISM30R1-EPP","Packaging Material","1.0","Pc(s)"
"","","POT-AISM30R1-EPP","Packaging Material","1.0","Pc(s)"
"","","PLU-PAISM30R1-EPP","Packaging Material","1.0","Pc(s)"
"","","FM-AIS-BULK","Semi Finished Goods","0.03","kg"
"B-SPB-MO13GR","3","SHIF-SPRR1-MOPPN","Packaging Material","1.0","Pc(s)"
"","","CONT-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","B-SPB-BULK","Semi Finished Goods","0.013","kg"
"","","STIC-BCSPBRR2-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-SPRR1-MOILG","Packaging Material","1.0","Pc(s)"
"","","STIC-BTSPBRR2-MOPSM","Packaging Material","1.0","Pc(s)"
"","","CAPC-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","KB-MOEBPR1-MO","Packaging Material","0.02083","Pc(s)"
"MY-MURDIS-EM","4","STIC-PAGR1-EM","Packaging Material","1.0","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.01786","Pc(s)"
"","","MUR-DIS-EM50ML","Finished Goods","1.0","Pc(s)"
"P-FRSSLM-MO","2","KB-POBC4352-K150M4BC","Packaging Material","0.07692","Pc(s)"
"","","LEAF-SGR0-MO","Packaging Material","1.0","Pc(s)"
"","","BOX-SGSSB-MO","Packaging Material","1.0","Pc(s)"
"","","BO-SKST09FS-MO6G","Finished Goods","1.0","Pc(s)"
"","","L-PTMCAFS-MO","Finished Goods","1.0","Pc(s)"
"P-FRSSMD-MO","2","BO-SKCS06BS-MO6G","Finished Goods","1.0","Pc(s)"
"","","L-PTMC07BS-MO","Finished Goods","1.0","Pc(s)"
"","","LEAF-SFR0-MO","Packaging Material","1.0","Pc(s)"
"","","BOX-SFSSB-MO","Packaging Material","1.0","Pc(s)"
"","","KB-POBC4352-K150M4BC","Packaging Material","0.07692","Pc(s)"
"FW-NFSLWF-W","1","KB-WEPSIR1-W","Packaging Material","0.02777","Pc(s)"
"","","FW-NFSLWFPE-W","Finished Goods","1.0","Pc(s)"
"","","M-LDCN1-W","Finished Goods","1.0","Pc(s)"
"","","STIC-BNFSLWFF5-W","Packaging Material","1.0","Pc(s)"
"SS-NFSUVSAFE-W","1","TUBE-NFSUVSAFE5-W","Packaging Material","1.0","Pc(s)"
"","","ENV-NFSUVSAFE5-W","Packaging Material","1.0","Pc(s)"
"","","SS-UVSAFE-BULK","Semi Finished Goods","0.005","kg"
"","","KB-WMUR0-KMM125","Packaging Material","0.02272","Pc(s)"
"MY-FMIAV-EM","3","FMI-AV-EM","Finished Goods","1.0","Pc(s)"
"","","STIC-PAMR1-EM","Packaging Material","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.02857","Pc(s)"
"FM-RLN2-W","5","FM-RLN2-BULK","Semi Finished Goods","0.05","kg"
"","","KB-K100R1-W","Packaging Material","0.02","Pc(s)"
"","","TUBE-LBCM50-WPBL","Packaging Material","1.0","Pc(s)"
"MASK-EEPC-W7GR","10","BOTO-PCMWPSFB-W","Packaging Material","1.0","Pc(s)"
"","","MASK-EEPC-BULK","Semi Finished Goods","0.007","kg"
"","","CAPA-PCM7R0-W","Packaging Material","1.0","Pc(s)"
"","","PLU-PCM7R0-W","Packaging Material","1.0","Pc(s)"
"","","PS-PVCPCMR1-WP35","Packaging Material","1.05","Pc(s)"
"","","KB-WEMASR1-KMK125CF","Packaging Material","0.00694","Pc(s)"
"","","IBOX-12EMASC-WD31","Packaging Material","0.08333","Pc(s)"
"MY-FWBSN2-EM","5 (INLINE)","TUBE-BSFW100R3-EPBL","Packaging Material","1.0","Pc(s)"
"","","KB-EBR1-KMK125CF","Packaging Material","0.05","Pc(s)"
"","","FW-BS-BULK","Semi Finished Goods","0.1","kg"
"","","STIC-PAHR1-EM","Packaging Material","1.0","Pc(s)"
"B-SPQ-MO13GR","3","STIC-BTSPQRR2-MOPSM","Packaging Material","1.0","Pc(s)"
"","","DUS-SPRR1-MOILG","Packaging Material","1.0","Pc(s)"
"","","CAPC-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","SHIF-SPRR1-MOPPN","Packaging Material","1.0","Pc(s)"
"","","CONT-SPRR1-MOSBS","Packaging Material","1.0","Pc(s)"
"","","KB-MOEBPR1-MO","Packaging Material","0.02083","Pc(s)"
"","","STIC-BCSPQRR2-MO","Packaging Material","1.0","Pc(s)"
"","","B-SPQ-BULK","Semi Finished Goods","0.013","kg"
"FW-GS-L","1","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"","","STIC-SEPOR0-X","Packaging Material","1.0","Pc(s)"
"","","KB-LABCR0-L","Packaging Material","0.05","Pc(s)"
"","","PU-LGSSC100-L","Packaging Material","1.0","Pc(s)"
"","","BOTO-GBMC100-L","Packaging Material","1.0","Pc(s)"
"","","FW-GS-BULK","Semi Finished Goods","0.1","kg"
"","","DUS-GBMC100-L","Packaging Material","1.0","Pc(s)"
"","","STIC-BGBMC100R0-L","Packaging Material","1.0","Pc(s)"
"","","STIC-FGBMC100R0-L","Packaging Material","1.0","Pc(s)"
"SS-DUVSDE-L","1","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"","","STIC-SEPOR0-X","Packaging Material","1.0","Pc(s)"
"","","SS-DUVSDE-BULK","Semi Finished Goods","0.03","kg"
"","","DUS-BPPS30R0-L","Packaging Material","1.0","Pc(s)"
"","","TUBE-BPPS30R0-L","Packaging Material","1.0","Pc(s)"
"","","KB-LABAR0-L","Packaging Material","0.01587","Pc(s)"
"P-BRGSDUV-L","1","PAP-OTGMR0-L","Packaging Material","1.0","Pc(s)"
"","","M-BRERMCNP-L","Finished Goods","1.0","Pc(s)"
"","","FW-GSNP-L","Finished Goods","1.0","Pc(s)"
"","","SS-DUVSDENP-L","Finished Goods","1.0","Pc(s)"
"","","KB-LABAR0-L","Packaging Material","0.04166","Pc(s)"
"","","POUC-OTGMR0-L","Packaging Material","1.0","Pc(s)"
"SS-DUVSDEN2-L","1","DUS-BPPS10R0-L","Packaging Material","1.0","Pc(s)"
"","","TUBE-BPPS10R0-L","Packaging Material","1.0","Pc(s)"
"","","SS-DUVSDE-BULK","Semi Finished Goods","0.01","kg"
"","","KB-LABBR0-L","Packaging Material","0.02083","Pc(s)"
"","","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"FW-GSN3-L","1","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"","","DUS-GBMC15R0-L","Packaging Material","1.0","Pc(s)"
"","","FW-GS-BULK","Semi Finished Goods","0.015","kg"
"","","TUBE-GBMC15R0-L","Packaging Material","1.0","Pc(s)"
"","","KB-LABBR0-L","Packaging Material","0.02083","Pc(s)"
"SS-NFSDUVSDE-L","1","SS-DUVSDE-BULK","Semi Finished Goods","0.01","kg"
"","","TUBE-BPPS10R0-L","Packaging Material","1.0","Pc(s)"
"","","DUS-BPPS10R0-L","Packaging Material","1.0","Pc(s)"
"","","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"","","KB-LABBR0-L","Packaging Material","0.02083","Pc(s)"
"","","STIC-NFSPBR0-L","Packaging Material","1.0","Pc(s)"
"FW-NFSGS-L","3","STIC-SEALR0-L","Packaging Material","1.0","Pc(s)"
"","","DUS-GBMC15R1-L","Packaging Material","1.0","Pc(s)"
"","","FW-GS-BULK","Semi Finished Goods","0.015","kg"
"","","TUBE-GBMC15R0-L","Packaging Material","1.0","Pc(s)"
"","","KB-LABBR0-L","Packaging Material","0.02083","Pc(s)"
"FT-BST-EM","2 (INLINE)","FT-BST-BULK","Semi Finished Goods","0.1","kg"
"","","KB-EAR0-KMM125","Packaging Material","0.04","Pc(s)"
"","","BOTO-PETRF100C-X","Packaging Material","1.0","Pc(s)"
"","","STIC-SBSFT100-E","Packaging Material","1.0","Pc(s)"
"","","CAP-BSFT100-E","Packaging Material","1.0","Pc(s)"
"","","PLU-PPBLANCT-X","Packaging Material","1.0","Pc(s)"
"MY-RFWRYAG-W","4","STIC-PALLCR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.03333","Pc(s)"
"","","FW-RYAG-W100ML","Finished Goods","1.0","Pc(s)"
"M-PBTUC-W","8","KB-WLS20R2-KMK125CF","Packaging Material","0.02778","Pc(s)"
"","","TUBE-PBTUC20-WPBL","Packaging Material","1.0","Pc(s)"
"","","M-PBTUC-BULK","Semi Finished Goods","0.02","kg"
"","","DUS-PBTUC20R3-W","Packaging Material","1.0","Pc(s)"
"BP-SBSBM-W100ML","6","STIC-SBMB100R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.04","Pc(s)"
"","","BOTO-PETRF100B-X","Packaging Material","1.0","Pc(s)"
"","","BP-SBSBM-BULK","Semi Finished Goods","0.1","kg"
"","","PU-SBMS100-W","Packaging Material","1.0","Pc(s)"
"BP-SJYBM-W100ML","6","PU-SBMS100-W","Packaging Material","1.0","Pc(s)"
"","","BP-SJYBM-BULK","Semi Finished Goods","0.1","kg"
"","","STIC-SBMJ100R1-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-PETRF100B-X","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.04","Pc(s)"
"BP-SPCBM-W100ML","6","BOTO-PETRF100B-X","Packaging Material","1.0","Pc(s)"
"","","BP-SPCBM-BULK","Semi Finished Goods","0.1","kg"
"","","PU-SBMS100-W","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.04","Pc(s)"
"","","STIC-SBMPC100R1-W","Packaging Material","1.0","Pc(s)"
"BP-SPRBM-W100ML","6","BP-SPRBM-BULK","Semi Finished Goods","0.1","kg"
"","","PU-SBMS100-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-PETRF100B-X","Packaging Material","1.0","Pc(s)"
"","","STIC-SBMPR100R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-W12X250R1-W","Packaging Material","0.04","Pc(s)"
"FW-GSNP-L","1","FW-GS-BULK","Semi Finished Goods","0.015","kg"
"","","TUBE-GBMC15R0-L","Packaging Material","1.0","Pc(s)"
"SS-DUVSDENP-L","1","TUBE-BPPS10R0-L","Packaging Material","1.0","Pc(s)"
"","","SS-DUVSDE-BULK","Semi Finished Goods","0.01","kg"
"L-PTG2-MO","1","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","BOTO-WGLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","STIC-BGLHT402R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VGLHT402R0-MO","Packaging Material","1.0","Pc(s)"
"","","L-PTG2-BULK","Semi Finished Goods","0.0045","kg"
"","","CAPA-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"L-PTG3-MO","1","DUS-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BGLHT403R0-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","BOTO-WGLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","L-PTG3-BULK","Semi Finished Goods","0.0045","kg"
"","","STIC-VGLHT403R0-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"L-PTG4-MO","1","DUS-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","BOTO-WGLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VGLHT404R0-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","CAPA-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","L-PTG4-BULK","Semi Finished Goods","0.0045","kg"
"","","STIC-BGLHT404R0-MO","Packaging Material","1.0","Pc(s)"
"L-PTG5-MO","1","L-PTG5-BULK","Semi Finished Goods","0.0045","kg"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","CAPA-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-GLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VGLHT405R0-MO","Packaging Material","1.0","Pc(s)"
"","","BOTO-WGLHTR0-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","STIC-BGLHT405R0-MO","Packaging Material","1.0","Pc(s)"
"LB-M-MO3,8G","5","KB-MOBORPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","DUS-LBLNR1-MOILG","Packaging Material","1.0","Pc(s)"
"","","STIC-BCLBLNMCMO-PW1W","Packaging Material","1.0","Pc(s)"
"","","CAPP-DSMALL-MOAS","Packaging Material","1.0","Pc(s)"
"","","POT-DSMALL-MOAS","Packaging Material","1.0","Pc(s)"
"","","LB-M-BULK","Semi Finished Goods","0.0038","kg"
"","","STIC-LBLNMCR1-MOMSF","Packaging Material","1.0","Pc(s)"
"LB-V-MO3,8G","5","KB-MOBORPR1-MO","Packaging Material","0.00694","Pc(s)"
"","","POT-DSMALL-MOAS","Packaging Material","1.0","Pc(s)"
"","","STIC-LBLNVLR1-MOMSF","Packaging Material","1.0","Pc(s)"
"","","LB-V-BULK","Semi Finished Goods","0.0038","kg"
"","","CAPP-DSMALL-MOAS","Packaging Material","1.0","Pc(s)"
"","","DUS-LBLNR1-MOILG","Packaging Material","1.0","Pc(s)"
"","","STIC-BCLBLNVLMO-PW1W","Packaging Material","1.0","Pc(s)"
"M-NFSBRERMC-L","2","M-BRERMCN2-L","Finished Goods","1.0","Pc(s)"
"","","STIC-NFSPBR0-L","Packaging Material","1.0","Pc(s)"
"CUS-IPBB11-W","1","STIC-QIMMBC11-W","Packaging Material","1.0","Pc(s)"
"","","DUS-SIMMBCR0-W","Packaging Material","1.0","Pc(s)"
"","","CUS-IPMB11-W15G","Finished Goods","1.0","Pc(s)"
"CUS-IPBB12-W","1","STIC-QIMMBC12-W","Packaging Material","1.0","Pc(s)"
"","","CUS-IPMB12-W15G","Finished Goods","1.0","Pc(s)"
"","","DUS-SIMMBCR0-W","Packaging Material","1.0","Pc(s)"
"CUS-IPBB13-W","2","STIC-QIMMBC13-W","Packaging Material","1.0","Pc(s)"
"","","INSP-MBC13BR2-W","Packaging Material","1.0","Pc(s)"
"","","DUS-SIMMBCR0-W","Packaging Material","1.0","Pc(s)"
"L-IPBMLMP01-W","1","DUS-SIMLPR0-W","Packaging Material","1.0","Pc(s)"
"","","L-IPMLMP01-W5.5G","Finished Goods","1.0","Pc(s)"
"","","STIC-QIMLMP01-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLPR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00757","Pc(s)"
"L-IPBMLMP02-W","1","DUS-SIMLPR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-QIMLMP02-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-12IMLPR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00757","Pc(s)"
"","","L-IPMLMP02-W5.5G","Finished Goods","1.0","Pc(s)"
"L-IPBMLMP06-W","1","IBOX-12IMLPR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-QIMLMP06-W","Packaging Material","1.0","Pc(s)"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00757","Pc(s)"
"","","DUS-SIMLPR0-W","Packaging Material","1.0","Pc(s)"
"","","L-IPMLMP06-W","Finished Goods","1.0","Pc(s)"
"L-IPBMLMP07-W","1","STIC-QIMLMP07-W","Packaging Material","1.0","Pc(s)"
"","","DUS-SIMLPR0-W","Packaging Material","1.0","Pc(s)"
"","","L-IPMLMP07-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00757","Pc(s)"
"","","IBOX-12IMLPR1-WDNF","Packaging Material","0.08333","Pc(s)"
"BO-IPBCBBC02-W","1","DUS-SICBBCR0-W","Packaging Material","1.0","Pc(s)"
"","","BO-IPCBBC02-W5.6G","Finished Goods","1.0","Pc(s)"
"EB-IPBB3M01-W","2 (INLINE)","DUS-SIBBMR0-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-IBBM1R0-WPETG","Packaging Material","1.0","Pc(s)"
"","","STIC-BCIBBM1R0-WPWNF","Packaging Material","1.0","Pc(s)"
"","","CAPA-IBBM1R0-WABSM","Packaging Material","1.0","Pc(s)"
"","","PLU-IBBM1R0-WPEN","Packaging Material","1.0","Pc(s)"
"","","DUS-IBBMR1-WHPD","Packaging Material","1.0","Pc(s)"
"","","EB-IPB3M01-BULK","Semi Finished Goods","0.0055","kg"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00439","Pc(s)"
"","","IBOX-12IBBMR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-QIBBM01-W","Packaging Material","1.0","Pc(s)"
"EB-IPBB3M02-W","2 (INLINE)","PLU-IBBM2R0-WPEN","Packaging Material","1.0","Pc(s)"
"","","STIC-QIBBM02-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-IBBM2R0-WPETG","Packaging Material","1.0","Pc(s)"
"","","DUS-SIBBMR0-W","Packaging Material","1.0","Pc(s)"
"","","EB-IPB3M02-BULK","Semi Finished Goods","0.0055","kg"
"","","KB-WIPSKMMR1-W","Packaging Material","0.00439","Pc(s)"
"","","IBOX-12IBBMR1-WDNF","Packaging Material","0.08333","Pc(s)"
"","","STIC-BCIBBM2R0-WPWNF","Packaging Material","1.0","Pc(s)"
"","","DUS-IBBMR1-WHPD","Packaging Material","1.0","Pc(s)"
"","","CAPA-IBBM2R0-WABSM","Packaging Material","1.0","Pc(s)"
"MY-RREMPBTUMW-W","8 (INLINE)","CAP-BMWR1-WPP","Packaging Material","1.0","Pc(s)"
"","","BOTO-PET100W-WPET","Packaging Material","1.0","Pc(s)"
"","","STIC-PBTUMWB-W","Packaging Material","1.0","Pc(s)"
"","","REM-PBTUMW-BULK","Semi Finished Goods","0.1","kg"
"","","STIC-PBTUMWA-W","Packaging Material","1.0","Pc(s)"
"","","PS-CAP-WPVC","Packaging Material","1.0","Pc(s)"
"","","STIC-PALLCR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-W100BR2-KMM125BF","Packaging Material","0.03571","Pc(s)"
"MY-RLREMO46-W","3","L-REMO46-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAELR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WLER1-KMK125CF","Packaging Material","0.00694","Pc(s)"
"MY-LSLWCI-W","3","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCI-W","Finished Goods","1.0","Pc(s)"
"MY-LSLWCC-W","3","L-SLWCC-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCA-W","3","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCA-W","Finished Goods","1.0","Pc(s)"
"MY-LSLWCG-W","3","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","L-SLWCG-W","Finished Goods","1.0","Pc(s)"
"MY-LSLWCE-W","3","L-SLWCE-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCL-W","3","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCL-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCF-W","3","L-SLWCF-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCB-W","3","L-SLWCB-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCJ-W","3","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCJ-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"MY-LSLWCD-W","3","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCD-W","Finished Goods","1.0","Pc(s)"
"MY-LSLWCH-W","3","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"","","L-SLWCH-W","Finished Goods","1.0","Pc(s)"
"MY-LSLWCK-W","3","STIC-PAAR1-WM","Packaging Material","1.0","Pc(s)"
"","","L-SLWCK-W","Finished Goods","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"MY-RLREMO26-W","3","L-REMO26-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAELR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WLER1-KMK125CF","Packaging Material","0.00694","Pc(s)"
