Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,M-RWSDCN1-W
CUS-HLGN10-MO/6,CUS-HLGN10-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,M-RWSDCN2-W
CUS-HLGN10-MO/6,CUS-HLGN10-MO,STIC-VHGCN10R1-MO,Packaging Material,1.00,Pc(s),,M-RWSDCN3-W
CUS-HLGN10-MO/6,CUS-HLGN10-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,M-RWSNCN1-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,M-RWSNCN2-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,M-SM01-KA
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,M-WSDGN2-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-VHGCC21R1-MO,Packaging Material,1.00,Pc(s),,MA-BSE-EM
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MA-MSCD-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MA-MSL-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MA-MSND-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MA-MTRWS-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,STIC-BHGCC21R0-MO,Packaging Material,1.00,Pc(s),,MA-NDSVC-W
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MA-RBSE-EM
CUS-HLGNC21-MO/6,CUS-HLGNC21-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MA-RMTRWS-W
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-VHGCN30R1-MO,Packaging Material,1.00,Pc(s),,MASK-EEAL-W6GR
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MASK-EEPC-W7GR
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MASK-EEVE-W7GR
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MASK-EL-MO
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MASK-EXPMM-W
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MASK-IP-W
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MB-MBSG01-B
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MED-NBS-N
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,STIC-BHGCN30R0-MO,Packaging Material,1.00,Pc(s),,MK-P1-P100
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MSS-P1C-P1
CUS-HLGNN30-MO/6,CUS-HLGNN30-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MUR-DIS-EM50ML
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MY-BBCRL01N1-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BBCRL01N2-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BBCRL02N1-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BBCRL02N2-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,ISPO-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BBSLP-EM
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-VHGCN50R0-MO,Packaging Material,1.00,Pc(s),,MY-BCLCLPA-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BCLCLPB-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MY-BCLCLPC-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,STIC-BHGCN50R0-MO,Packaging Material,1.00,Pc(s),,MY-BCLCLPD-W
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLCNB-EM
CUS-HLGNN50-MO/4,CUS-HLGNN50-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MY-BOCLCPE-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLCPI-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLCVI-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPBAC-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPBCP-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPCS-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPML-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPPB-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-BHGCW22R0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPPCCC-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MY-BOCLPPMCB-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCLPPTVB-EM
CUS-HLGNW22-MO/6,CUS-HLGNW22-MO,STIC-VHGCW22R1-MO,Packaging Material,1.00,Pc(s),,MY-BOCOCBMM-W
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-BHGCW33R0-MO,Packaging Material,1.00,Pc(s),,MY-BOCOCBSC-W
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOCOCBSP-W
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOR2CLPBBS-EM
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOR2CLPBCC-EM
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BOR2CLPBML-EM
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MY-BOR2CLPBVB-EM
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BPMOEDP-KA
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MY-BPRHEDP-KA
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MY-BPT01-MO
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,STIC-VHGCW33R1-MO,Packaging Material,1.00,Pc(s),,MY-BPT02-MO
CUS-HLGNW33-MO/6,CUS-HLGNW33-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MY-BPT03-MO
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BPT04-MO
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BPT05-MO
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BPT06-MO
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BPT07-MO
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MY-BR4L01LB-W
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BR4L02B-W
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-BHGCW41R0-MO,Packaging Material,1.00,Pc(s),,MY-BR4L03I-W
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MY-BR4L04N-W
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-VHGCW41R1-MO,Packaging Material,1.00,Pc(s),,MY-BRBMLP01-EM
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MY-BRBMLP02-EM
CUS-HLGNW41-MO/6,CUS-HLGNW41-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MY-BRBMLP03-EM
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,CONT-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BRBMLP04-EM
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,CONT-ICHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BRBSLP-EM
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,CONT-RHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BRORNBO-KA
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,ISPO-HLGCR1-MO,Packaging Material,1.00,Pc(s),,MY-BRUSEBS-EM
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,STIC-SHLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-BSFLP-EM
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,PUFF-HLGCR0-MO,Packaging Material,1.00,Pc(s),,MY-CONIP01-W
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,STIC-BHGCW42R0-MO,Packaging Material,1.00,Pc(s),,MY-CONIP02-W
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,DUS-HLGCIVR1-MO,Packaging Material,1.00,Pc(s),,MY-CONIP03-W
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,STIC-VHGCW42R1-MO,Packaging Material,1.00,Pc(s),,MY-CONIP04-W
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,STIC-MOR0-MO,Packaging Material,1.00,Pc(s),,MY-CONIP05-W
CUS-HLGNW42-MO/5,CUS-HLGNW42-MO,KB-MOTWC3252-K150M12,Packaging Material,0.04,Pc(s),,MY-CONIP06-W
CUS-R2EFC01-W/2,CUS-R2EFC01-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CONLBBL03-W
CUS-R2EFC01-W/2,CUS-R2EFC01-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CONLBBL04-W
CUS-R2EFC01-W/2,CUS-R2EFC01-W,CONP-EFCCR0-W,Intermediate,1.00,Pc(s),,MY-CONRLBBL01-W
CUS-R2EFC01-W/2,CUS-R2EFC01-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-CONRLBBL02-W
CUS-R2EFC01-W/2,CUS-R2EFC01-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CONSMULCA-EM
CUS-R2EFC01-W/2,CUS-R2EFC01-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSDM01-EM
CUS-R2EFC01-W/2,CUS-R2EFC01-W,STIC-BEFCC01R0-W,Packaging Material,1.00,Pc(s),,MY-CUSDM02-EM
CUS-R2EFC01-W/2,CUS-R2EFC01-W,DUS-EFCC01R2-W,Packaging Material,1.00,Pc(s),,MY-CUSDM03-EM
CUS-R2EFC01-W/2,CUS-R2EFC01-W,DUS-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSDM04-EM
CUS-R2EFC01-W/2,CUS-R2EFC01-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-CUSDM05-EM
CUS-R2EFC02-W/2,CUS-R2EFC02-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSDM06-EM
CUS-R2EFC02-W/2,CUS-R2EFC02-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSIPA-W
CUS-R2EFC02-W/2,CUS-R2EFC02-W,CONP-EFCCR0-W,Intermediate,1.00,Pc(s),,MY-CUSIPC-W
CUS-R2EFC02-W/2,CUS-R2EFC02-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-CUSIPE-W
CUS-R2EFC02-W/2,CUS-R2EFC02-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSIPF-W
CUS-R2EFC02-W/2,CUS-R2EFC02-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCC21-MO
CUS-R2EFC02-W/2,CUS-R2EFC02-W,STIC-BEFCC02R0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCC31-MO
CUS-R2EFC02-W/2,CUS-R2EFC02-W,DUS-EFCC02R2-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCC41-MO
CUS-R2EFC02-W/2,CUS-R2EFC02-W,DUS-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCC51-MO
CUS-R2EFC02-W/2,CUS-R2EFC02-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-CUSPDMCC62-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,CONP-EFCCR0-W,Intermediate,1.00,Pc(s),,MY-CUSPDMCN10-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCN20-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCN30-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-CUSPDMCN40-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCN50-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW12-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,STIC-BEFCC03R0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW21-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,DUS-EFCC03R2-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW22-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,DUS-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW30-MO
CUS-R2EFC03-W/2,CUS-R2EFC03-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-CUSPDMCW32-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,CONP-EFCCR0-W,Intermediate,1.00,Pc(s),,MY-CUSPDMCW33-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW41-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW42-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW50-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSPDMCW60-MO
CUS-R2EFC04-W/2,CUS-R2EFC04-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSR2EFC01-W
CUS-R2EFC04-W/2,CUS-R2EFC04-W,STIC-BEFCC04R0-W,Packaging Material,1.00,Pc(s),,MY-CUSR2EFC02-W
CUS-R2EFC04-W/2,CUS-R2EFC04-W,DUS-EFCC04R2-W,Packaging Material,1.00,Pc(s),,MY-CUSR2EFC03-W
CUS-R2EFC04-W/2,CUS-R2EFC04-W,DUS-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-CUSR2EFC04-W
CUS-R2EFC04-W/2,CUS-R2EFC04-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-DRO01-KA
CUS-REFC01-W/4,CUS-REFC01-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-DRO02-KA
CUS-REFC01-W/4,CUS-REFC01-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-DRRO-KA
CUS-REFC01-W/4,CUS-REFC01-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-EBABBL-EM
CUS-REFC01-W/4,CUS-REFC01-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBABBR-EM
CUS-REFC01-W/4,CUS-REFC01-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBEXPMBD01-W
CUS-REFC01-W/4,CUS-REFC01-W,STIC-BREFCC1R0-W,Packaging Material,1.00,Pc(s),,MY-EBEXPMBD02-W
CUS-REFC01-W/4,CUS-REFC01-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBEXPMBD03-W
CUS-REFC01-W/4,CUS-REFC01-W,DUS-REFCC01R0-W,Packaging Material,1.00,Pc(s),,MY-EBIPEM01-W
CUS-REFC01-W/4,CUS-REFC01-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-EBIPEM02-W
CUS-REFC02-W/4,CUS-REFC02-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBIPEM03-W
CUS-REFC02-W/4,CUS-REFC02-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBIPEM04-W
CUS-REFC02-W/4,CUS-REFC02-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-EBIPEM05-W
CUS-REFC02-W/4,CUS-REFC02-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBREPBL-W
CUS-REFC02-W/4,CUS-REFC02-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBREPBR-W
CUS-REFC02-W/4,CUS-REFC02-W,STIC-BREFCC2R0-W,Packaging Material,1.00,Pc(s),,MY-EBRIPBA-W
CUS-REFC02-W/4,CUS-REFC02-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBRIPBB-W
CUS-REFC02-W/4,CUS-REFC02-W,DUS-REFCC02R0-W,Packaging Material,1.00,Pc(s),,MY-EBRIPEM01-W
CUS-REFC02-W/4,CUS-REFC02-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-EBRIPEM02-W
CUS-REFC03-W/4,CUS-REFC03-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBSMUEMA-EM
CUS-REFC03-W/4,CUS-REFC03-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBSMUEMB-EM
CUS-REFC03-W/4,CUS-REFC03-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-EBSMUEMC-EM
CUS-REFC03-W/4,CUS-REFC03-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-EBTS-EM
CUS-REFC03-W/4,CUS-REFC03-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ECRRYAG-W
CUS-REFC03-W/4,CUS-REFC03-W,STIC-BREFCC3R0-W,Packaging Material,1.00,Pc(s),,MY-ECRWSB-W
CUS-REFC03-W/4,CUS-REFC03-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ELEDPBL-EM
CUS-REFC03-W/4,CUS-REFC03-W,DUS-REFCC03R0-W,Packaging Material,1.00,Pc(s),,MY-ELEDPBR-EM
CUS-REFC03-W/4,CUS-REFC03-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-ELELT-EM
CUS-REFC04-W/4,CUS-REFC04-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ELEXPELB-W
CUS-REFC04-W/4,CUS-REFC04-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ELHBS-MO
CUS-REFC04-W/4,CUS-REFC04-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ELIPHBR-W
CUS-REFC04-W/4,CUS-REFC04-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-ELR2IPHPB-W
CUS-REFC04-W/4,CUS-REFC04-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ESCLPNB-W
CUS-REFC04-W/4,CUS-REFC04-W,STIC-BREFCC4R0-W,Packaging Material,1.00,Pc(s),,MY-ESCLPPB-W
CUS-REFC04-W/4,CUS-REFC04-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ESCLPWP-W
CUS-REFC04-W/4,CUS-REFC04-W,DUS-REFCC04R0-W,Packaging Material,1.00,Pc(s),,MY-ESIPA-W
CUS-REFC04-W/4,CUS-REFC04-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-ESIPB-W
CUS-RREFC01-W/2,CUS-RREFC01-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ESPARR-MO
CUS-RREFC01-W/2,CUS-RREFC01-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ESPAUB-MO
CUS-RREFC01-W/2,CUS-RREFC01-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-ESPRPBK-EM
CUS-RREFC01-W/2,CUS-RREFC01-W,STIC-SEFCCR1-W,Packaging Material,1.00,Pc(s),,MY-ESPRPGI-EM
CUS-RREFC01-W/2,CUS-RREFC01-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-ESPRPNS-EM
CUS-RREFC01-W/2,CUS-RREFC01-W,STIC-BREFCC1R0-W,Packaging Material,1.00,Pc(s),,MY-ESPRPPH-EM
CUS-RREFC01-W/2,CUS-RREFC01-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FACLFLMHCP-W
CUS-RREFC01-W/2,CUS-RREFC01-W,STIC-VEFCCR01R0-W,Packaging Material,1.00,Pc(s),,MY-FACLFMDHCP-W
CUS-RREFC01-W/2,CUS-RREFC01-W,DUS-EFCCRR0-W,Packaging Material,1.00,Pc(s),,MY-FAEGH-W
CUS-RREFC01-W/2,CUS-RREFC01-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-FAIPLGH01-W
CUS-RREFC02-W/1,CUS-RREFC02-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FAIPLGH02-W
CUS-RREFC02-W/1,CUS-RREFC02-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FAPFMS-MO
CUS-RREFC02-W/1,CUS-RREFC02-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-FBWMM01-EM
CUS-RREFC02-W/1,CUS-RREFC02-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FBWMM02-EM
CUS-RREFC02-W/1,CUS-RREFC02-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FBWMM03-EM
CUS-RREFC02-W/1,CUS-RREFC02-W,STIC-BREFCC2R0-W,Packaging Material,1.00,Pc(s),,MY-FBWMM04-EM
CUS-RREFC02-W/1,CUS-RREFC02-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FCLCMA-W
CUS-RREFC02-W/1,CUS-RREFC02-W,DUS-REFCC02R0-W,Packaging Material,1.00,Pc(s),,MY-FCLCMB-W
CUS-RREFC02-W/1,CUS-RREFC02-W,DUS-SEFCCRR0-W,Packaging Material,1.00,Pc(s),,MY-FCLCMC-W
CUS-RREFC02-W/1,CUS-RREFC02-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-FCLCMD-W
CUS-RREFC03-W/1,CUS-RREFC03-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FCLCME-W
CUS-RREFC03-W/1,CUS-RREFC03-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FCLCMF-W
CUS-RREFC03-W/1,CUS-RREFC03-W,ISPO-IPE4712R0-X,Packaging Material,1.00,Pc(s),,MY-FCLCMG-W
CUS-RREFC03-W/1,CUS-RREFC03-W,STIC-SEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FCLCMH-W
CUS-RREFC03-W/1,CUS-RREFC03-W,PUFF-EFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FIPSF11-W
CUS-RREFC03-W/1,CUS-RREFC03-W,STIC-BREFCC3R0-W,Packaging Material,1.00,Pc(s),,MY-FIPSF12-W
CUS-RREFC03-W/1,CUS-RREFC03-W,SACH-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FIPSF13-W
CUS-RREFC03-W/1,CUS-RREFC03-W,DUS-REFCC03R0-W,Packaging Material,1.00,Pc(s),,MY-FIPSF14-W
CUS-RREFC03-W/1,CUS-RREFC03-W,DUS-SEFCCRR0-W,Packaging Material,1.00,Pc(s),,MY-FIPSF15-W
CUS-RREFC03-W/1,CUS-RREFC03-W,KB-WIPSKMMR1-W,Packaging Material,0.02,Pc(s),,MY-FIPSF16-W
CUS-RREFC04-W/1,CUS-RREFC04-W,CONT-REFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FLLF01-W
CUS-RREFC04-W/1,CUS-RREFC04-W,CONT-ICEFCCR0-W,Packaging Material,1.00,Pc(s),,MY-FLLF02-W
