"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Incoterms"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-CPA4-UC","2200055","2","2","DELIVERED DUTY PAID"
"STIC-COVBSCKR1-EPPW","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVBSCPR0-EPPW","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVBSCPR1-EPPW","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVBSCWR1-EPPW","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COCBBLG15-R2PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVCBBLG50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COCBBLG50-R2PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBMP15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"STIC-COCBBMP15-R2PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVCBBMP50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBOL15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBOL50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COCBBPF15-R2PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVCBBPF50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBRO15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"STIC-COCBBR15-R2PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVCBBRO50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COCBBR50-R2PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBST15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"STIC-COCBBST15-R2PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVCBBST50-R1PP","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-CCTCMPR0-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CCTGMGTR0-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CCTGMHR0-E","2200015","1","2","DELIVERED DUTY PAID"
"","2200015","1","2","DELIVERED DUTY PAID"
"","2200015","1","2","DELIVERED DUTY PAID"
"STIC-CCTSMCR0-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CCTSMRR0-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBLG10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBMP10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBO10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-CCBBPR1-W100","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBPF10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBR10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-CCBBSR1-W100","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-COVCBBS10-PPW5","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-CNDAACMR1-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CNDAACMR0-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CNDABCMR0-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CNDMOCMR0-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CNDOPCMR0-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-CNDTTCMR0-W","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-COVSBSOL15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVSBSOL24-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVSBSPF15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-COVSBSST15-R1PP","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-CSBSSR2-W150","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-CFPALMOPPT-2W15","2303751","3","2","DELIVERED DUTY PAID"
"STIC-CDPR22-W","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-CSPR22-W","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-WDFS170-W","2306552","4","2","DELIVERED DUTY PAID"
"","2306552","4","2","DELIVERED DUTY PAID"
"","2306552","4","2","DELIVERED DUTY PAID"
"","2306552","4","2","DELIVERED DUTY PAID"
"","2306552","4","2","DELIVERED DUTY PAID"
"","2306552","4","2","DELIVERED DUTY PAID"
"STIC-DTTR0-EPPW","2200066","3","2","DELIVERED DUTY PAID"
"STIC-EMHG50-E","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-EPRD22-E","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"STIC-EPRM22-E","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"STIC-EPRS22-E","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"STIC-ERRD22R2-E","2200015","3","2","DELIVERED DUTY PAID"
"STIC-BTESBGR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESEBR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESENR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESGER1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESISR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESLAR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESMFR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BTESNNR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-ESTSBMO-PSM1W42","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-ECAHFW100-W","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECAHFW60-W","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECAHMGR1-WPSB","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECAHMG-WPSB","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-EBSFW100-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-EBSFW50-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-ECCSBDC30-W","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECCSBANC30-W","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECCSFC100-W","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECLIR0-W","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"","2200066","3","2","DELIVERED DUTY PAID"
"STIC-ECCABE30-W","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"STIC-ECCSROS30-W","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"","2200015","4","2","DELIVERED DUTY PAID"
"STIC-ECGEFS100R0-K","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ELLPR0-WPPSB","2306552","3","2","DELIVERED DUTY PAID"
"","2306552","3","2","DELIVERED DUTY PAID"
"","2306552","3","2","DELIVERED DUTY PAID"
"STIC-ECMWR0-WPPSB","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"STIC-ENFSBSFW-E","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECNFSBSAP15-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-ECNFSSB12-E","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-ECOACFW100R0-K","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECPBCFBOCRV100-W","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"STIC-ECPBCFBOCRV50-W","2309281","3","2","DELIVERED DUTY UNPAID"
"","2309281","3","2","DELIVERED DUTY UNPAID"
"","2309281","3","2","DELIVERED DUTY UNPAID"
"","2309281","3","2","DELIVERED DUTY UNPAID"
"STIC-ECPBCFBSGRV100-W","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"STIC-ECPBCFBSGRV50-W","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"","2309281","3","2","DELIVERED DUTY PAID"
"STIC-ERYFW100R0-W","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECSW-WPSB","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","3","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECSEBFW100R0-K","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"","2303747","4","2","DELIVERED DUTY PAID"
"STIC-ECTAOCDFW100R0-K","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-EYECWTSN-WM","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"","2200015","3","2","DELIVERED DUTY PAID"
"STIC-BTFCKR1-MOMSF","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"","2303751","3","2","DELIVERED DUTY PAID"
"STIC-BFCKR4-MO","2303751","4","2","DELIVERED DUTY PAID"
"","2303751","4","2","DELIVERED DUTY PAID"
"","2303751","4","2","DELIVERED DUTY PAID"
"","2303751","4","2","DELIVERED DUTY PAID"
"","2303751","4","2","DELIVERED DUTY PAID"
"","2303751","4","2","DELIVERED DUTY PAID"
