SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
MY-RLEMC13-W;Malaysia Wardah Exclusive Matte Lip Cream 13 Fruit Punch 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC13-W;b;z;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEMC14-W;Malaysia Wardah Exclusive Matte Lip Cream 14 My Honey Bee 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC14-W;b;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEMC15-W;Malaysia Wardah Exclusive Matte Lip Cream 15 Pinky Plumise 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC15-W;b;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEMC16-W;Malaysia Wardah Exclusive Matte Lip Cream 16 Heartbeet 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC16-W;b;z;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEMC17-W;Malaysia Wardah Exclusive Matte Lip Cream 17 Rosy Cheek 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC17-W;b;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEMC18-W;Malaysia Wardah Exclusive Matte Lip Cream 18 Saturdate Night 4 g;;;Pc(s);4.0;g;;g;;;144;KOLI;12096;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;MY-RLEMC18-W;b;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEVCL01-W;Malaysia Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g;;;Pc(s);5.5;g;;g;;;192;KOLI;14400;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP TINT;WARDAH MALAYSIA EVERYDAY LIP TINT;MY-RLEVCL01-W;b;z;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEVCL02-W;Malaysia Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g;;;Pc(s);5.5;g;;g;;;192;KOLI;14400;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP TINT;WARDAH MALAYSIA EVERYDAY LIP TINT;MY-RLEVCL02-W;b;y;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLEVCL03-W;Malaysia Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g;;;Pc(s);5.5;g;;g;;;192;KOLI;14400;PLT;;TRL;FG;sellable;Wardah Malaysia;existing;local;JTK06;LIP MAKE UP;LIP TINT;WARDAH MALAYSIA EVERYDAY LIP TINT;MY-RLEVCL03-W;b;y;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM01-W;Malaysia Wardah Intense Matte Lipstick 01 Socialite Peach 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM01-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM02-W;Malaysia Wardah Intense Matte Lipstick 02 Blushing Nude 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM02-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM03-W;Malaysia Wardah Intense Matte Lipstick 03 Peach Perfect 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM03-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM04-W;Malaysia Wardah Intense Matte Lipstick 04 Mauve Mellow 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM04-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM05-W;Malaysia Wardah Intense Matte Lipstick 05 Easy Brownie 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM05-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM06-W;Malaysia Wardah Intense Matte Lipstick 06 Blooming Pink 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM06-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM07-W;Malaysia Wardah Intense Matte Lipstick 07 Passionate Pink 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM07-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM08-W;Malaysia Wardah Intense Matte Lipstick 08 Retro Red 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM08-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM09-W;Malaysia Wardah Intense Matte Lipstick 09 Vibrant-Red 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM09-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM10-W;Malaysia Wardah Intense Matte Lipstick 10 Miss Terracotta 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM10-W;b;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM11-W;Malaysia Wardah Intense Matte Lipstick 11 Choco Town 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM11-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM12-W;Malaysia Wardah Intense Matte Lipstick 12 Lady Burgundy 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM12-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM13-W;Malaysia Wardah Intense Matte Lipstick 13 Yummy Brownie 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM13-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM14-W;Malaysia Wardah Intense Matte Lipstick 14 Active Cerise 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM14-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM15-W;Malaysia Wardah Intense Matte Lipstick 15 Out of Red! 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM15-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIM16-W;Malaysia Wardah Intense Matte Lipstick 16 Pecan Pie 2.3 g;;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;7200;TRL;FG;sellable;Wardah Malaysia;to be discontinued;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK INTENSE MATTE;MY-RLIM16-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLIPGC01-W;Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 01 Rhythm 2.7 g;;;Pc(s);2.7;g;;g;;;192;KOLI;;PLT;3840;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CRAYON GLOSSY;MALAYSIA INSTAPERFECT LIP CRAYON GLOSS CHIC;MY-RLIPGC01-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPGC02-W;Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 02 Clue 2.7 g;;;Pc(s);2.7;g;;g;;;192;KOLI;;PLT;3840;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CRAYON GLOSSY;MALAYSIA INSTAPERFECT LIP CRAYON GLOSS CHIC;MY-RLIPGC02-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPGC03-W;Malaysia Wardah Instaperfect GLOSS CHIC Lip Crayon 03 Mind 2.7 g;;;Pc(s);2.7;g;;g;;;192;KOLI;;PLT;3840;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CRAYON GLOSSY;MALAYSIA INSTAPERFECT LIP CRAYON GLOSS CHIC;MY-RLIPGC03-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC01-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 01 Pace 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC01-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC02-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 02 Morale 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC02-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC03-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 03 Honor 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC03-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC04-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 04 Joy 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC04-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC05-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 05 Sense 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC05-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMC06-W;Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 06 Soul 3 g;;;Pc(s);3.0;g;;g;;;192;KOLI;;PLT;7680;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK04;LIP MAKE UP;LIP CRAYON MATTE;MALAYSIA INSTAPERFECT LIP CRAYON MATTECENTRIC;MY-RLIPMC06-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP01-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 01. GLEE 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP01-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP02-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 02. DEAR 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP02-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP03-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 03. CHIC 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP03-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP04-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 04. VIBE 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP04-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP05-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 05. HYPE 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP05-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP06-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 06. FLAIR 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP06-W;a;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP07-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 07. DAZZLE 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP07-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP08-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 08. EDGE 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP08-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMLMP09-W;Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 09. ICON 5.5 g;;;Pc(s);5.5;g;;g;;;132;KOLI;;PLT;2640;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;MY-RLIPMLMP09-W;a;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMMS01-W;Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 01. SWING 3.5 g;;;Pc(s);3.5;g;;g;;;156;KOLI;;PLT;3600;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;MALAYSIA INSTAPERFECT LIPSTICK MATTETITUDE;MY-RLIPMMS01-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMMS02-W;Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 02. NOBLE 3.5 g;;;Pc(s);3.5;g;;g;;;156;KOLI;;PLT;3600;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;MALAYSIA INSTAPERFECT LIPSTICK MATTETITUDE;MY-RLIPMMS02-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMMS03-W;Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 03. FEMME 3.5 g;;;Pc(s);3.5;g;;g;;;156;KOLI;;PLT;3600;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;MALAYSIA INSTAPERFECT LIPSTICK MATTETITUDE;MY-RLIPMMS03-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMMS04-W;Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 04. BUZZ 3.5 g;;;Pc(s);3.5;g;;g;;;156;KOLI;;PLT;3600;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;MALAYSIA INSTAPERFECT LIPSTICK MATTETITUDE;MY-RLIPMMS04-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLIPMMS05-W;Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 05. FLUX 3.5 g;;;Pc(s);3.5;g;;g;;;156;KOLI;;PLT;3600;TRL;FG;sellable;Instaperfect Malaysia;existing;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;MALAYSIA INSTAPERFECT LIPSTICK MATTETITUDE;MY-RLIPMMS05-W;b;x;;;;;;eksported;STD;False;;;;MASSTIGE;False;;Pc(s);;;
MY-RLLL01-W;Malaysia Wardah Longlasting Lipstick 01 Fabulous Peach 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL01-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL02-W;Malaysia Wardah Longlasting Lipstick 02 Pink Sorbet 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL02-W;a;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL03-W;Malaysia Wardah Longlasting Lipstick 03 Simply Brown 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL03-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL04-W;Malaysia Wardah Longlasting Lipstick 04 Antique Pink 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL04-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL05-W;Malaysia Wardah Longlasting Lipstick 05 Fuchsia Fever 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL05-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL06-W;Malaysia Wardah Longlasting Lipstick 06 Delicate Pink 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL06-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL07-W;Malaysia Wardah Longlasting Lipstick 07 Raspberry Hip 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL07-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL08-W;Malaysia Wardah Longlasting Lipstick 08 Red Velvet 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL08-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL09-W;Malaysia Wardah Longlasting Lipstick 09 Vibrant Red 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL09-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL10-W;Malaysia Wardah Longlasting Lipstick 10 Stylish Mocca 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL10-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL11-W;Malaysia Wardah Longlasting Lipstick 11 Cherrie Glam 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL11-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL12-W;Malaysia Wardah Longlasting Lipstick 12 Lustrous Red 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL12-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
MY-RLLL13-W;Malaysia Wardah Longlasting Lipstick 13 Classic Brown 2.3 g (Pc(s));;;Pc(s);2.3;g;;g;;;240;KOLI;;PLT;6000;TRL;FG;sellable;Wardah Malaysia;inactive;local;JTK06;LIP MAKE UP;LIPSTICK MATTE;WARDAH MALAYSIA LIPSTICK LONG LASTING;MY-RLLL13-W;c;x;;;;;;eksported;STD;False;;;;MASS;False;;Pc(s);;;
