SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
DUS-CMLC13-W;Dus CMLC 13 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC13-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMLC14-W;Dus CMLC 14 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC14-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMLC15-W;Dus CMLC 15 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC15-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMLC16-W;Dus CMLC 16 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC16-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMLC17-W;Dus CMLC 17 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC17-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMLC18-W;Dus CMLC 18 CRT W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMLC18-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMMOI300-30774LG;Dus Cheek Marbles Make over;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;DUS-CMMOI300-30774LG;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMMVR1-EILD;Dus Creamatte 03 Mauvelous CRT R1 E (Pc(s);;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMMVR1-EILD;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CMMVR2-E;Dus Creamatte 03 Mauvelous CRT R2 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMMVR2-E;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPPR0-EILD;Dus Creamatte Perky Plum E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMPPR0-EILD;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPPR1-E;Dus Creamatte 12 Perky Plum CRT R1 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMPPR1-E;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPR0-W;Dus Colorfit Mattifying Powder W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMPR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPR1-W;Dus Colorfit Mattifying Powder R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMPR1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPR2-W;Dus Colorfit Mattifying Powder R2 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CMPR2-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPSR0-EILD;Dus Creamatte Pumpkin Spice E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMPSR0-EILD;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMPSR1-E;Dus Creamatte 08 Pumpkin Spice CRT R1 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMPSR1-E;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMSFR0-EILD;Dus Creamatte Starfish E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMSFR0-EILD;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CMSFR1-E;Dus Creamatte 10 Starfish CRT R1 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMSFR1-E;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMTWR1-EILD;Dus Creamatte 07 Tumbleweed CRT R1 E (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMTWR1-EILD;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CMTWR2-E;Dus Creamatte 07 Tumbleweed CRT R2 E;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CMTWR2-E;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-COTR0-B;Dus Carrier Oil Terra Beyondly B/LB;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Beyondly;;;;;;;DUS-COTR0-B;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPADCCR0-W;Dus Crystallure PADC Concealer W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPADCCR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CPGCR0-W;Dus Colorfit PGC W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CPGCR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPLPBR0-W;Dus Crystallure PLP Blush W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPLPBR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPMCR0-W;Dus Crystallure PMC Lacquer Stick W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPMCR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPRLR0-W;Dus Crystallure PRL Lip Couture W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPRLR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPSLR0-W;Dus Crystallure PSL Lacquer Stick W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPSLR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPSPFRR0-W;Dus Crystallure PLS Powder Foundation Refill W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CPSPFRR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CPVLR0-W;Dus Crystallure PRV Lipstick W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;;;;;;DUS-CPVLR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CQEP01R0-W;Dus Colorfit Quad Eye Palette 01 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CQEP01R0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CQEP02R0-W;Dus Colorfit Quad Eye Palette 02 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CQEP02R0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CQEP03R0-W;Dus Colorfit Quad Eye Palette 03 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CQEP03R0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CRELR0-EACLG;Dus Creme Lipstick R0 Emina;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Emina;;local;;;;;DUS-CRELR0-EACLG;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CRGFHR0-MO;Cardboard Riche Glow Face Highlighter MO;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Make Over;;local;;;;;DUS-CRGFHR0-MO;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSAESR0-W;Dus Crystallure SA Eye Serum 15 CRT W (Pc(s));;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CSAESR0-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSAESR1-W;Dus Crystallure SA Eye Serum 15 CRT R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Crystallure;;local;;;;;DUS-CSAESR1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBANC15-W;Dus CS Bright Activating Night Cream 15 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC15-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBANC15R1-W;Dus CS Bright Activating Night Cream 15 R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC15R1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBANC15R2-W;Dus CS Bright Activating Night Cream 15 R2 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC15R2-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CSBANC30-W;Dus CS Bright Activating Night Cream 30 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC30-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBANC30R1-W;Dus CS Bright Activating Night Cream 30 R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC30R1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBANC30R2-W;Dus CS Bright Activating Night Cream 30 R2 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBANC30R2-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBDC15-W;Dus CS Brightening Day Cream 15 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC15-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBDC15R1-W;Dus CS Brightening Day Cream 15 R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC15R1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBDC15R2-W;Dus CS Brightening Day Cream 15 R2 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC15R2-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CSBDC30-W;Dus CS Brightening Day Cream 30 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC30-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBDC30R1-W;Dus CS Brightening Day Cream 30 R1 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC30R1-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
DUS-CSBDC30R2-W;Dus CS Brightening Day Cream 30 R2 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC30R2-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;regular
DUS-CSBDC9-W;Dus CS Brightening Day Cream 9 W;;;Pc(s);;g;;g;;;;KOLI;;PLT;;TRL;PM;;Wardah;;local;;;;;DUS-CSBDC9-W;;;;;;;;;;;;;;;;DUS;Pc(s);;;irregular
