Korporat Code,Variant Seller/Vendor/Reference,Variant Seller/Percentage,Variant Seller/Delivery Lead Time,Variant Seller/QC Leadtime in days,Variant Seller/Min Qty,Variant Seller/Lot Size,Variant Seller/Vendor/Display Name,Variant Seller/Purchase Start Date,Variant Seller/Purchase End Date,Variant Seller/Incoterms,Variant Seller/Company/Display Name
BOTO-BDMR0-MOPTG,2200032,1,15,2,10000,100,"ESMIN CO., LTD.",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BDMR0-MOPTG,2200032,1,15,2,10000,100,"ESMIN CO., LTD.",2022-02-03,2022-03-08,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BDMR0-MOPTG,2200032,1,15,2,10000,100,"ESMIN CO., LTD.",2022-02-03,2022-07-14,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BDMR0-MOPTG,2200032,1,17,2,10000,100,"ESMIN CO., LTD.",2022-02-03,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BNG100PVC-,2200042,1,4,2,30000,354,"JAYATAMA SELARAS, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BNG100PVC-,2200042,1,4,2,30000,354,"JAYATAMA SELARAS, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BR100SO-W,2308464,1,4,2,200000,100,"ARTHA KARTIKA PUTRA, PT",2022-02-28,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BSLPR0-EBS,2200004,1,4,2,30000,100,"ALBEA RIGID PACKAGING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BSLPR1-EM,2200004,1,6,2,20768,472,"ALBEA RIGID PACKAGING, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BSLPR2-EM,2200004,1,4,2,10000,472,"ALBEA RIGID PACKAGING, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BSLPR2-EM,2200004,1,4,2,10000,472,"ALBEA RIGID PACKAGING, PT",2022-01-07,2022-04-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BSLPR2-EM,2200004,1,4,2,30000,472,"ALBEA RIGID PACKAGING, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMGTR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2021-08-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMGTR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2021-08-16,2021-12-17,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMGTR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMGTR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,2022-03-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMGTR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-04-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2021-08-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2021-08-16,2021-12-17,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,,EX WORKS,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,2022-03-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMSSR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-04-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMYZR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2021-08-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMYZR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMYZR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-01-07,2022-03-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-BWMYZR0-BD,2305884,1,2,2,10000,128,"NATAMAS PLAST, PT",2022-04-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-C240GTP-PET24,2200104,1,22,2,15000,100,ZHONGSHAN WEIZHAO PLASTIC,,2021-01-25,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CADLPR0-W,2200089,1,9,2,300000,630,"TECHPACK ASIA, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CADLPR0-W,2200089,1,9,2,300000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CAUSSSR0-TV,2302336,1,4,2,15000,784,"NEW RED&WHITE MANUFACTORY, PT",2022-01-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CAUSSSR0-TV,2302336,1,4,2,15000,784,"NEW RED&WHITE MANUFACTORY, PT",2022-01-18,2022-01-28,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CDAMGR0-W,2200001,1,14,2,10000,100,"A.BEST INTER PRODUCTS CO.,LTD",2021-01-25,2021-08-30,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CDAMGR0-W,2200001,1,14,2,5000,100,"A.BEST INTER PRODUCTS CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CDFMR0-WPET,2200103,1,10,2,10000,100,"ZHEJIANG JM INDUSTRY CO., LTD",2022-01-18,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CDFMR1-WPET,2200103,1,12,2,10000,100,"ZHEJIANG JM INDUSTRY CO., LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CDFMR1-WPET,2200103,1,12,2,10000,100,"ZHEJIANG JM INDUSTRY CO., LTD",2021-01-25,2021-03-01,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLFR0-OMG,2305884,1,4,2,30000,782,"NATAMAS PLAST, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLFR0-OMG,2305884,1,4,2,30000,782,"NATAMAS PLAST, PT",2021-12-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLFR0-OMG,2305884,1,4,2,50000,782,"NATAMAS PLAST, PT",2022-03-12,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLFR0-OMG,2305884,1,4,2,50000,782,"NATAMAS PLAST, PT",2022-03-12,2022-04-26,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLFR0-OMG,2305884,1,4,2,50000,782,"NATAMAS PLAST, PT",2022-04-18,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLVMR0-E,2200120,1,14,2,10000,100,SHAMROCK (HK) LIMITED,2022-02-09,2022-03-25,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLVMR0-E,2200120,1,15,2,10000,1750,SHAMROCK (HK) LIMITED,2022-02-23,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CLVMR0-E,2200120,1,15,2,10000,1750,SHAMROCK (HK) LIMITED,2022-02-23,2022-04-26,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CMLCR0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CMR0-EM,2200120,1,14,2,24000,100,SHAMROCK (HK) LIMITED,2022-02-09,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CMSR1-ELM,2200108,1,11,2,10000,100,"NINGBO WINMATE COSMETIC PACKAGING CO.,LTD",,2021-01-25,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-COS10-W,2200151,1,9,2,10000,100,"FLYING DRAGON INTL INDUSTRY CO., LTD",2022-02-28,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CPRLR0-W,2200120,1,14,2,15000,100,SHAMROCK (HK) LIMITED,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CPRLR0-W,2200120,1,14,2,15000,100,SHAMROCK (HK) LIMITED,2022-02-09,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSDSBS20R0-W,2302356,1,11,2,50000,100,"NINGBO SOMEWANG PACKAGING CO., LTD",,2021-01-25,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R0-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2021-03-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R0-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2021-03-15,2021-08-23,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R1-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2021-06-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R1-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R1-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2022-03-12,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSET125R1-W,2305884,1,4,2,10000,375,"NATAMAS PLAST, PT",2022-03-12,2022-04-26,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSPTE1000R0-W,2200042,1,8,2,20000,318,"JAYATAMA SELARAS, PT",2021-03-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSPTE1000R0-W,2200042,1,8,2,20000,318,"JAYATAMA SELARAS, PT",2022-01-31,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSPTE30-W,2200004,1,4,2,25000,666,"ALBEA RIGID PACKAGING, PT",2022-04-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CSPTE50R0-W,2200001,1,14,2,10000,100,"A.BEST INTER PRODUCTS CO.,LTD",2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTKBE10-W,2200119,1,15,2,25000,100,"HANGZHOU SHUJIE PACKAGING CO., LTD",,2021-10-31,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTKBE10-W,2200151,1,15,2,25000,100,"FLYING DRAGON INTL INDUSTRY CO., LTD",2021-12-01,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTKBE10-W,2200151,1,15,2,25000,100,"FLYING DRAGON INTL INDUSTRY CO., LTD",2021-12-01,2022-02-28,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTR0-E,2306377,1,11,2,50000,100,YU RONG COSMETICS PACKAGING LIMITED,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTR0-E,2306377,1,11,2,50000,100,YU RONG COSMETICS PACKAGING LIMITED,2021-01-25,2022-01-07,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CTR0-E,2306377,1,11,2,50000,100,YU RONG COSMETICS PACKAGING LIMITED,2021-01-25,2022-07-05,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML10R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML10R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML10R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML10R1-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML10R1-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML11R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML11R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML11R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML11R1-W,2200089,1,1,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R1-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R1-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML12R1-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,2022-03-18,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML13R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML13R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML13R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML13R1-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML13R1-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML14R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML14R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML14R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML14R1-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML9R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML9R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML9R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVML9R1-W,2200089,1,1,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM1R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM1R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM1R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM1R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM1R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM2R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM2R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM2R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM2R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM3R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM3R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM3R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM3R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM3R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM4R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM4R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM4R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM4R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM4R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM5R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM5R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM5R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM5R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM5R2-W,2200089,1,1,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM6R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM6R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM6R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM6R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM7R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM7R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM7R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM7R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM7R2-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-11-15,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM8R0-W,2200089,1,4,2,25000,630,"TECHPACK ASIA, PT",2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM8R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM8R0-W,2200089,1,4,2,50000,630,"TECHPACK ASIA, PT",2022-02-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM8R1-W,2200044,1,6,2,100000,800,"KEMAS INDAH MAJU, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-CVMLM8R2-W,2200089,1,1,2,50000,630,"TECHPACK ASIA, PT",2021-11-16,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DFS170-WHDPE,2200019,1,8,2,45135,255,"BUMIMULIA INDAH LESTARI, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DFS170R1-WHDPE,2200019,1,8,2,100980,255,"BUMIMULIA INDAH LESTARI, PT",2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DFS170R1-WHDPE,2200028,1,8,2,100000,255,"DYNAPLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DFS170R1-WHDPE,2200028,1,8,2,100980,255,"DYNAPLAST, PT",2022-05-12,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DROR0-K,2200028,1,4,2,30000,680,"DYNAPLAST, PT",2021-01-25,2021-03-22,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DROR0-K,2200028,1,4,2,30000,680,"DYNAPLAST, PT",2022-01-07,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-DROR0-K,2200028,1,4,2,30000,680,"DYNAPLAST, PT",2022-05-12,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-EAHS5-WHDPE,2200014,1,4,2,45000,3000,"BERLINA TBK, PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-ECLT01R0-WPETM,2200120,1,14,2,24000,100,SHAMROCK (HK) LIMITED,2022-02-09,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-ECLT01R1-WPETM,2200120,1,14,2,24000,100,SHAMROCK (HK) LIMITED,2021-01-25,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-ECLT01R1-WPETM,2200120,1,14,2,24000,100,SHAMROCK (HK) LIMITED,2022-02-09,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
BOTO-ECLT02R0-WPETM,2200120,1,14,2,24000,100,SHAMROCK (HK) LIMITED,2022-02-09,,FREE ON BOARD,PT PARAGON TECHNOLOGY AND INNOVATION
