"Korporat Code","Variant Seller/Vendor/Reference","Variant Seller/Percentage","Variant Seller/Delivery Lead Time","Variant Seller/QC Leadtime in days","Variant Seller/Min Qty","Variant Seller/Lot Size","Variant Seller/Vendor/Display Name","Variant Seller/Purchase Start Date","Variant Seller/Purchase End Date","Variant Seller/Incoterms","Variant Seller/Company/Display Name"
"","2100050","1.0","12","2","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","2022-04-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-SMOM-X","2100055","1.0","6","2","0.1","0.1","MARGA DWI KENCANA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"CHOL-SSOJP-X","2308095","1.0","16","7","16.0","16.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"NATR-C-SC-K","2100096","1.0","16","2","25.0","25.0","CHEMISCHE PRODUKTEN GESELLSCHAFT M.B.H.","2021-01-25","2022-05-13","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-A850029-X","2304999","1.0","16","7","5.0","5.0","INDESSO AROMA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2304999","1.0","16","7","5.0","5.0","INDESSO AROMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-SWOYE-X","2100054","1.0","2","","1.0","1.0","MANE INDONESIA, PT","","2022-03-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100054","1.0","2","","1.0","1.0","MANE INDONESIA, PT","2022-02-28","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-SOCDC-X","2100082","1.0","6","2","0.1","0.1","SYMRISE, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PEN-SYMH-X","2100082","1.0","16","2","40.0","20.0","SYMRISE, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SYM-377-X","2100082","1.0","2","7","20.0","20.0","SYMRISE, PT","2021-01-25","2021-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PENG-SYM68-X","2100082","1.0","16","2","50.0","25.0","SYMRISE, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-SCSL-X","2100021","1.0","2","2","1.0","1.0","DKSH INDONESIA, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-SCSGD-X","2100021","1.0","5","","1.0","1.0","DKSH INDONESIA, PT","2022-04-04","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"MICA-SYR1F-X","2100018","1.0","14","2","20.0","20.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-SNFLS115-X","2100021","1.0","6","2","5.0","5.0","DKSH INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PWD-SYS-X","2100021","1.0","20","7","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","7","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SYNC-SCL-X","2100085","1.0","12","2","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100085","1.0","12","2","1.0","1.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"LILI-HRC22-X","2308095","1.0","16","2","25.0","25.0","CRODA TRADING INDONESIA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2308095","1.0","16","2","25.0","25.0","CRODA TRADING INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SCRU-SYSCBLS-X","2100018","1.0","20","","70.0","70.0","COLORINDO CHEMTRA, PT","2022-06-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WAX-SBWX--X","2100043","1.0","8","2","25.0","25.0","INGREDIENTS PLUS, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"FLMR-5760-X","2100009","1.0","10","2","25.0","25.0","BEHN MEYER CHEMICAL, PT","2021-01-25","2022-06-24","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100009","1.0","10","2","25.0","25.0","BEHN MEYER CHEMICAL, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-SNKL219CG-X","2100009","1.0","6","2","0.1","0.1","BEHN MEYER CHEMICAL, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"FLMR-SYKLCG-X","2100009","1.0","10","2","5.0","5.0","BEHN MEYER CHEMICAL, PT","2021-09-27","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-SRCM-X","2100055","1.0","16","7","5.0","5.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-SYTLA-X","2100021","1.0","6","7","1.0","1.0","DKSH INDONESIA, PT","2021-09-13","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","6","7","1.0","1.0","DKSH INDONESIA, PT","2021-09-13","2022-04-04","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-SYTNLA-X","2100021","1.0","6","2","0.1","0.1","DKSH INDONESIA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"NT---K","2100050","1.0","12","2","180.0","180.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TCAB35-X","2100041","1.0","6","2","200.0","200.0","INDOKEMIKA JAYATAMA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SURF-CCAB-X","2100041","1.0","12","2","200.0","200.0","INDOKEMIKA JAYATAMA, PT","2021-04-19","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100041","1.0","12","2","200.0","200.0","INDOKEMIKA JAYATAMA, PT","2021-04-19","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-TZP48-X","2100041","1.0","12","2","40.0","40.0","INDOKEMIKA JAYATAMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-ECDC-X","2100041","1.0","12","2","18.0","18.0","INDOKEMIKA JAYATAMA, PT","2021-08-02","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-6561-X","2100041","1.0","12","2","190.0","190.0","INDOKEMIKA JAYATAMA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TC6561-X","2100041","1.0","6","2","0.1","0.1","INDOKEMIKA JAYATAMA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-TGDS-X","2100021","1.0","12","2","25.0","25.0","DKSH INDONESIA, PT","2021-02-08","2022-06-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","12","2","25.0","25.0","DKSH INDONESIA, PT","2021-02-08","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-TGHD-X","2100021","1.0","12","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-TGI20-X","2100040","1.0","18","2","18.0","18.0","IMCD INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"POL-TRTRY-X","2100050","1.0","20","","5.0","5.0","KEMIKO INDONESIA, PT","2021-12-13","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"POL-N61-X","2100050","1.0","20","2","5.0","5.0","KEMIKO INDONESIA, PT","2021-01-25","2021-12-17","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","1.0","20","2","5.0","5.0","KEMIKO INDONESIA, PT","2021-01-25","2021-11-05","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMO-TSPLT-X","2100058","1.0","12","","14.0","14.0","MENJANGAN SAKTI, PT","2021-10-04","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TSPL30ID-X","2100058","1.0","6","2","0.1","0.1","MENJANGAN SAKTI, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"TIT-TX80-X","2100057","1.0","12","2","10.0","10.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2021-03-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TIT-T85-X","2100057","1.0","12","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100057","1.0","12","2","20.0","20.0","MEGA SETIA AGUNG KIMIA, PT","2021-01-25","2022-05-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TXPE-X","2100055","1.0","6","2","1.0","1.0","MARGA DWI KENCANA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-TXPP-X","2100055","1.0","16","7","1.0","1.0","MARGA DWI KENCANA, PT","2021-02-15","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TALC-C-2KPD-X","2100079","1.0","8","2","20.0","20.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-TDMS-","2100018","1.0","14","7","25.0","25.0","COLORINDO CHEMTRA, PT","2021-01-25","2022-02-03","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100018","1.0","14","7","25.0","25.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-TLCER2-X","2100018","1.0","14","7","25.0","25.0","COLORINDO CHEMTRA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TTO-OSMML-X","2100060","1.0","2","2","5.0","1.0","MERPATI MAHARDIKA, PT","2021-01-25","2021-03-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"OIL-TTOIDS-X","2304999","1.0","16","7","20.0","20.0","INDESSO AROMA, PT","2021-01-25","2021-05-07","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2304999","1.0","16","7","20.0","20.0","INDESSO AROMA, PT","2021-01-25","2022-07-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2304999","1.0","16","7","20.0","20.0","INDESSO AROMA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-TMIS-X","2100005","1.0","16","2","16.0","16.0","AVANTCHEM, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POLY-M-MP27-K","2100013","1.0","12","2","20.0","20.0","BRONSON & JACOBS INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-AL2-","2303754","","20","2","100.0","25.0","EVONIK INDONESIA, PT","2022-06-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2021-12-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","100.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2021-12-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","2022-10-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-AL21-","2303754","1.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2021-12-10","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","0.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2022-06-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","0.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2022-06-20","2022-06-24","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-09-02","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2022-02-18","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TEGO-L7-1--K","2100027","1.0","2","2","880.0","880.0","EVONIK SUMI ASIH, PT","2021-01-25","2021-12-16","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100027","1.0","2","2","880.0","880.0","EVONIK SUMI ASIH, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100027","1.0","2","2","880.0","880.0","EVONIK SUMI ASIH, PT","2021-01-25","2022-04-19","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100027","1.0","2","2","880.0","880.0","EVONIK SUMI ASIH, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMUL-TSMO80V-X","2100021","1.0","16","","20.0","20.0","DKSH INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMG-450-X","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","2022-02-01","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","25.0","25.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"EMU-TEGE-","2303754","1.0","20","2","193.0","193.0","EVONIK INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","193.0","193.0","EVONIK INDONESIA, PT","2021-01-25","2021-05-09","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","193.0","193.0","EVONIK INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TEGS-MM-X","2303754","1.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","100.0","25.0","EVONIK INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2303754","1.0","20","2","25.0","25.0","EVONIK INDONESIA, PT","2021-01-25","2021-12-08","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TEXA---K","2100094","1.0","8","2","800.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","8","2","800.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-04","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","8","2","800.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-07-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","8","2","800.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-02-11","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","8","2","640.0","160.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-09-29","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"PARF-TPSAR-X","2100100","1.0","14","2","50.0","25.0","INDOWAN ADISENTOSA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"THIC-TCLC-X","2100071","1.0","20","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","2022-03-23","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100071","1.0","20","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100071","1.0","20","2","1.0","1.0","PITALA GUNAWAN RAYA, PT","2021-01-25","2021-09-27","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"THIC-TX85-X","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","2022-01-05","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","20","2","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TKLSTLSF-X","2100055","1.0","6","2","0.1","0.1","MARGA DWI KENCANA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"POWD-TKLTS-X","2100055","1.0","16","7","25.0","25.0","MARGA DWI KENCANA, PT","2021-01-25","2021-08-09","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100055","1.0","16","7","25.0","25.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SILI-SP105-X","2100055","1.0","16","7","15.0","15.0","MARGA DWI KENCANA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100055","1.0","16","7","15.0","15.0","MARGA DWI KENCANA, PT","2021-01-25","2022-05-06","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"TIT-CR50AS-X","2100079","1.0","8","2","20.0","20.0","SINERGI MULTI LESTARINDO, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TNAB--K","2100025","1.0","16","2","25.0","25.0","DWIPAR LOKA AYU, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TMRHWT-X","2100059","1.0","16","2","20.0","20.0","PT MERCK CHEMICALS AND LIFE SCIENCES","2021-01-25","2021-11-26","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100111","1.0","16","2","20.0","20.0","AZELIS INDONESIA DISTRIBUSI, PT","2021-11-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TMRSR-MO","2100111","1.0","18","2","25.0","25.0","AZELIS INDONESIA DISTRIBUSI, PT","2021-11-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100059","1.0","18","2","25.0","25.0","PT MERCK CHEMICALS AND LIFE SCIENCES","2021-01-25","2021-11-26","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TMRD-X","2100040","1.0","15","","25.0","25.0","IMCD INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100111","1.0","16","2","25.0","25.0","AZELIS INDONESIA DISTRIBUSI, PT","2021-11-22","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100059","1.0","16","2","25.0","25.0","PT MERCK CHEMICALS AND LIFE SCIENCES","2021-01-25","2021-11-26","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"WARN-TMRSTL-X","2100111","1.0","18","","25.0","25.0","AZELIS INDONESIA DISTRIBUSI, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-TINTT-X","2100006","1.0","12","","20.0","20.0","BAHTERA ADI JAYA, PT","2021-12-20","2022-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","0.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","0.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","0.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","0.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-10-15","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"STB-TL-X","2100006","1.0","12","","20.0","20.0","BAHTERA ADI JAYA, PT","2021-12-20","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","0.0","18","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-22","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TNBA2B-X","2100094","1.0","6","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNS-TNAB-X","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-12-03","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-02-02","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TNBM-X","2100094","1.0","6","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNS-TNSM-X","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-05","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2021-12-03","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-02-01","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TNBS-X","2100094","1.0","6","2","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TNSLTQ-X","2100094","1.0","6","2","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNS-TNSLTQ-X","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-05","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","25.0","25.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"SUNS-TNBS-X","2100094","1.0","18","7","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100094","1.0","18","7","20.0","20.0","BASF DISTRIBUTION INDONESIA, PT","2021-01-25","2022-04-05","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"TIT-CR50HD-X","2100018","1.0","14","7","25.0","25.0","COLORINDO CHEMTRA, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"TITA--3328EW-K","2100013","1.0","20","2","25.0","25.0","BRONSON & JACOBS INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"BENT-TXID18-X","2100021","1.0","20","7","5.0","5.0","DKSH INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"TOSP-2000B-X","2100050","1.0","16","2","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","2022-01-14","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100050","1.0","16","2","10.0","10.0","KEMIKO INDONESIA, PT","2021-01-25","","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"SAMP-TV10-X","2100055","1.0","6","2","0.1","0.1","MARGA DWI KENCANA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"ACTI-TRXV-X","2100055","1.0","16","7","1.0","1.0","MARGA DWI KENCANA, PT","","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"THIC-TGPDI-X","2100085","1.0","20","2","24.0","24.0","TRITUNGGAL ARTHA MAKMUR, PT","2021-01-25","","DELIVERED BY AIR","PT PARAGON TECHNOLOGY AND INNOVATION"
"MOIS-TR100-X","2100012","1.0","12","7","25.0","25.0","BRENNTAG ,PT","2021-01-25","2022-01-21","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
"","2100021","1.0","12","7","20.0","20.0","DKSH INDONESIA, PT","2021-01-25","2022-05-06","DELIVERED BY SEA","PT PARAGON TECHNOLOGY AND INNOVATION"
