Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
DUSS-PMFC31R0-MO;SFG Packs;STIC-VPPFC31R0-MO;PM;1;Pc(s);Pc(s);;1831;;
DUSS-PMFC41R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1832;;
DUSS-PMFC41R0-MO;SFG Packs;STIC-BCPPFC41R0-MO;PM;1;Pc(s);Pc(s);;1833;;
DUSS-PMFC41R0-MO;SFG Packs;STIC-VPPFC41R0-MO;PM;1;Pc(s);Pc(s);;1834;;
DUSS-PMFC51R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1835;;
DUSS-PMFC51R0-MO;SFG Packs;STIC-BCPPFC51R0-MO;PM;1;Pc(s);Pc(s);;1836;;
DUSS-PMFC51R0-MO;SFG Packs;STIC-VPPFC51R0-MO;PM;1;Pc(s);Pc(s);;1837;;
DUSS-PMFC62R0-MO;SFG Packs;DUS-PPFR0-MO;PM;1;Pc(s);Pc(s);;1838;;
DUSS-PMFC62R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1838;;
DUSS-PMFC62R0-MO;SFG Packs;STIC-BCPPFC62R0-MO;PM;1;Pc(s);Pc(s);;1839;;
DUSS-PMFC62R0-MO;SFG Packs;STIC-VPPFC62R0-MO;PM;1;Pc(s);Pc(s);;1840;;
DUSS-PMFN10R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1841;;
DUSS-PMFN10R0-MO;SFG Packs;STIC-BCPPFN10R0-MO;PM;1;Pc(s);Pc(s);;1842;;
DUSS-PMFN10R0-MO;SFG Packs;STIC-VPPFN10R0-MO;PM;1;Pc(s);Pc(s);;1843;;
DUSS-PMFN20R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1844;;
DUSS-PMFN20R0-MO;SFG Packs;STIC-BCPPFN20R0-MO;PM;1;Pc(s);Pc(s);;1845;;
DUSS-PMFN20R0-MO;SFG Packs;STIC-VPPFN20R0-MO;PM;1;Pc(s);Pc(s);;1846;;
DUSS-PMFN30R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1847;;
DUSS-PMFN30R0-MO;SFG Packs;STIC-BCPPFN30R0-MO;PM;1;Pc(s);Pc(s);;1848;;
DUSS-PMFN30R0-MO;SFG Packs;STIC-VPPFN30R0-MO;PM;1;Pc(s);Pc(s);;1849;;
DUSS-PMFN40R0-MO;SFG Packs;DUS-PPFR0-MO;PM;1;Pc(s);Pc(s);;1850;;
DUSS-PMFN40R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1850;;
DUSS-PMFN40R0-MO;SFG Packs;STIC-BCPPFN40R0-MO;PM;1;Pc(s);Pc(s);;1851;;
DUSS-PMFN40R0-MO;SFG Packs;STIC-VPPFN40R0-MO;PM;1;Pc(s);Pc(s);;1852;;
DUSS-PMFN50R0-MO;SFG Packs;DUS-PPFR0-MO;PM;1;Pc(s);Pc(s);;1853;;
DUSS-PMFN50R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1853;;
DUSS-PMFN50R0-MO;SFG Packs;STIC-BCPPFN50R0-MO;PM;1;Pc(s);Pc(s);;1854;;
DUSS-PMFN50R0-MO;SFG Packs;STIC-VPPFN50R0-MO;PM;1;Pc(s);Pc(s);;1855;;
DUSS-PMFW12R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1856;;
DUSS-PMFW12R0-MO;SFG Packs;STIC-BCPPFW12R0-MO;PM;1;Pc(s);Pc(s);;1857;;
DUSS-PMFW12R0-MO;SFG Packs;STIC-VPPFW12R0-MO;PM;1;Pc(s);Pc(s);;1858;;
DUSS-PMFW21R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1859;;
DUSS-PMFW21R0-MO;SFG Packs;STIC-BCPPFW21R0-MO;PM;1;Pc(s);Pc(s);;1860;;
DUSS-PMFW21R0-MO;SFG Packs;STIC-VPPFW21R0-MO;PM;1;Pc(s);Pc(s);;1861;;
DUSS-PMFW22R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1862;;
DUSS-PMFW22R0-MO;SFG Packs;STIC-BCPPFW22R0-MO;PM;1;Pc(s);Pc(s);;1863;;
DUSS-PMFW22R0-MO;SFG Packs;STIC-VPPFW22R0-MO;PM;1;Pc(s);Pc(s);;1864;;
DUSS-PMFW30R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1865;;
DUSS-PMFW30R0-MO;SFG Packs;STIC-BCPPFW30R0-MO;PM;1;Pc(s);Pc(s);;1866;;
DUSS-PMFW30R0-MO;SFG Packs;STIC-VPPFW30R0-MO;PM;1;Pc(s);Pc(s);;1867;;
DUSS-PMFW32R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1868;;
DUSS-PMFW32R0-MO;SFG Packs;STIC-BCPPFW32R0-MO;PM;1;Pc(s);Pc(s);;1869;;
DUSS-PMFW32R0-MO;SFG Packs;STIC-VPPFW32R0-MO;PM;1;Pc(s);Pc(s);;1870;;
DUSS-PMFW33R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1871;;
DUSS-PMFW33R0-MO;SFG Packs;STIC-BCPPFW33R0-MO;PM;1;Pc(s);Pc(s);;1872;;
DUSS-PMFW33R0-MO;SFG Packs;STIC-VPPFW33R0-MO;PM;1;Pc(s);Pc(s);;1873;;
DUSS-PMFW41R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1874;;
DUSS-PMFW41R0-MO;SFG Packs;STIC-BCPPFW41R0-MO;PM;1;Pc(s);Pc(s);;1875;;
DUSS-PMFW41R0-MO;SFG Packs;STIC-VPPFW41R0-MO;PM;1;Pc(s);Pc(s);;1876;;
DUSS-PMFW42R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1877;;
DUSS-PMFW42R0-MO;SFG Packs;STIC-BCPPFW42R0-MO;PM;1;Pc(s);Pc(s);;1878;;
DUSS-PMFW42R0-MO;SFG Packs;STIC-VPPFW42R0-MO;PM;1;Pc(s);Pc(s);;1879;;
DUSS-PMFW50R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1880;;
DUSS-PMFW50R0-MO;SFG Packs;STIC-BCPPFW50R0-MO;PM;1;Pc(s);Pc(s);;1881;;
DUSS-PMFW50R0-MO;SFG Packs;STIC-VPPFW50R0-MO;PM;1;Pc(s);Pc(s);;1882;;
DUSS-PMFW60R0-MO;SFG Packs;DUS-PPFR1-MO;PM;1;Pc(s);Pc(s);;1883;;
DUSS-PMFW60R0-MO;SFG Packs;STIC-BCPPFW60R0-MO;PM;1;Pc(s);Pc(s);;1884;;
DUSS-PMFW60R0-MO;SFG Packs;STIC-VPPFW60R0-MO;PM;1;Pc(s);Pc(s);;1885;;
DUSS-RCVPF11CR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1886;;
DUSS-RCVPF11CR0-W;SFG Packs;STIC-BCRCVP11CR0-W;PM;1;Pc(s);Pc(s);;1887;;
DUSS-RCVPF11CR0-W;SFG Packs;STIC-VRCVPF11CR0-W;PM;1;Pc(s);Pc(s);;1888;;
DUSS-RCVPF22NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1889;;
DUSS-RCVPF22NR0-W;SFG Packs;STIC-BCRCVP22NR0-W;PM;1;Pc(s);Pc(s);;1890;;
DUSS-RCVPF22NR0-W;SFG Packs;STIC-VRCVPF22NR0-W;PM;1;Pc(s);Pc(s);;1891;;
DUSS-RCVPF23WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1892;;
DUSS-RCVPF23WR0-W;SFG Packs;STIC-BCRCVP23WR0-W;PM;1;Pc(s);Pc(s);;1893;;
DUSS-RCVPF23WR0-W;SFG Packs;STIC-VRCVPF23WR0-W;PM;1;Pc(s);Pc(s);;1894;;
DUSS-RCVPF32NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1895;;
DUSS-RCVPF32NR0-W;SFG Packs;STIC-BCRCVP32NR0-W;PM;1;Pc(s);Pc(s);;1896;;
DUSS-RCVPF32NR0-W;SFG Packs;STIC-VRCVPF32NR0-W;PM;1;Pc(s);Pc(s);;1897;;
DUSS-RCVPF33WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1898;;
DUSS-RCVPF33WR0-W;SFG Packs;STIC-BCRCVP33WR0-W;PM;1;Pc(s);Pc(s);;1899;;
DUSS-RCVPF33WR0-W;SFG Packs;STIC-VRCVPF33WR0-W;PM;1;Pc(s);Pc(s);;1900;;
DUSS-RCVPF42NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1901;;
DUSS-RCVPF42NR0-W;SFG Packs;STIC-BCRCVP42NR0-W;PM;1;Pc(s);Pc(s);;1902;;
DUSS-RCVPF42NR0-W;SFG Packs;STIC-VRCVPF42NR0-W;PM;1;Pc(s);Pc(s);;1903;;
DUSS-RCVPF43WR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1904;;
DUSS-RCVPF43WR0-W;SFG Packs;STIC-BCRCVP43WR0-W;PM;1;Pc(s);Pc(s);;1905;;
DUSS-RCVPF43WR0-W;SFG Packs;STIC-VRCVPF43WR0-W;PM;1;Pc(s);Pc(s);;1906;;
DUSS-RCVPF52NR0-W;SFG Packs;DUS-RCVPFR0-W;PM;1;Pc(s);Pc(s);;1907;;
DUSS-RCVPF52NR0-W;SFG Packs;STIC-BCRCVP52NR0-W;PM;1;Pc(s);Pc(s);;1908;;
DUSS-RCVPF52NR0-W;SFG Packs;STIC-VRCVPF52NR0-W;PM;1;Pc(s);Pc(s);;1909;;
DUSS-RYAANC17R0-W;SFG Packs;DUS-RYAANC17CR1-WICV;PM;1;Pc(s);Pc(s);;1910;;
DUSS-RYAANC17R0-W;SFG Packs;DUS-RYAANC17CR2-WICV;PM;1;Pc(s);Pc(s);;1910;;
DUSS-RYAANC17R0-W;SFG Packs;STIC-PDARYNC17-W;PM;1;Pc(s);Pc(s);;1911;;
DUSS-RYAANC17R0-W;SFG Packs;STIC-PDBRYNC17-W;PM;1;Pc(s);Pc(s);;1912;;
DUSS-WHPMG40-WM;SFG Packs;DUS-WHPMG40R3C-WILG;PM;1;Pc(s);Pc(s);;1913;;
DUSS-WHPMG40-WM;SFG Packs;STIC-PAELR0-WM;PM;1;Pc(s);Pc(s);;1914;;
DUSS-WHPMG40-WM;SFG Packs;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;1914;;
DUSS-WHPMG40R1-WM;SFG Packs;DUS-WHPMG40R3C-WILG;PM;1;Pc(s);Pc(s);;1915;;
DUSS-WHPMG40R1-WM;SFG Packs;STIC-PAELR1-WM;PM;1;Pc(s);Pc(s);;1916;;
DUSS-WSPTE100-WM;SFG Packs;DUS-WSPTER1-W;PM;1;Pc(s);Pc(s);;1917;;
DUSS-WSPTE100-WM;SFG Packs;DUS-WSPTER2-W;PM;1;Pc(s);Pc(s);;1917;;
DUSS-WSPTE100-WM;SFG Packs;STIC-PDWSPTE-WMHF;PM;1;Pc(s);Pc(s);;1918;;
EB-ABBL-EM1.2GR;FG;EBP-ABBLR1-E;PM;1;Pc(s);Pc(s);;1919;;
EB-ABBR-EM1.2GR;FG;EBP-ABBRR1-E;PM;1;Pc(s);Pc(s);;1920;;
EB-DK-DB-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1921;;
EB-DK-LB-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1922;;
EB-DK01-MO;FG;BRUS-MAR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1923;;
EB-DK01-MO;FG;BRUS-MMR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1924;;
EB-DK01-MO;FG;CONT-ESLB3MOASA-2PSC;PM;1;Pc(s);Pc(s);0.02938557435;1925;;
EB-DK01-MO;FG;DUS-EBDK1R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1926;;
EB-DK01-MO;FG;EB-DK-DB-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1927;;
EB-DK01-MO;FG;EB-DK-LB-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.02938557435;1928;;
EB-DK01-MO;FG;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);0.02938557435;1929;;
EB-DK01-MO;FG;KB-MOTWC3252-K150M12;PM;0.02778;Pc(s);Pc(s);0.02938557435;1930;;
EB-DK01-MO;FG;PLAS-DMESBOR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1931;;
EB-DK01-MO;FG;PO-TWCMOC105-9288T1P;PM;1;Pc(s);Pc(s);0.02938557435;1932;;
EB-DK01-MO;FG;STIC-BTEBDK1R0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1933;;
EB-DK01-MO;FG;STIC-PIEBDKR0-MO;PM;1;Pc(s);Pc(s);0.02938557435;1934;;
EB-DK02-01L-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1935;;
EB-DK02-02D-RP-MO2GR;REFILL;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);;1936;;
EB-DK02-MO;FG;BRUS-MAR0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1937;;
EB-DK02-MO;FG;BRUS-MMR0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1938;;
EB-DK02-MO;FG;CONT-ESLB3MOASA-2PSC;PM;1;Pc(s);Pc(s);0.03881278539;1939;;
EB-DK02-MO;FG;DUS-EBDK2R0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1940;;
EB-DK02-MO;FG;EB-DK02-01L-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.03881278539;1941;;
EB-DK02-MO;FG;EB-DK02-02D-RP-MO2GR;REFILL;1;Pc(s);Pc(s);0.03881278539;1942;;
EB-DK02-MO;FG;GODE-ESMOR2A4-261944;PM;1;Pc(s);Pc(s);0.03881278539;1943;;
EB-DK02-MO;FG;KB-MOTWC3252-K150M12;PM;0.02778;Pc(s);Pc(s);0.03881278539;1944;;
EB-DK02-MO;FG;PLAS-DMESBOR0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1945;;
EB-DK02-MO;FG;PO-TWCMOC105-9288T1P;PM;1;Pc(s);Pc(s);0.03881278539;1946;;
EB-DK02-MO;FG;STIC-BTEBDK2R0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1947;;
EB-DK02-MO;FG;STIC-PIEBDKR0-MO;PM;1;Pc(s);Pc(s);0.03881278539;1948;;
EB-DMCC-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0.1;1949;;
EB-DMCC-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0.1;1950;;
EB-DMCC-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0.1;1951;;
EB-DMCC-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0.1;1952;;
EB-DMCC-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0.1;1953;;
EB-DMCC-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0.1;1954;;
EB-DMCC-MO;FG;STIC-BTBDMCCR0-MOPPW;PM;1;Pc(s);Pc(s);0.1;1955;;
EB-DMCC-MO;FG;STIC-VPBDM03R1-MO;PM;1;Pc(s);Pc(s);0.1;1956;;
EB-DMCL-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0;1957;;
EB-DMCL-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0;1958;;
EB-DMCL-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0;1959;;
EB-DMCL-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0;1960;;
EB-DMCL-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0;1961;;
EB-DMCL-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0;1962;;
EB-DMCL-MO;FG;STIC-BTBDMCLR0-MOPPW;PM;1;Pc(s);Pc(s);0;1963;;
EB-DMCL-MO;FG;STIC-VPBDM02R1-MO;PM;1;Pc(s);Pc(s);0;1964;;
EB-DMLB-MO;FG;BOTO-BDMR0-MOPTG;PM;1;Pc(s);Pc(s);0.03014184397;1965;;
EB-DMLB-MO;FG;CAPA-BDMR1-MOABS;PM;1;Pc(s);Pc(s);0.03014184397;1966;;
EB-DMLB-MO;FG;DUS-BDMR0-MO;PM;1;Pc(s);Pc(s);0.03014184397;1967;;
EB-DMLB-MO;FG;IBOX-12MOAR0-D310;PM;0.08333;Pc(s);Pc(s);0.03014184397;1968;;
EB-DMLB-MO;FG;KB-MOGCR0-MO;PM;0.01389;Pc(s);Pc(s);0.03014184397;1969;;
EB-DMLB-MO;FG;PLU-BDMR0-MOPE;PM;1;Pc(s);Pc(s);0.03014184397;1970;;
EB-DMLB-MO;FG;STIC-BTBDMLBR0-MOPPW;PM;1;Pc(s);Pc(s);0.03014184397;1971;;
EB-DMLB-MO;FG;STIC-VPBDM01R1-MO;PM;1;Pc(s);Pc(s);0.03014184397;1972;;
EB-EK-DB-RP-W1.1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;1973;;
EB-EK-LB-RP-W1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;1974;;
EB-EK-W3G;FG;BRUS-DESAEXEBKR1-W;PM;1;Pc(s);Pc(s);0.004081632653;1975;;
EB-EK-W3G;FG;CONT-ESEW-SAN;PM;1;Pc(s);Pc(s);0.004081632653;1976;;
EB-EK-W3G;FG;DUS-EXEBK-WILG;PM;1;Pc(s);Pc(s);0.004081632653;1977;;
EB-EK-W3G;FG;EB-EK-DB-RP-W1.1GR;REFILL;1;Pc(s);Pc(s);0.004081632653;1978;;
EB-EK-W3G;FG;EB-EK-LB-RP-W1GR;REFILL;1;Pc(s);Pc(s);0.004081632653;1979;;
EB-EK-W3G;FG;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);0.004081632653;1980;;
EB-EK-W3G;FG;KB-W6040R2-W;PM;0.01041;Pc(s);Pc(s);0.004081632653;1981;;
EB-EK-W3G;FG;PLAS-DMEXEBK-WPVC;PM;1;Pc(s);Pc(s);0.004081632653;1982;;
EB-EK-W3G;FG;PLAS-DMEXER0-W;PM;1;Pc(s);Pc(s);0.004081632653;1982;;
EB-EK-W3G;FG;STIC-BOTEXEBK-WPSM;PM;1;Pc(s);Pc(s);0.004081632653;1983;;
EB-EXPMBD01-W;FG;EBM-EXPMBD1R0-W;PM;1;Pc(s);Pc(s);;1984;;
EB-EXPMBD02-W;FG;EBM-EXPMBD2R0-W;PM;1;Pc(s);Pc(s);;1985;;
EB-EXPMBD03-W;FG;EBM-EXPMBD3R0-W;PM;1;Pc(s);Pc(s);;1986;;
EB-IPB3M01-W5.5G;FG;BOTO-IBBM1R0-WPETG;PM;1;Pc(s);Pc(s);0.04861111111;1987;;
EB-IPB3M01-W5.5G;FG;CAPA-IBBM1R0-WABSM;PM;1;Pc(s);Pc(s);0.04861111111;1988;;
EB-IPB3M01-W5.5G;FG;DUS-IBBMR1-WHPD;PM;1;Pc(s);Pc(s);0.04861111111;1989;;
EB-IPB3M01-W5.5G;FG;IBOX-12IBBMR1-WDNF;PM;0.08333;Pc(s);Pc(s);0.04861111111;1990;;
EB-IPB3M01-W5.5G;FG;KB-WIPSKMMR1-W;PM;0.00439;Pc(s);Pc(s);0.04861111111;1991;;
EB-IPB3M01-W5.5G;FG;PLU-IBBM1R0-WPEN;PM;1;Pc(s);Pc(s);0.04861111111;1992;;
EB-IPB3M01-W5.5G;FG;STIC-BCIBBM1R0-WPWNF;PM;1;Pc(s);Pc(s);0.04861111111;1993;;
EB-IPB3M01-W5.5G;FG;STIC-VIBBM01R1-W;PM;1;Pc(s);Pc(s);0.04861111111;1993;;
EB-IPB3M02-W5.5G;FG;BOTO-IBBM2R0-WPETG;PM;1;Pc(s);Pc(s);0.04861111111;1994;;
EB-IPB3M02-W5.5G;FG;CAPA-IBBM2R0-WABSM;PM;1;Pc(s);Pc(s);0.04861111111;1995;;
EB-IPB3M02-W5.5G;FG;DUS-IBBMR1-WHPD;PM;1;Pc(s);Pc(s);0.04861111111;1996;;
EB-IPB3M02-W5.5G;FG;IBOX-12IBBMR1-WDNF;PM;0.08333;Pc(s);Pc(s);0.04861111111;1997;;
EB-IPB3M02-W5.5G;FG;KB-WIPSKMMR1-W;PM;0.00439;Pc(s);Pc(s);0.04861111111;1998;;
EB-IPB3M02-W5.5G;FG;PLU-IBBM2R0-WPEN;PM;1;Pc(s);Pc(s);0.04861111111;1999;;
EB-IPB3M02-W5.5G;FG;STIC-BCIBBM2R0-WPWNF;PM;1;Pc(s);Pc(s);0.04861111111;2000;;
EB-IPB3M02-W5.5G;FG;STIC-VIBBM02R1-W;PM;1;Pc(s);Pc(s);0.04861111111;2000;;
EB-IPEM01-W;FG;INSP-BBP01TBWR0-X;PM;1;Pc(s);Pc(s);;2001;;
EB-IPEM02-W;FG;INSP-BBP02ABWR0-X;PM;1;Pc(s);Pc(s);;2002;;
EB-PBE-MO1,14G;FG;DUS-EBPMOR2-MO;PM;1;Pc(s);Pc(s);0;2003;;
EB-PBE-MO1,14G;FG;EBP-BTEMOIBR9-CTP2WI;PM;1;Pc(s);Pc(s);0;2004;;
EB-PBE-MO1,14G;FG;KB-MOEBPR1-MO;PM;0.00416;Pc(s);Pc(s);0;2005;;
EB-PBE-MO1,14G;FG;STIC-BCEBPBTEMO-PW1W;PM;1;Pc(s);Pc(s);0;2006;;
EB-PBE-MO1,14G;FG;STIC-BCEBPBTER1-MO;PM;1;Pc(s);Pc(s);0;2006;;
EB-PBL-MO1,14G;FG;DUS-EBPMOR2-MO;PM;1;Pc(s);Pc(s);0;2007;;
EB-PBL-MO1,14G;FG;EBP-BLMOIS91-CTP2WIJ;PM;1;Pc(s);Set;0;2008;;
EB-PBL-MO1,14G;FG;KB-MOEBPR1-MO;PM;0.00416;Pc(s);Pc(s);0;2009;;
EB-PBL-MO1,14G;FG;STIC-BCEBPBLMO-PW1W3;PM;1;Pc(s);Pc(s);0;2010;;
EB-PBL-MO1,14G;FG;STIC-BCEBPBLR1-MO;PM;1;Pc(s);Pc(s);0;2010;;
EB-REPBL-W;FG;EEP-01BLWR0-X;PM;1;Pc(s);Pc(s);;2011;;
EB-REPBR-W;FG;EEP-02BLWR0-X;PM;1;Pc(s);Pc(s);;2012;;
EB-SMUEMA-EM;FG;CAPA-SMUBCR0-E;PM;1;Pc(s);Pc(s);0.05034722222;2013;;
EB-SMUEMA-EM;FG;DUS-SMUBWR0-E;PM;1;Pc(s);Pc(s);0.05034722222;2014;;
EB-SMUEMA-EM;FG;DUS-SMUBWR1-E;PM;1;Pc(s);Pc(s);0.05034722222;2014;;
EB-SMUEMA-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);0.05034722222;2015;;
EB-SMUEMA-EM;FG;TUBE-SMUBCWR0-E;PM;1;Pc(s);Pc(s);0.05034722222;2016;;
EB-SMUEMB-EM;FG;CAPA-SMUBCR0-E;PM;1;Pc(s);Pc(s);0.02006880734;2017;;
EB-SMUEMB-EM;FG;DUS-SMUBAR0-E;PM;1;Pc(s);Pc(s);0.02006880734;2018;;
EB-SMUEMB-EM;FG;DUS-SMUBAR1-E;PM;1;Pc(s);Pc(s);0.02006880734;2018;;
EB-SMUEMB-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);0.02006880734;2019;;
EB-SMUEMB-EM;FG;TUBE-SMUBCAR0-E;PM;1;Pc(s);Pc(s);0.02006880734;2020;;
EB-SMUEMC-EM;FG;CAPA-SMUBCCR0-E;PM;1;Pc(s);Pc(s);0.0300245098;2021;;
EB-SMUEMC-EM;FG;DUS-SMUBCR0-E;PM;1;Pc(s);Pc(s);0.0300245098;2022;;
EB-SMUEMC-EM;FG;DUS-SMUBCR1-E;PM;1;Pc(s);Pc(s);0.0300245098;2022;;
EB-SMUEMC-EM;FG;KB-EAR0-KMM125;PM;0.01389;Pc(s);Pc(s);0.0300245098;2023;;
EB-SMUEMC-EM;FG;TUBE-SMUBCCR0-E;PM;1;Pc(s);Pc(s);0.0300245098;2024;;
EB-TS-01-RP-EM1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2025;;
EB-TS-02-RP-EM1,1GR;REFILL;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);;2026;;
EB-TS-EM2.9GR;FG;APPL-EBR0-ENPS;PM;1;Pc(s);Pc(s);0.02;2027;;
EB-TS-EM2.9GR;FG;CONP-TSEB-E;SFG Packs;1;Pc(s);Pc(s);0.02;2028;;
EB-TS-EM2.9GR;FG;DUS-TSEBR0-EILD;PM;1;Pc(s);Pc(s);0.02;2029;;
EB-TS-EM2.9GR;FG;EB-TS-01-RP-EM1,1GR;REFILL;1;Pc(s);Pc(s);0.02;2030;;
EB-TS-EM2.9GR;FG;EB-TS-02-RP-EM1,1GR;REFILL;1;Pc(s);Pc(s);0.02;2031;;
EB-TS-EM2.9GR;FG;GODE-ESSWA33-178538;PM;1;Pc(s);Pc(s);0.02;2032;;
EB-TS-EM2.9GR;FG;KB-EBR1-KMK125CF;PM;0.00793;Pc(s);Pc(s);0.02;2033;;
EB-TS-EM2.9GR;FG;PLAS-DMESBOR0-E;PM;1;Pc(s);Pc(s);0.02;2034;;
EB-TS-EM2.9GR;FG;STIC-BCTSEBR0-ECNF;PM;1;Pc(s);Pc(s);0.02;2035;;
EB-TS-EM2.9GR;FG;STIC-BOTTSEBR0-ECNF;PM;1;Pc(s);Pc(s);0.02;2036;;
EB-TS-EM2.9GR;FG;STIC-MAGNIR0-EPSM;PM;1;Pc(s);Pc(s);0.02;2037;;
EB-W1BL-W;FG;EBP-BLR1W-WCS;PM;1;Pc(s);Pc(s);;2038;;
EC-RRYAG-W;FG;DUS-RYEC10R0-W;PM;1;Pc(s);Pc(s);0.1111111111;2039;;
EC-RRYAG-W;FG;KB-WSPA150221-KMM125;PM;0.02083;Pc(s);Pc(s);0.1111111111;2040;;
EC-RRYAG-W;FG;KB-WSPA150R1-W;PM;0.02083;Pc(s);Pc(s);0.1111111111;2040;;
EC-RRYAG-W;FG;TUBE-RYEC10R0-W;PM;1;Pc(s);Pc(s);0.1111111111;2041;;
EC-RRYAG-W;FG;TUBE-RYEC10R1-W;PM;1;Pc(s);Pc(s);0.1111111111;2041;;
EC-RWSB-W;FG;DUS-CSEDCC10R1-W;PM;1;Pc(s);Pc(s);0.05008417508;2042;;
EC-RWSB-W;FG;KB-WSPA150221-KMM125;PM;0.02083;Pc(s);Pc(s);0.05008417508;2043;;
EC-RWSB-W;FG;KB-WSPA150R1-W;PM;0.02083;Pc(s);Pc(s);0.05008417508;2043;;
EC-RWSB-W;FG;TUBE-CSEDCC10R0-W5L;PM;1;Pc(s);Pc(s);0.05008417508;2044;;
