Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Korporat Code
ES-TDOC-MO6G/ES-CV-BULK,ES-CV-BULK/FF.RND.M199.03,WARN-CMGT-,0.02
ES-TDOC-MO6G/ES-CV-BULK,ES-CV-BULK/FF.RND.M199.03,WARN-C43001-MV-K,0.01
ES-TDOC-MO6G/ES-CV-BULK,ES-CV-BULK/FF.RND.M199.03,WARN-GZ0075-X,0.0028
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,SERI-OT2SFSE-,0.35
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,POWD-MDMSP-X,0.328933
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,MICA-FHSMLP-X,0.15
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,COSM-222--K,0.0406
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,NT---K,0.03366
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,ZINC-M-KJZ10-K,0.025599
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,POLY-M-MP27-K,0.021218
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,COVB-LH8-,0.02
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,ORGA-EXD-ARK,0.02
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,PENG-PNX-X,0.008
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,WARN-YLW3AS-X,0.0018
ES-TENS-MO6G/ES-PMB-BULK,ES-PMB-BULK/FF.RND.M161.02,WARN-RED3AS-X,0.00019
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,SERI-C-SI013S200-K,0.394327
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,POWD-MDMSP-X,0.25
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,NT---K,0.07
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,COSM-222--K,0.05
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,POLY-M-MP27-K,0.03
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,TIT-CR50HD-X,0.0275
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,PENG-PNX-X,0.008
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,WARN-RED3AS-X,0.072635
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,WARN-FW108S-X,0.0665
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,WARN-C335138--K,0.019189
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,WARN-GZ0075-X,0.006464
BO-SKSS07-MO6G/BO-SSS07-BULK,BO-SSS07-BULK/FF.RND.M115.02,WARN-TE--PBULK,0.005385
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,EXF-GLDL-X,0.04
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,A-BGFA200-X,0.03
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,SALT-TSCD-X,0.0208
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,PR-ZPRDL-X,0.01
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,EXTR-SILVBG30-X,0.01
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,PENG-PHC-X,0.01
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,GLYC--ECOS-K,0.00125
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,ALAN--AK-K,0.001
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,BIO-HYAL-BIL,0.0001
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,ACTI-ECTC-X,0.0001
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,ACTI-MGCS-X,0.00001
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,EKS-FMO-X,0.0375
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,EMU-DBC-X,0.0375
P-CLBOISC-W/FT-CHG-BULK,FT-CHG-BULK/FF.RND.CL002.00,PARF-CTPSMOD-X,0.0013
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,GLYC--ECOS-K,0.07
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,EMUL-WDRSL-X,0.07
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,SILI-345-DC-K,0.05
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,ACTI-RCLRP-X,0.05
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,SILI-CES1104-X,0.03
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,ACTI-PCFL-X,0.03
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,PR-ZPRDL-X,0.02
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,ACTI-SKINFLV-X,0.01
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,PENG-STPHL-X,0.015
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,MOIS-PTVT-X,0.01
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,MOIS-TR100-X,0.01
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,GARA-RFS-X,0.005
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,ALAN--AK-K,0.002
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,EDT-DSLV-X,0.0008
SRM-BRSRN2-L/SRM-BRSR-BULK,SRM-BRSR-BULK/FF.RND.L006.01,BIO-HYAL-BIL,0.0005
EO-OKDS01-B/EO-BOSH-BULK,EO-BOSH-BULK/FF.RND.QB023.00,SSB-850073-X,1
EO-OKDS01-B/EO-BOSN-BULK,EO-BOSN-BULK/FF.RND.QB030.00,SRNT-850076-X,1
EO-OKDS01-B/EO-BOTB-BULK,EO-BOTB-BULK/FF.RND.QB024.00,TBSB-850075-X,1
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,ZINC-STW-X,0.04
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,WARN-BLCK3AS-X,0.39137
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,ORGA-EXD-ARK,0.02
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,SERI-OT2SFSE-,0.00404
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,SUB-FL-X,0.05
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,WARN-COLOMCBK-X,0.3266
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,NT---K,0.06
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,POLY-M-MP27-K,0.02
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,SILI-D2-TSFST-K,0.08
ES-TBG-MO6G/ES-BS-BULK,ES-BS-BULK/19,PENG-PNX-X,0.008
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,EMU-GLY767LS-X,0.03
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,PR-TLMPDONV-X,0.015
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,MOIS-RHH15P-X,0.01
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,OIL-OLV300-X,0.01
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,PROP-PGESK-X,0.008
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,PENG-ISCGPHG-X,0.003
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,PANT--DL-K,0.002
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,ALAN--AK-K,0.001
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,EXTR-CUMGLY-X,0.001
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,EXTR-SWDGE-X,0.001
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,PEN-RCCB-X,0.001
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,EDT-B--K,0.0005
REM-SBMW-W100ML/REM-SBMW-BULK,REM-SBMW-BULK/FS.RND.W0277.00,ASAM-A-CAAH-K,0.00004
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,BENT-BGVS5PC-X,0.38
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,PURO-IDD-X,0.1669
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,WAX-SBWX--X,0.06
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,COSM-222--K,0.055
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,SILI-DCMQ1600-X,0.05
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,BRB-CPLM-X,0.05
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,SILI-4515-,0.05
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,BENT-BGISDV-X,0.04
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,DRYF-PC-X,0.04
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,TITA-OTS2CR50-,0.028
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,COVA--,0.01
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,EMO-BRB2835-X,0.01
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,VIT-ATCAT-X,0.005
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,PEN-PRSVPE-X,0.005
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,PARF-VMR-X,0.0001
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,WARN-C338--K,0.0295
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,WARN-C19012-DCR6-K,0.0135
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,WARN-C19011-R7CL-K,0.0045
MY-LR2EMC05-W/L-R2EMC05-BULK,L-R2EMC05-BULK/FF.RND.W1058.01,WARN-TOA403-KF,0.0025
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,VITA-B3PC-X,0.07
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,MATR-3000-X,0.03
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,PR-ZPRDL-X,0.03
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,HUM-GLU20-X,0.02
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,GLYC--ECOS-K,0.01
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,ACTI-HDR-X,0.01
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,MOIS-LPBGCR-X,0.01
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,PENG-PHC-X,0.008
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,THIC-MK25-X,0.0045
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,ALAN--AK-K,0.003
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,EDT-B--K,0.001
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,BIO-HYAL-BIL,0.001
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,MENT-FRGHS-X,0.0007
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,PARF-OCWVE-X,0.0004
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,ACTI-AGTV-X,0.0001
SRM-FS-KA/SRM-FS-BULK,SRM-FS-BULK/FF.RND.K027.04,ACTI-ALARB-X,0.0001
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,BENT-BGVS5PC-X,0.38
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,PURO-IDD-X,0.2268
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,WAX-SBWX--X,0.06
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,COSM-222--K,0.055
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,SILI-DCMQ1600-X,0.05
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,BRB-CPLM-X,0.05
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,BENT-BGISDV-X,0.04
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,DRYF-PC-X,0.04
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,COVA--,0.01
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,EMO-BRB2835-X,0.01
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,TITA-OTS2CR50-,0.0065
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,VIT-ATCAT-X,0.005
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,PEN-PRSVPE-X,0.005
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,PARF-VMR-X,0.0001
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,WARN-C19011-R7CL-K,0.032
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,WARN-C19012-DCR6-K,0.0235
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,WARN-C338--K,0.0055
MY-LR2EMC01-W/L-R2EMC01-BULK,L-R2EMC01-BULK/FF.RND.W1056.01,WARN-C394--K,0.0006
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,BENT-BGVS5PC-X,0.38
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,PURO-IDD-X,0.13575
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,WAX-SBWX--X,0.06
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,COSM-222--K,0.055
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,SILI-DCMQ1600-X,0.05
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,BRB-CPLM-X,0.05
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,SILI-4515-,0.05
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,TITA-OTS2CR50-,0.0485
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,BENT-BGISDV-X,0.04
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,DRYF-PC-X,0.04
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,COVA--,0.01
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,EMO-BRB2835-X,0.01
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,VIT-ATCAT-X,0.005
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,PEN-PRSVPE-X,0.005
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,PARF-VMR-X,0.0001
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,WARN-TOA403-KF,0.0255
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,WARN-C19012-DCR6-K,0.016
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,WARN-C338--K,0.0133
MY-LR2EMC09-W/L-R2EMC09-BULK,L-R2EMC09-BULK/FF.RND.W1062.01,WARN-C19011-R7CL-K,0.00585
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,SURF-ASCO35-X,0.2
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,TEGO-L7-1--K,0.1
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,GLYC--ECOS-K,0.08
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,AJID--NL-K,0.04
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,THIC-GLD120T-X,0.025
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,VITA-B3PC-X,0.02
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,PANT--DL-K,0.012
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,HUM-GLU20-X,0.01
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,EXTR-LVDGE-X,0.01
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,MOIS-XYL-X,0.01
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,SURF-IXCSB-X,0.01
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,GARA-RFS-X,0.006
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,PENG-RCSBZ-X,0.005
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,ASAM-A-CAAH-K,0.002
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,ALAN--AK-K,0.002
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,ACTI-RCLRP-X,0.002
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,EDT-B--K,0.001
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,MOIS-APCAPGA-X,0.0001
HBW-NFSGBFBCN2-L/HBW-GBFBC-BULK,HBW-GBFBC-BULK/FF.RND.L010.00,BIO-HYAL-BIL,0.0001
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,SILI-345-DC-K,0.1515
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,ABIL-EM90-X,0.01
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,SUN-MP-X,0.03
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,"BUTY--DAI1,3",0.04
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,SILI-DC749--X,0.1
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,TITA-CROTS-X,0.12
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,WARN-TE--PBULK,0.001
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,WARN-A407-X,0.04
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,WARN-A450-X,0.0115
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,ACTI-ADPL-X,0.0005
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,EMUL-KF6017-X,0.03
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,CRO1-GTCC-,0.02
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,BENT-BGVS5PC-X,0.075
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,STEA-DSP300-X,0.005
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,PR-ZPRDL-X,0.02
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,EDT-B--K,0.0005
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,PEN-PRSVPE-X,0.008
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,EMU-INDOH100-,0.01
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,THIC-RMGSO4-X,0.01
MY-CONSMULCB-EM/CON-SMULCB-BULK,CON-SMULCB-BULK/FF.RND.T314.01,SILI-556-DC-K,0.057
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,UVIN-MC80-BASF,0.09
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,PR-ZPRDL-X,0.05
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-KFFA-X,0.045
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,BENT-BGVS5PC-X,0.04
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SUNS-PEHS-X,0.04
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,EMUL-KF68-X,0.035
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-BDP-X,0.0376
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,TIT-T85-X,0.03
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,CRO1-ML-,0.02
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,EMU-LEX7-X,0.02
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,GLYC--ECOS-K,0.02
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-MCMA-X,0.02
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-BEL803-X,0.016
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,MOIS-TR100-X,0.015
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-AXU3-X,0.012
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,ORGA-EXD-ARK,0.012
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILI-KF54HV-X,0.01
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,PWD-SYS-X,0.01
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,THIC-RMGSO4-X,0.01
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,EMUL-KF6017-X,0.009
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,SILC-SP500LS-X,0.009
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,PEN-PRSVPE-X,0.008
CUS-REFIPRVA-W/CUS-IPA-BULK,CUS-IPA-BULK/FF.RND.W1018.04,STEA-DSP300-X,0.005
