LIFE CYCLE,FACTORY,Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024,MPQ Kemas,MPQ Supply,Sum
existing,Liquid factory,CUS-CLPGCA-W,Wardah Colorfit Perfect Glow Cushion 11C Pink Fair 15 g,180,9375,9660,0,"9,375",0,0,0,0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,0,"9,375",0,0,0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,0,"9,375",0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,"9,375",0,0,0,0,0,"9,375",0,0,9375,9660,"121,875"
existing,Liquid factory,CUS-CLPGCB-W,Wardah Colorfit Perfect Glow Cushion 22N Light Ivory 15 g,120,6336,6653,6336,6336,6336,0,0,6336,0,6336,0,6336,0,6336,0,6336,0,6336,0,6336,6336,0,6336,0,6336,0,6336,0,6336,0,6336,0,6336,0,"6,336",0,6336,0,6336,0,"6,336",0,6336,0,6336,0,"6,336",6336,0,6336,0,"6,336",0,6336,0,6336,"6,336",0,6336,0,"6,336",0,6336,0,6336,0,6336,0,0,0,6336,6336,6653,"228,096"
existing,Liquid factory,CUS-CLPGCC-W,Wardah Colorfit Perfect Glow Cushion 23W Warm Ivory 15 g,240,12784,13368,0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,0,"12,784",0,0,"12,784",0,0,0,0,"12,784",0,12784,13368,"255,680"
existing,Liquid factory,CUS-CLPGCD-W,Wardah Colorfit Perfect Glow Cushion 32N Neutral Beige 15 g,240,12784,13368,0,0,12784,0,12784,0,0,0,12784,0,0,0,12784,0,0,12784,0,0,12784,0,0,12784,0,0,"12,784",0,0,12784,0,0,0,"12,784",0,0,"12,784",0,0,"12,784",0,0,12784,0,0,"12,784",0,0,12784,0,0,12784,0,0,"12,784",0,0,12784,0,12784,0,0,0,12784,0,0,"12,784",0,0,0,0,12784,13368,"268,464"
existing,Liquid factory,CUS-CLPGCE-W,Wardah Colorfit Perfect Glow Cushion 33W Olive Beige 15 g,120,6384,6684,0,0,0,0,6384,0,0,0,0,0,6384,0,0,0,0,6384,0,0,0,0,6384,0,0,0,0,6384,0,0,0,0,6384,0,0,0,0,"6,384",0,0,0,0,6384,0,0,0,0,6384,0,0,0,"6,384",0,0,0,6384,0,0,0,6384,0,0,0,0,6384,0,0,0,0,0,0,6384,6684,"82,992"
existing,Liquid factory,CUS-CLPGCF-W,Wardah Colorfit Perfect Glow Cushion 43W Golden Sand 15 g,120,6520,6716,0,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,6520,0,0,0,0,0,0,6520,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,"6,520",0,0,0,0,0,0,6520,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,6520,0,0,0,0,0,0,0,0,6520,6716,"52,160"
existing,Liquid factory,CUS-CLPGCG-W,Wardah Colorfit Perfect Glow Cushion 42N Neutral Sand 15 g,50,2256,2738,2256,0,0,4512,0,0,0,2256,0,0,2256,0,0,2256,0,2256,0,0,2256,0,2256,0,0,2256,0,2256,0,0,2256,0,2256,0,0,2256,"2,256",0,2256,0,2256,0,2256,0,"2,256",0,2256,0,2256,2256,0,2256,0,"2,256",0,2256,0,2256,0,2256,0,"2,256",0,2256,0,0,2256,0,0,0,0,2256,2738,"67,680"
existing,Liquid factory,CUS-CLPGCH-W,Wardah Colorfit Perfect Glow Cushion 52N Almond 15 g,50,2292,2392,0,0,0,0,0,0,0,0,0,0,0,2292,0,0,0,2292,0,0,0,0,2292,0,0,0,2292,0,0,0,0,2292,0,0,0,2292,0,0,0,2292,0,0,0,0,2292,0,0,0,"2,292",0,0,0,0,2292,0,0,0,2292,0,0,0,0,0,0,2292,0,0,0,0,0,0,2292,2392,"27,504"
existing,Liquid factory,CUS-CLPGCRA-W,Wardah Refill Colorfit Perfect Glow Cushion 11C Pink Fair,120,5875,6050,0,0,5875,0,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0,0,0,5875,6050,"35,250"
existing,Liquid factory,CUS-CLPGCRB-W,Wardah Refill Colorfit Perfect Glow Cushion 22N Light Ivory,150,7687,7920,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,7687,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,7687,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,7920,"69,183"
existing,Liquid factory,CUS-CLPGCRC-W,Wardah Refill Colorfit Perfect Glow Cushion 23W Warm Ivory,150,7687,7920,0,0,0,7687,0,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,0,0,0,0,0,0,0,7687,7920,"61,496"
existing,Liquid factory,CUS-CLPGCRD-W,Wardah Refill Colorfit Perfect Glow Cushion 32N Neutral Beige,120,5875,6050,0,0,0,5875,0,0,0,5875,0,0,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,5875,0,0,0,0,0,0,0,0,5875,6050,"70,500"
new product,Liquid factory,CUS-DM01-EM,Emina Daily Matte Cushion C01 Light 15 g,400,23125,23820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23125,0,0,0,0,0,0,0,23125,23820,"46,250"
new product,Liquid factory,CUS-DM02-EM,Emina Daily Matte Cushion W01 Light 15 g,500,29375,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,0,0,0,0,0,0,0,0,0,0,29375,30260,"58,750"
new product,Liquid factory,CUS-DM03-EM,Emina Daily Matte Cushion W02 Natural 15 g,500,29375,30260,0,0,0,0,29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375,0,0,0,0,0,29375,30260,"117,500"
new product,Liquid factory,CUS-DM04-EM,Emina Daily Matte Cushion N02 Natural 15 g,500,29375,30260,0,0,0,0,0,0,0,"29,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,375",0,0,0,0,0,0,0,29375,30260,"117,500"
new product,Liquid factory,CUS-DM05-EM,Emina Daily Matte Cushion W03 Caramel 15 g,80,3687,3800,0,0,0,0,0,"3,687",0,0,0,0,"3,687",0,0,0,"3,687",0,0,0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,"3,687",0,0,0,"3,687",0,0,0,"3,687",0,0,0,0,0,"3,687",0,3687,3800,"58,992"
new product,Liquid factory,CUS-DM06-EM,Emina Daily Matte Cushion W04 Mocca 15 g,80,3687,3800,3687,0,0,0,0,0,0,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,3687,0,0,0,0,0,0,3687,0,0,0,0,0,3687,0,0,0,0,0,3687,0,0,0,0,0,3687,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,3687,3800,"33,183"
initial,Liquid factory,CUS-EL01-W,Wardah Elevate Cushion 01 15 g,50,2000,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2060,"2,000"
initial,Liquid factory,CUS-EL02-W,Wardah Elevate Cushion 02 15 g,65,2800,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2954,"2,800"
initial,Liquid factory,CUS-EL03-W,Wardah Elevate Cushion 03 15 g,65,2800,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2954,"2,800"
initial,Liquid factory,CUS-EL04-W,Wardah Elevate Cushion 04 15 g,80,3696,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696,3800,"3,696"
initial,Liquid factory,CUS-EL05-W,Wardah Elevate Cushion 05 15 g,30,1062,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1090,"1,062"
initial,Liquid factory,CUS-EL06-W,Wardah Elevate Cushion 06 15 g,30,1062,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1090,"1,062"
existing,Liquid factory,CUS-HLGCC31-MO,MAKE OVER Hydrastay Lite Glow Cushion C31 Pink Beige 15 g,30,1296,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,1512,"3,888"
existing,Liquid factory,CUS-HLGCC41-MO,MAKE OVER Hydrastay Lite Glow Cushion C41 Cool Sand 15 g,30,1296,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,1512,"2,592"
existing,Liquid factory,CUS-HLGCC51-MO,MAKE OVER Hydrastay Lite Glow Cushion C51 Cool Tan 15 g,30,1439,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,1512,"1,439"
existing,Liquid factory,CUS-HLGCC62-MO,MAKE OVER Hydrastay Lite Glow Cushion C62 Rich Cocoa 15 g,30,1296,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,1296,1512,"1,296"
existing,Liquid factory,CUS-HLGCN20-MO,MAKE OVER Hydrastay Lite Glow Cushion N20 Ivory 15 g,30,1296,1512,0,0,0,0,0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,"1,296",0,0,0,0,0,0,0,1296,1512,"15,552"
existing,Liquid factory,CUS-HLGCN40-MO,MAKE OVER Hydrastay Lite Glow Cushion N40 Sand 15 g,30,1296,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,1296,1512,"6,480"
existing,Liquid factory,CUS-HLGCW12-MO,MAKE OVER Hydrastay Lite Glow Cushion W12 Warm Marble 15 g,50,2483,2738,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,2483,2738,"12,415"
existing,Liquid factory,CUS-HLGCW21-MO,MAKE OVER Hydrastay Lite Glow Cushion W21 Coral Ivory 15 g,50,1296,1512,0,0,0,0,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,1296,0,0,0,0,0,1296,1512,"16,848"
existing,Liquid factory,CUS-HLGCW30-MO,MAKE OVER Hydrastay Lite Glow Cushion W30 Creme Beige 15 g,30,1296,1512,0,1296,0,0,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,0,1296,0,0,0,1296,0,0,0,0,1296,0,0,0,0,"1,296",0,0,0,0,1296,0,0,0,0,0,0,0,1296,1512,"16,848"
existing,Liquid factory,CUS-HLGCW32-MO,MAKE OVER Hydrastay Lite Glow Cushion W32 Warm Beige 15 g,50,2544,2644,2544,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,2544,2644,"17,808"
existing,Liquid factory,CUS-HLGCW50-MO,MAKE OVER Hydrastay Lite Glow Cushion W50 Creme Tan 15 g,30,1296,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,1296,1512,"2,592"
existing,Liquid factory,CUS-HLGN10-MO,MAKE OVER Hydrastay Lite Glow Cushion N10 Marble 15 g,50,2424,2524,0,0,0,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,2424,0,0,0,2424,0,0,0,2424,0,0,0,0,2424,2524,"41,208"
existing,Liquid factory,CUS-HLGNC21-MO,MAKE OVER Hydrastay Lite Glow Cushion C21 Pink Ivory 15 g,50,2536,2636,0,2536,0,0,0,0,0,0,0,0,0,0,0,2536,0,0,0,0,0,2536,0,0,0,0,0,0,2536,0,0,0,0,0,0,2536,0,0,0,0,0,2536,0,0,0,0,0,2536,0,0,0,0,0,0,2536,0,0,0,0,0,2536,0,0,0,0,0,0,0,2536,0,0,2536,2636,"25,360"
existing,Liquid factory,CUS-HLGNN30-MO,MAKE OVER Hydrastay Lite Glow Cushion N30 Natural Beige 15 g,50,2424,3330,2424,2424,0,0,0,0,0,0,0,2424,0,2424,0,2424,0,0,2424,0,2424,0,2424,0,2424,0,2424,0,0,2424,0,2424,0,2424,0,2424,0,2424,0,2424,0,0,2424,0,2424,0,2424,0,2424,0,2424,0,2424,0,0,2424,0,2424,0,2424,0,2424,0,2424,0,0,2424,0,0,0,0,2424,3330,"67,872"
existing,Liquid factory,CUS-HLGNN50-MO,MAKE OVER Hydrastay Lite Glow Cushion N50 Tan 15 g,120,6571,7228,0,0,0,0,0,0,"6,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,7228,"6,571"
existing,Liquid factory,CUS-HLGNW22-MO,MAKE OVER Hydrastay Lite Glow Cushion W22 Warm Ivory 15 g,50,2508,2608,2508,0,0,0,0,0,2508,0,0,2508,0,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,"2,508",0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,2508,0,0,0,0,2508,2608,"52,668"
existing,Liquid factory,CUS-HLGNW33-MO,MAKE OVER Hydrastay Lite Glow Cushion W33 Honey Beige 15 g,50,2567,2667,0,2567,0,0,0,0,0,0,0,0,2567,0,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,2567,0,0,0,0,0,2567,0,0,0,0,2567,2667,"30,804"
existing,Liquid factory,CUS-HLGNW41-MO,MAKE OVER Hydrastay Lite Glow Cushion W41 Coral Sand 15 g,30,1246,1346,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,1246,1346,"7,476"
existing,Liquid factory,CUS-HLGNW42-MO,MAKE OVER Hydrastay Lite Glow Cushion W42 Warm Sand 15 g,30,1246,1346,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,1246,0,0,0,0,1246,0,0,0,0,0,1246,0,0,0,0,1246,0,0,0,0,0,1246,0,0,0,0,1246,0,0,0,0,1246,0,0,0,0,0,1246,0,0,0,0,1246,0,0,0,0,0,1246,0,0,0,0,0,1246,1346,"13,706"
new product,Liquid factory,CUS-IPA-W,Instaperfect Skincover Air Cushion 11 Fair Pink 11 g,50,2666,2750,0,2666,0,0,0,2666,0,0,0,2666,0,0,2666,0,0,0,2666,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,0,2666,0,0,0,0,0,0,0,2666,2750,"45,322"
new product,Liquid factory,CUS-IPB-W,Instaperfect Skincover Air Cushion 22 Light Ivory 11 g,120,7824,7978,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,0,0,7824,0,0,0,0,7824,7978,"70,416"
new product,Liquid factory,CUS-IPC-W,Instaperfect Skincover Air Cushion 32 True Beige 11 g,120,7824,7978,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,0,7824,0,0,0,0,0,7824,0,0,0,0,0,0,0,0,0,7824,7978,"78,240"
new product,Liquid factory,CUS-IPD-W,Instaperfect Skincover Air Cushion 33 Warm Olive 11 g,120,7824,7978,0,0,0,0,0,0,0,0,"7,824",0,0,0,0,0,0,0,0,0,0,0,0,"7,824",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,824",0,0,0,0,0,0,0,0,0,0,0,0,"7,824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,824",0,0,0,0,0,7824,7978,"39,120"
new product,Liquid factory,CUS-IPE-W,Instaperfect Skincover Air Cushion 43 Creme Sand 11 g,30,1416,1460,0,0,0,0,0,1416,0,0,1416,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,1416,0,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,1416,0,0,0,0,1416,0,0,0,0,1416,1460,"22,656"
new product,Liquid factory,CUS-IPF-W,Instaperfect Skincover Air Cushion 52 Almond 11 g,30,1416,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,1416,1460,"5,664"
existing,Repack factory,CUS-PDMCC31-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion C31 Pink Beige 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,172,124,124,124,21,21,20,21,1,1,"4,643"
existing,Repack factory,CUS-PDMCC51-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion C51 Cool Tan 15 g,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,14,14,15,14,1,1,"1,403"
existing,Repack factory,CUS-PDMCN20-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion N20 Ivory 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,111,112,112,111,1,1,"21,553"
existing,Repack factory,CUS-PDMCN40-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion N40 Sand 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,47,46,47,46,1,1,"10,461"
existing,Repack factory,CUS-PDMCN50-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion N50 Tan 15 g,1,1,1,0,0,0,0,0,0,33,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,39,40,40,39,1,1,"4,367"
existing,Repack factory,CUS-PDMCW12-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion W12 Warm Marble 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,246,198,198,198,198,198,198,198,198,198,43,42,42,43,1,1,"9,475"
existing,Repack factory,CUS-PDMCW21-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion W21 Coral Ivory 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,313,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,63,63,63,63,1,1,"12,048"
existing,Repack factory,CUS-PDMCW32-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion W32 Warm Beige 15 g,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,515,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,515,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,153,105,105,105,1,1,"24,848"
existing,Repack factory,CUS-PDMCW41-MO,MAKE OVER Powerstay Demi-Matte Cover Cushion W41 Coral Sand 15 g,1,1,1,0,0,377,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,166,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,65,65,65,65,1,1,"8,001"
new product,Liquid factory,CUS-R2EFC01-W,Wardah Exclusive Flawless Cover Cushion 01 Light Beige 15 g,120,6192,6378,0,0,0,0,6192,0,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,6192,0,0,0,0,0,0,0,0,0,6192,6378,"61,920"
new product,Liquid factory,CUS-R2EFC02-W,Wardah Exclusive Flawless Cover Cushion 02 Honey Beige 15 g,150,8448,8702,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,0,0,8448,8702,"58,188"
