Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Tidak ada BOM,Sediaan,Cek Bundling,Closing Level 1,Closing Level 2,Closing Level 3,Cek Closing Lvl1,Cek Closing Lvl2
MY-LCM02-EM/2,MY-LCM02-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM02-EM,,,BOTO-PETRF100B-X,
MY-LCM02-EM/2,MY-LCM02-EM,L-CM02-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM02-EM,,,CAP-BMWR1-WPP,
MY-LCM02-EM/2,MY-LCM02-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM02-EM,,,STIC-FSBMW100-E,
MY-LCM03-EM/2,MY-LCM03-EM,L-CM03-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM03-EM,,,REM-SBRMW-BULK,
MY-LCM03-EM/2,MY-LCM03-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM03-EM,,,KB-ECR1-KMK125CF,
MY-LCM03-EM/2,MY-LCM03-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM03-EM,,,STIC-BSBMW50-E,
MY-LCM04-EM/2,MY-LCM04-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM04-EM,,,STIC-FSBMW50-E,
MY-LCM04-EM/2,MY-LCM04-EM,L-CM04-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM04-EM,,,BOTO-PETRF50-X,
MY-LCM04-EM/2,MY-LCM04-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM04-EM,,,CAP-BMWR1-WPP,
MY-LCM05-EM/2,MY-LCM05-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM05-EM,,,KB-W200R1-W,
MY-LCM05-EM/2,MY-LCM05-EM,L-CM05-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM05-EM,,,S-A1-WBULK,
MY-LCM05-EM/2,MY-LCM05-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM05-EM,,,STIC-WADS170-W,
MY-LCM06-EM/2,MY-LCM06-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM06-EM,,,BOTO-ADS1702R1-W,
MY-LCM06-EM/2,MY-LCM06-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM06-EM,,,CAP-BADS1702R0-WPP,
MY-LCM06-EM/2,MY-LCM06-EM,L-CM06-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM06-EM,,,STIC-QRADS-W,
MY-LCM07-EM/2,MY-LCM07-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM07-EM,,,S-CSCB-BULK,
MY-LCM07-EM/2,MY-LCM07-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM07-EM,,,PU-LS20-BL,
MY-LCM07-EM/2,MY-LCM07-EM,L-CM07-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM07-EM,,,STIC-SEPOR0-X,
MY-LCM08-EM/2,MY-LCM08-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM08-EM,,,BOTO-GCBCS20R0-BL,
MY-LCM08-EM/2,MY-LCM08-EM,L-CM08-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM08-EM,,,CAP-OPLS20-BL,
MY-LCM08-EM/2,MY-LCM08-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM08-EM,,,DUS-CBCSR0-B,
MY-LCM09-EM/2,MY-LCM09-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM09-EM,,,KB-BSR0-B,
MY-LCM09-EM/2,MY-LCM09-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM09-EM,,,S-CSPB01-BULK,
MY-LCM09-EM/2,MY-LCM09-EM,L-CM09-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM09-EM,,,PU-LS20-BL,
MY-LCM10-EM/2,MY-LCM10-EM,L-CM10-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM10-EM,,,STIC-SEPOR0-X,
MY-LCM10-EM/2,MY-LCM10-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM10-EM,,,BOTO-GPCS20R0-BL,
MY-LCM10-EM/2,MY-LCM10-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM10-EM,,,CAP-OPLS20-BL,
MY-LCM11-EM/2,MY-LCM11-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM11-EM,,,DUS-PCSR0-B,
MY-LCM11-EM/2,MY-LCM11-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM11-EM,,,KB-BSR0-B,
MY-LCM11-EM/2,MY-LCM11-EM,L-CM11-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM11-EM,,,CAP-PLBGELFR0-WRL,
MY-LCM12-EM/2,MY-LCM12-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM12-EM,,,S-CSPB01-BULK,
MY-LCM12-EM/2,MY-LCM12-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM12-EM,,,PU-LBGELFR0-WRL,
MY-LCM12-EM/2,MY-LCM12-EM,L-CM12-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM12-EM,,,BOTO-GELFRLR0-W,
MY-LCM13-EM/2,MY-LCM13-EM,KB-ECR1-KMK125CF,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCM13-EM,,,S-CSYP-BULK,
MY-LCM13-EM/2,MY-LCM13-EM,L-CM13-EM5.5GR,Finished Goods,1,Pc(s),,Repack factory,,MY-LCM13-EM,,,PU-LS20-BL,
MY-LCM13-EM/2,MY-LCM13-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM13-EM,,,STIC-SEPOR0-X,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,L-CM14-BULK,Semi Finished Goods,0.0055,kg,,Repack factory,,MY-LCM14-EM,,,BOTO-GYPCS20R0-BL,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,BOTO-PCMR1-E,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM14-EM,,,CAP-OPLS20-BL,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,CAPA-CMR0-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM14-EM,,,DUS-YPCSR0-B,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,STIC-BOTCMGAR1-EOPPT,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM14-EM,,,KB-BSR0-B,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,DUS-CMGAR1-E,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM14-EM,,,S-HMS-BULK,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,IBOX-12EE-ED31,Packaging Material,0.083333,Pc(s),,Repack factory,,MY-LCM14-EM,,,BOTO-DFS170R2-WHDPE,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,KB-ECR1-KMK125CF,Packaging Material,0.006944,Pc(s),,Repack factory,,MY-LCM14-EM,,,CAP-BDFS170-WPP,
MY-LCM14-EM/4 (INLINE),MY-LCM14-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM14-EM,,,STIC-WDFS170R1-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,L-CM15-BULK,Semi Finished Goods,0.0055,kg,,Repack factory,,MY-LCM15-EM,,,KB-W200R1-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,BOTO-PCMR1-E,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM15-EM,,,STIC-QRDFS-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,CAPA-CMR0-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM15-EM,,,S-NSS-BULK,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,STIC-BOTCMCPR0-EOPPT,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM15-EM,,,BOTO-NSS1702R2-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,DUS-CMCPR0-EILD,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM15-EM,,,STIC-WNSS170-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,IBOX-12EE-ED31,Packaging Material,0.083333,Pc(s),,Repack factory,,MY-LCM15-EM,,,CAP-BNSS1702R0-WPP,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,KB-ECR1-KMK125CF,Packaging Material,0.006944,Pc(s),,Repack factory,,MY-LCM15-EM,,,KB-W200R1-W,
MY-LCM15-EM/4 (INLINE),MY-LCM15-EM,STIC-PANR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCM15-EM,,,STIC-QRNSS-W,
MY-LCUM01-W/4,MY-LCUM01-W,L-CUM01-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM01-W,,,KB-PO5PR1-P,
MY-LCUM01-W/4,MY-LCUM01-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM01-W,,,STIC-PPCSALHGP-88SV,
MY-LCUM01-W/4,MY-LCUM01-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM01-W,,,PLU-JCK2L-X,
MY-LCUM02-W/4,MY-LCUM02-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM02-W,,,CAP-JCK2L-X,
MY-LCUM02-W/4,MY-LCUM02-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM02-W,,,JC-KHDPE2L-X,
MY-LCUM02-W/4,MY-LCUM02-W,L-CUM02-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM02-W,,,S-A2L-BULK,
MY-LCUM03-W/4,MY-LCUM03-W,L-CUM03-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM03-W,,,S-A2-BULK,
MY-LCUM03-W/4,MY-LCUM03-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM03-W,,,BOTP-PCSHAREV12-P,
MY-LCUM03-W/4,MY-LCUM03-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM03-W,,,PLU-BL200NAT-LDPE,
MY-LCUM04-W/3,MY-LCUM04-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM04-W,,,CAP-BL200NAT-PP,
MY-LCUM04-W/3,MY-LCUM04-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM04-W,,,KB-P200R2-KMK125CF,
MY-LCUM04-W/3,MY-LCUM04-W,L-CUM04-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM04-W,,,S-A2L-BULK,
MY-LCUM05-W/4,MY-LCUM05-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM05-W,,,KB-P450R1211-KMM125B,
MY-LCUM05-W/4,MY-LCUM05-W,L-CUM05-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM05-W,,,BOTP-PCSHA450RE-P,
MY-LCUM05-W/4,MY-LCUM05-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM05-W,,,PLU-BL200NAT-LDPE,
MY-LCUM06-W/4,MY-LCUM06-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM06-W,,,CAP-BL200NAT-PP,
MY-LCUM06-W/4,MY-LCUM06-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM06-W,,,S-G-BULK,
MY-LCUM06-W/4,MY-LCUM06-W,L-CUM06-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM06-W,,,PLU-BL200NAT-LDPE,
MY-LCUM07-W/4,MY-LCUM07-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM07-W,,,CAP-BL200NAT-PP,
MY-LCUM07-W/4,MY-LCUM07-W,L-CUM07-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM07-W,,,BOTP-SGIN200REV-P,
MY-LCUM07-W/4,MY-LCUM07-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM07-W,,,KB-P200R2-KMK125CF,
MY-LCUM08-W/4,MY-LCUM08-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LCUM08-W,,,KB-PO5PR1-P,
MY-LCUM08-W/4,MY-LCUM08-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUM08-W,,,JC-KHDPE2L-X,
MY-LCUM08-W/4,MY-LCUM08-W,L-CUM08-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUM08-W,,,S-LL-BULK,
MY-LCUSH01-EM/2,MY-LCUSH01-EM,STIC-PAHR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUSH01-EM,,,PLU-JCK2L-X,
MY-LCUSH01-EM/2,MY-LCUSH01-EM,KB-ECR1-KMK125CF,Packaging Material,0.01042,Pc(s),,Repack factory,,MY-LCUSH01-EM,,,CAP-JCK2L-X,
MY-LCUSH01-EM/2,MY-LCUSH01-EM,L-CUSH01-EM,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUSH01-EM,,,STIC-PPCSLLHGP-88SV,
MY-LCUSH02-EM/2,MY-LCUSH02-EM,L-CUSH02-EM,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUSH02-EM,,,S-LB-BULK,
MY-LCUSH02-EM/2,MY-LCUSH02-EM,KB-ECR1-KMK125CF,Packaging Material,0.01042,Pc(s),,Repack factory,,MY-LCUSH02-EM,,,BOTP-PCSHLEREV1-P,
MY-LCUSH02-EM/2,MY-LCUSH02-EM,STIC-PAHR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUSH02-EM,,,PLU-BL200NAT-LDPE,
MY-LCUSH03-EM/2,MY-LCUSH03-EM,L-CUSH03-EM,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUSH03-EM,,,CAP-BL200NAT-PP,
MY-LCUSH03-EM/2,MY-LCUSH03-EM,STIC-PAHR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUSH03-EM,,,KB-P200R2-KMK125CF,
MY-LCUSH03-EM/2,MY-LCUSH03-EM,KB-ECR1-KMK125CF,Packaging Material,0.01042,Pc(s),,Repack factory,,MY-LCUSH03-EM,,,S-LL-BULK,
MY-LCUSH04-EM/2,MY-LCUSH04-EM,STIC-PAHR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUSH04-EM,,,KB-P450R1211-KMM125B,
MY-LCUSH04-EM/2,MY-LCUSH04-EM,L-CUSH04-EM,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUSH04-EM,,,BOTP-PCSHLE450R-P,
MY-LCUSH04-EM/2,MY-LCUSH04-EM,KB-ECR1-KMK125CF,Packaging Material,0.01042,Pc(s),,Repack factory,,MY-LCUSH04-EM,,,CAP-BL200NAT-PP,
MY-LCUSH05-EM/2,MY-LCUSH05-EM,STIC-PAHR1-EM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCUSH05-EM,,,PLU-BL200NAT-LDPE,
MY-LCUSH05-EM/2,MY-LCUSH05-EM,KB-ECR1-KMK125CF,Packaging Material,0.01042,Pc(s),,Repack factory,,MY-LCUSH05-EM,,,S-SPAEL-BULK,
MY-LCUSH05-EM/2,MY-LCUSH05-EM,L-CUSH05-EM,Finished Goods,1,Pc(s),,Repack factory,,MY-LCUSH05-EM,,,KB-P450R1211-KMM125B,
MY-LCVM09-W/4,MY-LCVM09-W,L-CVM09-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM09-W,,,CAP-BL200NAT-PP,
MY-LCVM09-W/4,MY-LCVM09-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM09-W,,,PLU-BL200NAT-LDPE,
MY-LCVM09-W/4,MY-LCVM09-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM09-W,,,BOTP-PCSSLREV14-P,
MY-LCVM10-W/4,MY-LCVM10-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM10-W,,,S-SPARLAV-BULK,
MY-LCVM10-W/4,MY-LCVM10-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM10-W,,,KB-P450R1211-KMM125B,
MY-LCVM10-W/4,MY-LCVM10-W,L-CVM010-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM10-W,,,PLU-BL200NAT-LDPE,
MY-LCVM11-W/4,MY-LCVM11-W,L-CVM011-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM11-W,,,CAP-BL200NAT-PP,
MY-LCVM11-W/4,MY-LCVM11-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM11-W,,,BOTP-PCSSLR1450-P,
MY-LCVM11-W/4,MY-LCVM11-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM11-W,,,S-R2A1SEC-BULK,
MY-LCVM12-W/3,MY-LCVM12-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM12-W,,,BOTO-ADS1702R1-W,
MY-LCVM12-W/3,MY-LCVM12-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM12-W,,,CAP-BADS1702R0-WPP,
MY-LCVM12-W/3,MY-LCVM12-W,L-CVM012-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM12-W,,,S-R2DFSEC-BULK,
MY-LCVM13-W/3,MY-LCVM13-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM13-W,,,BOTO-DFS170R2-WHDPE,
MY-LCVM13-W/3,MY-LCVM13-W,L-CVM013-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM13-W,,,CAP-BDFS170-WPP,
MY-LCVM13-W/3,MY-LCVM13-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM13-W,,,S-R2NSSEC-BULK,
MY-LCVM14-W/4,MY-LCVM14-W,STIC-PACUMLR2-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LCVM14-W,,,BOTO-NSS1702R2-W,
MY-LCVM14-W/4,MY-LCVM14-W,KB-WIOTAR1-W,Packaging Material,0.00521,Pc(s),,Repack factory,,MY-LCVM14-W,,,CAP-BNSS1702R0-WPP,
MY-LCVM14-W/4,MY-LCVM14-W,L-CVM014-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LCVM14-W,,,STIC-WHTS170-W,
MY-LEMC01DP-W/1,MY-LEMC01DP-W,L-EMC01DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC01DP-W,,,CAP-BHFTS1702R0-WPP,
MY-LEMC01DP-W/1,MY-LEMC01DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC01DP-W,,,KB-W200R1-W,
MY-LEMC01DP-W/1,MY-LEMC01DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC01DP-W,,,BOTO-HFTS1702R3-W,
MY-LEMC02DP-W/1,MY-LEMC02DP-W,L-EMC02DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC02DP-W,,,S-USS-BULK,
MY-LEMC02DP-W/1,MY-LEMC02DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC02DP-W,,,SGL--BULK,
MY-LEMC02DP-W/1,MY-LEMC02DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC02DP-W,,,STIC-PSSG200HGP-51SV,
MY-LEMC03DP-W/1,MY-LEMC03DP-W,L-EMC03DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC03DP-W,,,BOTP-SGLREV1200-P,
MY-LEMC03DP-W/1,MY-LEMC03DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC03DP-W,,,PLU-BL200NAT-LDPE,
MY-LEMC03DP-W/1,MY-LEMC03DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC03DP-W,,,CAP-BL200NAT-PP,
MY-LEMC04DP-W/1,MY-LEMC04DP-W,L-EMC04DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC04DP-W,,,KB-P200R2-KMK125CF,
MY-LEMC04DP-W/1,MY-LEMC04DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC04DP-W,,,PS-HS200-75202T80-P,
MY-LEMC04DP-W/1,MY-LEMC04DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC04DP-W,,,SL--BULK,
MY-LEMC05DP-W/1,MY-LEMC05DP-W,L-EMC05DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC05DP-W,,,KB-PHS200-24X200-P,
MY-LEMC05DP-W/1,MY-LEMC05DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC05DP-W,,,STIC-PSSL200HGP-61SV,
MY-LEMC05DP-W/1,MY-LEMC05DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC05DP-W,,,PU-SBL200WR1-P,
MY-LEMC06DP-W/1,MY-LEMC06DP-W,L-EMC06DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC06DP-W,,,BOTP-SL200R2-P,
MY-LEMC06DP-W/1,MY-LEMC06DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC06DP-W,,,DUS-NPSS40R1-E,
MY-LEMC06DP-W/1,MY-LEMC06DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC06DP-W,,,KB-ECR1-KMK125CF,
MY-LEMC07DP-W/1,MY-LEMC07DP-W,L-EMC07DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC07DP-W,,,PIP-DBNPSS40R0-E,
MY-LEMC07DP-W/1,MY-LEMC07DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC07DP-W,,,BOTO-PNPSS40R0-E,
MY-LEMC07DP-W/1,MY-LEMC07DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC07DP-W,,,SRM-AN1-BULK,
MY-LEMC08DP-W/1,MY-LEMC08DP-W,L-EMC08DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC08DP-W,,,SRM-AN-BULK,
MY-LEMC08DP-W/1,MY-LEMC08DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC08DP-W,,,BOTO-GPGS20R1-OMG,
MY-LEMC08DP-W/1,MY-LEMC08DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC08DP-W,,,PIP-DB20S-OMG,
MY-LEMC09DP-W/1,MY-LEMC09DP-W,L-EMC09DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC09DP-W,,,STIC-MMAS20R1-OMG,
MY-LEMC09DP-W/1,MY-LEMC09DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC09DP-W,,,DUS-MAS20R1-OMG,
MY-LEMC09DP-W/1,MY-LEMC09DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC09DP-W,,,STIC-SEPOD20R0-OMG,
MY-LEMC10DP-W/1,MY-LEMC10DP-W,L-EMC10DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC10DP-W,,,KB-XENONR0-OMG,
MY-LEMC10DP-W/1,MY-LEMC10DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC10DP-W,,,SRM-ASB-BULK,
MY-LEMC10DP-W/1,MY-LEMC10DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC10DP-W,,,TUBE-PSMUASBT20R1-T,
MY-LEMC11DP-W/1,MY-LEMC11DP-W,L-EMC11DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC11DP-W,,,DUS-AACS15R1-W,
MY-LEMC11DP-W/1,MY-LEMC11DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC11DP-W,,,KB-WEGELR0-KMM125CF,
MY-LEMC11DP-W/1,MY-LEMC11DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC11DP-W,,,PIP-DB20S-X,
MY-LEMC12DP-W/1,MY-LEMC12DP-W,L-EMC12DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC12DP-W,,,SRM-ASRM-BULK,
MY-LEMC12DP-W/1,MY-LEMC12DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC12DP-W,,,BOTO-GAACS15R3-W,
MY-LEMC12DP-W/1,MY-LEMC12DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC12DP-W,,,SRM-ASSE-BULK,
MY-LEMC13DP-W/1,MY-LEMC13DP-W,L-EMC13DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC13DP-W,,,TUBE-MPASSG-ELN,
MY-LEMC13DP-W/1,MY-LEMC13DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC13DP-W,,,DUSS-MPASSGR0-ELG,
MY-LEMC13DP-W/1,MY-LEMC13DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC13DP-W,,,KB-EAR0-KMM125,
MY-LEMC14DP-W/1,MY-LEMC14DP-W,L-EMC14DP-W,Finished Goods,1,Pc(s),,Repack factory,,MY-LEMC14DP-W,,,CAP-GBSRS20-L,
MY-LEMC14DP-W/1,MY-LEMC14DP-W,STIC-PAPHMPR1-WM,Packaging Material,1,Pc(s),,Repack factory,,MY-LEMC14DP-W,,,PU-GBSRS20-L,
MY-LEMC14DP-W/1,MY-LEMC14DP-W,KB-WIOTAR1-W,Packaging Material,0.00694,Pc(s),,Repack factory,,MY-LEMC14DP-W,,,BOTO-GBSRS20-L,
