Product Korporat Code,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
TALC-OSBRTPD-X,576859.7369,19976.22636,22238.98237,20592.36764,22799.0953,34455.91884,12126.25208,8927.727521,11440.14702,12743.37166,10863.24981,9593.559952,6752.572987,10644.35959,9375.669223,10903.93646,8060.502338,11853.30248,14033.39849,11483.58109,13848.25879,7905.733924,11437.43859,11801.27673,13224.68621,10604.67038,8204.562021,10424.90874,7234.42262,8357.940757,5777.620629,9109.947362,7556.692487,8981.456743,7034.882739,7986.281028,10600.96965,8041.846149,9529.287545,5924.982182,10249.01319,7612.787365,9488.338269,7210.711925,8656.586659,8081.303166,6557.230414,9195.780758,4764.854212,10448.56778,7543.516725,9349.363136,8904.385386,8105.277679,9572.368022,8277.043546,9473.685711,5913.718165,8966.956442,6725.143837,9244.500021,7498.250985,8376.990734,10224.80397,7385.729157,3170.237696,2788.191057,3063.093063
TALK-C-STJADAITO-K,37966.31821,38159.90098,23505.47404,19291.9681,21852.84231,25738.74586,23923.20937,25970.43324,31109.8152,34575.358,35633.9098,34822.69496,32604.19329,34720.83082,33989.33591,34613.17237,28435.99051,33796.50562,28046.03788,32779.59562,32168.47886,30986.38821,28158.50512,33249.56627,33386.56741,29004.01163,35839.43585,31433.04,29996.96519,30579.40951,30912.43403,33555.72592,28511.41658,31392.08371,32706.3161,27863.02966,37806.15237,29468.13671,34708.43934,28837.02804,35177.65761,28119.84876,32422.09432,35571.06774,30117.85011,32442.12502,33395.24742,27386.87095,27831.69242,33952.74395,28595.46395,28244.32025,37346.45353,28632.86833,34561.23375,27449.41413,32428.50481,26924.97718,30623.51805,30053.18638,28431.90421,26958.05215,29999.42909,26903.01124,31964.34502,7616.293737,10996.95039,8348.070646
TEGO-L7-1--K,258642.8503,1791322.418,2016842.219,24374.56962,1778231.893,118808.6783,1777052.106,1780855.763,87053.47947,1793280.165,1804286.784,207084.9168,1779249.638,56139.45722,1844661.445,1777697.447,120819.8469,1777701.938,1786257.416,113840.66,1777663.336,55736.10692,2015735.323,1783649.784,38833.87495,269364.3068,31344.60796,29349.52966,113112.423,158129.5655,36141.99309,113932.4877,29895.20092,28869.65107,233406.6893,38000.27433,30190.14206,238327.7244,29601.86277,150482.5738,136954.0542,30660.25427,37219.45801,114018.465,28360.78596,35189.92376,113681.7681,30065.70501,95343.36934,54884.68879,29497.82342,87471.83455,61729.00316,30926.47971,93072.19641,56917.2934,29451.38175,86652.54222,55911.71616,59042.86425,86396.6515,56890.2543,28441.97878,86960.4241,56027.16376,8747.090802,1668.515547,1628.797123
TEGS-MM-X,25.07344037,3.809335638,3.926126915,3.809335638,23.4709626,3.809335638,7.735462553,23.35417132,3.926126915,7.735462553,23.35417132,3.926126915,3.809335638,27.28029823,3.809335638,3.926126915,23.35417132,7.735462553,3.926126915,13.5180735,17.57156037,3.809335638,3.926126915,23.35417132,7.735462553,0,27.28029823,7.735462553,3.809335638,23.4709626,3.809335638,7.735462553,19.54483568,7.735462553,3.809335638,17.44420042,13.76222473,3.809335638,17.44420042,9.836097817,7.735462553,13.5180735,17.57156037,0,17.44420042,17.57156037,3.809335638,3.926126915,13.5180735,17.57156037,3.809335638,13.63486478,13.64543346,7.735462553,17.44420042,9.836097817,7.735462553,13.5180735,13.76222473,3.809335638,17.44420042,13.64543346,3.926126915,7.735462553,13.5180735,9.836097817,0,0
TEXA---K,655116.8379,3730148.963,4484179.762,30066.15153,3704773.618,209328.7283,3703443.487,3737858.681,170294.8456,3731606.075,3767072.406,560952.3847,3704591.345,97715.47131,3852746.227,3702759.175,251186.9534,3705362.624,3712461.498,234531.9369,3703103.295,65150.60379,4365850.799,3719031.735,43416.18451,698780.7276,36074.55164,32043.89322,233097.7074,434352.4116,47452.8387,235580.8257,31070.71121,31591.91832,624441.1471,43552.71296,33007.14572,638436.9308,31715.52334,423725.111,263996.7224,32783.17022,41367.69881,233867.2983,32750.61325,47122.13585,233294.9096,31839.0637,179974.074,96586.62957,31243.88405,170047.7424,110666.6203,35040.81154,177740.1634,95589.40085,32451.08937,168627.4262,97884.04422,76683.11339,168748.0737,96098.57624,33076.26566,169547.8133,95270.14287,9817.442191,308.4917485,339.902512
THIC-AMGM-X,10.27120277,8.007774465,1.177838074,16.30037323,1.177838074,1.142800692,4.437715689,1.142800692,16.33541061,8.020638766,1.142800692,8.042811848,1.142800692,24.96528823,1.142800692,6.877838074,1.142800692,2.320638766,2.342811848,16.30037323,4.107715689,1.142800692,1.177838074,1.142800692,17.4782113,1.164973774,2.320638766,4.107715689,1.142800692,16.33541061,1.142800692,2.320638766,0,3.485612539,2.929877615,17.4782113,1.177838074,1.142800692,2.320638766,0,18.64318508,2.929877615,2.320638766,0,2.320638766,17.4782113,1.142800692,4.129888771,1.142800692,2.320638766,1.142800692,16.33541061,1.142800692,2.320638766,5.272689463,0,17.4782113,1.142800692,1.177838074,1.142800692,2.320638766,2.929877615,2.342811848,17.4782113,1.142800692,0,0,0
THIC-ARAVC-,1688.559684,1638.101954,125.221756,511.5263595,1661.577028,826.3189018,596.8200737,1055.837562,1454.964485,1579.230434,152.772454,1294.138276,1988.031473,41.48628089,2320.472536,339.8788574,1312.450869,754.1711867,927.1366485,1304.281696,524.1704529,1854.934265,1200.997472,1053.469168,521.9499123,1780.19917,908.6188335,1445.922412,1008.079992,517.0958527,1283.047495,264.8974147,2092.862969,2225.750454,160.4196928,1412.339783,110.1984942,1324.578345,587.8089112,1973.929253,1412.385102,508.7546272,817.8876959,1421.246906,921.7526908,506.1271105,2575.473508,1135.49275,517.7894813,833.2768513,515.2127585,1398.858486,1171.457505,2017.090494,502.1135813,1147.028741,1309.47817,21.90268556,2224.985582,518.1802589,816.7162362,580.6658702,1510.711257,1830.930438,1446.381866,79.918591,13.43248576,13.61476879
THIC-ARVLT-X,2.459024454,0,970.90684,0,4.88620892,0,0,4.88620892,970.90684,0,4.88620892,0,0,4.88620892,970.90684,0,4.88620892,0,0,973.3340245,2.459024454,0,0,4.88620892,0,970.90684,4.88620892,0,0,4.88620892,970.90684,0,4.88620892,0,0,2.427184466,973.3658644,0,2.427184466,2.459024454,0,973.3340245,2.459024454,0,2.427184466,2.459024454,970.90684,0,2.427184466,2.459024454,0,2.427184466,973.3658644,0,2.427184466,2.459024454,0,973.3340245,2.459024454,0,2.427184466,2.459024454,0,0,2.427184466,2.459024454,970.90684,0
THIC-BGV-X,3.896697987,0,0,0,1.298899329,1.298899329,0,0,1.298899329,2.597798658,1.298899329,1.298899329,0,3.896697987,0,1.298899329,1.298899329,2.597798658,1.298899329,0,1.298899329,2.597798658,1.298899329,1.298899329,0,2.597798658,2.597798658,0,1.298899329,1.298899329,3.896697987,0,0,2.597798658,1.298899329,2.597798658,0,1.298899329,1.298899329,2.597798658,1.298899329,1.298899329,0,2.597798658,1.298899329,2.597798658,0,1.298899329,1.298899329,2.597798658,1.298899329,0,1.298899329,2.597798658,1.298899329,1.298899329,1.298899329,1.298899329,2.597798658,1.298899329,1.298899329,1.298899329,0,1.298899329,2.597798658,0,0,0
THIC-CMDSP-X,5.657661648,0,0,0,1.553152203,1.727968886,0,2.13138152,0,0,0.1747421895,0,0,1.599828095,9.120851783,0.1747421895,0,0,0.7765552699,0.1747421895,3.152864141,1.553226696,0.5782293179,0,0.1747421895,1.553152203,5.43631806,1.553152203,0.8231566685,2.131456014,0.1747421895,0,1.55311054,0,1.553152203,1.774495791,0.5782293179,1.553226696,6.21287333,0,1.727894392,0,0,0.6248307165,1.55311054,1.727968886,1.553152203,1.553152203,0.7765552699,0,4.05794971,2.177941256,0,3.106378899,0,0.1747421895,1.553152203,1.55311054,1.401385986,0,1.727894392,1.553226696,3.88320752,1.55311054,0,0,0,0
THIC-GLD120T-X,88.12897593,112.6289759,112.6289759,0,29.12546816,88.12897593,29.12546816,0,88.12897593,117.2544441,0,117.2544441,0,136.1756527,117.2544441,0,88.12897593,29.12546816,88.12897593,88.12897593,29.12546816,88.12897593,0,117.2544441,0,88.12897593,165.3011209,0,88.12897593,29.12546816,88.12897593,88.12897593,29.12546816,88.12897593,0,117.2544441,88.12897593,0,117.2544441,48.04667681,88.12897593,29.12546816,88.12897593,117.2544441,0,88.12897593,29.12546816,88.12897593,88.12897593,29.12546816,136.1756527,0,117.2544441,88.12897593,0,117.2544441,0,88.12897593,0,136.1756527,88.12897593,29.12546816,88.12897593,0,88.12897593,0,0,0
THIC-KLCGCL-X,2.9,0.4833333333,4.833333333,0.9666666667,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0.9666666667,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0.9666666667,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0,0.4833333333,0
THIC-LVK90-X,1009.696218,0.04715909091,1.762636849,0,0,0,0,0,1.808603896,1009.696218,0,0.04835113485,0,0,1.808603896,0,0,1009.696218,0,0,1.856955031,0,0,0,0,1009.696218,0.09431818182,1.761444805,0.04835113485,0,0,0,0.09431818182,1.714285714,1009.696218,0,0,0.04835113485,0.09431818182,1.714285714,0,0,0,1009.696218,0.09431818182,1.762636849,0,0,0,0,0.09431818182,0,1011.410504,0.04835113485,0,0,0.09431818182,0.04715909091,1.714285714,0,0,0,1009.838888,0,0,1.714285714,0,0
THIC-MK25-X,10.1110681,4.854336557,974.0052716,6.312689557,0,1.458353,7.952768154,1.458353,975.7611765,4.556784597,8.933649744,0,9.411121154,0.5824411135,972.365193,9.411121154,0,6.312689557,5.719391784,972.365193,4.854336557,4.556784597,6.562689557,0,4.556784597,975.7611765,1.458353,0.5824411135,9.411121154,1.458353,975.7611765,3.098431597,235.6246129,3.576560463,3.098431597,0,970.90684,3.098431597,0.830939612,0,5.719391784,970.90684,0,3.098431597,0,0,974.0052716,0,0,3.203401301,3.098431597,0,970.90684,3.098431597,0,0,5.719391784,970.90684,0,3.098431597,0.5824411135,0,3.098431597,2.620960187,233.0036527,0,970.90684,0
THIC-MNTVL-X,0,9.708343901,0,3.78425656,395.702513,619.0933087,1990.317898,18.63563451,43.94978379,411.2360998,1817.13851,1411.278697,1813.878449,410.6274301,1422.642402,425.4788081,410.6274301,32.12823497,1802.822263,1428.565168,410.6274301,1412.637475,1810.776402,32.20177414,425.4788081,400.9190862,1829.412036,1800.781276,17.27685702,400.9190862,3208.487639,426.1610169,3.78425656,1813.878449,28.41751758,1816.314863,33.56055163,410.6274301,1825.01911,43.9511044,3168.39565,414.3381475,429.9439529,1834.950498,412.2718559,781.6966821,3206.062347,786.9132553,418.8046129,425.4788081,1793.48861,14.92491712,1834.950498,1810.775081,1413.032902,419.5547207,43.9511044,410.6274301,18.63563451,1789.704353,2818.720335,425.4788081,1789.318727,429.2630646,406.8431736,22.49343024,435.0883075,382.2099125
THIC-NDXTP-X,2672.672154,0,0,0,16.31037816,2657.476223,0,1.114446529,0.1881808434,0.08868139596,17.90068583,0.2768622394,2656.638638,1.332187838,1.332187838,0.247301774,17.642566,0.1182418613,0.2177413087,2657.693964,0.1881808434,1.332187838,16.52811947,0.247301774,1.361748303,0.2177413087,2657.723524,0.1881808434,16.42862002,1.302627372,0.1881808434,1.302627372,0.1182418613,2656.549957,17.642566,0.2177413087,1.361748303,0.247301774,0.3763616868,1.361748303,2672.889896,1.23268839,0.2177413087,0.2177413087,1.302627372,0.05912093064,17.61300554,2656.549957,1.203127925,0.2177413087,0.2177413087,1.361748303,16.52811947,2657.693964,0.2177413087,0.2177413087,1.332187838,0.2177413087,17.51350609,0.1881808434,2656.579517,1.302627372,0.247301774,1.332187838,0.247301774,0.2177413087,0.2177413087,0.1182418613
THIC-NOVEEC1L-,2310.562111,0,19.41623844,2349.394588,2291.145872,1417.66289,1961.800318,368.9159191,2329.978349,2310.562111,1417.66289,2311.299999,2329.978349,19.41623844,2310.562111,368.9159191,3379.463208,2310.562111,368.9159191,2310.562111,1986.680095,368.9159191,2310.562111,1417.66289,2329.978349,2311.299999,368.9159191,1961.06243,388.3321575,3359.309082,2311.299999,368.9159191,2329.978349,2310.562111,19.41623844,2311.299999,1437.079128,2310.562111,2310.562111,369.6538073,2329.978349,1961.06243,1417.66289,2310.562111,389.0700457,2316.025649,2310.562111,368.9159191,1980.478669,1418.400778,2310.562111,2310.562111,388.3321575,2310.562111,2311.299999,1068.163209,2329.978349,368.9159191,2311.299999,2310.562111,388.3321575,2310.562111,1961.06243,369.6538073,2329.978349,0,349.4996806,0
THIC-OLKS-X,0,0,0,0,0,0,7.766908175,0,0,0,0,0,0,7.766908175,0,0,0,0,0,0,7.766908175,0,0,0,0,0,7.766908175,0,0,0,0,0,0,7.766908175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THIC-RMGSO4-X,4396.242688,1443.126745,370.2566861,799.1817038,778.7419437,1049.865393,331.8509936,929.8455593,1387.114485,975.539432,739.2397898,621.716255,1111.158305,1221.136269,1867.903959,1134.149302,1166.06315,728.5081623,805.0613965,1605.054792,1134.194715,678.0387998,704.6825301,1207.485205,1349.54092,929.5518649,677.3506354,777.2138978,822.1839899,443.0355614,2024.762202,503.0548752,809.1028096,666.1743626,819.1612147,1883.440749,635.4062636,1225.215131,672.0675778,963.2075702,496.369006,1457.039135,612.8335324,821.255468,1434.955394,465.085545,1310.578999,843.8262166,744.8400133,626.2954084,851.7450968,1316.481539,1450.765151,859.0797052,1026.598322,485.4853533,568.2324644,843.3839202,1298.38255,1442.486122,354.2389896,878.4927175,766.5954307,1049.524715,634.9037618,36.84730264,306.5181138,360.030908
THIC-SPVE10-X,14169.98465,6118.711062,12.68799594,3541.515763,4500.032748,1726.232839,2759.312086,3909.004908,3973.318439,2291.35364,4428.446281,3942.35332,3935.011118,2513.190932,4436.167402,1073.197605,4526.136497,1824.448286,4550.95471,59.6103502,6235.895946,466.7400355,6234.655882,70.51847218,4428.151853,2253.413792,4211.344159,3314.703492,2741.426592,3929.569275,2345.270786,2742.376136,3961.289935,43.30612396,4530.303709,2239.548107,4498.192748,28.43122772,6203.204998,1774.155835,2282.739739,3952.055844,2770.850301,2318.311011,2295.372194,3935.724168,2740.455744,2253.938876,5376.575945,468.6545654,4500.598567,2787.564052,4769.564506,534.551333,6224.449867,23.66594443,4546.87558,468.3094726,3987.633234,2245.917521,2771.44713,3958.797394,2303.430797,1052.173283,6693.186611,4.762257292,252.324378,0
THIC-TCLC-X,0,0,0.2571428571,0,0,0,0,0,0.2712905844,0,0,0,0,0,0.2712905844,0,0,0,0,0,0.2712905844,0,0,0,0,0,0.01414772727,0.2571428571,0,0,0,0,0.01414772727,0.2571428571,0,0,0,0,0.01414772727,0.2571428571,0,0,0,0,0.01414772727,0.2571428571,0,0,0,0,0.01414772727,0,0.2571428571,0,0,0,0.01414772727,0,0.2571428571,0,0,0,0.01414772727,0,0,0.2571428571,0,0
THIC-TGPDI-X,0,0,0,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,0,89.15572233,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,89.15572233,0,89.15572233,0,0,0,0
THIC-TX85-X,0.2905506406,27.27272727,0.1165909091,0,11.8336684,0.2824021616,11.77568182,0.2244155844,58.41898368,11.89165497,0.2824021616,0.1745774863,11.88350649,58.53774165,11.65909091,0.3989930707,0.05798657718,11.89165497,0.2824021616,11.77568182,58.64339927,0.1159731544,11.8336684,0.2824021616,0.1165909091,11.99947965,0.2325640635,11.65909091,58.64618408,0.05798657718,12.17405713,0,58.2444062,0.4569796479,11.71707749,0.4569796479,0,11.8336684,27.55512943,0.1159731544,12.05808398,0.05798657718,0.1165909091,11.99947965,116.5495838,0.2325640635,0.2244155844,11.8336684,0.2824021616,0.2325640635,11.71707749,0.2244155844,0.1745774863,11.99947965,0.1745774863,58.30239277,11.94149307,0.1745774863,0.3403887388,0.1745774863,69.9642685,0.3989930707,0,11.94149307,0.2325640635,0,0,0
THIC-VZNFC-X,584.7981377,595.7863012,9.70814978,7.884165877,14.36038688,4.777544995,98.70030941,8.485809682,10.65171854,495.0107707,5.961816339,18.06856746,7.690147709,14.58298402,11.5461498,4.777141347,16.52339252,6.691671262,14.40698718,2.15632012,506.8280512,9.631619885,580.7786318,13.77786571,7.107116521,16.73706873,5.378785152,15.89627378,9.437198068,8.485809682,498.5553727,1.74705036,128.3651622,15.48000212,589.1507932,3.203361039,8.389626171,5.824585915,7.141325181,12.46716173,492.6015779,15.00122013,5.136994947,4.85407489,7.426503289,583.9955099,10.67866081,10.08867574,10.38792112,491.0985869,9.07721714,3.203361039,8.244019477,5.97019261,16.25345461,14.06860539,575.8970971,10.38792112,5.136994947,4.999681584,493.2424885,163.0576246,12.22210868,5.99206547,124.5592623,1.621021367,0,0
TIT-401-X,203.2831734,165.3617986,0.02972875226,593.2247246,165.0332566,2.380400689,101.0288185,762.0146035,0.02972875226,0.02972875226,212.7614141,0.05945750452,0.9580449578,605.4883247,637.3988201,9.972385681,0.9580449578,7.466348471,9.942656929,0.02972875226,165.0629853,9.942656929,9.755229418,0.02972875226,816.7976544,7.404557482,0.05945750452,80.48512727,109.3022347,9.942656929,697.9804367,2.380400689,18.27553062,0.02972875226,593.2247246,654.686577,165.0332566,0.02972875226,237.5155195,2.380400689,10.87097313,7.404557482,0.02972875226,10.87097313,7.434286234,593.2247246,9.942656929,71.43872431,2.380400689,17.37927665,101.0288185,172.4080853,222.6743423,697.9804367,17.31748566,1231.551861,0.02972875226,19.6681576,0.02972875226,8.394664676,17.31748566,0.02972875226,0.02972875226,10.87097313,7.404557482,0.02972875226,0,0
TIT-CR50AS-X,23.51612903,0,0,0,23.7094431,23.61278607,23.7094431,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,11.85472155,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,23.7094431,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,11.85472155,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,11.85472155,35.46750762,23.61278607,35.46750762,23.61278607,23.61278607,35.46750762,23.61278607,11.85472155,35.46750762,23.61278607,23.61278607,23.61278607,23.61278607,23.61278607,35.46750762,23.61278607,11.85472155,23.61278607,0,11.85472155,0
TIT-CR50HD-X,47761.26187,16235.43375,1847.906082,8028.622961,12688.31405,8530.03856,10597.44511,20200.65494,8793.181675,11080.18852,18879.41653,7161.179283,13168.7946,12093.24771,13689.86552,5908.535706,13983.23612,19628.58043,5913.154575,18311.46308,1927.714744,13173.90457,17461.89394,7657.269181,1569.762919,23709.34669,1563.888913,13141.58829,14492.38122,10188.25513,7257.551975,7717.219654,18970.74561,11615.68648,7660.407085,8534.276686,12650.63641,5399.112674,13257.2252,14703.69868,10508.83652,1168.226172,14447.18869,13719.33699,10447.34237,8844.057504,13551.06326,921.6745328,22154.07203,2701.220622,13739.84245,7388.147051,10330.54452,21666.0925,6655.797112,5922.444512,13340.3509,13132.26385,6929.207336,16488.28289,2940.852347,13277.6456,7413.666785,15979.88124,10056.02434,463.9614164,12056.7901,392.0013179
TIT-MT60S-X,2524.274725,2337.323984,1424.272249,1170.706778,1322.983177,1552.076199,1440.951291,1618.936266,2590.153948,3536.752006,2991.973028,3098.68288,2839.285854,3188.063274,3451.753106,3093.963875,3045.668145,3036.711156,2957.335357,2492.480796,3266.948837,2882.769289,2100.002763,3586.58783,2943.356166,3148.453905,3349.935194,2451.248695,2856.433278,2812.013689,2731.997033,2690.775295,3388.092131,2424.785118,3002.773435,2405.57341,3418.790644,2790.50485,2789.822139,3135.827974,3355.456947,2251.805939,2870.787806,3764.060283,2502.650823,3051.972444,3015.60533,2304.236601,2284.081451,3230.32363,2726.659027,2458.646463,3195.08432,2236.657631,4030.947347,2095.354745,2894.248796,2817.611096,2511.542407,2652.981146,2434.31267,2632.527822,3069.787377,2044.170131,2557.960639,740.2528922,2208.918476,1385.113399
TIT-T85-X,3031.031772,2009.326051,65.83630892,34.71800009,61.49289058,474.9314192,338.6500859,343.4401058,1697.961401,1412.016994,810.7305303,851.240788,1147.840094,1008.439023,4378.880801,804.1752833,1681.880165,1199.834803,719.1732823,1434.90885,2301.934874,825.6743947,1188.19832,1099.588681,1147.345246,1307.510252,1381.01197,1354.789028,1104.487979,943.6151506,1483.591668,664.4835695,1478.699588,1690.231934,1070.801205,2205.539718,853.7909859,1060.331916,1095.874996,1562.090884,1016.271973,1455.180542,1264.316341,1067.771426,1936.698609,666.0764041,1092.818078,1862.647704,1255.467788,1193.560674,1835.592174,520.0046413,1229.270585,1780.604118,1621.135916,690.149953,893.7094435,1508.595398,982.039475,2060.705887,699.8574273,1769.519628,1180.489797,699.1557001,1520.430474,31.69019519,22.18229472,302.6290058
TITA--3328EW-K,22275.412,200.0395463,100.6815869,481.5575976,1256.161092,10458.17046,2993.049587,95.25252763,1289.048969,13250.01045,2446.88103,2027.694069,1976.787403,11183.83951,2113.118945,923.2775098,10280.52364,1367.396012,1618.910774,12579.11298,3504.539085,2459.894699,2008.172741,10403.47882,1370.128452,554.3677724,12080.85271,2138.020694,1001.299438,10224.43384,6469.276625,911.1127767,677.0559089,12996.97191,133.3464347,2873.26144,9847.906804,1346.236401,2099.070371,9890.3342,7154.060863,657.3450169,967.214409,12232.23546,925.328044,553.1375253,14096.1179,168.6464117,479.9510126,13633.01338,2115.318754,1266.159478,1697.500864,12980.86081,2143.068014,952.6694493,10209.96985,244.1338624,1325.493323,11721.20124,6908.272486,504.336362,2466.978705,10732.45183,582.3396721,24.15142829,14.7597165,14.00370918
TITA-C-STCR5-K,17039.95862,8949.687756,1750.062166,488.3966901,346.4107898,2016.456917,345.6360252,401.872579,9518.878587,364.2098436,166.6181511,1831.472764,363.7747596,9004.941973,85.15644219,9733.629885,355.5893702,215.2757484,1921.930696,8902.887324,373.3629638,1753.710675,291.6170684,8124.122921,9082.946596,1669.920318,491.3164484,161.5846932,1833.023975,358.7485085,16858.09573,1677.389991,264.6037677,540.8103752,113.1367389,10582.16497,213.0484748,8279.882439,1739.772889,120.8564334,657.7162977,10382.86062,182.8947023,275.9114797,9839.860799,242.1752275,8917.721922,262.6199387,1933.196997,263.8984286,307.5033967,9589.708005,9102.917932,275.5642264,1685.806263,638.3097196,112.6298999,177.4867268,10464.43536,8269.918898,353.1812876,1625.45867,187.5127343,9217.608257,1688.832933,83.89552688,88.22937843,24.33510873
TITA-CROTS-X,102429.7869,37340.64684,26041.8855,14484.42557,42529.92831,27427.22741,4576.144866,38164.28462,31497.72264,6966.706932,40478.74557,6039.620319,34942.54236,30119.53321,15700.47018,28297.69381,11020.86311,31426.50925,35200.19565,3768.306559,37381.33741,29744.93378,10217.47347,29720.01452,6581.792013,9288.152092,7984.608023,6751.747218,8253.441729,6775.483315,7053.435742,6017.89202,9346.609086,4964.105603,11289.9949,6987.232815,8526.473805,5393.77317,7608.854205,8316.196434,6885.439731,6650.508309,7357.709503,9926.0696,7765.554754,5641.73926,8164.865367,8022.827423,9394.368411,4406.500948,11719.36219,4085.98582,10331.91282,6048.027536,12217.74292,2219.506493,9397.064186,7700.766051,5623.149436,8806.052726,5900.463105,9187.870108,8670.199947,2487.063442,9231.780502,406.410146,2186.684975,3423.42635
TITA-INBP-X,0,2.963527242,0,0,0,0,2.963527242,3.266253143,2.963527242,0,3.266253143,2.963527242,0,6.229780386,0,6.229780386,0,2.963527242,3.266253143,0,2.963527242,3.266253143,2.963527242,0,6.229780386,0,2.963527242,3.266253143,0,6.229780386,0,2.963527242,3.266253143,2.963527242,0,3.266253143,2.963527242,0,6.229780386,0,2.963527242,3.266253143,0,2.963527242,3.266253143,2.963527242,0,6.229780386,0,3.266253143,2.963527242,0,6.229780386,0,2.963527242,3.266253143,2.963527242,0,3.266253143,2.963527242,0,0,6.229780386,0,2.963527242,0,0,0
TITA-OTS2CR50-,12538.35854,36815.44004,20538.19814,8253.697986,32545.57987,18685.92487,35874.72208,6424.721767,81263.03065,22363.73575,45358.24526,33455.7851,22133.82295,11553.71052,40470.15138,13734.83545,36147.43202,22624.48241,19210.86855,27115.58412,27905.22442,27629.66198,17365.34969,19396.04713,36176.85286,10450.5589,44705.93482,9635.127467,22919.30209,33172.25886,22077.65288,66579.24649,32039.10093,9082.788689,31466.58445,23286.21491,33333.73724,13727.29006,26761.50186,27615.40646,18681.3804,34433.49498,19345.48712,9971.352311,44850.60642,9590.619656,35968.0101,17923.30144,23554.20477,21065.05194,31915.43567,10091.5069,35348.17461,18323.06523,32928.80037,13032.51406,26049.32805,28148.32351,16963.85381,34391.93419,19277.8889,10901.16045,40476.8377,12757.15797,30973.46857,2832.683044,2069.234383,11760.65656
TOSP-2000B-X,9615.847976,4625.649136,4079.299871,16.95624356,3948.554028,4362.518662,63.92673517,3972.529205,4624.374787,466.7232465,4138.889803,328.5990743,4481.001654,4588.331231,288.9788805,4625.737011,435.3023926,4248.306122,4239.609683,905.3998963,4210.085517,4161.642604,239.0168801,4545.139066,725.030076,266.4690967,145.3574965,275.3737954,321.2125495,150.6137928,1085.744369,251.7885213,204.4735082,180.8949295,233.1123103,781.5247027,196.4566304,555.894144,224.9288009,237.2380042,136.4831993,850.0525134,153.5513146,242.7972834,630.244307,122.3823501,749.1175204,178.2180503,275.3297702,223.3992595,156.5350397,599.1043611,757.8188754,168.2130841,358.2843456,145.2148559,160.0147766,236.8957361,715.0157514,564.0415507,189.9645669,276.9428474,168.9825985,710.5734098,315.9991331,9.958285757,57.02052776,7.423558535
TRI--DOW-K,243647.1495,12923.77028,262014.7207,337323.2017,340533.7497,235488.2036,341674.267,451202.966,331013.0585,332743.2461,331270.6431,350798.359,331617.1671,332641.0318,331063.8577,223342.3854,332130.3005,332583.3653,331045.8282,331660.9346,331588.8384,222422.2462,349642.6976,442068.4281,331608.1736,349116.083,331585.5901,223022.7975,330887.8099,350087.3195,331024.1631,330931.9658,223705.6264,331589.8569,348820.87,331653.2439,330587.6769,241038.0535,331642.1784,349588.3433,442279.0676,330882.0019,222658.6284,331610.7127,330890.2011,331568.7676,332329.4638,221617.9262,331556.714,331250.9345,331562.8684,331573.3171,331615.3755,222381.2865,331549.3781,331126.7602,442317.9267,330848.55,222402.1272,223661.2968,222291.1024,223057.9329,222846.9495,330871.0184,222430.2911,109227.6159,110852.2562,6.79602649
