Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Material Type,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
B-CLCLPC-W/4,B-CLCLPC-W,POT-CMPR0-W,1,Pc(s),Regular,2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
B-CLCLPC-W/4,B-CLCLPC-W,PUFF-CMPR0-W,1,Pc(s),Regular,2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
B-CLCLPC-W/4,B-CLCLPC-W,SHIF-CMPR0-W,1,Pc(s),Regular,2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
B-CLCLPC-W/4,B-CLCLPC-W,STIC-BCMP32NR1-W,1,Pc(s),Regular,2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
B-CLCLPC-W/4,B-CLCLPC-W,STIC-VCMP32NR1-W,1,Pc(s),Regular,2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
B-CLCLPD-W/3,B-CLCLPD-W,CAPP-CMPR0-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,DUS-CMPR2-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,KB-GKMK-W,0.02083,Pc(s),Regular,32,11,11,11,0,11,11,11,11,11,0,11,11,11,11,11,21,11,11,11,11,11,11,11,21,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,21,11,11,11,11,11,11,21,11,11,11,11,11,11,11,21,11,11,11,11,11,11,11,11,11,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,POT-CMPR0-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,PUFF-CMPR0-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,SHIF-CMPR0-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,STIC-BCMP43WR1-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CLCLPD-W/3,B-CLCLPD-W,STIC-VCMP43WR1-W,1,Pc(s),Regular,1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,CAPC-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,CONT-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,DUS-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,KB-W200R1-W,0.02083,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,PUFF-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,SHIF-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,STIC-BTCGRP12R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR01-W/2,B-CPGR01-W,STIC-VCGRP12R1-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,CAPC-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,CONT-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,DUS-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,KB-W200R1-W,0.02083,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,PUFF-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,SHIF-CGRPR0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,STIC-BTCGRP13R0-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-CPGR02-W/2,B-CPGR02-W,STIC-VCGRP13R1-W,1,Pc(s),Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
B-DMCP01-EM/5,B-DMCP01-EM,CONT-DMCPR1-E,1,Pc(s),Regular,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
B-DMCP01-EM/5,B-DMCP01-EM,"GODE-TWC5,4B-SM-P",1,Pc(s),Regular,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
B-DMCP01-EM/5,B-DMCP01-EM,KB-EAR0-KMM125,0.02778,Pc(s),Regular,92,184,92,184,92,184,92,92,184,92,92,184,92,184,92,92,184,92,184,92,184,92,92,184,92,184,92,184,92,184,92,92,184,92,184,92,184,92,184,92,92,184,92,184,92,184,92,184,92,92,184,92,184,92,184,92,184,92,92,184,92,184,92,92,184,0,92,0,92
B-DMCP01-EM/5,B-DMCP01-EM,PLAS-DMCTWCRP-P85,1,Pc(s),Regular,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
B-DMCP01-EM/5,B-DMCP01-EM,PUFF-DMCPR0-E,1,Pc(s),Regular,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
B-DMCP01-EM/5,B-DMCP01-EM,STIC-BDMCP01R0-E,1,Pc(s),Regular,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
B-DMCP02-EM/5,B-DMCP02-EM,CONT-DMCPR1-E,1,Pc(s),Regular,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
B-DMCP02-EM/5,B-DMCP02-EM,"GODE-TWC5,4B-SM-P",1,Pc(s),Regular,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
B-DMCP02-EM/5,B-DMCP02-EM,KB-EAR0-KMM125,0.02778,Pc(s),Regular,191,191,191,191,191,382,191,191,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,191,382,191,191,191,191,191,382,191,191,191,191,0,0,0
B-DMCP02-EM/5,B-DMCP02-EM,PLAS-DMCTWCRP-P85,1,Pc(s),Regular,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
B-DMCP02-EM/5,B-DMCP02-EM,PUFF-DMCPR0-E,1,Pc(s),Regular,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
B-DMCP02-EM/5,B-DMCP02-EM,STIC-BDMCP02R0-E,1,Pc(s),Regular,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
B-DMCP03-EM/5,B-DMCP03-EM,CONT-DMCPR1-E,1,Pc(s),Regular,3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
B-DMCP03-EM/5,B-DMCP03-EM,"GODE-TWC5,4B-SM-P",1,Pc(s),Regular,3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
B-DMCP03-EM/5,B-DMCP03-EM,KB-EAR0-KMM125,0.02778,Pc(s),Regular,92,92,0,92,92,92,184,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,184,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,184,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,0,92,0,0
B-DMCP03-EM/5,B-DMCP03-EM,PLAS-DMCTWCRP-P85,1,Pc(s),Regular,3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
B-DMCP03-EM/5,B-DMCP03-EM,PUFF-DMCPR0-E,1,Pc(s),Regular,3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
B-DMCP03-EM/5,B-DMCP03-EM,STIC-BDMCP03R0-E,1,Pc(s),Regular,3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
B-DMCP04-EM/5,B-DMCP04-EM,CONT-DMCPR1-E,1,Pc(s),Regular,704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
B-DMCP04-EM/5,B-DMCP04-EM,"GODE-TWC5,4B-SM-P",1,Pc(s),Regular,704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
B-DMCP04-EM/5,B-DMCP04-EM,KB-EAR0-KMM125,0.02778,Pc(s),Regular,20,0,40,40,40,40,40,40,40,40,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20,40,40,40,40,40,40,40,40,40,40,40,20,40,20,40,40,20,0,0,0
B-DMCP04-EM/5,B-DMCP04-EM,PLAS-DMCTWCRP-P85,1,Pc(s),Regular,704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
B-DMCP04-EM/5,B-DMCP04-EM,PUFF-DMCPR0-E,1,Pc(s),Regular,704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
B-DMCP04-EM/5,B-DMCP04-EM,STIC-BDMCP04R0-E,1,Pc(s),Regular,704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
B-DMLP01-EM/6,B-DMLP01-EM,CAPC-DMLPR0-EASBS,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
B-DMLP01-EM/6,B-DMLP01-EM,CONT-DMLPR0-EASBS,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
B-DMLP01-EM/6,B-DMLP01-EM,DUS-DMLP01R2-E,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
B-DMLP01-EM/6,B-DMLP01-EM,KB-EAR0-KMM125,0.03125,Pc(s),Regular,88,0,176,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,88,176,88,88,176,88,88,88,176,88,88,88,176,88,88,0,0,88,0
B-DMLP01-EM/6,B-DMLP01-EM,PUFF-LLPR0-WMFP,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
B-DMLP01-EM/6,B-DMLP01-EM,SHIF-DMLPR0-EPPN,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
B-DMLP01-EM/6,B-DMLP01-EM,STIC-BTDMP1RR1-E,1,Pc(s),Regular,2804,0,5608,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,5608,2804,2804,2804,5608,2804,2804,2804,5608,2804,2804,0,0,2804,0
