Korporat Code,W21/2023,W22/2023,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024
ACTI-PCFL-X,3.712667,3.883034,0.857667,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,0,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,5.177732,11.044385,2.285399,1.427732,1.427732,4.766331,0,1.427732,1.427732,5.310766,1.427732,1.427732,2.285399,1.427732,1.427732,10.164349,5.155209,1.427732,1.427732,0,1.427732,5.623998,1.427732,5.310766,1.427732,10.164349,2.307768,1.427732,1.427732,1.427732,2.285399,1.427732,0,1.427732,4.766331,1.427732,1.427732,10.164349,5.310766,1.427732,1.427732,1.427732,1.427732,1.427732,1.427732,0,0,0,3.338599
ACTI-PTLS8951-X,0.19,0,0,0.152381,0,0,0.057143,0,0,0.057143,0.190468,0,0.057143,0.095238,0.057143,0,0,0.057143,0,0,0.247611,0,0,0.152381,0,0,0.057143,0,0.057143,0,0.190468,0.115394,0,0.095238,0.057143,0,0,0.057143,0,0,0.247611,0,0,0.057143,0.095238,0.057143,0,0,0.057143,0,0.190468,0.057143,0,0.095238,0.057143,0,0,0.057143,0,0,0.057143,0.190468,0,0.210632,0,0,0,0
ACTI-RBN-X,57.085419,17.959617,16.170715,27.2665,28.584154,26.458187,36.026481,31.887771,42.727784,38.356169,58.855012,38.538835,26.876379,34.881158,42.566163,24.448904,35.789374,44.110683,36.322249,39.761607,26.991068,35.308803,46.899556,27.704474,58.300884,30.69173,23.926141,30.628415,36.54671,20.85345,40.391036,31.234195,32.982873,25.372986,47.249068,25.940923,25.463509,30.502195,38.255805,37.005911,32.907695,30.223944,19.524584,36.037628,41.017199,17.105043,37.241797,36.182279,21.876408,32.450392,46.541505,19.977335,37.693766,35.829806,22.277269,30.944907,36.667087,24.325153,22.581075,28.882317,29.87205,18.398022,37.972377,31.582017,25.203159,13.253702,19.429796,18.189799
ACTI-RCLRP-X,1.676134,1.950759,2.585889,2.827715,0.713978,2.971207,2.013978,0.475911,0.713978,0.863294,1.640917,2.677453,1.051804,0.713978,0.475911,0.713978,1.771606,0.475911,0.713978,1.725911,5.092911,1.199989,3.326892,2.683277,6.040242,0.238067,0.475911,1.765782,2.849743,0.475911,0.719802,0.961922,0.713978,1.765782,3.388117,1.95647,2.44521,1.765782,0.055984,0.713978,9.615301,0.475911,1.690561,1.640917,3.626184,3.232509,2.439386,0.713978,0.481735,2.307777,0.475911,0.238067,1.765782,6.040242,4.47663,1.533539,3.626184,1.44667,1.878984,1.765782,0.531895,0.719802,0.475911,3.729257,0.238067,0,1.051804,5.564331
ACTI-RDSY-X,0,0.290339,0,0.290339,0.290339,0,1.246589,0.290339,0,0.290339,0.290339,0.95625,0.290339,0.290339,0,0.290339,1.246589,0,0.290339,0.290339,0.95625,0.290339,0.290339,0,0.290339,1.246589,0,0.290339,0.290339,0,1.246589,0.290339,0.290339,0,1.246589,0.290339,0.290339,0.290339,0,1.246589,0.290339,0.290339,0.290339,0.95625,0.290339,0.290339,0.290339,0.290339,0.95625,0.290339,0.290339,0.290339,0.290339,0.95625,0.290339,0.290339,0.290339,1.246589,0,0.290339,0.290339,0,0.290339,1.246589,0.290339,0,0,0
ACTI-RNCC-X,18.303386,5.760953,0.52335,5.714181,7.711342,3.380441,7.711342,7.711342,2.857091,22.276357,7.201535,47.113934,38.839284,29.130028,19.419265,9.71001,5.377601,4.854251,0,4.854251,0,21.390763,19.419265,14.565014,16.012408,14.564261,9.710009,10.232606,6.303153,19.419265,19.419265,20.868166,19.942615,20.868166,24.274269,20.867413,14.565014,26.245767,19.419265,19.420018,19.419265,14.565014,19.419265,15.087611,23.764462,14.564261,14.565014,19.419265,19.942615,19.420018,16.012409,19.420018,20.867413,24.797619,14.565014,20.867413,19.419265,11.158158,19.419265,15.088364,24.274269,20.867413,14.565014,19.419265,21.391516,14.564261,14.565014,16.013162
ACTI-RNV-X,0,0,0.118319,0,0.075,0.118319,0,0,0.118319,0,0,0,0.118319,0,0,0.118319,0,0,0.118319,0,0,0.118319,0,0,0.27199,0.118319,0,0,0.118319,0,0,0.118319,0,0,0.118319,0,0,0.118319,0,0,0,0.118319,0,0.27199,0.118319,0,0,0.118319,0,0,0.118319,0,0,0.118319,0,0,0,0.118319,0,0,0.118319,0.27199,0,0.118319,0,0,0,0
ACTI-RYKA-X,15.615396,14.065373,13.791531,7.845222,7.51186,12.530435,23.05981,32.110468,41.94896,44.899545,37.50458,14.429062,22.300751,20.860263,30.271961,25.247231,22.597067,26.344247,29.072575,25.217397,23.92633,36.853965,27.201469,23.652691,34.616651,20.329894,20.950281,17.352807,20.168806,19.747447,31.294696,31.83203,26.411905,26.755738,28.605433,26.206078,21.499833,23.436016,26.836109,22.93387,24.033215,20.562725,19.772521,21.063717,14.008262,18.395716,19.906762,22.684502,27.333802,22.832586,22.810727,25.94218,24.387917,18.251986,25.861475,18.675296,18.176876,18.983324,21.330876,12.677973,29.269231,24.034329,26.629055,27.879862,21.509452,10.851706,22.314586,17.100755
ACTI-SDMSP-X,0,0.033118,0.145617,0,0,0,0,0.145617,0.145628,0.145626,0,0.145617,0,0.145628,0,0.145617,0,0.145628,5.910581,0.145617,0.145626,0,0.145628,4.086004,0,1.970194,0,0.291245,0,0,0,0.291243,3.940388,0.145628,7.880774,0.145617,1.970194,1.970194,0.145628,8.026391,0,1.970194,2.115811,0.291254,0,0,0.145617,1.970194,8.026402,1.970194,0.145617,0,1.970194,0.145628,0.291243,9.850968,0,0,2.261439,0,0,1.970194,0,8.172019,1.970194,0,0,1.970194
ACTI-SKINFLV-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293345,0,0,0,1.112866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112866,0,0,0,0,0.293345,0,0,0,0,0,0,0,1.112866,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112866
ACTI-SPM3-X,0.004677,0,0,0,0,0,0,0,0,0.971001,0.28963,3.202633,2.913003,2.913003,0.971001,0.971001,0,0,0,0,0,0,0,0,0,0,0,0,0.28963,0,0,0,0,0,0,0.28963,0,0,0,0,0,0,0,0,0.28963,0,0,0,0,0,0,0,0.28963,0,0,0,0,0,0,0,0,0.28963,0,0,0,0,0,0
ACTI-SRCM-X,3.712667,0,1.381303,5.79652,1.573359,5.79652,1.951368,1.427732,5.942147,1.427732,1.427732,5.79652,0.669263,5.79652,1.427732,5.79652,1.573359,6.320156,1.427732,1.427732,5.942147,2.285399,6.320156,1.427732,5.942147,0,1.427732,5.79652,2.096995,5.79652,1.427732,6.654187,1.427732,6.320156,1.427732,1.427732,5.79652,1.427732,4.892424,1.427732,6.654187,1.427732,1.427732,5.79652,1.951368,5.79652,1.427732,5.79652,1.427732,2.809035,5.79652,0,5.79652,1.427732,6.320156,1.427732,5.79652,1.427732,1.427732,5.79652,1.951368,1.427732,5.79652,1.427732,0,4.368788,0,0.523636
ACTI-SYMLA-X,0,0,0.23,0.23518,0,0.23518,0.13,0,0,0,0,0,0.10518,0,0,0,0.10518,0,0,0,0,0,0.10518,0,0,0,0,0.10518,0,0,0,0,0,0.10518,0,0,0,0.10518,0,0,0.10518,0,0,0,0,0.10518,0,0,0,0.10518,0,0,0.10518,0,0,0.10518,0,0,0,0.10518,0,0,0,0.10518,0,0,0.10518,0
ACTI-SYTLA-X,0.079,0.029834,0.038093,0.156496,0.989558,0.12052,0.186329,0.067927,0.126126,0.042479,1.084857,0.097069,0.116197,0.107503,0.138878,0.126126,1.026936,0.126233,0.077636,0.224079,0.107503,0.13585,0.996681,0.146764,0.119833,0.107469,0.168227,0.116512,1.007188,0.090281,0.203902,0.029834,0.145559,0.184857,0.961524,0.211434,0.077636,0.203818,0.05858,0.129542,1.045596,0.107188,0.11611,0.077636,0.237036,0.067927,0.997849,0.177889,0.110101,0.067927,0.11659,0.194558,1.082125,0.081717,0.145596,0.135965,0.067927,0.185135,0.979849,0.107188,0.126629,0.126548,0.107188,0.119634,0.156473,0.038093,0,0.918741
ACTI-TINTT-X,0.365,0.563991,0.371388,0.375297,0.767975,0.907435,0.386643,0.273523,0.239617,0.239201,1.170462,0.698009,1.022815,0.509138,0.274862,0.238209,0.62314,0.283124,0.846128,1.166712,0.258785,0.982116,0.234446,0.452929,0.398201,0.637146,1.194365,1.319127,0.259201,0.735938,0.677639,0.617625,0.887499,1.031069,0.587127,1.352562,0.320896,0.520653,0.717163,0.907078,0.697427,0.529047,0.571883,0.825011,0.72217,1.242254,0.99452,0.820676,0.956973,0.866132,0.909662,0.642141,1.042014,1.037131,0.83693,0.496443,0.473609,0.566942,0.66527,0.68277,1.530409,0.26354,0.615259,0.586876,0.660542,0.594608,0.13177,0.660409
ACTI-TXPP-X,6.99,0,0,29.30354,3.494839,29.30354,29.30354,0,32.798379,29.92473,29.30354,29.30354,3.494839,29.30354,29.30354,3.494839,29.30354,0,29.92473,3.494839,29.92473,0,33.419569,0,29.92473,0,3.494839,29.92473,0,3.494839,29.92473,0,0,33.419569,0,0,29.92473,3.494839,0,29.92473,3.494839,0,0,29.92473,3.494839,0,29.92473,3.494839,0,29.92473,0,3.494839,29.92473,0,3.494839,0,29.92473,0,3.494839,29.92473,0,0,33.419569,0,0,0,29.92473,3.494839
ACTI-TZP48-X,29.127,0,0,29.127114,0,29.127114,29.127114,0,29.127114,29.127114,0,29.127114,0,29.127114,29.127114,0,29.127114,0,29.127114,29.127114,0,29.127114,29.127114,0,29.127114,0,29.127114,29.127114,0,29.127114,0,29.127114,0,29.127114,29.127114,0,29.127114,0,29.127114,0,29.127114,0,29.127114,0,29.127114,29.127114,0,29.127114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTI-VCR-X,5.941,2.970648,1.980432,4.95108,4.95108,0,2.47554,2.970648,3.413591,2.970648,3.465756,3.007648,2.970648,3.007648,3.007648,3.007648,3.450591,3.007648,3.465756,2.970648,2.970648,2.970648,2.970648,2.970648,2.970648,3.465756,2.970648,2.970648,2.970648,2.970648,3.413591,2.970648,3.465756,2.970648,2.970648,2.970648,2.970648,2.970648,2.970648,3.413591,3.465756,2.970648,2.970648,2.970648,2.970648,2.970648,2.970648,3.465756,2.970648,3.413591,2.970648,2.970648,2.970648,2.970648,2.970648,3.465756,2.970648,3.413591,2.970648,2.970648,2.970648,2.970648,3.465756,2.970648,2.970648,1.928267,1.485324,1.485324
ACTI-VEAC-X,7.372999,10.414082,7.03656,3.537377,8.43316,11.836017,4.435253,6.362107,5.503503,10.520986,18.729981,5.413668,11.587007,8.708526,3.939152,9.736258,9.277225,5.620254,6.087757,14.686453,6.262808,4.844856,10.64003,11.470041,8.163575,7.414439,11.375017,11.900435,4.348403,13.463541,4.293534,6.800466,5.007383,9.861847,15.213283,5.385623,10.739565,4.450039,9.036992,5.670839,10.813542,8.964663,4.61314,18.251938,5.006921,6.228735,9.349925,11.199108,11.637255,3.903352,10.397864,4.128504,9.474284,8.819706,7.067656,6.387944,8.375768,13.770366,4.961691,8.440029,14.636748,5.060032,8.685172,9.893204,4.014386,2.131124,1.744613,1.547705
ACTI-WASLVD-X,0,0,0,0,0,0,0,0.995046,0,1.990093,0.995046,0.995046,0.995046,0.995046,0.995046,0.995046,0,0.995046,0.995046,0,0.995046,0.995046,0,0.995046,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0.995046,0.995046,0,0.995046,0.995046,0.995046,0,0.995046,0,0.995046,0.995046,0,0.995046,0.995046,0.995046,0,0.995046,0.995046,0
ACTI-WDLS-X,1.165,0.508765,0,1.455376,0.290339,0,3.367876,0.290339,2.548504,0.290339,1.455376,1.9125,0.290339,1.673802,0,1.455376,2.202839,1.165041,1.673802,0.290339,3.077537,0.290339,0.290339,1.383463,0.290339,4.532917,0,0.290339,1.673802,0,3.367876,0.290339,0.290339,2.548504,2.202839,1.455376,0.290339,0.290339,1.383463,2.202839,1.455376,0.290339,1.45538,3.295963,0.290339,1.455376,0.290339,0.290339,3.295963,0.290339,2.620417,0.290339,0.290339,3.295963,0.290339,1.455376,0.290339,2.202839,1.383463,1.45538,1.455376,0,0.290339,3.367876,0.508765,0,0,0
ACTI-YZEX-X,0,0,0.383346,0.388314,0,0.582305,0.092097,0.388329,0.291429,0.67937,0.291429,0.291249,0.674582,0.582678,0.291249,0.67955,0.582678,0.09708,0.582678,0.383153,0.582678,0.388494,0.873734,0.291429,0.582678,1.257259,0.388494,0.971186,0.582857,0.873734,0.582857,0.874106,0.771647,0.874106,0.582857,1.165162,0.971366,0.874106,1.937181,1.457143,1.456963,1.748199,1.748392,1.457143,2.136513,1.54924,1.845472,1.45677,1.165535,1.748019,0.971351,1.257632,0.873913,1.165535,0.874286,1.165162,0.777002,1.165535,0.96601,0.874106,1.456963,1.262407,1.165535,1.45677,0.966203,1.165342,0.874286,0.873913
ACTM-CTLA-X,20.319441,0.318916,0.258712,20.141231,19.77633,19.878177,0.547645,19.975596,19.875506,0.330549,19.839928,20.042762,0.507085,19.899859,20.033493,19.879551,0.379659,20.121896,20.010404,0.250445,20.032071,20.016394,19.825189,0.510119,20.148099,19.819601,0.26744,20.094643,20.117889,19.839363,0.361049,20.069404,19.863993,0.440897,20.088756,19.662918,0.546084,20.172505,19.748996,20.194044,0.405412,19.83937,19.983405,0.498769,19.915643,19.960414,19.894873,0.425922,20.026121,19.945233,0.389712,20.110543,19.863639,0.38134,20.095531,19.885405,20.019859,0.457473,19.844543,19.758003,0.43867,19.8362,19.89262,19.936509,0.423325,0.112558,19.593536,0.073078
ACTM-Q10-X,0.393,0,0.380934,0.392613,0.380934,0.773547,0.392613,0.380934,0.773547,0,0.773547,0.380934,0.773547,0,0.773547,0.773547,0,0.773547,0.380934,0.773547,0,0.773547,0.380934,0.392613,0.773547,0.380934,0.773547,0,0.773547,0.380934,0.773547,0,0.773547,0.773547,0,0.773547,0.380934,0.773547,0,0.773547,0.380934,0.773547,0.392613,0.380934,0.773547,0.380934,0.392613,0.380934,0.773547,0.380934,0.392613,0.773547,0.380934,0.392613,0.380934,0.773547,0.380934,0.392613,0.380934,0.773547,0.773547,0,0.773547,0.380934,0.392613,0.380934,0,0
AGF-9051-X,96.369527,52.431222,49.789984,47.326629,45.414162,60.037603,68.170719,141.563814,181.778618,178.579416,229.763993,141.868106,122.0848,153.899516,161.832119,147.735393,155.220655,175.329124,151.424101,141.650369,166.643291,175.161159,231.876567,176.112164,218.219579,110.212642,161.854658,106.366006,137.793954,144.880877,159.641982,168.915103,189.013869,181.779253,181.554139,204.834134,173.942406,167.028787,190.162353,179.958446,210.48228,148.397956,166.270095,147.543999,173.78865,128.035683,180.891167,186.970026,221.832613,157.936282,200.392941,181.557245,195.633659,159.558143,211.88532,141.82215,100.766281,196.026588,152.839639,152.71054,172.611948,183.140846,185.046392,164.711028,152.738091,111.514237,131.370975,129.334927
AHA-FRBBCR-X,0,0,0,48.538541,0.097087,48.538541,0,48.538541,0,97.078454,48.538541,0.097087,48.538541,0,48.538541,48.539913,48.538541,0,48.635628,48.538541,0,48.538541,48.539913,48.538541,0.097087,48.538541,0,48.538541,48.539913,48.538541,48.538541,0.097087,48.538541,0,97.078454,0,48.538541,0.097087,48.538541,48.538541,48.539913,48.538541,0,48.538541,0.097087,48.538541,48.539913,48.538541,48.538541,0,48.635628,0,97.078454,0,48.538541,0,48.538541,0.097087,48.538541,48.538541,0,48.538541,0,48.635628,48.539913,0,48.538541,0
AHA-MFE-X,8.890495,4.889757,0,4.404298,4.947957,6.346015,5.895984,4.88971,4.947957,4.414008,4.892606,8.306674,4.957667,4.88971,4.404298,4.947957,4.889345,4.88971,5.192913,3.006239,4.88971,5.387363,4.462545,6.841024,4.404298,6.391106,5.433004,2.947992,4.88971,4.957667,4.423718,4.90913,4.908765,4.970273,3.452824,6.355612,4.90913,4.481965,5.384467,4.90913,4.472255,4.90913,3.443114,4.414008,7.250209,4.414008,4.89942,6.908981,4.414008,4.90913,3.443114,4.967012,4.89942,4.423718,4.957667,4.912026,4.414008,3.928161,4.481965,6.841024,4.90913,4.414008,3.511071,6.391106,4.423718,1.466016,0.00971,1.536869
AJID--NL-K,733.230893,457.684244,121.308352,477.690221,738.791466,519.230866,468.929138,714.906184,671.210984,534.564528,568.633213,709.114248,729.716229,415.965326,714.397687,722.844699,607.371751,625.955726,614.261436,640.907005,624.470529,587.777027,818.974215,678.867409,641.885896,882.587694,628.556155,590.194643,875.294946,485.709854,580.346917,810.157311,693.760541,633.648824,870.409176,525.267756,800.535769,782.26304,691.470976,691.825957,1029.421295,683.520527,773.49986,902.65737,895.806287,696.734258,837.514057,681.195603,945.925544,839.142266,756.157929,591.434239,769.905128,632.81838,725.524926,878.177564,687.818003,615.173646,699.47202,614.985753,862.210257,607.730927,765.729368,923.922841,509.493073,472.180595,145.696219,373.123738
AJID-ZN100-X,11.638376,5.765365,3.401415,7.718483,3.376934,7.254554,8.693886,3.375279,7.725287,7.585465,3.384274,6.198236,11.612866,6.161505,5.374225,2.259647,5.341881,3.67617,4.862423,5.346357,2.242808,6.324291,5.667828,1.984457,16.036476,2.447864,6.119396,5.345823,2.438747,5.180438,2.927659,5.671139,2.45236,5.673403,5.846382,2.269277,14.965652,2.463708,6.443821,3.419906,5.17696,2.456327,5.177767,3.398263,5.676086,4.877913,2.266062,15.923088,2.452348,2.27581,2.449118,2.275149,2.928314,4.500316,1.975868,2.749355,2.927866,1.968892,12.342979,2.453403,3.226704,2.457662,2.265123,1.971937,3.24081,0.989698,1.465073,0.999356
ALAN--AK-K,148.593383,93.545828,62.229578,102.741211,131.616383,128.176126,176.714477,167.551631,167.004992,180.252495,165.355044,212.889387,187.053356,164.650741,205.705615,220.126611,184.909908,169.880743,168.895084,189.655546,154.745964,204.605008,231.20679,188.259664,209.56268,224.746374,162.253105,205.511225,207.443858,190.269389,183.010903,234.224221,208.974937,212.280125,219.145914,219.186855,210.82898,239.168344,222.048217,247.570111,250.670928,251.529539,235.708459,241.795121,270.45915,210.452224,237.81662,257.282762,250.295514,241.374421,249.460059,212.993386,237.910254,224.449717,225.416026,236.319868,176.889497,230.653672,206.750201,190.803367,259.850292,230.679216,234.598454,258.4129,206.423124,142.00926,142.297882,166.111509
ALAN-SL--X,189.643487,113.638311,97.764036,144.908305,133.86093,84.555257,112.013492,128.789139,116.085135,116.145187,124.348,109.822668,124.926781,121.915762,125.521081,124.727135,116.53472,114.347614,141.587532,115.132309,118.001372,116.256191,127.843661,114.884151,110.157011,132.404707,117.43456,107.603497,129.011577,113.034288,118.52992,118.337968,126.799676,124.571371,133.72829,110.076148,126.570389,122.658237,118.718252,131.166609,128.795634,115.393982,127.59604,122.508558,99.752045,132.072566,105.749167,132.189107,135.927873,120.969599,125.242984,110.006194,120.903397,123.888738,115.980546,137.169886,123.308312,117.008453,114.021036,118.523494,109.184585,124.244619,128.23447,123.778314,105.710165,68.248397,47.604374,53.588811
ALKO---L,0,0,0,0,0,0,55.353449,0,0,55.353449,0,55.353449,0,61.344727,55.353449,0,116.698176,0,0,55.353449,61.344727,55.353449,0,0,116.698176,0,55.353449,61.344727,0,55.353449,0,116.698176,0,0,55.353449,61.344727,55.353449,0,61.344727,55.353449,0,55.353449,61.344727,0,55.353449,0,116.698176,0,0,116.698176,0,55.353449,0,61.344727,55.353449,0,55.353449,61.344727,0,55.353449,61.344727,55.353449,0,0,116.698176,0,0,0
ALUM--ACH-K,640.728454,201.867251,18.317253,199.996343,269.896965,118.315424,269.896965,269.896965,99.998171,852.497526,273.77588,1857.669349,1529.300103,1165.201122,752.499355,388.400374,188.216047,169.898794,0,169.898794,0,828.742511,752.499355,582.600561,616.225071,558.299168,388.400374,382.416234,252.12609,752.499355,752.499355,834.726651,770.816608,834.726651,946.699542,810.425258,582.600561,1022.942698,752.499355,776.800748,752.499355,582.600561,752.499355,576.616421,950.578457,558.299168,582.600561,752.499355,770.816608,776.800748,616.225071,776.800748,810.425258,965.016795,582.600561,810.425258,752.499355,446.326277,752.499355,600.917814,946.699542,810.425258,582.600561,752.499355,853.043904,558.299168,582.600561,640.526464
ALUM-MN10D-X,5.658498,0.479531,0.67924,1.00052,2.233424,2.602677,2.356342,2.234391,3.281011,1.802613,2.000875,3.067929,1.752395,2.868124,2.339329,3.088502,2.153432,2.275166,2.853206,2.851011,1.876077,3.241206,1.842465,2.775858,2.773106,2.12068,2.590779,2.452991,2.061987,2.307046,2.760019,2.740465,1.707695,3.351801,2.243552,2.403695,2.481044,2.061016,3.133201,1.593125,2.869804,2.744342,2.369114,2.854986,2.028781,1.783722,2.883959,2.993584,1.996853,2.372228,3.212184,2.12068,2.372082,2.080779,2.630631,2.248388,3.224144,2.277212,2.269645,2.894028,1.707598,3.099492,1.984179,2.2155,3.101589,0.541563,0.387079,0.745296
AMH-LL-X,2.333,1.243394,1.079124,2.782507,3.467079,10.213083,17.802385,27.340117,65.275665,58.317124,74.963087,38.902407,36.704968,47.410757,52.124179,44.725651,51.827292,53.7961,45.944859,51.974883,42.43724,61.127285,70.05367,66.326843,63.384521,34.921668,37.992873,34.78331,37.260026,32.626691,45.748434,53.433266,52.87371,50.573046,63.008198,55.132081,56.020948,45.074697,61.593157,59.631005,60.522246,50.029492,47.724596,41.966846,45.760712,37.605476,53.32128,51.788173,52.794865,50.145638,52.611428,56.81014,60.043638,51.351048,57.162182,39.380001,36.835518,47.398365,45.728553,38.22377,55.665509,55.058911,51.669317,52.858622,44.525592,34.117801,49.391997,38.694244
AMI-GCK12H-X,3762.109274,1203.864088,876.245946,1474.849869,1815.407645,1359.204034,1079.375422,1347.549481,1613.471782,1273.546219,1560.503197,1699.540928,1188.103307,1599.333055,1711.430463,1572.960502,1165.029786,1373.104934,1743.019802,1179.151096,1571.92829,1250.457588,1665.390406,1571.92829,1106.78067,1900.836119,1285.190686,970.847535,1912.737591,1215.513552,1367.136752,1664.362155,1308.707575,1377.978386,1314.856398,1645.935996,1165.021311,1578.928201,1658.394456,1017.458357,2013.236467,1320.831578,1058.760145,1766.102565,982.508936,1904.500107,1406.60579,1176.670775,1768.58287,1398.029017,1063.42205,1578.924723,1456.282965,1412.927807,1676.81946,1425.060757,1242.688561,1225.529571,1475.070279,1165.025272,1815.186752,1300.950984,924.247012,1768.587867,1211.623674,582.515371,292.056576,399.994037
AMI-GCK12K-,583.089328,465.568266,506.879703,444.148741,482.979282,336.366821,542.648352,458.711909,597.654346,482.980917,324.798406,631.470854,444.148741,378.195385,678.17087,497.54572,461.721563,482.979282,455.717156,481.151858,482.979282,475.269213,600.500558,444.147106,363.632217,618.339429,516.945966,442.319682,599.483405,444.147106,481.151858,324.649865,514.099754,561.668382,482.980917,558.82217,482.979282,458.713544,381.054863,599.48177,444.148741,481.151858,560.649594,378.19702,521.238822,599.48177,442.321317,482.979282,458.711909,597.655981,415.017498,353.752679,529.694197,453.849674,295.668798,571.37095,531.521621,471.424131,295.518622,531.521621,413.190074,415.017498,415.019133,589.359997,334.350798,119.498876,116.502488,37.334968
AMON-A-KS,8.909,9.896519,0,0,0,4.454711,8.909422,9.441197,8.909422,9.441197,8.909422,13.895908,4.454711,13.895908,8.909422,9.441197,8.909422,14.883005,4.454711,13.895908,8.909422,4.454711,13.895908,4.454711,13.895908,8.909422,9.441197,8.909422,13.895908,5.441808,13.895908,8.909422,9.441197,8.909422,13.895908,4.454711,8.909422,13.895908,4.454711,13.895908,4.454711,14.883005,8.909422,9.441197,8.909422,13.895908,4.454711,13.895908,8.909422,9.441197,8.909422,8.909422,9.441197,9.896519,13.895908,4.454711,13.895908,4.454711,13.895908,8.909422,9.441197,8.909422,13.895908,4.454711,8.909422,4.986486,4.454711,0
AMP-95--K,2.768133,0.203882,2.298256,6.092072,7.866405,8.333415,32.814998,41.876154,41.375518,40.73683,47.063761,42.326553,46.940396,38.739696,49.028418,48.855943,29.44394,41.481304,40.766801,39.566375,36.10063,38.536794,41.301376,36.573364,43.300753,25.275474,34.77009,25.666574,32.512509,37.165615,51.933464,47.523449,56.881201,50.788389,38.703666,39.542047,43.285072,34.460908,33.679135,41.190809,34.154252,35.028583,34.458822,31.717398,43.520898,25.272055,41.86334,44.772043,44.09856,36.846608,43.53052,38.413178,37.769055,49.449178,44.348842,36.845215,31.198366,39.763034,33.72654,33.820764,54.417294,36.590345,49.886211,41.268667,36.146922,38.498362,38.213969,35.362832
ANTA---K,1.128188,1.128188,0,0,0,0,0,0.510284,1.128188,0.510284,0,0.510284,1.128188,0.510284,0,0.510284,0,1.638472,0,0.510284,0,1.128188,0.510284,0,0.510284,0,1.638472,0,0.510284,0,1.638472,0,0.510284,0,1.638472,0,0,0.510284,0,1.638472,0,0.510284,0,1.638472,0,0.510284,0,0.510284,1.128188,0.510284,0,0,1.638472,0,0.510284,0,0.510284,1.128188,0.510284,0,0.510284,1.128188,0.510284,0,0,0.510284,0,0
