Kode Item,UOM,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
STIC-VBPTMLCB01R0-MO,Pc(s),0,0,0,0,0,0,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,0,0,0,3188
STIC-VBPTMLCB02R0-MO,Pc(s),0,0,0,0,0,0,0,3188,0,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,3188,0,0,0,0
STIC-VBPTMLCB03R0-MO,Pc(s),0,0,0,0,0,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,0,0
STIC-VBPTMLCB04R0-MO,Pc(s),0,0,0,0,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,0,0,0,0
STIC-VBPTMLCB05R0-MO,Pc(s),3188,0,0,0,0,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,3188,0,3188,3188,3188,3188,0,3188,3188,0,0,0,0
STIC-VBPTMLCB06R0-MO,Pc(s),3188,0,0,0,0,0,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,3188,0,3188,0,0,0,0
STIC-VBPTMLCB07R0-MO,Pc(s),6376,0,0,0,0,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,0,3188,0,0
STIC-VBPTMLCB08R0-MO,Pc(s),0,0,0,0,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,3188,3188,3188,3188,0,0,3188,0
STIC-VBPTMLCB09R0-MO,Pc(s),6376,0,0,0,0,0,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,3188,0,0,0,0
STIC-VBPTMLCB10R0-MO,Pc(s),3188,0,0,0,0,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,3188,0,3188,0,3188,3188,0,3188,3188,0,3188,0,0,3188,0
STIC-VBPTMLCB11R0-MO,Pc(s),38256,0,6376,0,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,6376,9564,6376,6376,6376,9564,6376,6376,0,0,0,0
STIC-VBPTMLCB12R0-MO,Pc(s),0,0,0,0,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,3188,0,0,3188,0,0,0,3188,0
STIC-VCGRP12R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,260,0,0,0,260,0,0,260,0,0,0,0
STIC-VCGRP13R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,0
STIC-VCMP22NR1-W,Pc(s),2344,1172,1172,1172,2344,1172,1172,1172,1172,2344,1172,1172,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,1172,2344,1172,2344,1172,2344,1172,1172,2344,1172,1172,1172,0,1172
STIC-VCMP23WR1-W,Pc(s),1172,2344,1172,2344,1172,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,1172,2344,1172,2344,1172,2344,1172,0,1172,1172
STIC-VCMP32NR1-W,Pc(s),2344,2344,1172,2344,1172,1172,2344,1172,2344,1172,2344,1172,2344,1172,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,2344,2344,1172,2344,2344,1172,2344,1172,2344,2344,0,1172,1172,0
STIC-VCMP43WR1-W,Pc(s),1500,500,500,500,0,500,500,500,500,500,0,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,1000,500,500,500,500,500,500,500,500,500,0,0,0,0
STIC-VCPADCC12R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VCPGC11CR0-W,Pc(s),0,9660,0,0,0,0,0,0,9660,0,0,0,0,9660,0,0,0,0,0,9660,0,0,0,0,0,9660,0,0,0,0,9660,0,0,0,0,0,9660,0,0,0,9660,0,0,0,0,9660,0,0,0,0,9660,0,0,0,0,9660,0,0,0,0,9660,0,0,0,0,0,9660,0,0
STIC-VCPGC22NR0-W,Pc(s),6653,6653,6653,0,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,6653,6653,0,6653,0,6653,0,6653,0,6653,6653,0,6653,0,6653,0,6653,0,6653,0,6653,0,0,0,6653
STIC-VCPGC23WR0-W,Pc(s),0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,0,0,13368,0
STIC-VCPGC32NR0-W,Pc(s),0,0,13368,0,13368,0,0,0,13368,0,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,0,13368,0,13368,0,0,0,13368,0,0,13368,0,0,0,0
STIC-VCPGC33WR0-W,Pc(s),0,0,0,0,6684,0,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,0,6684,0,0,0,6684,0,0,0,6684,0,0,0,6684,0,0,0,0,6684,0,0,0,0,0,0
STIC-VCPGC42NR0-W,Pc(s),2738,0,0,5476,0,0,0,2738,0,0,2738,0,0,2738,0,2738,0,0,2738,0,2738,0,0,2738,0,2738,0,0,2738,0,2738,0,0,2738,2738,0,2738,0,2738,0,2738,0,2738,0,2738,0,2738,2738,0,2738,0,2738,0,2738,0,2738,0,2738,0,2738,0,2738,0,0,2738,0,0,0,0
STIC-VCPGC43WR0-W,Pc(s),0,0,0,0,6716,0,0,0,0,0,0,0,0,0,0,0,6716,0,0,0,0,0,0,6716,0,0,0,0,0,0,6716,0,0,0,0,0,0,0,6716,0,0,0,0,0,0,6716,0,0,0,0,0,0,6716,0,0,0,0,0,0,0,6716,0,0,0,0,0,0,0,0
STIC-VCPGC52NR0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,2392,0,0,0,2392,0,0,0,0,2392,0,0,0,2392,0,0,0,0,2392,0,0,0,2392,0,0,0,2392,0,0,0,0,2392,0,0,0,2392,0,0,0,0,2392,0,0,0,2392,0,0,0,0,0,0,2392,0,0,0,0,0,0
STIC-VCPRL1R0-W,Pc(s),0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VCPRL2R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0
STIC-VCPRL3R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VCPRL4R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0
STIC-VCPRL5R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0
STIC-VCPSPF11R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,164,0,0,0,0,0,0
STIC-VCPSPF12R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,164,0,0,164,0,164,0,0,0,164,0,0
STIC-VCPSPF13R1-W,Pc(s),0,164,0,0,0,0,0,0,0,0,0,164,0,164,0,164,164,0,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,164,0,164,0,164,0,0,0,0
STIC-VCPSPF14R1-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,0,0,0,0,0,0,0,164,0,0,0,0
STIC-VCVMLM10R1-W,Pc(s),0,6548,0,0,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,0,6548,6548,0,6548,0,0,0,6548
STIC-VCVMLM11R1-W,Pc(s),0,0,0,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,0,6548,0,6548,0,6548,6548,0,0,0,0
STIC-VCVMLM12R1-W,Pc(s),6548,13096,0,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,6548,6548,13096,0,6548,0,0
STIC-VCVMLM13R1-W,Pc(s),6548,13096,0,6548,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,13096,6548,6548,6548,13096,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,6548,6548,13096,6548,0,6548,6548,0
STIC-VCVMLM14R1-W,Pc(s),0,6548,0,6548,0,6548,6548,0,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,0,6548,6548,0,6548,6548,6548,0,0,6548,0
STIC-VCVMLM1R1-W,Pc(s),6548,0,0,0,0,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,0,6548,0,6548,0,0,0,6548,0,0,6548,0,0,0,0
STIC-VCVMLM2R1-W,Pc(s),0,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,0,6548,0,0,6548,0,0,0,0
STIC-VCVMLM3R1-W,Pc(s),0,0,0,6548,0,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,0,6548,0,0,0,0
STIC-VCVMLM4R1-W,Pc(s),0,6548,0,0,6548,0,0,6548,0,6548,0,6548,0,6548,0,6548,0,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,0,6548,0,6548,0,6548,0,0,0,0,0
STIC-VCVMLM5R2-W,Pc(s),0,6548,0,0,6548,0,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,6548,0,6548,0,6548,0,6548,6548,0,0,0,6548,0
STIC-VCVMLM6R1-W,Pc(s),6548,0,0,0,6548,0,0,0,6548,0,0,6548,0,0,6548,0,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,0,6548,0,0,6548,0,0,6548,0,0,6548,0,0,0,6548,0,0,0,0,0
STIC-VCVMLM7R1-W,Pc(s),0,0,0,6548,0,6548,0,0,6548,0,6548,0,6548,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,6548,0,0,0,0,6548
STIC-VCVMLM8R2-W,Pc(s),6548,13096,0,0,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,13096,6548,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,13096,6548,6548,6548,6548,6548,13096,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,0,6548,0,6548
STIC-VCVMLM9R2-W,Pc(s),6548,6548,0,6548,6548,6548,0,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,0,6548,6548,6548,0,0,6548
STIC-VCVPF11CR0-W,Pc(s),1604,1604,0,1604,1604,1604,1604,0,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,1604,1604,1604,1604,1604,1604,0,0,1604,0
STIC-VCVPF22NR0-W,Pc(s),1604,1604,1604,1604,1604,1604,3208,1604,1604,1604,3208,1604,1604,1604,3208,1604,1604,3208,3208,3208,1604,3208,3208,1604,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,3208,1604,3208,1604,1604,3208,1604,3208,1604,1604,1604,0,1604
STIC-VCVPF23WR0-W,Pc(s),3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,6376,3188,3188,3188,3188,3188,3188,3188,3188,0,3188,0,0
STIC-VCVPF32NR0-W,Pc(s),3188,3188,9564,3188,3188,3188,3188,3188,3188,6376,3188,3188,3188,6376,3188,3188,6376,3188,3188,6376,3188,3188,6376,3188,3188,6376,3188,3188,3188,6376,3188,3188,6376,3188,3188,3188,6376,3188,3188,6376,3188,3188,6376,3188,3188,3188,6376,3188,3188,6376,3188,3188,6376,3188,3188,3188,6376,3188,3188,3188,6376,3188,3188,3188,3188,3188,0,3188,0
STIC-VCVPF33WR0-W,Pc(s),1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,1172,2344,1172,1172,1172,1172,1172,1172,1172,1172,1172,2344,1172,1172,1172,2344,1172,1172,2344,1172,1172,2344,1172,1172,2344,1172,1172,1172,2344,1172,1172,2344,1172,1172,2344,1172,1172,2344,1172,1172,2344,1172,1172,1172,2344,1172,1172,1172,2344,1172,1172,1172,1172,1172,0,1172,0
STIC-VCVPF42NR0-W,Pc(s),704,704,1408,704,1408,704,704,1408,704,1408,704,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,704,1408,1408,1408,1408,704,1408,1408,1408,704,1408,704,1408,704,1408,1408,0,704,0,704
STIC-VCVPF43WR0-W,Pc(s),704,704,1408,704,704,704,1408,704,704,704,1408,704,704,1408,704,1408,704,1408,704,1408,1408,704,1408,704,1408,704,1408,1408,704,1408,704,1408,704,1408,1408,704,1408,704,1408,1408,704,1408,704,1408,704,1408,1408,704,1408,704,1408,704,1408,1408,704,1408,704,1408,704,1408,704,704,1408,704,1408,0,704,0,0
STIC-VCVPF52NR0-W,Pc(s),0,452,0,0,452,0,452,0,452,0,452,452,0,452,0,452,0,452,452,0,452,0,452,452,0,452,452,452,452,452,452,452,452,452,0,452,452,452,452,452,452,452,452,452,0,452,452,452,452,452,452,452,452,452,0,452,452,452,452,0,452,452,0,452,452,0,0,0,0
STIC-VDCPFTLBR0-T,Pc(s),1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0
STIC-VDCPFTMCR0-T,Pc(s),0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VDCPFTSBR0-T,Pc(s),0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VDCPFTSLR0-T,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0
STIC-VDCPFTSNR0-T,Pc(s),0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0
STIC-VDCPFTWFR0-T,Pc(s),0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0
STIC-VDMCC01R0-E,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23820,0,0,0,0,0,0,0
STIC-VDMCN02R0-E,Pc(s),0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0
STIC-VDMCP01R0-E,Pc(s),3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,6592,3296,6592,3296,3296,6592,3296,6592,3296,3296,6592,0,3296,0,3296
STIC-VDMCP02R0-E,Pc(s),6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,13720,6860,6860,6860,6860,6860,13720,6860,6860,6860,6860,0,0,0
STIC-VDMCP03R0-E,Pc(s),3296,3296,0,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,6592,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,0,3296,0,0
STIC-VDMCP04R0-E,Pc(s),704,0,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,704,1408,704,1408,1408,704,0,0,0
STIC-VDMCW01R0-E,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0
