Code,Product,Quantity on Hand,Reserved,Available
1221,Wardah Exclusive Matte Lip Cream 14 My Honey Bee 4 gr (Pc(s)),4,0,4
1223,Wardah Exclusive Matte Lip Cream 16 Heartbeet 4 gr (Pc(s)),7,0,7
1224,Wardah Exclusive Matte Lip Cream 17 Rosy Cheek 4 gr (Pc(s)),5,0,5
1226,Wardah C-Defense Energizing Creamy Wash 60 ml (Pc(s)),26028,1044,24984
1251,Emina Apricot Jam Face Scrub 60 ml (Pc(s)),7452,36,7416
1254,"MAKE OVER Intense Matte Lip Cream 015 Coquette 6,5 g (Pc(s))",1941,96,1845
1255,"MAKE OVER Intense Matte Lip Cream 016 Pixie 6,5 g (Pc(s))",28,0,28
1256,"MAKE OVER Intense Matte Lip Cream 017 Savvy 6,5 g (Pc(s))",60,12,48
1257,"MAKE OVER Intense Matte Lip Cream 018 Classic 6,5 g (Pc(s))",804,192,612
1258,"MAKE OVER Intense Matte Lip Cream 019 Vogue 6,5 g (Pc(s))",2592,96,2496
1259,"MAKE OVER Intense Matte Lip Cream 020 Style 6,5 g (Pc(s))",240,0,240
1263,MAKE OVER Eye Shadow Palette Nudes 10 g (Pc(s)),116,0,116
1284,"MAKE OVER Intense Matte Lip Cream 012 Couture 6,5 g (Pc(s))",39,0,39
1407,Malaysia Wardah Nude Colours Eyeshadow Passionate 3.3 g (Pc(s)),120,0,120
1424,"MAKE OVER Intense Matte Lip Cream 010 Lux 6,5 g (Pc(s))",45,12,33
1439,Wardah Intense Matte Lipstick 16 Pecan Pie 2.3 g (Pc(s)),1,0,1
1442,Wardah Tester Intense Matte Lipstick 15 Out of Red! 2.3 g (Pc(s)),0,0,0
1443,Wardah Tester Intense Matte Lipstick 16 Pecan Pie 2.3 g (Pc(s)),0,0,0
1444,"MAKE OVER Intense Matte Lip Cream 009 Posh 6,5 g (Pc(s))",2188,96,2092
1445,"MAKE OVER Intense Matte Lip Cream 011 Pompous 6,5 g (Pc(s))",653,0,653
1491,"MAKE OVER Intense Matte Lip Cream 013 Dainty 6,5 g (Pc(s))",498,12,486
1492,"MAKE OVER Intense Matte Lip Cream 014 Coco 6,5 g (Pc(s))",738,96,642
