Code,Product,Quantity on Hand,Reserved,Available
02973,Malaysia Wardah Colorfit Velvet Powder Foundation 33W Olive Beige 11 g,4083.0,453.0,3630.0
02974,Malaysia Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g,1260.0,60.0,1200.0
02975,Malaysia Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g,2042.0,2042.0,0.0
02976,Malaysia Wardah Colorfit Velvet Powder Foundation 52N Almond 11 g,386.0,384.0,2.0
02977,Malaysia Wardah Colorfit Matte Foundation 11C Pink Fair 25 ml,2582.0,52.0,2530.0
02978,Malaysia Wardah Colorfit Matte Foundation 22N Light Ivory 25 ml,4078.0,80.0,3998.0
02979,Malaysia Wardah Colorfit Matte Foundation 23W Warm Ivory 25 ml,2410.0,86.0,2324.0
02980,Malaysia Wardah Colorfit Matte Foundation 32N Neutral Beige 25 ml,2787.0,131.0,2656.0
02981,Malaysia Wardah Colorfit Matte Foundation 33W Olive Beige 25 ml,1186.0,34.0,1152.0
02982,Malaysia Wardah Colorfit Matte Foundation 43W Golden Sand 25 ml,2244.0,0.0,2244.0
02983,Malaysia Wardah Colorfit Matte Foundation 42N Neutral Sand 25 ml,416.0,0.0,416.0
02984,Malaysia Wardah Colorfit Matte Foundation 52N Almond 25 ml,539.0,7.0,532.0
02985,Malaysia Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g,1613.0,668.0,945.0
02986,Malaysia Wardah Colorfit Mattifying Powder 23W Warm Ivory 15 g,327.0,0.0,327.0
02987,Malaysia Wardah Colorfit Mattifying Powder 32N Neutral Beige 15 g,2475.0,663.0,1812.0
02988,Malaysia Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g,1573.0,494.0,1079.0
02989,Malaysia Wardah Lightening Face Mist 60 ml,34786.0,222.0,34564.0
02991,Malaysia Wardah C-Defense Sleeping Mask 30 g,4620.0,0.0,4620.0
02999,Malaysia Emina Agent of Brow Black 1.2 gr (Pc(s)),1426.0,0.0,1426.0
03000,Malaysia Emina Agent of Brow Brown 1.2 gr (Pc(s)),1371.0,0.0,1371.0
03001,Malaysia Emina Top Secret Eyebrow 2.9 gr (Pc(s)),873.0,21.0,852.0
03002,Malaysia Emina Star Lash Aqua Mascara 5 gr (Pc(s)),1453.0,16.0,1437.0
03003,Malaysia Emina Eye Do! Pencil Eye Liner Black 1 gr (Pc(s)),1101.0,0.0,1101.0
