Code,Product,Quantity on Hand,Reserved,Available
02628,Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 05. FLUX 3.5 g,31.0,0.0,31.0
02629,Malaysia Wardah Instaperfect MINERALIGHT MATTE BB Cushion 11. FAIR 15 g,18.0,0.0,18.0
02630,Malaysia Wardah Instaperfect MINERALIGHT MATTE BB Cushion 12. IVORY 15 g,9.0,0.0,9.0
02631,Malaysia Wardah Instaperfect MINERALIGHT MATTE BB Cushion 13. BEIGE 15 g,9.0,0.0,9.0
02633,Malaysia Wardah Instaperfect POREFECTION Skin Primer 20 ml,11.0,0.0,11.0
02634,Malaysia Wardah Instaperfect SPOTLIGHT Chromatic Eye Palette 10 g,12.0,0.0,12.0
02635,Malaysia Wardah Lightening BB Cake Powder 01 Light 11 g,671.0,0.0,671.0
02636,Malaysia Wardah Lightening BB Cake Powder 02 Sheer Pink 11 g,421.0,0.0,421.0
02637,Malaysia Wardah Lightening BB Cake Powder 03 Natural 11 g,1639.0,0.0,1639.0
02638,Malaysia Wardah Lightening BB Cream Light 30 ml,1571.0,99.0,1472.0
02639,Malaysia Wardah Lightening BB Cream Light 15 ml,2122.0,0.0,2122.0
02640,Malaysia Wardah Lightening BB Cream Natural 30 ml,225.0,174.0,51.0
02641,Malaysia Wardah Lightening BB Cream Natural 15 ml,169.0,0.0,169.0
02642,Malaysia Wardah Chocoaholic Lip Palette 10 g,746.0,0.0,746.0
02643,Malaysia Wardah Perfect Red Lip Palette 10 g,960.0,0.0,960.0
02644,Malaysia Wardah Pinky Peach Lip Palette 10 g,925.0,0.0,925.0
02645,Malaysia Wardah Nature Daily Aloe Hydramild Facial Wash 100 ml,280.0,280.0,0.0
02646,Malaysia Wardah Nature Daily Aloe Hydramild Multifunction Gel 100 ml,605.0,136.0,469.0
02647,Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml,734.0,734.0,0.0
02648,Malaysia Wardah Nature Daily Sheet Mask Aloe Vera 20 ml,467.0,0.0,467.0
02649,Malaysia Wardah Nature Daily Sheet Mask Green Tea 20 ml,10.0,0.0,10.0
02651,Malaysia Wardah Nature Daily Sheet Mask Rice 20 ml,234.0,0.0,234.0
02652,Malaysia Wardah Nature Daily Sheet Mask Rose 20 ml,4.0,0.0,4.0
02653,Malaysia Wardah Nature Daily Seaweed Balancing Facial Scrub 60 ml,32.0,0.0,32.0
02654,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,336.0,336.0,0.0
02655,Malaysia Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,224.0,208.0,16.0
02658,Malaysia Wardah Nature Daily Seaweed Balancing Facial Wash 60 ml,285.0,49.0,236.0
02659,Malaysia Wardah Nature Daily Witch Hazel Purifying Moisturizer Gel 40 ml,1280.0,1280.0,0.0
