DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02380,TC-RR3LLF01-W,8993137685696,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 01 LIGHT BEIGE 12 G,31531.54,7,0,7,220720.78,0,220720.78,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02381,TC-RR3LLF02-W,8993137685702,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,31531.54,1,0,1,31531.54,0,31531.54,
DC SURABAYA,WARDAH,FACE CLEANSER,WARDAH ACNEDERM PORE REFINING TONER,01573,A-PRT-W100ML,8993137572422,WARDAH ACNEDERM PORE REFINING TONER 100 ML (PC(S)),27477.48,1,0,1,27477.48,0,27477.48,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02382,TC-RR3LLF03-W,8993137685719,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 03 SHEER PINK 12 G,31531.54,1,0,1,31531.54,0,31531.54,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02383,TC-RR3LLF04-W,8993137685726,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 04 NATURAL 12 G,31531.54,8,0,8,252252.32,0,252252.32,
DC SURABAYA,WARDAH,EYE MAKE UP,WARDAH EYE SHADOW,00928,"ES-W0J-W3,3GR",8993137680127,"WARDAH EYE SHADOW J 3,3 GR (PC(S))",42792.79,2,0,2,85585.58,0,85585.58,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02034,F-RELF01-W,8993137678858,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,75675.68,3,0,3,227027.04,0,227027.04,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02046,TC-RRE03-W,8993137679077,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,49549.55,1,0,1,49549.55,0,49549.55,
DC SURABAYA,WARDAH,BODY SCRUB,WARDAH SPA BODY SCRUB,00284,LW-W3O-W150ML,8993137575133,WARDAH SOFT BODY SCRUB WITH OLIVE 150 ML (PC(S)),39639.64,3,0,3,118918.92,0,118918.92,
DC SURABAYA,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU DAY CREAM,00244,M-AGDC-W17ML,8993137692717,WARDAH RENEW YOU ANTI AGING DAY CREAM 17 ML (PC(S)),43693.69,2,0,2,87387.38,0,87387.38,
DC SURABAYA,WARDAH,FACE CLEANSER,WARDAH ACNEDERM BLACKHEAD BALM,01576,A-BPCB-W20G,8993137698818,WARDAH ACNEDERM PORE BLACKHEAD BALM 20 G (PC(S)),34684.69,4,0,4,138738.76,0,138738.76,
DC SURABAYA,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY ALOE HAND SANITIZER,02422,HS-AHHGEL-W,8993137710275,WARDAH NATURE DAILY ALOE HYDRAMILD HAND SANITIZER 100 ML,17117.12,2,0,2,34234.24,0,34234.24,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01105,L-LL01-W2.3G,8993137694889,WARDAH LIPSTICK LONGLASTING 01 FABULOUS PEACH 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM AYANG CEMPAKA,02546,L-EMCAC08-W,8993137694469,WARDAH EXCLUSIVE MATTE LIP CREAM X AYANG CEMPAKA 08 PINKCREDIBLE 4 GR,54054.06,1,0,1,54054.06,0,54054.06,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,00946,L-EMC05-W4GR,8993137693806,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4 GR (PC(S)),54954.96,1,0,1,54954.96,0,54954.96,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM AYANG CEMPAKA,02547,L-EMCAC09-W,8993137694476,WARDAH EXCLUSIVE MATTE LIP CREAM X AYANG CEMPAKA 09 MAUVE ON ! 4 GR,54054.06,2,0,2,108108.12,0,108108.12,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02358,L-CVM013-W,8993137707824,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 13 SWEET CINNAMON 4 G,64864.87,1,0,1,64864.87,0,64864.87,
DC SURABAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02523,M-RHDGN2-W,8993137708692,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 17 ML,41441.45,2,0,2,82882.9,0,82882.9,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02166,L-CUM06-W,8993137705950,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 06 PUNCH FUCHSIA 3.6 G,39639.64,4,0,4,158558.56,0,158558.56,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH BLUSH ON,00118,BO-W1B-W4GR,8993137680011,WARDAH BLUSH ON B 4 GR,40090.09,1,0,1,40090.09,0,40090.09,
DC SURABAYA,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY HAND WASH,02833,HBW-NDAHHWN2-W,8993137711548,WARDAH NATURE DAILY ALOE HYDRAMILD HAND WASH 250 ML,24324.33,27,0,27,656756.91,0,656756.91,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01122,L-IM04-W2.3G,8993137694797,WARDAH INTENSE MATTE LIPSTICK 04 MAUVE MELLOW 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00148,TC-W3ELI3-W12G,8993137680332,WARDAH EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),43243.25,2,0,2,86486.5,0,86486.5,
DC SURABAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02525,M-RHOVN2-W,8993137708715,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 17 ML,43243.25,8,0,8,345946,0,345946,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH EVERYDAY LIP TINT,01534,L-EVCL03-W5.5G,8993137699532,WARDAH EVERYDAY CHEEK AND LIP TINT 03 PINK ON POINT! 5.5 G,40540.54,1,0,1,40540.54,0,40540.54,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00140,B-W3ELFP03-W30G,8993137574549,WARDAH EVD LUM FACE POWDER 03 IVORY 30 G (PC(S)),37837.84,1,0,1,37837.84,0,37837.84,
DC SURABAYA,WARDAH,BODY LOTION,WARDAH NATURE DAILY HBL ALOE,01617,HBL-AHMG-W100ML,8993137695138,WARDAH NATURE DAILY ALOE HYDRAMILD MULTIFUNCTION GEL 100 ML,33333.34,6,0,6,200000.04,0,200000.04,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY LOOSE POWDER,00138,B-W3ELFP01-W30G,8993137574525,WARDAH EVD LUM FACE POWDER 01 LIGHT BEIGE 30 G (PC(S)),37837.84,5,0,5,189189.2,0,189189.2,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02164,L-CUM04-W,8993137705936,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 04 MOCCA BROWN 3.6 G,39639.64,8,0,8,317117.12,0,317117.12,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00124,B-W3ELCP04-W14G,8993137679213,WARDAH EVD LUM COMPACT POWDER 04 NATURAL 14 G (PC(S)),37837.84,1,0,1,37837.84,0,37837.84,
DC SURABAYA,WARDAH,FACE CLEANSER,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER,02526,FW-RHMF-W,8993137708722,WARDAH HYDRA ROSE GEL TO FOAM CLEANSER 100 ML,30630.63,2,0,2,61261.26,0,61261.26,
DC SURABAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01107,L-LL03-W2.3G,8993137694902,WARDAH LIPSTICK LONGLASTING 03 SIMPLY BROWN 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00121,B-W3ELCP01-W14G,8993137679183,WARDAH EVD LUM COMPACT POWDER 01 LIGHT BEIGE 14 G (PC(S)),37837.84,2,0,2,75675.68,0,75675.68,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00146,TC-W3ELLB1-W12G,8993137680318,WARDAH EVD LUM TWO WAY CAKE 01 LIGHT BEIGE 12 G (PC(S)),43243.25,2,0,2,86486.5,0,86486.5,
DC SURABAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00147,TC-W3ELB2-W12G,8993137680325,WARDAH EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),43243.25,1,0,1,43243.25,0,43243.25,
DC TASIKMALAYA,CRYSTALLURE,FACE MOISTURIZER,CRYSTALLURE EYE SERUM,02171,SRM-CSAE-W,8993137702362,WARDAH CRYSTALLURE SUPREME ADVANCED EYE SERUM 15 ML,141441.44,1,0,1,141441.44,0,141441.44,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA GLOSSY STAIN,02397,L-GS03-EM,8993137707244,EMINA GLOSSY STAIN 03 CANDY RAIN 3 G,42342.34,1,0,1,42342.34,0,42342.34,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA ALOE VERA GEL,02033,HBL-AVG-EM,8993137702201,EMINA ALOE VERA GEL 60 ML,25675.68,2,0,2,51351.36,0,51351.36,
DC TASIKMALAYA,EMINA,EYE MAKE UP,EMINA DOUBLE AGENT EYEBROW,00825,EB-DABR-EM0.3GR,8993137691703,EMINA DOUBLE AGENT EYEBROW BROWN 0.3 GR (PC(S)),74774.78,32,0,32,2392792.96,0,2392792.96,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01042,LB-SCJ-EM3.7GR,8993137691772,EMINA SMOOCHIES LIP BALM CUCUMBER JUICE 3.7 GR (PC(S)),26576.58,1,0,1,26576.58,0,26576.58,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA MASQUERADE SHEET MASK,01794,FM-MPO-EM,8993137702638,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,12612.62,1,0,1,12612.62,0,12612.62,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF FACE WASH,01881,FW-BS-EM50ML,8993137701419,EMINA BRIGHT STUFF FACE WASH 50 ML,15315.32,160,0,160,2450451.2,0,2450451.2,
DC TASIKMALAYA,EMINA,HAND CLEANSING,EMINA ALOE VERA HAND GEL,02468,HS-AVHGN2-EM,8993137710404,EMINA ALOE VERA HAND GEL 50 ML,14864.87,9,0,9,133783.83,0,133783.83,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01650,FM-AH-EM60ML,8993137693493,EMINA AVOCADO HONEY FACE MASK 60 ML,35135.14,3,0,3,105405.42,0,105405.42,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01043,LB-SLN-EM3.7GR,8993137691765,EMINA SMOOCHIES LIP BALM LEMONADE 3.7 GR (PC(S)),26576.58,1,0,1,26576.58,0,26576.58,
DC TASIKMALAYA,EMINA,HAND CLEANSING,EMINA ALOE VERA HAND SPRAY,02467,HS-AVHSN2-EM,8993137710619,EMINA ALOE VERA HAND SPRAY 100 ML,24324.33,7,0,7,170270.31,0,170270.31,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA CREAMY MILK CLEANSING LOTION,01039,CM-CML-EM50ML,8993137693899,EMINA CREAMY MILK CLEANSING LOTION 50 ML (PC(S)),20270.28,9,0,9,182432.52,0,182432.52,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF MICELLAR WATER,01843,REM-MWBS-EM100ML,8993137701464,EMINA MICELLAR WATER DROP CLEANSER – BRIGHT STUFF 100 ML,28378.38,3,0,3,85135.14,0,85135.14,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA LIP TINT ERASER,01804,REM-LTWO-EM10ML,8993137699402,EMINA LIP TINT ERASER 10 ML,38738.74,1,0,1,38738.74,0,38738.74,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA CAPSULE TREAT CLAY MASK,02901,FM-CTCMP-EM,8993137707923,EMINA CAPSULE TREAT CLAY MASK POMEGRANATE 10 ML,18018.02,18,0,18,324324.36,0,324324.36,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02451,F-BWMM01-EM,8993137707848,EMINA BARE WITH ME MINERAL MILD FOUNDATION 01 LIGHT 30 ML,68918.92,1,0,1,68918.92,0,68918.92,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA PORE RANGER,01735,PRM-PR-EM20ML,8993137698542,EMINA PORE RANGER 20 ML (PC(S)),56756.76,5,0,5,283783.8,0,283783.8,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA MOIST IN A BOTTLE,01021,M-IAB-EM50ML,8993137693561,EMINA MOIST IN A BOTTLE 50 ML (PC(S)),25225.23,3,0,3,75675.69,0,75675.69,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA CITY CHIC CC CREAM,01015,CCC-CCN-EM20ML,8993137691338,EMINA CITY CHIC CC CREAM NATURAL 20 ML (PC(S)),48198.2,2,0,2,96396.4,0,96396.4,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA SEBUM FIGHTER LOOSE POWDER,01923,B-SFLP-EM8G,8993137702034,EMINA SEBUM FIGHTER LOOSE POWDER 8 G,52252.26,4,0,4,209009.04,0,209009.04,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA SUGAR RUSH LIPSTICK,00958,L-SR01PV-EM3.8GR,8993137693424,EMINA SUGAR RUSH LIPSTICK 01 PINK VELVET 3.8 GR (PC(S)),33783.78,1,0,1,33783.78,0,33783.78,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA DOUBLE BUBBLE FACE WASH,00912,FW-DBL-EM60ML,8993137692793,EMINA DOUBLE BUBBLE FACE WASH 60 ML (PC(S)),16216.22,21,0,21,340540.62,0,340540.62,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA MS. PIMPLE ACNE SPOT GEL,01887,SRM-ASSE-EM10ML,8993137697170,EMINA MS. PIMPLE ACNE SOLUTION SPOT GEL 15 ML,31081.08,3,0,3,93243.24,0,93243.24,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL LOOSE POWDER,00772,B-BMLPE4-EM8GR,8993137691376,EMINA BARE WITH ME MINERAL LOOSE POWDER 04 EBONY 8 GR (PCS)),47747.75,1,0,1,47747.75,0,47747.75,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA DOT BURST FACE WASH,01276,FW-DBR-EM60ML,8993137692809,EMINA DOT BURST FACE WASH 60 ML (PC(S)),16216.22,18,0,18,291891.96,0,291891.96,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA SKIN BUDDY FACE WASH,02837,FW-SBRDBL-EM,8993137711272,EMINA SKIN BUDDY BUBBLE UP FACE WASH 60 ML,17117.12,2,0,2,34234.24,0,34234.24,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA AQUA INFUSED SLEEPING MASK,01648,FM-AIS-EM30G,8993137700092,EMINA AQUA INFUSED SLEEPING MASK 30 G,41441.44,1,0,1,41441.44,0,41441.44,
DC TASIKMALAYA,EMINA,EYE MAKE UP,EMINA POP ROUGE PRESSED EYE SHADOW,00813,ES-PRPCB-EM3.3GR,8993137691536,EMINA POP ROUGE PRESSED EYE SHADOW COLORFUL 3.3 GR (PC(S)),38738.74,1,0,1,38738.74,0,38738.74,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA FACE SCRUB,01251,FS-AJ-EM60ML,8993137692816,EMINA APRICOT JAM FACE SCRUB 60 ML (PC(S)),22972.98,1,0,1,22972.98,0,22972.98,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA SQUEEZE ME UP LIQUID CONCEALER,02910,CON-SMULCC-EM,8993137709613,EMINA SQUEEZE ME UP LIQUID CONCEALER CARAMEL 8 G,48648.65,12,0,12,583783.8,0,583783.8,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA LIP MASK,02026,LB-LM-EM,8993137703048,EMINA LIP MASK 9 G,33783.78,1,0,1,33783.78,0,33783.78,
DC TASIKMALAYA,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02454,F-BWMM04-EM,8993137707879,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,68918.92,3,0,3,206756.76,0,206756.76,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA DOUBLE THE MOIST FACE TONER,00826,FT-DTM-EM50ML,8993137692755,EMINA DOUBLE THE MOIST FACE TONER 50 ML (PC(S)),23873.88,2,0,2,47747.76,0,47747.76,
DC TASIKMALAYA,EMINA,FACE CLEANSER,EMINA MS. PIMPLE TONER,01910,FT-PHAS-EM50ML,8993137702003,EMINA MS. PIMPLE ACNE SOLUTION FACE TONER 50 ML,20720.73,2,0,2,41441.46,0,41441.46,
DC TASIKMALAYA,EMINA,FACE MOISTURIZER,EMINA SUN PROTECTION SPF 30,00913,M-SP-EM60ML,8993137692762,EMINA SUN PROTECTION SPF 30 60 ML (PC(S)),26126.13,3,0,3,78378.39,0,78378.39,
DC TASIKMALAYA,EMINA,LIP MAKE UP,EMINA CREAMATTE,02448,L-CM18-EM5.5GR,8993137708371,EMINA CREAMATTE 18 ONDE-ONDE 5.5 GR,41441.45,2,0,2,82882.9,0,82882.9,
DC TASIKMALAYA,KAHF,DEO LOTION,KAHF DEODORANT,02818,D-RO-KA,8993137710527,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,21171.18,2,0,2,42342.36,0,42342.36,
DC TASIKMALAYA,MAKE OVER,FACE MAKE UP,MAKE OVER BLUSH ON REFILL,00673,BO-SST09-MO3.5G,8993137692267,MAKE OVER BO 09 SUMMER TWIST REFILL PACK 3.5 G (PC(S)),42342.34,2,0,2,84684.68,0,84684.68,
DC TASIKMALAYA,MAKE OVER,LIP MAKE UP,MAKE OVER POWERSTAY LIP STAIN,02107,L-PVW04-MO,8993137705493,MAKE OVER POWERSTAY VIVID WATERLITE LIP STAIN A04 CORVETTE 5.5 G,93693.69,12,0,12,1124324.28,0,1124324.28,
DC TASIKMALAYA,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION,02424,F-LPWN50-MO,8993137707374,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION N50 TAN 33 ML,152252.25,1,0,1,152252.25,0,152252.25,
DC TASIKMALAYA,PUTRI,CONDITIONER,PUTRI CONDITIONER,00356,HC-P1F-P450,8993137174510,PUTRI PURE CLEAN HAIR CONDITIONER FLORAL 450 ML (PC(S)),18918.92,47,0,47,889189.24,0,889189.24,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00365,S-P1L-P200,8993137182058,PUTRI PURE CLEAN SHAMPOO LEMON 200 ML (PC(S)),14414.41,10,0,10,144144.1,0,144144.1,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00361,S-P1A2-P450,8993137184540,PUTRI PURE CLEAN SHAMPOO APPLE 450 ML (PC(S)),18918.92,13,0,13,245945.96,0,245945.96,
DC TASIKMALAYA,PUTRI,HAIR TONIC,PUTRI HAIR TONIC,00313,HT-P1G1-P5,8993137250047,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 5 L",269369.37,5,0,5,1346846.85,0,1346846.85,
DC TASIKMALAYA,PUTRI,SHAMPOO,PUTRI SHAMPOO,00366,S-P1L-P450,8993137184052,PUTRI PURE CLEAN SHAMPOO LEMON 450 ML (PC(S)),18918.92,4,0,4,75675.68,0,75675.68,
DC TASIKMALAYA,PUTRI,CONDITIONER,PUTRI CONDITIONER,00351,HC-P1A2-P450,8993137174503,PUTRI PURE CLEAN HAIR CONDITIONER APPLE 450 ML (PC(S)),18918.92,2,0,2,37837.84,0,37837.84,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02358,L-CVM013-W,8993137707824,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 13 SWEET CINNAMON 4 G,64864.87,3,0,3,194594.61,0,194594.61,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING DAY CREAM,02414,M-LDCN2-W,8993137572170,WARDAH LIGHTENING DAY CREAM ADVANCED NIACINAMIDE 30 G,39639.64,1,0,1,39639.64,0,39639.64,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,00882,TC-W0ESPC2-W12GR,8993137678919,WARDAH EXCLUSIVE TWO WAY CAKE 02 SHEER PINK 12 GR (PC(S)),81981.98,1,0,1,81981.98,0,81981.98,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING NIGHT CREAM,02417,M-LNCN1-W,8993137688666,WARDAH LIGHTENING NIGHT CREAM ADVANCED NIACINAMIDE 20 ML,27477.48,1,0,1,27477.48,0,27477.48,
DC TASIKMALAYA,WARDAH,FACE CLEANSER,WARDAH ACNEDERM BLACKHEAD BALM,01576,A-BPCB-W20G,8993137698818,WARDAH ACNEDERM PORE BLACKHEAD BALM 20 G (PC(S)),34684.69,2,0,2,69369.38,0,69369.38,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING NIGHT CREAM,02415,M-LNCN2-W,8993137572194,WARDAH LIGHTENING NIGHT CREAM ADVANCED NIACINAMIDE 30 G,40540.55,1,0,1,40540.55,0,40540.55,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02161,L-CUM01-W,8993137705905,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 01 PARFAIT PINK 3.6 G,39639.64,2,0,2,79279.28,0,79279.28,
DC TASIKMALAYA,WARDAH,COLOGNE,WARDAH SCENTSATION BODY MIST,01883,BP-SPRBM-W100ML,8993137698184,WARDAH SCENTSATION PURITY BODY MIST 100 ML (PC(S)),31981.99,1,0,1,31981.99,0,31981.99,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00147,TC-W3ELB2-W12G,8993137680325,WARDAH EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),43243.25,2,0,2,86486.5,0,86486.5,
DC TASIKMALAYA,WARDAH,EDT,WARDAH SCENTSATION EDT,01781,BP-SPCE-W35ML,8993137698412,WARDAH SCENTSATION PEACEFUL EAU DE TOILETTE 35 ML (PC(S)),48198.2,1,0,1,48198.2,0,48198.2,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02522,M-RHDGN1-W,8993137708685,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 40 G,94594.6,14,0,14,1324324.4,0,1324324.4,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02523,M-RHDGN2-W,8993137708692,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 17 ML,41441.45,19,0,19,787387.55,0,787387.55,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02524,M-RHOVN1-W,8993137708708,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,97297.3,40,0,40,3891892,0,3891892,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02525,M-RHOVN2-W,8993137708715,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 17 ML,43243.25,46,0,46,1989189.5,0,1989189.5,
DC TASIKMALAYA,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01125,L-IM07-W2.3G,8993137694827,WARDAH INTENSE MATTE LIPSTICK 07 PASSIONATE PINK 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT MOISTURIZER NORMAL SKIN,01637,M-RPBNS-W20ML,8993137698696,WARDAH PERFECT BRIGHT MOISTURIZER NORMAL SKIN 20 ML (PC(S)),24594.6,5,0,5,122973,0,122973,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT MOISTURIZER SPF 28,01638,M-RPBSPF-W20ML,8993137692472,WARDAH PERFECT BRIGHT MOISTURIZER SPF 28 20 ML,24594.6,2,0,2,49189.2,0,49189.2,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET DAY CREAM,03132,M-RWSDCN3-W,8993137714013,WARDAH CRYSTAL SECRET BRIGHTENING DAY CREAM 9 ML,26576.58,1,0,1,26576.58,0,26576.58,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00218,TC-W3RELB2-W12G,8993137680400,WARDAH REFILL EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),30180.19,1,0,1,30180.19,0,30180.19,
DC TASIKMALAYA,WARDAH,FACE MAKE UP,WARDAH BLUSH ON,00117,BO-W1A-W4GR,8993137680004,WARDAH BLUSH ON A 4 GR,40090.09,1,0,1,40090.09,0,40090.09,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET DAY GEL,03137,M-WSDGN1-W,8993137713320,WARDAH CRYSTAL SECRET REFRESHING DAY GEL 15 ML,43693.69,1,0,1,43693.69,0,43693.69,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00296,M-WSNC-W17ML,8993137692533,WARDAH WHITE SECRET NIGHT CREAM 17 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00297,M-WSNC-W30GR,8993137692304,WARDAH WHITE SECRET NIGHT CREAM 30 GR (PC(S)),90090.1,2,0,2,180180.2,0,180180.2,
DC TASIKMALAYA,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY SHEET MASK,01971,MA-NDSAV-W,8993137702058,WARDAH NATURE DAILY SHEET MASK ALOE VERA 20 ML,14414.42,3,0,3,43243.26,0,43243.26,
