product_tmpl_id/default_code,product_tmpl_id/old_koitem,product_tmpl_id/internal_name,product_id/categ_id/display_name,location_id/display_name,lot_id/name,quantity,product_uom_id/name,PUP May,Total Price @PUP,,,Stock 1 Jun 23,Total Price PUP May,"8,231,812,842.00",Qty in pcs,"19,728,415.28"
BOTO-GPGS20R1-OMG,BOTO-GPGS20R1-OMG,Botol Glass Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04A2,GBMJTK4/KE113716,10080,Pc(s),1532.12280421075,15443797.8664444,,,,,,,
DUS-MAS20R1-OMG,DUS-MAS20R1-OMG,Dus Mugwort Acne Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-07B2,GBMJTK4/KE123731,33000,Pc(s),857.750222798347,28305757.3523455,,,,,,,
DUS-MAS20R1-OMG,DUS-MAS20R1-OMG,Dus Mugwort Acne Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11B1,GBMJTK4/KD193602,16484,Pc(s),857.750222798347,14139154.672608,,,,,,,
DUS-MAS20R1-OMG,DUS-MAS20R1-OMG,Dus Mugwort Acne Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-12B2,GBMJTK4/KD143545,2200,Pc(s),857.750222798347,1887050.49015636,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-14D1,GBMJTK4/KE053653,6040,Pc(s),2978.17463195559,17988174.7770118,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03D2,GBMJTK4/KE113722,375,Pc(s),2891.23991132187,1084214.9667457,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11D1,GBMJTK4/KE053646,3142,Pc(s),690,2167980,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11D1,GBMJTK4/KE053647,3142,Pc(s),0,0,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-11C1,GBMJTK4/KE033628,5368,Pc(s),2978.17463195559,15986841.4243376,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10C1,GBMJTK4/KE113723,1000,Pc(s),2094.38260254765,2094382.60254765,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-09C2,GBMJTK4/KE113724,1000,Pc(s),2094.38260254765,2094382.60254765,,,,,,,
PIP-DB20S-OMG,PIP-DB20S-OMG,Pipet Dropper Botol Serum 20 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B2,GBMJTK4/KE113717,25000,Pc(s),2300,57500000,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE173774,3625,Pc(s),2094.38260254765,7592136.93423523,,,,,,,
STIC-FCLF21WLR0-OMG,STIC-FCLF21WLR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 21 W Light OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3,GBMJTK4/KE103708,1360,Pc(s),112.885106728532,153523.745150803,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07D1,GBMJTK4/KE113723,1000,Pc(s),2094.38260254765,2094382.60254765,,,,,,,
STIC-FCLF21WLR0-OMG,STIC-FCLF21WLR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 21 W Light OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3,GBMJTK4/KE103709,10052,Pc(s),112.885106728532,1134721.0928352,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-06C1,GBMJTK4/KE113721,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04B1,GBMJTK4/KE113722,625,Pc(s),2891.23991132187,1807024.94457617,,,,,,,
DUS-JKLTS01R1-OMG,DUS-JKLTS01R1-OMG,Dus Juicy Kiss Lip Tint Serum 01 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-04A2,GBMJTK4/JK162059,20609,Pc(s),718.57444561774,14809100.749736,,,,,,,
STIC-SEPOD20R0-OMG,STIC-SEPOD20R0-OMG,Sticker Seal Polos OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC023084,96,Pc(s),20,1920,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KE043642,25,Pc(s),2094.38260254765,52359.5650636913,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KE123729,16,pc(s),2508.24391048484,40131.9025677574,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KD143548,294,Pc(s),335,98490,,,,,,,
STIC-VMKLC12R2-OMG,STIC-VMKLC12R2-OMG,Sticker Varian Matte Kiss Lip Cream 12 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KD133533,643,Pc(s),30,19290,,,,,,,
BOTO-WJKLTSR1-OMG,BOTO-WJKLTSR1-OMG,Bottle+Wiper Juicy Kiss Lip Tint R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-08A2,GBMJTK4/JL142268,36405,Pc(s),982.784,35778251.52,,,,,,,
TUBE-PGM25-OMG,TUBE-PGM25-OMG,Tube Peach Glowing Cream 25 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-07A2,GBMJTK4/KB222952,227,Pc(s),878.787950049439,199484.864661223,,,,,,,
BOTO-OMGPGT100R1-OMG,BOTO-OMGPGT100R1-OMG,Botol Oh My Glow PG Toner 100 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE153752,8,Pc(s),640,5120,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A1,GBMJTK4/KC023081,405,Pc(s),1862.91080500718,754478.876027906,,,,,,,
STIC-PNAJKLTR0-OMG,STIC-PNAJKLTR0-OMG,Sticker Penutup NA Juicy Kiss Lip Tint OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B5,GBMJTK4/KB102829,111,Pc(s),25,2775,,,,,,,
STIC-VMKLC06R2-OMG,STIC-VMKLC06R2-OMG,Sticker Varian Matte Kiss Lip Cream 06 R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC303350,119985,Pc(s),31.7112149062555,3804870.12052706,,,,,,,
STIC-QJKLT03R0-OMG,STIC-QJKLT03R0-OMG,Sticker QR Code Juicy Kiss Lip Tint 03 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB102827,82,Pc(s),25,2050,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KD143549,7,Pc(s),1037.44740322979,7262.13182260856,,,,,,,
IBOX-RRPPGS75-OMG,IBOX-RRPPGS75-OMG,Inner Box RRP Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1,GBMJTK4/KD083477,3750,Pc(s),1725,6468750,,,,,,,
IBOX-RRPPGS75-OMG,IBOX-RRPPGS75-OMG,Inner Box RRP Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1,GBMJTK4/KD083475,274,Pc(s),1725,472650,,,,,,,
DUS-PGM25R1-OMG,DUS-PGM25R1-OMG,Dus Peach Glowing Cream 25 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07B1,GBMJTK4/KD143544,4474,Pc(s),550.955505617978,2464974.93213483,,,,,,,
DUS-PGS20R1-OMG,DUS-PGS20R1-OMG,Dus Peach Glowing Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01B2,GBMJTK4/KE173771,33000,Pc(s),680.324397715264,22450705.1246037,,,,,,,
DUS-PGS20R1-OMG,DUS-PGS20R1-OMG,Dus Peach Glowing Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-01B1,GBMJTK4/KE173771,33000,Pc(s),680.324397715264,22450705.1246037,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04A1,GBMJTK4/KE113721,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
DUS-PGS20R1-OMG,DUS-PGS20R1-OMG,Dus Peach Glowing Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04B2,GBMJTK4/KE173771,32974,Pc(s),680.324397715264,22433016.6902631,,,,,,,
CAP-BCLFR0-OMG,CAP-BCLFR0-OMG,Cap Botol Coverlast Liquid Foundation 25 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11D1,GBMJTK4/KE153762,20512,Pc(s),435.105461097038,8924883.21802244,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10A1,GBMJTK4/KE113721,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
SACH-PGFW9-OMG,SACH-PGFW9-OMG,Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03A2,GBMJTK4/JD111213,178,Pc(s),656.807763185585,116911.781847034,,,,,,,
CAP-SPGFW9-OMG,CAP-SPGFW9-OMG,Cap Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-03A2,GBMJTK4/JD111214,1151,Pc(s),0,0,,,,,,,
STIC-VMKLC10R2-OMG,STIC-VMKLC10R2-OMG,Sticker Varian Matte Kiss Lip Cream 10 R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE193817,62985,Pc(s),30,1889550,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-04A1,GBMJTK4/KB222956,18846,Pc(s),173.642795516501,3272472.12430398,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE203823,3,Pc(s),1037.44740322979,3112.34220968938,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KE173772,11,pc(s),2508.24391048484,27590.6830153332,,,,,,,
STIC-FCLF21WLR0-OMG,STIC-FCLF21WLR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 21 W Light OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A3,GPMJT6C/JF14240,750,Pc(s),112.885106728532,84663.8300463986,,,,,,,
STIC-BJKLTS04R0-OMG,STIC-BJKLTS04R0-OMG,Sticker Bottom Juicy Kiss Lip Tint Serum 04 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE193820,14990,Pc(s),40,599600,,,,,,,
GODE-CTWC-OMG,GODE-CTWC-OMG,Godet Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08A1,GBMJTK4/JL272375,2948,Pc(s),395,1164460,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-11A1,GBMJTK4/KB092794,9350,Pc(s),2978.17463195559,27845932.8087848,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-02A2,GBMJTK4/KB082775,4465,Pc(s),2978.17463195559,13297549.7316817,,,,,,,
STIC-BCTWC32NR0-OMG,STIC-BCTWC32NR0-OMG,Sticker Bottom Coverlast Two Way Cake 32N OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-D3,GBMJTK4/JL022184,3021,Pc(s),53.0974047142459,160407.259641737,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A1,GBMJTK4/JH311659,168,Pc(s),1862.91080500718,312969.015241206,,,,,,,
DUS-CTWC21WR0-OMG,DUS-CTWC21WR0-OMG,Dus Coverlast Two Way Cake 21W OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-13A2,GBMJTK4/JI131726,2200,Pc(s),559.409172165383,1230700.17876384,,,,,,,
STIC-BCTWC41WR0-OMG,STIC-BCTWC41WR0-OMG,Sticker Bottom Coverlast Two Way Cake 41W OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B1,GBMJTK4/KB092797,1716,Pc(s),52.4929203230357,90077.8512743292,,,,,,,
DUS-CTWC41WR0-OMG,DUS-CTWC41WR0-OMG,Dus Coverlast Two Way Cake 41W OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-07A1,GBMJTK4/JL202321,2646,Pc(s),595.231823028832,1574983.40373429,,,,,,,
DUS-JKLTS02R1-OMG,DUS-JKLTS02R1-OMG,Dus Juicy Kiss Lip Tint Serum 02 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-05A1,GBMJTK4/JK292152,10440,Pc(s),715.843574752416,7473406.92041523,,,,,,,
STIC-SEPOD20R0-OMG,STIC-SEPOD20R0-OMG,Sticker Seal Polos OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE193818,199985,Pc(s),20,3999700,,,,,,,
STIC-QTJKLTSR0-OMG,STIC-QTJKLTSR0-OMG,Sticker QR Inner Box RRP Tester Juicy Kiss Lip Tint Serum OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B4,GBMJTK4/JK242117,34,Pc(s),150,5100,,,,,,,
STIC-VMKLCCE14R0-OMG,STIC-VMKLCCE14R0-OMG,Sticker Varian Matte KLC Coffee Edition 14 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B5,GBMJTK4/KE193821,19232,Pc(s),30.0566119800116,578048.761599582,,,,,,,
STIC-VMKLC06R2-OMG,STIC-VMKLC06R2-OMG,Sticker Varian Matte Kiss Lip Cream 06 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C6,GBMJTK4/KE193822,40973,Pc(s),31.7112149062555,1299303.60835401,,,,,,,
BOTO-GPGS20R1-OMG,BOTO-GPGS20R1-OMG,Botol Glass Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE133747,25983,Pc(s),1532.12280421075,39809146.8218079,,,,,,,
PIP-DB20S-OMG,PIP-DB20S-OMG,Pipet Dropper Botol Serum 20 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE133748,25983,Pc(s),2300,59760900,,,,,,,
CAP-BCLFR0-OMG,CAP-BCLFR0-OMG,Cap Botol Coverlast Liquid Foundation 25 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KE103704,536,Pc(s),435.105461097038,233216.527148012,,,,,,,
GODE-CTWC-OMG,GODE-CTWC-OMG,Godet Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB273040,14,Pc(s),395,5530,,,,,,,
PUFF-CTWCSBRD54R0-OMG,PUFF-CTWCSBRD54R0-OMG,Puff Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB012661,11,Pc(s),593.060538249775,6523.66592074752,,,,,,,
DUS-JKLTS02R1-OMG,DUS-JKLTS02R1-OMG,Dus Juicy Kiss Lip Tint Serum 02 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JK292152,24,Pc(s),715.843574752416,17180.245794058,,,,,,,
IBOX-RRPJKLTSR0-OMG,IBOX-RRPJKLTSR0-OMG,Inner Box RRP Juicy Kiss Lip Tint Serum OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JK011957,4,Pc(s),1426.17370892019,5704.69483568075,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB253030,469,Pc(s),122.887814303788,57634.3849084764,,,,,,,
DUS-LWMR0-OMG,DUS-LWMR0-OMG,Dus Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE223839,4984,Pc(s),572.365177631814,2852668.04531696,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-01A1,GPMJT6C/JG07153,200,Pc(s),122.887814303788,24577.5628607575,,,,,,,
STIC-BCLF13CIR1-OMG,STIC-BCLF13CIR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 13 C Ivory R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE193809,4990,Pc(s),126.965706256024,633558.874217561,,,,,,,
PLU-BCLFR0-OMG,PLU-BCLFR0-OMG,Plug Botol Coverlast Liquid Foundation 25 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KE223836,164,Pc(s),78.1382484514101,12814.6727460313,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-02B1,GBMJTK4/KE233841,45000,Pc(s),173.642795516501,7813925.79824255,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-02C1,GBMJTK4/KE233841,45000,Pc(s),173.642795516501,7813925.79824255,,,,,,,
CAP-OMGPGT100-OMG,CAP-OMGPGT100-OMG,Cap Oh My Glow PG Toner 100 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AC-02D1,GBMJTK4/KE233841,8987,Pc(s),173.642795516501,1560527.8033068,,,,,,,
STIC-BCTWC21WR0-OMG,STIC-BCTWC21WR0-OMG,Sticker Bottom Coverlast Two Way Cake 21W OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JL022185,216,Pc(s),48.207734111025,10412.8705679814,,,,,,,
STIC-BMKLCCE15R1-OMG,STIC-BMKLCCE15R1-OMG,Sticker Bottom Matte KLC Coffee Edition 15 R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KE123737,3288,Pc(s),26.0762474672735,85738.7016723954,,,,,,,
BOTO-CLFR0-OMG,BOTO-CLFR0-OMG,Botol Coverlast Liquid Foundation 25 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10D2,GBMJTK4/KE203829,4090,Pc(s),628.057091488557,2568753.5041882,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KE113723,3,Pc(s),2094.38260254765,6283.14780764295,,,,,,,
STIC-BCLF13CIR1-OMG,STIC-BCLF13CIR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 13 C Ivory R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB253020,37,Pc(s),126.965706256024,4697.7311314729,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08A2,GBMJTK4/JL192311,1400,Pc(s),0,0,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08A2,GBMJTK4/KA132489,79,Pc(s),690,54510,,,,,,,
DUS-PGM25R1-OMG,DUS-PGM25R1-OMG,Dus Peach Glowing Cream 25 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE233840,60724,Pc(s),550.955505617978,33456222.1231461,,,,,,,
STIC-VMKLC12R2-OMG,STIC-VMKLC12R2-OMG,Sticker Varian Matte Kiss Lip Cream 12 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B2,GBMJTK4/KE243862,12796,Pc(s),30,383880,,,,,,,
STIC-BMKLC12R3-OMG,STIC-BMKLC12R3-OMG,Sticker Bottom Matte KLC 12 R3 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE253887,109985,Pc(s),26.0849273437276,2868950.73389988,,,,,,,
STIC-BMKLC12R3-OMG,STIC-BMKLC12R3-OMG,Sticker Bottom Matte KLC 12 R3 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE253886,15,Pc(s),26.0849273437276,391.273910155914,,,,,,,
STIC-BMKLC12R3-OMG,STIC-BMKLC12R3-OMG,Sticker Bottom Matte KLC 12 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-E2,GBMJTK4/KE253886,1494,Pc(s),26.0849273437276,38970.881451529,,,,,,,
KB-ARGONR0-OMG,KB-ARGONR0-OMG,Karton Box Argon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-11A1,GBMJTK4/KE043643,82,Pc(s),2058.53891203382,168800.190786773,,,,,,,
CAPA-MKLCKIMR0-OMG,CAPA-MKLCKIMR0-OMG,Cap+Applicator+Wiper Matte KLC KIM OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-11A1,GBMJTK4/KE253908,2625,Pc(s),1267,3325875,,,,,,,
BOTO-MKLCKIMR0-OMG,BOTO-MKLCKIMR0-OMG,Bottle Matte KLC KIM OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-11A1,GBMJTK4/KE253907,2625,Pc(s),1683,4417875,,,,,,,
STIC-BMKLC02R2-OMG,STIC-BMKLC02R2-OMG,Sticker Bottom Matte KLC 02 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB062755,61,Pc(s),26.0432918881829,1588.64080517916,,,,,,,
DUS-LWMR0-OMG,DUS-LWMR0-OMG,Dus Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04B1,GBMJTK4/KE033630,29022,Pc(s),572.365177631814,16611182.1852305,,,,,,,
BOTO-LWMR0-OMG,BOTO-LWMR0-OMG,Bottle Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-09A2,GBMJTK4/KE123732,16176,Pc(s),1079.55672626903,17462909.6041279,,,,,,,
CAPA-WLWMR0-OMG,CAPA-WLWMR0-OMG,Cap Applicator + Wiper Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-10A1,GBMJTK4/KE123733,18091,Pc(s),1859.42174490975,33638798.7871624,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-03A2,GBMJTK4/KE233842,11475,Pc(s),1037.44740322979,11904708.9520619,,,,,,,
STIC-PNAJKLTR0-OMG,STIC-PNAJKLTR0-OMG,Sticker Penutup NA Juicy Kiss Lip Tint OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-B5,GBMJTK4/KE173781,26950,Pc(s),25,673750,,,,,,,
STIC-BCLF21WLR1-OMG,STIC-BCLF21WLR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 21 W Light R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A1,GBMJTK4/KC173227,891,Pc(s),117.056752015724,104297.56604601,,,,,,,
DUS-LWMR0-OMG,DUS-LWMR0-OMG,Dus Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-04B1,GBMJTK4/KD173588,1544,Pc(s),572.365177631814,883731.834263521,,,,,,,
BOTO-LWMR0-OMG,BOTO-LWMR0-OMG,Bottle Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-09A2,GBMJTK4/JL212335,2895,Pc(s),1079.55672626903,3125316.72254885,,,,,,,
CAPA-WLWMR0-OMG,CAPA-WLWMR0-OMG,Cap Applicator + Wiper Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AB-10A1,GBMJTK4/JL212336,23,Pc(s),1859.42174490975,42766.7001329244,,,,,,,
IBOX-RRPMKLCR3-OMG,IBOX-RRPMKLCR3-OMG,Inner Box RRP Matte Kiss Lip Cream R3 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE253881,49974,Pc(s),1025,51223350,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE253882,49974,Pc(s),1037.44740322979,51845396.5290057,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE253880,46174,Pc(s),335,15468290,,,,,,,
STIC-BMKLC06R2-OMG,STIC-BMKLC06R2-OMG,Sticker Bottom Matte KLC 06 R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KE243864,39985,Pc(s),29.1462431208043,1165412.53118536,,,,,,,
