Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
DUS-PCTWCR3-MO,8768,29224,47924,37844,37028,45772,36360,24624,45128,34876,37028,39328,37844,34060,43620,37028,
DUS-PCTWCRR3-MO,9008,22500,35888,28340,28412,40444,23784,23960,35888,29872,26880,35888,34428,26880,35888,23784,
DUS-PEPR0-MOILD,308,308,616,308,616,616,308,616,616,308,616,616,308,616,616,616,
DUS-PFMMSPR1-MOI,3318,8295,16590,13272,14931,16590,14931,9954,16590,14931,13272,18249,13272,13272,18249,13272,
DUS-PGM25R1-OMG,0,121200,161600,121200,121200,161600,80800,80800,121200,121200,80800,161600,80800,121200,121200,80800,
DUS-PGS20R1-OMG,0,0,93680,46840,93680,46840,46840,46840,46840,46840,46840,46840,46840,46840,46840,46840,
DUS-PHCPR0-MOILG,0,0,92,368,368,368,368,276,460,368,368,460,368,276,460,368,
DUS-PLGMR3-MOILD,0,0,8190,0,0,0,0,0,8190,0,0,0,0,0,8190,0,
DUS-PLTCR2-MO,2132,0,4264,4264,2132,4264,4264,2132,4264,4264,2132,4264,4264,4264,4264,2132,
DUS-PM01R1-E,0,0,5238,0,5238,5238,0,0,5238,0,5238,0,5238,0,5238,5238,
DUS-PM02R0-E,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-PM02R1-E,0,0,9412,0,9412,9412,0,0,9412,0,9412,0,9412,0,9412,9412,
DUS-PM03R0-E,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-PM03R1-E,0,0,5238,5238,5238,5238,0,5238,5238,0,5238,5238,0,5238,5238,5238,
DUS-PM04R1-E,0,0,5238,5238,0,5238,0,5238,0,5238,0,5238,5238,0,5238,0,
DUS-PM05R0-E,2900,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-PM05R1-E,0,0,16716,0,16716,16716,0,0,16716,0,16716,0,16716,0,16716,0,
DUS-PMTLCALLR2-MO,60572,15940,130708,124332,114768,143460,121144,89264,146648,117956,111580,143460,117956,124332,140272,117956,
DUS-PMTPR0-MOILD,692,2076,3460,2076,2076,3460,2076,1384,2768,2768,2076,2768,2768,2076,2768,2768,
DUS-PPESBRR1-E,902,1804,2706,1804,1804,2706,1804,1804,2706,1804,1804,2706,1804,1804,2706,1804,
DUS-PPESNUR1-E,902,2706,4510,2706,3608,3608,3608,1804,4510,2706,3608,3608,3608,3608,3608,2706,
DUS-PPESROR1-E,0,0,1804,902,902,1804,902,902,902,902,1804,902,902,902,1804,902,
DUS-PPFR1-MO,19816,35040,54915,6657,0,0,428,0,0,0,0,0,0,0,0,0,
DUS-PPLLR0-MO,0,3520,1760,1760,0,1760,1760,1760,1760,1760,1760,1760,1760,0,1760,1760,
DUS-PR20R0-ELD,10032,36784,43472,33440,36784,40128,33440,26752,43472,33440,33440,43472,33440,33440,40128,33440,
DUS-PRILR0-MO,0,0,0,3402,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-PRISKR0-MO,0,0,0,0,3402,0,0,0,0,0,0,0,0,0,0,0,
DUS-PRPESB-EILD,398,0,0,0,398,398,0,398,398,398,398,398,398,398,398,0,
DUS-PRPESC-EILD,398,0,0,0,398,398,398,398,398,796,398,398,398,398,398,398,
DUS-PRPESG-EILD,902,0,902,1804,1804,1804,902,902,1804,902,1804,1804,902,902,1804,902,
DUS-PRPESPO-EILD,902,902,3608,1804,2706,2706,2706,902,3608,1804,2706,2706,1804,2706,1804,2706,
DUS-PRTM10LR3-MO,0,554,554,554,554,1108,554,554,554,554,554,1108,554,554,554,554,
DUS-PRTM20LBR3-MO,0,0,665,665,0,665,665,665,0,665,665,665,665,0,665,665,
DUS-PRTM30BR3-MO,0,0,645,1290,645,645,645,645,1290,645,645,1290,645,645,645,1290,
DUS-PRTM40MBR3-MO,0,645,0,0,645,645,0,645,0,645,645,0,645,645,0,645,
DUS-PSBOPR1-MOILG,0,0,664,664,332,664,664,332,664,664,664,664,664,332,664,664,
DUS-PSPFR0-W,0,164,0,328,656,820,492,820,1148,820,984,984,656,984,1148,820,
DUS-PTCLCALLR1-MO,0,0,8158,8158,16316,8158,0,16316,8158,8158,0,24474,8158,0,16316,8158,
DUS-PUDSR1-MO,0,0,4464,0,4464,4464,4464,0,4464,4464,0,4464,4464,0,0,0,
DUS-PUDSR2-MO,0,9096,18192,0,0,0,9096,9096,0,9096,0,9096,0,9096,0,9096,
DUS-PUGHR0-MOILD,0,0,1700,1020,1360,1360,1020,680,1360,1020,1360,1360,1020,1020,1360,1020,
DUS-PVLSPUR2-MO,0,11718,9493,13564,0,2225,11339,0,4071,0,11718,1846,18986,13564,9493,2225,
DUS-PWCMR2-MO,2068,0,2068,2068,0,4136,0,2068,2068,2068,2068,2068,2068,0,2068,2068,
DUS-PWLF24HR1-MO,10122,18154,40665,35752,35046,43443,38242,30979,43940,34629,37610,45235,38320,35439,48226,32936,
DUS-PYNGHTP-,0,580,1062,1303,1062,1062,1303,241,1883,1062,482,1883,1062,1062,1303,1062,
DUS-QLPR0-IP,1096,3836,9864,7672,7124,9864,7124,5480,8768,7124,6028,9316,6028,7672,7124,6028,
DUS-RCPGCR0-W,0,27940,6050,15840,20020,13970,20020,13970,13970,13970,13970,27940,6050,21890,12100,15840,
DUS-RCVPFR0-W,14560,37840,64656,55196,53572,64060,54024,40184,64944,53140,53572,69304,48780,54744,69900,45592,
DUS-REFCC02R0-W,0,4549,0,4549,4549,0,4549,0,4549,4549,0,4549,4549,0,4549,4549,
DUS-REFCC03R0-W,0,3800,0,3800,3800,0,3800,0,3800,0,3800,0,3800,3800,0,3800,
DUS-REFCC04R0-W,2061,0,2670,0,2670,0,2670,0,2670,0,2670,0,2670,0,2670,2670,
DUS-RMFPFRR0-IP,2148,7400,12928,9372,9588,11160,10328,7440,12116,10184,9372,12116,9968,9588,11756,8776,
DUS-ROEDP100R0-K,0,3888,3888,1944,3888,3888,1944,3888,3888,1944,3888,3888,1944,3888,3888,1944,
DUS-RPHAGR0-E,0,45344,45344,0,45344,45344,45344,0,45344,45344,0,45344,45344,45344,45344,0,
DUS-RYDC15R1-W,0,60570,60570,60570,60570,121140,60570,0,121140,60570,60570,60570,60570,60570,60570,60570,
DUS-RYDC30RV1-W,0,0,62520,31260,62520,31260,62520,31260,62520,31260,31260,62520,62520,31260,62520,31260,
DUS-RYDC9R0-W,0,25678,25678,25678,25678,25678,25678,0,25678,25678,25678,25678,25678,0,25678,25678,
DUS-RYEC10R0-W,0,16800,0,16800,0,16800,0,16800,0,16800,637,17780,784,17535,539,17143,
DUS-RYISRV15R1-W,40158,0,80316,40158,40158,40158,40158,40158,40158,40158,40158,40158,40158,40158,80316,40158,
DUS-RYISRV30-W,0,0,0,0,0,31260,6178,0,6178,31260,6178,6178,0,37438,0,6178,
DUS-RYNC15R1-W,0,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,68550,45700,45700,45700,45700,
DUS-RYNC30RV1-W,12147,12147,36441,36441,36441,36441,36441,24294,36441,36441,36441,36441,36441,36441,36441,36441,
DUS-RYTE100RV1-W,0,0,9600,0,9600,9600,0,9600,0,9600,0,9600,9600,0,9600,0,
DUS-RYTE50RV1-W,0,19000,0,19000,0,19000,19000,0,19000,0,19000,0,19000,0,19000,0,
DUS-SACR0-IP,0,10728,32354,12188,12188,28144,5670,20166,22916,13648,20166,15108,20166,12188,21626,20166,
DUS-SBSPF3023R1-E,41200,123600,164800,164800,123600,164800,123600,123600,164800,123600,123600,206000,123600,123600,164800,123600,
DUS-SCABER1-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,0,6103,0,6103,
DUS-SCCR0-IP,0,20881,10773,6384,4788,9576,6384,4788,9576,6384,6384,9576,7980,6384,7980,7980,
DUS-SCPFTR0-T,1508,0,1508,6032,0,1508,4524,0,4524,0,1508,3016,3016,3016,1508,3016,
DUS-SCSAESR0-W,0,0,0,0,0,2872,0,0,0,0,2872,0,0,0,2872,0,
DUS-SCSAHGR0-W,0,0,0,2684,0,2684,0,0,2684,0,0,2684,0,2684,0,0,
DUS-SCSAOCR1-W,0,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,5562,0,
DUS-SCSROSR1-W,1871,0,3742,1871,1871,1871,1871,1871,1871,3742,1871,1871,1871,1871,3742,1871,
DUS-SCSRRCR1-W,0,3692,3692,0,3692,3692,3692,0,3692,3692,3692,0,3692,3692,3692,3692,
DUS-SEFCCRR0-W,2061,8349,2670,8349,11019,0,11019,0,11019,4549,6470,4549,11019,3800,7219,11019,
DUS-SFCF30R0-IP,1060,0,5425,7128,6043,8527,7128,4629,8527,7128,5714,8527,6043,7884,6357,6485,
DUS-SFLPR2-E,956,2868,4780,3824,3824,4780,3824,2868,4780,3824,3824,3824,3824,3824,4780,3824,
DUS-SHF23-K,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-SIW23-K,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-SLAMR1-E,3937,0,7874,3937,3937,3937,7874,0,7874,3937,3937,3937,3937,3937,7874,3937,
DUS-SLCR3-EIVD,0,328,984,656,656,984,656,656,820,820,656,820,820,656,984,656,
DUS-SLLR3-EIVD,0,1148,1804,1312,1312,1804,1312,984,1804,1312,1312,1804,1312,1476,1640,1312,
DUS-SMUBAR1-E,3208,3208,4812,4812,3208,6416,3208,3208,4812,4812,4812,4812,4812,3208,4812,4812,
DUS-SMUBCR1-E,6452,0,0,6452,6452,0,6452,6452,0,6452,6452,6452,0,6452,6452,0,
DUS-SMUBWR1-E,3496,3496,6992,5244,5244,6992,5244,3496,6992,5244,5244,5244,5244,5244,6992,3496,
DUS-SMULCCR0-E,0,0,0,1676,1676,1676,1676,0,3352,0,1676,3352,0,1676,0,1676,
DUS-SMULCLR0-E,0,0,1676,1676,1676,3352,1676,0,3352,1676,1676,1676,1676,1676,1676,1676,
DUS-SMULCNR0-E,0,0,1676,5028,1676,3352,3352,1676,3352,5028,1676,3352,1676,5028,3352,1676,
DUS-SMULG01R0-E,164,0,1640,1476,1640,1804,1476,984,1804,1476,1312,1804,1476,1476,984,820,
DUS-SMULG02R0-E,0,164,1640,1312,1640,1968,1476,984,2132,1476,1476,1968,1476,1476,1312,984,
DUS-SMULM01R0-E,2132,0,0,1312,1640,1804,2460,1804,2788,2296,2296,2788,2460,2296,1968,1476,
DUS-SMULM02R0-E,984,656,4100,3280,3116,3444,2788,2132,3444,2624,2624,3444,2624,2624,2460,1968,
DUS-SMULM03R0-E,656,984,3116,2460,2624,2624,2296,1640,2788,2132,2296,2624,2132,2296,1804,1640,
DUS-SMULM04R0-E,0,0,1476,1476,1804,2624,1968,1476,2624,2132,1968,2624,2132,1968,1968,1312,
DUS-SMUMR2-E,6024,6024,6024,6024,12048,6024,6024,6024,6024,6024,6024,6024,12048,6024,6024,6024,
DUS-SNFSPHXG-K,0,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-SOEDP100R0-K,0,2774,0,2917,2917,0,2917,0,2917,2917,0,2917,0,2917,2917,0,
DUS-SPHR1-K,0,0,1591,1591,1591,1591,1591,0,1591,1591,1591,1591,0,1591,1591,1591,
DUS-SPHXG-K,0,2350,0,0,2350,0,2350,0,0,2350,0,0,0,0,0,0,
DUS-SPR1-MOILG,0,0,452,904,0,452,904,0,452,904,0,452,904,0,452,904,
DUS-SPRR1-MOILG,232,0,232,696,1392,1508,1276,812,1624,1276,1392,1392,1508,1160,1508,1276,
DUS-SRGFHR0-MO,0,1644,3288,2192,2192,2740,2740,1644,2740,2192,2740,2740,2192,2192,3288,2192,
DUS-SRLSR0-EILD,13020,52080,56420,43400,39060,56420,39060,34720,52080,43400,43400,52080,43400,39060,52080,43400,
DUS-SRO23-K,0,2145,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-SSTPR3-MO,16446,31166,62012,50454,44940,63596,49400,34504,62012,47680,44974,62542,49924,44940,62542,50454,
DUS-STB23-K,0,1167,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-TBSPBR1-EILG,4424,15484,22120,15484,17696,22120,17696,11060,22120,17696,15484,22120,17696,17696,19908,15484,
DUS-TBSPCR1-EILG,4424,26544,28756,24332,24332,30968,22120,17696,30968,22120,24332,30968,22120,24332,28756,24332,
DUS-TEPLR0-E,0,14980,0,14980,0,0,14980,0,0,14980,0,0,14980,0,14980,0,
DUS-TESR2-MO,1516,5468,12216,10408,11404,12688,11168,6696,12688,10644,9208,14648,8972,11404,12164,11692,
DUS-TGTO1C100R0-T,0,0,0,0,0,2290,0,0,0,0,2290,0,0,0,2290,0,
DUS-TPSMR1-K,49368,209814,104898,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUS-TSEBR0-EILD,1910,0,3820,1910,1910,3820,1910,1910,3820,1910,1910,3820,1910,1910,1910,3820,
DUS-TWCPR1-MOILG,0,0,564,376,564,564,376,376,564,376,564,564,376,376,564,564,
DUS-UCLMFMO-I35493LG,12957,8859,33579,41818,25550,44931,25550,23057,43591,34732,31619,35029,37985,34732,35029,28043,
DUS-VMP20CR1-MO,3494,3494,17470,13976,13976,17470,13976,10482,13976,13976,13976,17470,13976,13976,17470,13976,
DUS-WHPMG40R3C-WILG,0,14091,18788,32959,14091,32959,14091,14091,32959,14091,28262,23485,28262,14091,18788,32959,
DUS-WLS01R0-E,6356,15968,76132,17596,23360,16856,16116,8724,22768,15524,9168,22768,15524,9316,14636,13896,
DUS-WLS02R0-E,0,15228,67852,28976,22028,15968,21732,8280,22028,15228,15080,22028,15080,15080,14340,13748,
DUS-WLS03R0-E,12712,18040,18040,17004,16412,23212,15968,8724,16412,15672,15672,16412,15672,15672,14784,14044,
DUS-WLS04R0-E,4360,13080,17440,13080,13080,15260,10900,10900,13080,13080,10900,15260,10900,13080,10900,10900,
DUS-YPCSR0-B,0,717,717,1434,717,1434,717,717,1434,717,1434,717,1434,717,1434,717,
EBM-BSEDAR1-MO,0,0,0,873,3740,4675,3740,2805,4675,3740,3740,4675,3740,3740,4675,3740,
EBM-BSEDMR2-MO,0,497,445,356,356,445,356,267,445,356,356,445,356,356,445,356,
EBM-EXPMBD1R0-W,0,0,0,0,389,15978,12804,9576,16005,12777,12777,16005,12777,12777,15033,11886,
EBM-EXPMBD2R0-W,0,79432,44669,35784,35640,43883,18560,15812,32462,25948,25975,32462,25948,25975,31274,24841,
EBM-EXPMBD3R0-W,0,0,0,0,4053,13266,10575,7965,13239,10602,10575,13266,10575,10602,12321,9684,
EBP-ABBLR1-E,0,0,0,0,0,3148,3504,2532,4476,3888,3504,4476,3504,3504,4092,2736,
EBP-ABBRR1-E,0,0,0,0,0,0,1140,3369,5615,4492,4492,5615,4492,4492,4847,3724,
EBP-BLMOIS91-CTP2WIJ,0,0,2720,2776,2776,3470,2776,2082,3470,2776,2776,3470,2776,2776,3470,2776,
EBP-BTEMOIBR9-CTP2WI,0,0,0,0,0,3122,6360,4770,7950,6360,6360,7950,6360,6360,7950,6360,
EEP-01BLWR0-X,0,0,0,0,0,0,0,0,0,15822,27028,33761,27028,27028,32753,26020,
EEP-02BLWR0-X,0,0,0,0,49332,69077,55252,41427,69077,55252,55252,69029,55252,55252,67013,53284,
EL-ECBKR0-E,0,0,1853,2444,2444,3055,2444,1833,3055,2444,2444,3055,2444,2444,3055,2444,
EL-HBSSLMOR1-X,0,0,0,0,8438,18665,14932,11199,18665,14932,14932,18665,14932,14932,18665,14932,
ELL-EOHBLR2-WPP,0,0,0,0,26743,53470,41576,32082,53470,41576,42776,52270,42776,42776,49870,39176,
ELP-BJMOR2SZS-CT2S,0,0,0,0,390,11865,9492,7119,11865,9492,9492,11865,9492,9492,11865,9892,
ELP-BLMOR2SBR-CT2S,0,0,2104,1844,1844,2305,1844,1383,2305,1844,1844,2305,1844,1844,2305,1844,
ELP-BLR2W-SCS,0,22842,39195,32076,32076,39995,32076,24157,39995,32076,32076,39995,32076,31676,38795,30476,
ELP-EDBLR1-E,0,0,3207,3468,3468,4335,3468,2601,4335,3468,3468,4335,3468,3468,3183,2700,
ELP-EDBRR1-E,0,0,0,1335,2524,3155,2524,1893,2771,2524,2524,3155,2140,2524,2387,1756,
ELP-NBMOR2SPB-CT2S,0,0,0,0,0,0,0,0,708,604,604,755,604,604,755,604,
ELP-NSR1-MO,0,833,785,628,628,785,628,471,785,628,628,785,628,628,785,628,
ELP-SLR1-MO,0,0,0,0,1812,2450,1960,1470,2450,1960,1960,2450,1960,1960,2450,1960,
ELP-WTMOR2SPB-CT2S,0,0,707,2196,2196,2745,2196,1647,2745,2196,2196,2745,2196,2196,2745,2196,
ENV-NFSBLAR1-WL,0,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLER1-WL,0,15120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLFR1-WL,0,11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLRR1-WL,0,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLVR1-WL,0,11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSGEFS8R2-K,0,0,7200,23620,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSOACFWR3-K,0,0,7200,23620,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSSEBFWR3-K,0,0,7200,23620,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSTAOCDFW8R1-K,0,0,7200,23620,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSTPSMB-K,0,0,15450,61800,15450,0,0,0,0,0,0,0,0,0,0,0,
ES-PEPFGR0-MO,0,0,0,0,0,2301,2192,1644,2740,2192,2192,2740,2192,2192,2740,2192,
ES-PEPHOSR0-MO,0,0,0,0,0,2546,3212,2409,4015,3212,3212,4015,3212,3212,4015,3212,
ESP-RR9GR0-MO,0,0,0,0,0,0,0,0,0,319,904,1130,904,904,1130,904,
ESP-UB9GR0-MO,0,0,0,839,1932,2415,1932,1449,2415,1932,1932,2415,1932,1932,2415,1932,
GODE-BOER0-WAL,2420,9680,21780,14520,16940,19360,16940,9680,21780,14520,16940,19360,16940,14520,16940,14520,
GODE-BOMOR2-AL38,4012,25384,44950,39712,39140,51594,38016,25966,52718,42014,39244,56612,38504,45146,49206,36652,
GODE-CHCPRER0-W,0,0,7240,3620,7240,7240,3620,7240,3620,7240,7240,7240,3620,7240,10860,7240,
GODE-CHCPROR0-W,0,0,14480,7240,14480,14480,7240,14480,7240,14480,14480,14480,7240,14480,21720,14480,
GODE-CPSPFR0-W,0,164,0,328,656,820,492,820,1148,820,984,984,656,984,1148,820,
GODE-CPTZ59R1-MO,113520,243286,458938,346511,361853,420205,353397,249432,430350,346109,337806,434218,339382,345340,422026,331417,
GODE-CPTZB-SMD59A-P,0,0,19250,3334,3334,6668,3334,3334,6668,5001,3334,5001,5001,3334,5001,5001,
GODE-CQEPR0-W,0,63600,106000,106000,63600,106000,106000,42400,84800,106000,106000,106000,84800,106000,127200,63600,
GODE-CTWC-OMG,0,64096,88132,80120,80120,96144,110360,56084,104156,72108,80120,126384,80120,80120,88132,80120,
GODE-ESMOR2A4-261944,7524,16404,57480,40152,49092,52944,45408,31992,52944,43836,42504,58824,35844,46116,51372,49956,
GODE-ESSWA33-178538,46818,120336,229926,159666,180330,214224,161190,138720,211974,175782,170376,216618,174918,167340,190512,159078,
GODE-ISCEPR1-WAL,0,7880,15760,15760,15760,15760,7880,7880,15760,15760,15760,15760,7880,15760,15760,7880,
GODE-LPR1-MO,5014,5014,15042,10028,10028,15042,10028,10028,10028,10028,10028,15042,10028,10028,15042,10028,
GODE-LPWNL2781-,30208,89328,146864,123216,135040,158688,135040,99568,158688,146864,123216,165248,135040,135040,146864,123216,
GODE-PESBOR2-MOAL,35597,107084,104302,88553,99244,136067,83743,87728,99729,104930,69066,144233,118227,98448,97019,102030,
"GODE-TWC5,4B-SM-P",233559,1082731,1344204,1014390,1029090,1486060,797444,694729,1386204,1124689,979273,1273801,1096326,960293,1311844,917785,
GWP-EMRP23-K,2145,4479,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,
GWP-SHOWERPUFF-ELL,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,
HANG-NFSBW25-BD,0,185019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IBOX-12BR0-MO,150,1978,2342,2332,1200,1686,2196,850,1940,1250,2128,1704,2834,2332,2342,1386,
IBOX-12CPRLR0-W,0,50,0,0,100,0,150,50,100,50,200,50,100,150,50,100,
IBOX-12EA-WD31,897,1969,3948,3260,3260,3559,3260,2273,3649,2871,2961,3948,2572,3260,3559,2572,
IBOX-12EB-WD31,200,19922,650,550,650,800,600,15880,750,600,650,750,650,650,750,600,
IBOX-12ECLTR0-WDNF,0,3858,1286,0,1286,2572,1286,2572,2572,2572,2572,2572,1286,1286,2572,2572,
IBOX-12EDR1-WD31,0,25636,25637,18153,19106,28520,17094,12387,23813,26598,14309,26598,24774,21703,22852,19879,
IBOX-12EE-ED31,3506,11399,22292,12958,10350,10151,11392,3058,12194,6286,8263,10387,7422,8445,8582,5054,
IBOX-12EG-ED31,30,30,200,230,220,310,270,200,340,260,290,360,290,270,320,240,
IBOX-12EH-EDNF,1590,5982,9850,5853,8307,10127,4978,4470,9690,5415,8031,7512,8030,5692,9574,6638,
IBOX-12EI-EDNF,167,0,0,0,0,0,0,0,167,0,0,260,0,0,167,0,
IBOX-12ELBR0-WDNF,5136,6674,15660,11772,11398,15660,10970,8258,15286,11772,10970,15286,11772,11772,13716,10596,
IBOX-12ELEL-WDNF,0,2079,0,2079,2079,0,2079,2079,0,2079,2079,2079,0,2079,2079,0,
IBOX-12ELRLR1-W,2086,7000,9204,8310,7564,9724,8408,4486,10770,7240,8236,7638,8830,6970,10342,7044,
IBOX-12EMASC-WD31,132,2722,6643,5072,5302,6413,5302,4217,5099,6607,3776,6634,6589,2727,6562,6526,
IBOX-12EXBR0-W,4073,2977,8330,4713,7690,7690,3617,7690,7690,3617,4713,10667,4713,3617,8330,7050,
IBOX-12IBBMR1-WDNF,59,59,59,118,177,118,118,118,177,118,118,59,0,0,0,0,
IBOX-12ILCR2-IP,166,0,0,0,60,132,94,98,98,128,132,124,102,128,132,128,
IBOX-12IMLCR0-MODNF,1232,676,5432,4584,4456,5390,4244,3990,5220,4286,4244,5858,4668,4372,5262,4584,
IBOX-12IMLPR2-IP,444,954,1521,1332,1653,2347,1455,1398,1842,2154,2031,2031,1204,2848,1521,2786,
IBOX-12IMSLR2-IP,108,540,702,486,594,648,540,378,702,486,540,702,594,486,702,594,
IBOX-12LLR1-WDNF,818,902,1394,1312,1230,1394,1312,902,1558,1148,1230,1476,1312,1230,1476,1312,
IBOX-12MOAR0-D310,451,745,5676,1496,6214,1279,4895,2061,1306,5605,1079,6745,1490,4536,2256,5622,
IBOX-12RIPFR1-WIP,3277,6844,2064,786,804,936,866,624,1016,854,786,1016,836,804,986,736,
IBOX-AR0-OMG,0,2609,2609,2609,2609,5218,2609,0,5218,2609,2609,2609,2609,2609,5218,2609,
IBOX-AR0-W,2460,11899,19327,18000,17783,22883,17964,12949,22835,17687,17555,22147,17291,18000,20280,17410,
IBOX-BLISER0-E,0,1825,576,1825,576,576,1825,288,576,1825,576,864,1537,576,2113,288,
IBOX-BR0-W,1592,8756,16716,13532,14328,17114,13532,9950,17114,13134,13930,17114,14328,13134,16716,12338,
IBOX-CADLPATWER0-W,556,2522,2780,3634,2816,3948,3058,2260,3372,2224,3094,3372,2780,2538,3650,2780,
IBOX-CADLPR0-W,1112,7228,16956,14176,15008,18067,12595,9185,13902,10286,10564,13622,10564,10842,11954,10008,
IBOX-CDSSMR0-W,0,0,3582,0,0,3582,0,0,3582,0,0,3582,0,0,3582,0,
IBOX-CPADCC-W,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,
IBOX-CR0-MO,5371,1521,11884,11353,10424,13140,11182,8056,13407,10869,10158,13188,10820,11448,12826,10643,
IBOX-CR1-W,12970,43411,27898,9472,9336,10960,9374,7096,11408,9300,9336,12146,8562,9808,11074,9418,
IBOX-CSRSMR0-W,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,
IBOX-DR0-MO,44,836,2373,1320,1276,1628,1364,1012,1584,1364,1364,1716,1276,1276,1716,1452,
IBOX-EJR0-E,655,1955,1826,1687,1697,2739,1042,1697,1171,1826,387,2868,2481,1697,1300,1826,
IBOX-LSSMR0-W,0,2522,2726,2750,2670,2767,2686,1416,4124,1537,2758,4191,1701,2831,4165,2798,
IBOX-NDAACMR1-W,0,0,0,609,0,0,0,609,0,0,0,609,0,0,0,0,
IBOX-NDABCMR0-W,0,0,0,609,0,0,0,0,609,0,0,0,0,609,0,0,
IBOX-NDMOCMR0-W,0,0,631,0,631,0,0,631,0,0,631,0,631,0,0,631,
IBOX-NDOPCMR0-W,0,0,0,609,0,0,0,609,0,0,609,0,0,0,609,0,
IBOX-NDSSMR0-W,0,1261,1261,1261,1261,1261,1261,0,1261,1261,1261,1261,1261,0,1261,1261,
IBOX-NDTTCMR0-W,0,0,0,491,0,491,0,0,491,0,491,0,491,0,491,0,
IBOX-OILBR0-B,38,242,185,397,497,1300,148,610,322,478,148,826,865,1410,469,148,
IBOX-REMLCRR0-W,2952,29094,41182,32432,52923,44523,37118,24998,49077,32734,38325,46190,38309,33604,46298,39763,
IBOX-RRPEMLSR0-W,1590,3180,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,
IBOX-RRPJKLTSR0-OMG,590,2950,3245,3245,2655,7669,2360,1472,1770,1475,590,3834,0,0,0,0,
IBOX-RRPLLF6R0-W,2508,14056,7113,1981,0,0,0,0,0,0,0,0,0,0,0,0,
IBOX-RRPMKLCR2-OMG,40817,200406,203772,167237,170666,214978,162763,129967,209331,174095,163113,216496,166542,173106,213583,163113,
IBOX-RRPMKLCR3-OMG,8860,22150,31010,4430,17720,17720,17720,13290,4430,0,0,0,0,0,0,0,
IBOX-RRPTMKLCR2-OMG,0,0,0,4200,0,0,4200,0,0,0,4200,0,0,0,4200,0,
IBOX-RRPTMKLCSER0-OMG,0,4164,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,
INSE-ICPTR4-MO59,0,0,564,376,564,564,376,376,564,376,564,564,376,376,564,564,
INSP-BBP02ABWR0-X,0,0,0,0,0,0,0,0,943,1696,1696,2066,1696,1624,1850,1480,
INSP-CBBC1BWR0-X,0,0,0,0,0,0,351,651,1085,868,868,1085,868,868,1085,868,
INSP-CBBC2AWR0-X,0,0,0,0,0,0,0,0,0,180,304,380,304,304,380,304,
INSP-HGPBLWR1-X,0,0,0,0,0,0,0,0,0,0,3561,5851,5084,4796,5563,4220,
ISPO-CPGCR0-W,13191,140146,112571,87694,82392,105845,168678,76981,148687,92540,89624,199357,77904,127196,121391,175742,
ISPO-HLGCR0-MO,0,0,7228,0,0,0,0,0,0,0,0,0,0,0,0,0,
ISPO-HLGCR1-MO,8582,12883,19476,25621,17011,37155,19647,17674,33991,25723,27133,25656,23365,26717,28359,29843,
