KODE ITEM,STATUS 2
ENV-NFSTAOCDFW8R0-K,new product
ENV-NFSTAOCDFW8R1-K,0
ENV-NFSUVSAFE5-W,new product
ENV-NFSVNZS5-T,new product
ENV-NFSVRBS5-T,new product
ENV-NFSVSCS5-T,new product
ENV-NFSWSSP-W,inactive
ENV-NGS01R0-E,initial
ENV-NGS07R0-E,initial
ENV-NLPL2R0-W,0
ENV-NLPL3R0-W,0
ENV-NLPL5R0-W,0
ENV-NPCTWCR0-MO,inactive
ENV-NPM01R0-E,new product
ENV-NPM02R0-E,new product
ENV-NPMPFR0-MO,inactive
ENV-NPMPFR1-MO,inactive
ENV-NPMPFR2-MO,inactive
ENV-NWLS01R0-E,initial
ENV-PSFNGS07R0-E,initial
ENV-PSFNWLS01R0-E,new product
ES-PEPFGR0-MO,new product
ES-PEPHOSR0-MO,new product
ESP-RR9GR0-MO,existing
ESP-UB9GR0-MO,existing
F-WINECSB03-W10GR,0
FIL-CPL0425-T,0
FLYE-AP12A54/0-W,inactive
FLYE-AP12A54/4-W,0
FLYE-CDE-W,0
FLYE-CDECW-W,0
FLYE-EBBC-W,0
FLYE-EXAP10-W,0
FLYE-LIGHBBCAP1-W,inactive
FLYE-LIGHDNCTUB-W,0
FLYE-LIPBALMNEW-W,0
FLYE-LISTSTOR-MO,0
FLYE-NAP12A44/4-W,0
FLYE-PRDLF-MO,0
FLYE-RDLFBPMO-A31LD,inactive
FLYE-SETGUN-P,0
FLYE-WAFPAP120-52140,0
FLYE-WESAP120-152144,0
FORK-RTRRE140-148511,0
FS-LGEW50-X,existing
FSU-EYEC-W,0
FSU-KDS-W,0
FSU-LCPG-W,0
FSU-SLMT-W,0
FSU-U4PP-W,0
FW-BSAPE50-X,existing
FW-LMGWW50-X,existing
FW-MPASE50-X,existing
GIFT-DBP19-W,0
GIFT-ML17-W,0
GODE-54MLTWC-W,inactive
GODE-BO-25-P,inactive
GODE-BOER0-WAL,existing
GODE-BOIFA-IFA175,inactive
GODE-BOMO6224-T38,inactive
GODE-BOMOR16224-T38,inactive
GODE-BOMOR2-AL38,existing
GODE-BOSRR0-MO,0
GODE-CHCPRER0-W,new product
GODE-CHCPROR0-W,new product
GODE-CP--P,inactive
"GODE-CP3,45B-SM-P",inactive
GODE-CPLCSMD39-T06,inactive
GODE-CPLPBR0-W,existing
GODE-CPSPFR0-W,existing
GODE-CPTZ59R1-MO,existing
GODE-CPTZB-SMD59A-P,to be discontinued
GODE-CQEPR0-W,new product
GODE-CTWC-OMG,new product
GODE-ECFWAL43-595,inactive
GODE-ES-15-P,inactive
GODE-ESIFA-IFA1717,inactive
GODE-ESLCSM213-X,inactive
GODE-ESMO2027-T38,inactive
GODE-ESMOR1-20273,inactive
GODE-ESMOR2A4-261944,existing
GODE-ESSWA33-178538,existing
GODE-ISCEPR0-WAL,inactive
GODE-ISCEPR1-WAL,existing
GODE-LPMOD265-T38,inactive
GODE-LPR1-MO,existing
GODE-LPWNL2781-,existing
GODE-PESBOMOD36-T38,inactive
GODE-PESBOR1-MOAL,inactive
GODE-PESBOR2-MOAL,existing
GODE-PSCHCPRER0-W,new product
GODE-PSCHCPROR0-W,new product
GODE-PSCQEPR0-W,new product
GODE-PSPSBR0-MO,inactive
GODE-SBLER0-MO,inactive
GODE-TESRR0-MO,0
GODE-TL--P,inactive
GODE-TL-WAR197-P,inactive
"GODE-TWC5,4B-SM-P",existing
GODE-TWCW--P,inactive
GWP-APR-IX,inactive
GWP-BN-EM,0
GWP-BRP23-BD,new product
GWP-CCCRP23-BD,new product
GWP-CLM2WW1-6-W,0
GWP-CLM2WW1-8-W,0
GWP-CLM2WW2-2-W,0
GWP-CLM2WW5-7-W,0
GWP-ECSS-W,0
GWP-EMRP23-K,new product
GWP-FCSETW10-W,0
GWP-HAND-IX,0
GWP-HRP23-BD,new product
GWP-HSHT-P,inactive
GWP-KEEPDADA-IX,inactive
GWP-KEM1-W,0
GWP-KEM6-W,0
GWP-KEM7-W,0
GWP-KSUM-EM,0
GWP-KTW1O-W,0
GWP-KTW1W-W,0
GWP-LILEM-EM,0
GWP-LIMINT-EM,0
GWP-LIPI-EM,0
GWP-PEN-IX,inactive
GWP-PGHSB22-L,new product
GWP-PKUB-W,0
GWP-PKUT-W,0
GWP-PL2-W,0
GWP-PMDA-W,0
GWP-PMDB-W,0
GWP-PMDC-W,0
GWP-PMDD-W,0
GWP-POEX-W,0
GWP-POEY-MO,0
GWP-POUCCB1W11-W,0
GWP-POUCCB2W21-W,0
GWP-POUCCB3W5-W,0
GWP-POUCCB4W3-W,0
GWP-POUCCVS-EM,0
GWP-POUCFW11GZ-W,inactive
GWP-POUCFW1GZ-W,inactive
GWP-POUCKTKSTW5-W,0
GWP-POUCKTKSTW6-W,0
GWP-POUCKTSTW10-W,0
GWP-POUCKTSTW14-W,0
GWP-POUCPATTW15-W,0
GWP-POUCPATTW22-W,0
GWP-POUCVVW12-W,inactive
GWP-POUCVVW15-W,0
GWP-POUCVVW16-W,0
GWP-POUCVVW6-W,0
GWP-POUCWSPUW1-W,0
GWP-POUMPIM-EM,0
GWP-POWS-W,0
GWP-RDF22-W,existing
GWP-SCCL41-P,0
GWP-SCCM24-P,0
GWP-SHDSM-P,0
GWP-SHDSMP-P,0
GWP-SHOPBAG-IX,inactive
GWP-SHOWERPUFF-ELL,new product
GWP-SISBRMD-W,inactive
GWP-SISHJMD-W,inactive
GWP-SISHJTC-W,inactive
GWP-SISPTBN-W,inactive
GWP-SKC23-BD,new product
GWP-SPRP23-BD,new product
GWP-ST-EM,0
GWP-TBEY-MO,0
GWP-TBGTS-EM,0
GWP-TBRP23-BD,new product
GWP-TBW2-9-MO,0
GWP-TBW217-MO,0
GWP-TMU-W,0
HAIR-SHD1100SL-1W,0
HAND-PR295-H37BS,inactive
HAND-PUTW18-P,0
HANG--40481,0
HANG-3SSSFTBR0-EAC,inactive
HANG-3SSSFTBR1-EAC,inactive
HANG-3SSSHDR0-EAC,inactive
HANG-3SSSHDR1-EAC,inactive
HANG-3SSSKMMR0-EAC,inactive
HANG-3SSSKMMR1-EAC,inactive
HANG-CDLP-W,inactive
HANG-CDLP-WMAP,inactive
HANG-CDNP-W,inactive
HANG-CDNP-WMAP,inactive
HANG-NFSBW25-BD,0
HANG-W101R0-EAC,inactive
HANG-W102R0-EAC,inactive
HANG-W103R0-EAC,inactive
HANG-W104R0-EAC,inactive
HANG-W105R0-EAC,inactive
HANG-W106R0-EAC,inactive
HANG-W107R0-EAC,inactive
HANG-W108R0-EAC,inactive
HANG-W109R0-EAC,inactive
HANG-W111R0-EAC,inactive
HANG-W112R0-EAC,inactive
HANG-W113R0-EAC,inactive
HANG-W114R0-EAC,inactive
HANG-W115R0-EAC,inactive
HANG-W116R0-EAC,inactive
HANG-W117R0-EAC,inactive
HANG-W118R0-EAC,inactive
HANG-W119R0-EAC,inactive
HANG-WFHPAP19-963P,inactive
HANG-WHR1AP190-23NF,inactive
HANG-WHR2AP190-23NF,existing
HANG-WLS1PAP190-9644,inactive
HANG-WOSPAP19-963P,inactive
HANG-WSISDAC190-9632,inactive
HANG-WSISOAC190-9632,inactive
HANG-WTISOAC190-9632,0
HANG-WTISPFPAC1-9632,inactive
HLCS-DL1-MOFG,inactive
HLCS-DL1R1-MOFG,0
HLCS-DL2-MOFG,inactive
HLCS-DL2R1-MOFG,0
HLCS-DLMR1-MOFG,0
HLCS-DLSH-MOFG,inactive
HLCS-DLSR1-MOFG,0
HLCS-DMDR1-MOFG,0
HLCS-DME-MOFG,inactive
HLCS-DMER1-MOFG,0
HLCS-LTM-MOFG,inactive
HLCS-MTD-MOFG,inactive
IBOX-12BR0-MO,existing
IBOX-12CLR0-WDNF,new product
IBOX-12CPRLR0-W,existing
IBOX-12CPRMLR0-W,0
IBOX-12CPSLR0-W,0
IBOX-12EA-WD31,existing
IBOX-12EB-WD31,existing
IBOX-12ECLTR0-WDNF,existing
IBOX-12ED-WD31,existing
IBOX-12EDR1-WD31,existing
IBOX-12EE-ED31,existing
IBOX-12EF-ED31,inactive
IBOX-12EG-ED31,existing
IBOX-12EH-EDNF,existing
IBOX-12EI-EDNF,existing
IBOX-12ELBR0-WDNF,existing
IBOX-12ELEL-WDNF,existing
IBOX-12ELRLR0-WDNF,to be discontinued
IBOX-12ELRLR1-W,existing
IBOX-12ELTWCRR0-WDNF,inactive
IBOX-12EMASC-WD31,existing
IBOX-12EMLCR0-WDNF,inactive
IBOX-12EXBR0-W,new product
IBOX-12IBBMR0-WDNF,0
IBOX-12IBBMR1-WDNF,to be discontinued
IBOX-12IBBMR2-IP,existing
IBOX-12ILC-WDNF,new product
IBOX-12ILCR1-WDNF,to be discontinued
IBOX-12ILCR2-IP,existing
IBOX-12IMLCR0-MODNF,existing
IBOX-12IMLMPR0-WDNF,inactive
IBOX-12IMLPR1-WDNF,to be discontinued
IBOX-12IMLPR2-IP,existing
IBOX-12IMLR0-WDNF,inactive
IBOX-12IMLR1-WDNF,inactive
IBOX-12IMSLR0-WDNF,inactive
IBOX-12IMSLR1-WDNF,to be discontinued
IBOX-12IMSLR2-IP,existing
IBOX-12LBCR0-WDNF,existing
IBOX-12LITWCREC-WDNF,new product
IBOX-12LITWCRR1-WDNF,inactive
IBOX-12LITWCRW-D311,inactive
IBOX-12LLR1-WDNF,existing
IBOX-12MBSR0-MDVG,0
IBOX-12MLR1-WD31,new product
IBOX-12MOAR0-D310,existing
IBOX-12NLR0-WDNF,inactive
IBOX-12RIPFR0-WIP,existing
IBOX-12RIPFR1-WIP,existing
IBOX-24EC-WD31,inactive
IBOX-32PPLLR0-MODNF,0
IBOX-AR0-OMG,new product
IBOX-AR0-W,existing
IBOX-BLISER0-E,new product
IBOX-BOILR0-B,inactive
IBOX-BR0-W,existing
IBOX-CADLPATWER0-W,existing
IBOX-CADLPR0-W,existing
IBOX-CDSSMR0-W,inactive
IBOX-CMLCR0-W,0
IBOX-CPADCC-W,existing
IBOX-CR0-MO,existing
IBOX-CR0-W,existing
IBOX-CR1-W,existing
IBOX-CSRSMR0-W,new product
IBOX-CUCR0-IP,0
IBOX-DR0-MO,existing
IBOX-EJR0-E,new product
IBOX-FMLIR0-W,0
IBOX-LESMR0-W,existing
IBOX-LESMR1-W,inactive
IBOX-LSSMR0-W,new product
IBOX-NDAACMR0-W,inactive
IBOX-NDAACMR1-W,existing
IBOX-NDABCMR0-W,existing
IBOX-NDMOCMR0-W,existing
IBOX-NDOPCMR0-W,existing
IBOX-NDSSMR0-W,new product
IBOX-NDTTCMR0-W,existing
IBOX-OILBR0-B,new product
IBOX-PSFRRPEMLSR0-W,0
IBOX-PSFRRPTEMLSR0-W,existing
IBOX-REMLCRR0-W,new product
IBOX-RRPBSFT50R0-E,inactive
IBOX-RRPBSFW50R0-E,inactive
IBOX-RRPCFLISR0-W,initial
IBOX-RRPEMLCR0-W,existing
IBOX-RRPEMLSR0-W,existing
IBOX-RRPJKLTSR0-OMG,to be discontinued
IBOX-RRPJKLTSR1-OMG,existing
IBOX-RRPLLF6R0-W,existing
IBOX-RRPMKLCCOLR0-OMG,new product
IBOX-RRPMKLCR0-OMG,to be discontinued
IBOX-RRPMKLCR1-OMG,existing
IBOX-RRPMKLCR2-OMG,existing
IBOX-RRPMKLCR3-OMG,initial
IBOX-RRPPGS75-OMG,new product
IBOX-RRPPGS75R1-OMG,0
IBOX-RRPTEMLSR0-W,new product
IBOX-RRPTMKLCR0-OMG,to be discontinued
IBOX-RRPTMKLCR1-OMG,existing
IBOX-RRPTMKLCR2-OMG,new product
IBOX-RRPTMKLCSER0-OMG,initial
IBOX-TCMPR0-E,inactive
IBOX-TGMGTR0-E,inactive
IBOX-TGMHR0-E,inactive
IBOX-TSMCR0-E,inactive
IBOX-TSMRR0-E,inactive
IBOX-TVAR0-TV,0
INSE-3WCM04R1MO-18BP,inactive
INSE-3WCM04R2MO-D59T,inactive
INSE-3WCM04R4WE-D5T4,inactive
INSE-ICPTR3-MO59,inactive
INSE-ICPTR4-MO59,existing
INSE-PC15WNLLDP-NTR,inactive
INSE-PDCWSWNLPT-063W,inactive
INSE-PNCWSWNLPT-063W,inactive
INSE-PTDCWSWNLP-63WP,inactive
INSP-BBP01TBWR0-X,existing
INSP-BBP02ABWR0-X,existing
INSP-CBBC1BWR0-X,existing
INSP-CBBC1BWR1-X,0
INSP-CBBC2AWR0-X,existing
INSP-CBBC2AWR1-X,0
INSP-DMLWR0-X,inactive
INSP-DMLWR1-X,0
INSP-GMB1BWR0-X,inactive
INSP-GMB1BWR1-X,0
INSP-GMB2DPWR0-X,inactive
INSP-GMB2DPWR1-X,0
INSP-HGPBLWR0-X,existing
INSP-HGPBLWR1-X,existing
INSP-MBC11FR1-W,inactive
INSP-MBC11FR2-W,inactive
INSP-MBC11FWR0-X,inactive
INSP-MBC12IR1-W,inactive
INSP-MBC12IR2-W,inactive
INSP-MBC12IWR0-X,inactive
INSP-MBC13BR1-W,inactive
INSP-MBC13BR2-W,inactive
INSP-MBC13BWR0-X,inactive
INSP-MBC14CR1-W,inactive
INSP-MBC14CR2-W,inactive
INSP-MBC14CWR0-X,inactive
INSP-QFC1LWR0-X,inactive
INSP-QFC1LWR1-X,0
INSP-QFC2BWR0-X,inactive
INSP-QFC2BWR1-X,0
INSP-QMSF11FR0-W,0
INSP-QMSF12IR0-W,0
INSP-QMSF13BR0-W,0
INSP-QMSF14CR0-W,0
INSP-RMBC1FWR0-X,inactive
INSP-RMBC1FWR1-X,inactive
INSP-RMBC2IWR0-X,inactive
INSP-RMBC2IWR1-X,inactive
INSP-RMBC3BWR0-X,inactive
INSP-RMBC3BWR1-X,inactive
INSP-RMBC4CWR0-X,inactive
INSP-RMBC4CWR1-X,inactive
ISPO-AC-MO,inactive
ISPO-CCUSR0-W,existing
ISPO-CPGCR0-W,existing
ISPO-HLGCR0-MO,to be discontinued
ISPO-HLGCR0R0-MO,initial
ISPO-HLGCR1-MO,existing
ISPO-IPE4712R0-X,existing
ISPO-PSSUDC2R0-IP,0
ISPO-PSSUDCR0-IP,new product
ISPO-SACR0-IP,new product
JC-20-,existing
JC-20LR1-X,0
JC-2LPVCT-,existing
JC-5-HDPE,existing
JC-KHDPE2L-X,existing
JC-KPP2L-X,0
K-ASESM-SM,inactive
KAL-D15-P,0
KAL-D15-W,0
KAL-D16-P,0
KAL-D17-W,0
KAL-D18-W,0
KAL-D2013-W,0
KAL-DP2012AP15-31549,0
KAL-DP2013AP15-35406,0
KAL-DP2014-P,0
KAL-DW2012AP15-31549,0
KAL-DW2013AP15-34407,inactive
KAL-DW2014-W,0
KAL-M15-P,0
KAL-M15-W,0
KAL-M15R1-W,0
KAL-M16-IX,0
KAL-M16-MO,0
KAL-M16-P,0
KAL-M17-IX,0
KAL-M17-MO,0
KAL-M17-W,0
KAL-M18-W,0
KAL-M2013-W,0
KAL-MP2012AC21-15154,0
KAL-MP2013AC21-15154,0
KAL-MP2014-P,0
KAL-MW2012R2AC2-8L1C,0
KAL-MW2013AC21-74411,inactive
KAL-MW2014-W,0
KAL-MWTIS2012-AP22DS,0
KAO-DLKWCC-SS,0
KAO-KWR3CC20T3/-HTPG,0
KAO-OPHSHCC24S-S,inactive
KAO-OPHSPCC24S-S,inactive
KAO-OPMTEHCC24-S,inactive
KAO-OPMTEPCC24-S,inactive
KART-BPKP-W,0
KART-BPKT-W,0
KART-GCRC-W,inactive
KAS-BCP-W,inactive
KAS-WHTMBW-S1W,inactive
KATA-JFW16-W,0
KATA-LW18-W,0
KATA-LWEV-W,0
KATA-MO18-MO,0
KATA-MOAC26011-44LD1,inactive
KATA-NEWPRODLKP-P,0
KATA-PRODAPD-IX,inactive
KATA-PRODMP-IX,inactive
KATA-S17-EM,0
KATA-SLSAP15-EM,0
KATA-SLSU1-IX,inactive
KATA-WB15-W,0
KB-ARGONR0-OMG,existing
KB-BCR0-B,new product
KB-BDAR0-BD,inactive
KB-BDBR0-BD,inactive
KB-BDCR0-BD,inactive
KB-BDDR0-BD,inactive
KB-BDER0-BD,inactive
KB-BERYLR0-OMG,existing
KB-BF48-KRI,inactive
KB-BIOAR0-B,existing
KB-BIOBR0-B,0
KB-BIOCR0-B,existing
KB-BIODR0-B,to be discontinued
KB-BIODR1-B,existing
KB-BIOER0-B,existing
KB-BIOFR0-B,new product
KB-BIOGR0-B,new product
KB-BMR0-B,new product
KB-BOILR0-B,new product
KB-BPUR1-W,existing
KB-BSR0-B,new product
KB-BTLG150WNL23-K125,inactive
KB-BTLPU5510-3332781,to be discontinued
KB-BTLS150WNL32-K125,existing
KB-DUMMY-X,inactive
KB-EAR0-KMM125,existing
KB-EBR0-KMK125,existing
KB-EBR1-KMK125CF,existing
KB-ECR0-KMM125,existing
KB-ECR1-KMK125CF,existing
KB-EDR0-E,new product
KB-FCPP60-320K125,inactive
KB-GKMK-W,existing
KB-IPSKMM-WNF,inactive
KB-IXC240212-KMK150,inactive
KB-IXC750222-KMK125,inactive
KB-IXGD250221-KMK150,inactive
KB-IXHC-KMK125,inactive
KB-K100R1-W,existing
KB-KAHFAPR0-K,existing
KB-KAHFAR0-K,existing
KB-KAHFBR0-K,existing
KB-KAHFCR0-K,to be discontinued
KB-KAHFCR1-K,inactive
KB-KAHFDR0-K,existing
KB-KECDB-K,0
KB-KECDBL-K,0
KB-KRYPTONR0-OMG,0
KB-LABAR0-L,existing
KB-LABBR0-L,existing
KB-LABCR0-L,existing
KB-MOAR0-MO,existing
KB-MOBOP-233K150M,inactive
KB-MOBOPR1-MO,existing
KB-MOBORP-253K150,inactive
KB-MOBORPR1-MO,existing
KB-MOCC36-257K150,existing
KB-MOCC36R1-270CF,existing
KB-MOCF3252-K150M125,inactive
KB-MOEBP-280K150,inactive
KB-MOEBPR1-MO,existing
KB-MOGCR0-MO,existing
KB-MOLCL-27026085K15,inactive
KB-MOLCLR1-MO,existing
KB-MOLCP-247K150,to be discontinued
KB-MOLCPAL-287K150,to be discontinued
KB-MOLCPALR1-MO,existing
KB-MOLCPR1-MO,existing
KB-MOLLC-3K150,to be discontinued
KB-MOLLCR1-MO,existing
KB-MOLUHM-265K150,existing
KB-MOMASC-271K150,inactive
KB-MOSSTP-291145K150,existing
KB-MOTWC3252-K150M12,existing
KB-MUR100-V,inactive
KB-MUTSM100R0-L,new product
KB-NEONR0-OMG,existing
KB-P100-K125/M1252-P,inactive
KB-P200R1211-KMM125B,inactive
KB-P200R2-KMK125CF,existing
KB-P250-P252X162X15K,existing
KB-P2LR2-KMK125CF,existing
KB-P2R1222-KMM125BF,inactive
KB-P450-PTR12X450K12,inactive
KB-P450R1211-KMM125B,existing
KB-P720R1322-KMM125B,inactive
KB-P720R2-KMK125CF,existing
KB-PBCR1-W,existing
KB-PHS200-24X200-P,existing
KB-PHS200R1-P,initial
KB-PHT200-P281X189K1,existing
KB-PHT200D-315X268X1,existing
KB-PL4523M-K150N125C,0
KB-PLUTOR0-T,new product
KB-PO4-K125/M1254-P,0
KB-PO5-P-P,existing
KB-PO5KG-K150571-P,0
KB-PO5PR1-P,to be discontinued
KB-PO5PR2-P,existing
KB-POBC4352-K150M4BC,to be discontinued
KB-POL253-K150CB,inactive
KB-POL344-K150CB,inactive
KB-POLR1525-K150CB,new product
KB-PPM60320X-PM,inactive
KB-RNR0-OMG,new product
KB-SATURNUSR0-T,new product
KB-SKINA-OMG,inactive
KB-SMESMLC-118K125,inactive
KB-SMMPC221-KMM125B,inactive
KB-SMSHLT222-KMM125B,inactive
KB-T100R0-AM,0
KB-T50R0-AM,0
KB-TSM100R0-L,new product
KB-TVGLXR0-TV,0
KB-TVNBLR0-TV,0
KB-VENUSR0-T,new product
KB-VESBO218-KMM125BF,inactive
KB-VLLL221-KMM125,inactive
KB-VML228-KMM125BF,inactive
KB-VTWC211-KMM125,inactive
KB-W100-WARKK125-P,new product
KB-W100BR1-KMM125BF,existing
KB-W100BR2-KMM125BF,existing
KB-W12X250R1-W,existing
KB-W200-K125M125-P,existing
KB-W200R1-W,to be discontinued
KB-W200R2-W,existing
KB-W250-WAR254X168K1,inactive
KB-W30-252X226X82K12,inactive
KB-W60-WAR217X218K12,inactive
KB-W6040R1-KMM125BF,existing
KB-W6040R2-W,existing
KB-WACNES60221-KMM12,inactive
KB-WALPHAR0-KMM125BF,new product
KB-WALPHAR1-W,existing
KB-WBBC15-KMK150BF,existing
KB-WBBC30-KMK150BF,existing
KB-WBETAR0-KMM125CF,inactive
KB-WBETAR1-W,to be discontinued
KB-WBETAR2-W,existing
KB-WBG150R1-KMM125BF,inactive
KB-WBG150R2-W,existing
KB-WBM24-279K150,inactive
KB-WDELTAR0-KMM125CF,existing
KB-WEDT3635R1-270173,existing
KB-WEDT3635R2-W,existing
KB-WEGELR0-KMM125CF,existing
KB-WELELR0-KMM125CF,existing
KB-WELLIPS355-K125M1,inactive
KB-WELTWCB-KMM125CF,existing
KB-WEMAS221-KMM125CF,existing
KB-WEMASR1-KMK125CF,existing
KB-WEPSIR0-KMM125,inactive
KB-WEPSIR1-W,existing
KB-WFSR1-W,existing
KB-WFSRM211-KMM125BF,to be discontinued
KB-WGAMMAR0-KMM125CF,existing
KB-WHYDR221-KMM125,inactive
KB-WIOTAR0-KMM125,existing
KB-WIOTAR1-W,existing
KB-WIPSKMMR1-W,existing
KB-WKAPPAR0-KMK150,existing
KB-WLAMBDAR0-KMM125C,inactive
KB-WLAMBDAR1-W,existing
KB-WLEI144-211KMM,existing
KB-WLER1-KMK125CF,existing
KB-WLITWCR222-KMM125,inactive
KB-WLMCR0-KMM125CF,new product
KB-WLMCR1-W,0
KB-WLMI144-211KMM,inactive
KB-WLS20211-KMM125BF,new product
KB-WLS20R1-KMM125BF,existing
KB-WLS20R2-KMK125CF,existing
KB-WLS60211-KMM125,inactive
KB-WLS60MM211-KMM125,inactive
KB-WLS60R1-KMM125,existing
KB-WLTWC211-KMM125BF,inactive
KB-WLTWCB-KMM125CF,existing
KB-WLTWCBR1-W,existing
KB-WLTWCLF211-KMM125,existing
KB-WLTWCLFR1-KMK125,existing
KB-WMUR0-KMM125,new product
KB-WOMEGAR0-W,existing
KB-WOMEGAR1-W,existing
KB-WONIIR0-WL,new product
KB-WONIR0-WL,new product
KB-WPHR1I48-635K150,to be discontinued
KB-WPHR2-W,existing
KB-WRYAA-KMK125CF,inactive
KB-WSPA150221-KMM125,to be discontinued
KB-WSPA150R1-W,existing
KB-WT100R0-KMM125BF,inactive
KB-WT100R1-KMM125BF,to be discontinued
KB-WT100R2-W,existing
KB-WTHETAR0-KMM125,existing
KB-WTHETAR1-W,existing
KB-WW2430P-W,0
KB-WW2430R12421-K125,inactive
KB-WW2430R2-W,existing
KB-WWSFW211-KMM125BF,inactive
KB-WWSG221-KMK125CF,new product
KB-XENONR0-OMG,to be discontinued
KB-XENONR1-OMG,existing
KB-Z250-Z256X170X14K,inactive
KEEP-KDSW2-P,0
KEEP-KDSW2-PJMO,inactive
KEEP-KDSW3-P,0
KEEP-W2-W,0
KERT-ESOCA-EM,0
KERT-ESOCCC-EM,0
KERT-TPBM-EM,0
KUAS-BOBKWC-BTS,to be discontinued
KUAS-BOMOBK-TRHG,existing
KUAS-BOR1-W,existing
KUAS-ES-AQSAC09-P,inactive
KUAS-ESMO2KSNBR-THG,existing
KUAS-ESSNBRWP2K-BT,existing
KUAS-ESSSBR2KRS-BBTE,inactive
KUAS-HMBKWH-HPHGP,existing
KUAS-L--P,inactive
KUAS-LIPP10BH-BP,existing
KUAS-LIPP10BT-BP,new product
KUAS-LPMOBHG-P10,inactive
KUAS-MBC-W,inactive
KUAS-MSI5BNSSP-BHABS,0
KUAS-MSI5BNSSWN-BHAB,inactive
KUAS-SETMO0545-,inactive
KUAS-SETW0547-,inactive
L-CVM02WDDR0-W,inactive
L-CVM03WDDR0-W,inactive
L-CVM04WDDR0-W,inactive
L-CVM06WDDR0-W,inactive
L-CVM07WDDR0-W,inactive
L-CVM08WDDR0-W,inactive
LACL-01EXMOR0-X,inactive
LACL-01EXMOR1-X,existing
LACL-02FLMOR0-X,inactive
LACL-02FLMOR1-X,existing
LACL-03BDMOR0-X,inactive
LACL-03BDMOR1-X,inactive
LACL-04SOMOR0-X,inactive
LACL-04SOMOR1-X,inactive
LACL-05PUMOR0-X,inactive
LACL-05PUMOR1-X,existing
LAP-BC-W,0
LCB-MFTDQ-E02,0
LCB-MFTLCB07-ECSIQ,0
LCB-MFTLCB08-ECSSP,0
LCB-MFTLCB09-ECSPR,0
LCB-MFTLCB10-ECSRQ,0
LCB-MFTLQ-E10,0
LCB-MFTPQ-E08,0
LCB-MFTSCQ-E05,0
LCB-MFTSHQ-E04,0
LCB-MFTSMQ-E09,0
LCP-DNMOWB93-CTP2WIJ,inactive
LCP-DPMOWP93-CTP2WIJ,inactive
LCP-FRMOWR93-CTP2WIJ,inactive
LCP-MPMOWP92-CTP2WIJ,inactive
LCP-VBMOWB93-CTP2WIJ,inactive
LEAF-3SSSFTBR0-ERL,inactive
LEAF-3SSSHDR0-ERL,inactive
LEAF-3SSSKMMR0-ERL,inactive
LEAF-ATWMUKR0-ERL,inactive
LEAF-ATWSCR0-ERL,inactive
LEAF-CDPPA-WACLD,inactive
LEAF-CDPPB-WACLD,inactive
LEAF-CDPR22-W,new product
LEAF-CRYABER0-W,existing
LEAF-CRYSAHGR0-W,existing
LEAF-CRYSAOCR0-W,existing
LEAF-CRYSR0-W,0
LEAF-CRYSROSR0-W,existing
LEAF-CRYSRRCR0-W,existing
LEAF-CSCSPR0-W,new product
LEAF-CSPR22-W,inactive
LEAF-DMUKTESAP1-1W12,0
LEAF-EMLCPR0-WAP,inactive
LEAF-FGFP-MO,inactive
LEAF-FP22-L,new product
LEAF-FP23-MO,new product
LEAF-GCHF-K,new product
LEAF-GCIW-K,new product
LEAF-GCPH-K,inactive
LEAF-GCRO-K,new product
LEAF-GCTB-K,new product
LEAF-GGARK-CL,new product
LEAF-GOSFP-MO,inactive
LEAF-HSB22-L,new product
LEAF-HSC-EM,0
LEAF-HUEP-L,new product
LEAF-HUMP-L,new product
LEAF-IFAP120-255LG,0
LEAF-IPXSA-IP,0
LEAF-KAPACK-K,inactive
LEAF-LPAR0-WILD,inactive
LEAF-LPBR0-WILD,inactive
LEAF-LPCR0-WILD,inactive
LEAF-LPDR0-WILD,inactive
LEAF-LSEBTR0-W,0
LEAF-LSECCR0-W,0
LEAF-LSR125050-WAP,0
LEAF-MOAC15011-41LGL,inactive
LEAF-MOBSPR22-MO,inactive
LEAF-MOSSPR22-MO,inactive
LEAF-MUKPR0-WAP,inactive
LEAF-MUKSER0-WAP,inactive
LEAF-MULSC-WAP,0
LEAF-NFSBS-EAC,0
LEAF-NFSMP-EAC,0
LEAF-NLLPR0-W,inactive
LEAF-PBR0-MO,0
LEAF-PCTWCMO-ALD,existing
LEAF-PFR0-MO,0
LEAF-PHUR0-W,0
LEAF-PMPFR0-MOACLD,0
LEAF-QBKR0-ERL,inactive
LEAF-RBIGS-W,inactive
LEAF-RP23-W,new product
LEAF-RSMALLS-W,existing
LEAF-SBAR0-MO,inactive
LEAF-SFR0-MO,inactive
LEAF-SGR0-MO,inactive
LEAF-SIGR0-MO,inactive
LEAF-TESCKR0-EACLD,inactive
LEAF-TWCPC-MO,0
LEAF-WR22-W,existing
LEAF-WSBP-WLD,inactive
LEAF-WSGRAND-WAP,inactive
LEAF-WSWAP120-121L8,inactive
LEL-BLR1MO-X,existing
LINE-BOMOI25-62LP,inactive
LINE-BOPALMOLDC-F410,existing
LINE-CPR150-W,0
LINE-ESMOI25-18LP,inactive
LINE-GPBW550-BD,initial
LINE-GPBW55023-BD,0
LINE-GPSFMR0-X,existing
LINE-PGCTKHG10-W,new product
LINE-PR150LC-W102,inactive
