week,year,brand,coitem,product,co_volume,do_volume,co_value,do_value,kr,casefill,loss_pcs,cont_loss_pcs_by_brand,loss_value,cont_loss_value_by_brand,problem,action,estimation_recovery
21,2023,KAHF,FW-PCSAC-KA,KAHF OIL AND ACNE CARE FACE WASH 100 ML,77287,59762,3112652070,2413936564,104233.9437,0.7732,17525,0.2583,698715506,0.242,Supply masuk di W20,Percepatan distribusi ,
21,2023,KAHF,FW-PCSRB-KA,KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,60598,56683,2436814353,2281216405,92501.41985,0.9354,3915,0.0577,155597948,0.0539,Top loss DC Purwokerto dan Medan,Percepatan distribusi ,
21,2023,KAHF,SRM-FS-KA,KAHF BRIGHTENING AND TEXTURE REFINING FACE SERUM 35 ML,3342,1645,309643000,153184500,1134.220363,0.4922,1697,0.025,156458500,0.0542,,,
21,2023,KAHF,M-SM01-KA,KAHF TRIPLE PROTECTION SUNSCREEN MOISTURIZER 30 ML,17311,16067,719912604,668141404,23160.4104,0.9281,1244,0.0183,51771200,0.0179,,,
21,2023,KAHF,D-RO-KA,KAHF SOOTHING ANTIPERSPIRANT DEODORANT 50 ML,9833,9315,248876258,235705058,11313.46158,0.9473,518,0.0076,13171200,0.0046,,,
21,2023,KAHF,FT-KFT-KA,KAHF ALL-IN-ONE POWER TONING FACE SPRAY 100 ML,2275,1757,160165401,124189801,1128.044122,0.7723,518,0.0076,35975600,0.0125,,,
21,2023,KAHF,HBW-R-KA,KAHF RELAXING AND ACNE FIGHT BODY WASH 200 ML,3961,3706,104691608,97875800,19222.29319,0.9356,255,0.0038,6815808,0.0024,,,
21,2023,KAHF,HBW-EB-KA,KAHF COOLING AND BRIGHTENING BODY WASH 200 ML,3973,3772,105186714,99773598,36139.58817,0.9494,201,0.003,5413116,0.0019,,,
21,2023,KAHF,BP-RHEDT-KA,KAHF REVERED OUD EAU DE TOILETTE 35 ML,6951,6917,522013627,519545627,10785.81778,0.9951,34,0.0005,2468000,0.0009,,,
21,2023,KAHF,BP-WSEDT-KA,KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,2411,2380,180390758,178038758,3392.544508,0.9871,31,0.0005,2352000,0.0008,,,
21,2023,KAHF,FMI-MS-KA,KAHF EVERYDAY MULTIPURPOSE REFRESHING SPRAY 100 ML,245,217,6759000,6003000,191.4726808,0.8857,28,0.0004,756000,0.0003,,,
21,2023,KAHF,BP-HREDT-KA,KAHF HUMBLING FOREST EAU DE TOILETTE 35 ML,3781,3754,283212809,281238809,5218.832037,0.9929,27,0.0004,1974000,0.0007,,,
21,2023,KAHF,P-HU-KA,KAHF UMRAH AND HAJJ PACKAGE,310,285,61320000,56555000,463.32,0.9194,25,0.0004,4765000,0.0017,,,
21,2023,KAHF,BRO-RNBO-KA,KAHF NOURISHING BEARD & HAIR OIL 30 ML,145,124,16085000,13727000,166.9673914,0.8552,21,0.0003,2358000,0.0008,,,
21,2023,KAHF,P-SCPIW-KA,KAHF INVIGORATING WATERFALL ESSENTIAL PACKAGE,86,68,16824000,13242000,95.76,0.7907,18,0.0003,3582000,0.0012,,,
21,2023,KAHF,HBW-RHB-KA,KAHF RELAXING HAIR AND BODY WASH 200 ML,12,0,450000,0,,0,12,0.0002,450000,0.0002,,,
21,2023,KAHF,BP-RHEDP-KA,KAHF REVERED OUD EAU DE PARFUM 100 ML,373,362,90600000,87960000,773.3281443,0.9705,11,0.0002,2640000,0.0009,,,
21,2023,KAHF,P-KP3-KA,KAHF INVIGORATING WATERFALL COMPLETE PACKAGE,6,0,1190400,0,,0,6,0.0001,1190400,0.0004,,,
21,2023,KAHF,BP-MOEDP-KA,KAHF SAFFRON OUD EAU DE PARFUM 100 ML,167,161,40435000,38995000,594.5271089,0.9641,6,0.0001,1440000,0.0005,,,
21,2023,KAHF,P-KP1-KA,KAHF HUMBLING FOREST COMPLETE PACKAGE,4,0,793600,0,,0,4,0.0001,793600,0.0003,,,
21,2023,KAHF,P-FTK-KA,KAHF EAU DE TOILETTE DISCOVERY KIT (5 ML X 4 PCS),3,0,198000,0,,0,3,0,198000,0.0001,,,
21,2023,KAHF,P-KP4-KA,KAHF TRUE BROTHERHOOD ESSENTIAL PACKAGE,4,1,427600,106900,,0.25,3,0,320700,0.0001,,,
21,2023,KAHF,P-KP2-KA,KAHF REVERED OUD COMPLETE PACKAGE,3,0,595200,0,,0,3,0,595200,0.0002,,,
21,2023,KAHF,BP-IWEDT-KA,KAHF INVIGORATING WATERFALL EAU DE TOILETTE 35 ML,3636,3633,272751168,272520168,4236.563889,0.9992,3,0,231000,0.0001,,,
21,2023,KAHF,P-SCPHF-KA,KAHF HUMBLING FOREST ESSENTIAL PACKAGE,60,57,11600000,11033000,143.64,0.95,3,0,567000,0.0002,,,
21,2023,KAHF,MY-FWPCSAC-KA,MALAYSIA KAHF OIL AND ACNE CARE FACE WASH 100 ML,345,345,16349163.6,16349163.6,1147.47294,1,0,0,0,0,,,
21,2023,KAHF,MY-MSM01-KA,MALAYSIA KAHF TRIPLE PROTECTION SUNSCREEN MOISTURIZER 30 ML,18,18,900872.28,900872.28,797.3760921,1,0,0,0,0,,,
21,2023,KAHF,MY-BPWSEDT-KA,MALAYSIA KAHF TRUE BROTHERHOOD EAU DE TOILETTE 35 ML,4,4,285300.4,285300.4,382.3437284,1,0,0,0,0,,,
21,2023,KAHF,MY-BPRHEDT-KA,MALAYSIA KAHF REVERED OUD EAU DE TOILETTE 35 ML,2584,2584,184304058.4,184304058.4,764.6874567,1,0,0,0,0,,,
21,2023,KAHF,MY-BPIWEDT-KA,MALAYSIA KAHF INVIGORATING WATERFALL EAU DE TOILETTE 35 ML,7,7,499275.7,499275.7,382.3437284,1,0,0,0,0,,,
21,2023,KAHF,MY-BPHREDT-KA,MALAYSIA KAHF HUMBLING FOREST EAU DE TOILETTE 35 ML,1492,1492,106417049.2,106417049.2,570.0997985,1,0,0,0,0,,,
21,2023,KAHF,MY-FWFW01-KA,MALAYSIA KAHF GENTLE EXFOLIATING FACE SCRUB 100 ML,30,30,1421666.4,1421666.4,792.8722732,1,0,0,0,0,,,
21,2023,KAHF,MY-FWPCSRB-KA,MALAYSIA KAHF SKIN ENERGIZING AND BRIGHTENING FACE WASH 100 ML,225,225,10662498,10662498,919.3294966,1,0,0,0,0,,,
21,2023,KAHF,P-KP5-KA,KAHF SKIN PROTECTION ESSENTIAL PACKAGE,1,1,103900,103900,,1,0,0,0,0,,,
21,2023,KAHF,P-SCPRO-KA,KAHF REVERED OUD ESSENTIAL PACKAGE,102,102,20058000,20058000,143.64,1,0,0,0,0,,,
21,2023,KAHF,P-SCPTB-KA,KAHF TRUE BROTHERHOOD ESSENTIAL PACKAGE,62,62,12078000,12078000,95.76,1,0,0,0,0,,,
21,2023,KAHF,SRM-RABS-KA,KAHF ADVANCING BEARD & HAIR SERUM 30 ML,247,247,33388000,33388000,469.2782037,1,0,0,0,0,,,
21,2023,KAHF,P-HUXG-KA,KAHF UMRAH AND HAJJ PACKAGE X GARUDA,103,103,29870000,29870000,,1,0,0,0,0,,,
21,2023,KAHF,P-FC-KA,KAHF FACIAL CARE PACKAGE,35,35,8485000,8485000,43.092,1,0,0,0,0,,,
21,2023,LABORE,SS-DUVSDE-L,LABORE SENSITIVE SKIN CARE BIOMEPROTECT PHYSICAL SUNSCREEN 30 ML,3048,2908,518267000,494990000,1713.500336,0.9541,140,0.5344,23277000,0.6847,,,
21,2023,LABORE,SS-DUVSDEN2-L,LABORE SENSITIVE SKIN CARE BIOMEPROTECT PHYSICAL SUNSCREEN 10 ML,295,222,17638000,13404000,,0.7525,73,0.2786,4234000,0.1246,,,
21,2023,LABORE,P-BRGSDUV-L,LABORE SENSITIVE SKIN CARE ON-THE-GO MINIS,108,96,15616000,13969000,,0.8889,12,0.0458,1647000,0.0485,,,
21,2023,LABORE,M-GSSNG-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME SKIN NUTRITION GEL 50 ML,94,87,13266000,12321000,128.8872,0.9255,7,0.0267,945000,0.0278,,,
21,2023,LABORE,FW-GS-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME MILD CLEANSER 100 ML,164,158,15186000,14637000,232.90884,0.9634,6,0.0229,549000,0.0162,,,
21,2023,LABORE,FT-GSEH-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME HYDRATION TONER 100 ML,70,64,9628000,8848000,164.49744,0.9143,6,0.0229,780000,0.0229,,,
21,2023,LABORE,M-BRERMCN2-L,LABORE SENSITIVE SKIN CARE BIOMEREPAIR BARRIER REVIVE CREAM 10 ML,141,137,8484000,8252000,,0.9716,4,0.0153,232000,0.0068,,,
21,2023,LABORE,FW-GSN3-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME MILD CLEANSER 15 ML,78,75,2752000,2650000,430.236,0.9615,3,0.0115,102000,0.003,,,
21,2023,LABORE,P-SH-L,LABORÉ HYDRATED BARRIER PACKAGE,3,0,652500,0,,0,3,0.0115,652500,0.0192,,,
21,2023,LABORE,P-BS-L,LABORÉ BARRIER SAVIOUR PACKAGE,3,0,747000,0,,0,3,0.0115,747000,0.022,,,
21,2023,LABORE,M-BRERMC-L,LABORE SENSITIVE SKIN CARE BIOMEREPAIR BARRIER REVIVE CREAM 50 ML,302,299,57955000,57421000,1488.925865,0.9901,3,0.0115,534000,0.0157,,,
21,2023,LABORE,P-SSHUM-L,LABORE SENSITIVE SKIN CARE HAJI & UMROH MINI PACKAGE,29,27,4263000,3969000,52.326,0.931,2,0.0076,294000,0.0086,,,
21,2023,LABORE,FW-GSN2-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME MILD CLEANSER 225 ML,81,81,12317000,12317000,145.9016162,1,0,0,0,0,,,
21,2023,LABORE,P-BB-L,LABORÉ HEALTHY SKIN BARRIER PACKAGE,1,1,272000,272000,,1,0,0,0,0,,,
21,2023,LABORE,FT-GSEH30-L,LABORE SENSITIVE SKIN CARE GENTLEBIOME HYDRATION TONER 30 ML,76,76,3580000,3580000,345.3516,1,0,0,0,0,,,
21,2023,LABORE,SRM-BRSR-L,LABORÉ SENSITIVE SKIN CARE GENTLEBIOME BARRIER REPAIR SERUM 20 ML,31,31,5672000,5672000,627.441066,1,0,0,0,0,,,
21,2023,LABORE,SRM-BRSRN2-L,LABORÉ SENSITIVE SKIN CARE GENTLEBIOME BARRIER REPAIR SERUM 7 ML,14,14,1022000,1022000,334.4988,1,0,0,0,0,,,
21,2023,LABORE,FMI-BR-L,LABORÉ SENSITIVE SKIN CARE GENTLEBIOME THERMAL SOOTHING MIST 100 ML,135,135,19429000,19429000,917.4492,1,0,0,0,0,,,
21,2023,LABORE,P-SSHUE-L,LABORE SENSITIVE SKIN CARE HAJI & UMROH ESSENTIAL PACKAGE,10,10,4640000,4640000,36.822,1,0,0,0,0,,,
21,2023,LABORE,P-SSOTG-L,LABORE SENSITIVE SKIN CARE ON-THE-GO MINIS II,20,20,2914000,2914000,,1,0,0,0,0,,,
21,2023,MAKE OVER,L-CSMC105-MO2.6G,MAKE OVER COLOR STICK MATTE CRAYON 105 SKYE 2.6 G,8981,6301,941144435,665904437,6368.074612,0.7016,2680,0.5001,275239998,0.4384,,,
21,2023,MAKE OVER,L-PTMCC-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B11 NEW RULES 7 G,4012,3600,515057498,463267498,1275.828627,0.8973,412,0.0769,51790000,0.0825,,,
21,2023,MAKE OVER,SHAR-SM-MO,MAKE OVER SMALL SHARPENER (PC(S)),364,226,9572000,5957000,646.399882,0.6209,138,0.0258,3615000,0.0058,,,
21,2023,MAKE OVER,ES-PEPFTG-MO,MAKE OVER POWERSTAY EYE PALETTE FUTURIST GLEAM 12 X 1.5 G,629,493,186140000,145900000,756.864,0.7838,136,0.0254,40240000,0.0641,,,
21,2023,MAKE OVER,L-CSGC105-MO,MAKE OVER COLOR STICK GLOSS CRAYON 105 JOLENE 3 G,218,103,22436000,10596000,109.9725004,0.4725,115,0.0215,11840000,0.0189,,,
21,2023,MAKE OVER,L-PTMCDB-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B202 SKYE-HI 7 G,276,184,35232000,23548000,,0.6667,92,0.0172,11684000,0.0186,,,
21,2023,MAKE OVER,PRM-PCCYW-MO,MAKE OVER POWERSTAY COLOR CORRECTING PRIMER YELLOW 25 ML,166,103,14402000,8912000,169.3671494,0.6205,63,0.0118,5490000,0.0087,,,
21,2023,MAKE OVER,REM-OIMW-MO,MAKE OVER POWERSKIN BI-PHASE OIL MICELLAR WATER 200 ML,838,775,76350000,70585000,2538.75258,0.9248,63,0.0118,5765000,0.0092,,,
21,2023,MAKE OVER,CON-C-MO11ML,MAKE OVER CAMOUFLAGE CREAM FACE CONCEALER 5X2G (PC(S)),392,330,58912000,49742000,394.5007434,0.8418,62,0.0116,9170000,0.0146,,,
21,2023,MAKE OVER,ES-SPS-MO2G,MAKE OVER SPARKLING POWDER SILVER 2 G (PC(S)),75,17,4959000,1189000,48.1882623,0.2267,58,0.0108,3770000,0.006,,,
21,2023,MAKE OVER,CON-RPP03-MO,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 30 LIGHT-MEDIUM 1.8 ML,56,4,7280000,520000,,0.0714,52,0.0097,6760000,0.0108,,,
21,2023,MAKE OVER,SRM-H-MO33ML,MAKE OVER HYDRATION SERUM 33 ML (PC(S)),2318,2270,280702000,274990000,2220.565405,0.9793,48,0.009,5712000,0.0091,,,
21,2023,MAKE OVER,PRM-PCCPC-MO,MAKE OVER POWERSTAY COLOR CORRECTING PRIMER PEACH 25 ML,323,278,27976000,24106000,219.497559,0.8607,45,0.0084,3870000,0.0062,,,
21,2023,MAKE OVER,CON-RPP02-MO,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 20 LIGHT 1.8 ML,46,4,5980000,520000,,0.087,42,0.0078,5460000,0.0087,,,
21,2023,MAKE OVER,"L-IMC012-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 012 COUTURE 6,5 G (PC(S))",354,314,38946000,34586000,540.4021995,0.887,40,0.0075,4360000,0.0069,,,
21,2023,MAKE OVER,L-CSMC104-MO2.6G,MAKE OVER COLOR STICK MATTE CRAYON 104 BLAKE 2.6 G,1119,1079,115908000,111828000,803.8855472,0.9643,40,0.0075,4080000,0.0065,,,
21,2023,MAKE OVER,L-CSGC103-MO,MAKE OVER COLOR STICK GLOSS CRAYON 103 EMMA 3 G,137,102,14184000,10564000,130.76342,0.7445,35,0.0065,3620000,0.0058,,,
21,2023,MAKE OVER,L-PTMCCB-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B201 TRIUMPH 7 G,33,0,4251000,0,,0,33,0.0062,4251000,0.0068,,,
21,2023,MAKE OVER,B-PT06-MO35G,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 06 BUTTERMILK 35 G,2477,2446,333754560,329623560,1803.977173,0.9875,31,0.0058,4131000,0.0066,,,
21,2023,MAKE OVER,"L-IMC019-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 019 VOGUE 6,5 G (PC(S))",1088,1057,119832000,116333000,966.5130633,0.9715,31,0.0058,3499000,0.0056,,,
21,2023,MAKE OVER,BO-MMB05-MO,MAKE OVER MULTIFIX MATTE BLUSHER 05 HEATSHOT 9 G,232,202,30604000,26591000,167.9314159,0.8707,30,0.0056,4013000,0.0064,,,
21,2023,MAKE OVER,"EL-LB-MO1,7ML","MAKE OVER LIQUID EYE LINER BLACK 1,7 ML (PC(S))",125,95,11110000,8530000,258.736488,0.76,30,0.0056,2580000,0.0041,,,
21,2023,MAKE OVER,L-PTMCD-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B12 FEISTY 7 G,1122,1092,142160000,138410000,855.5201454,0.9733,30,0.0056,3750000,0.006,,,
21,2023,MAKE OVER,ES-PARR-MO,MAKE OVER POWERSTAY ROYAL ROSE EYE PALETTE 12 X 0.4 G,209,181,60284000,52276000,251.7815883,0.866,28,0.0052,8008000,0.0128,,,
21,2023,MAKE OVER,"EB-PBE-MO1,14G","MAKE OVER EYEBROW PENCIL BROWN TO EARTH 1,14 G (PC(S))",1213,1186,80525000,78770000,2380.126462,0.9777,27,0.005,1755000,0.0028,,,
21,2023,MAKE OVER,CUS-PDMCW41-MO,MAKE OVER POWERSTAY DEMI-MATTE COVER CUSHION W41 CORAL SAND 15 G,54,27,11740000,5935000,,0.5,27,0.005,5805000,0.0092,,,
21,2023,MAKE OVER,CUS-RVPDMCW42-MO,MAKE OVER POWERSTAY DEMI-MATTE COVER CUSHION W42 WARM SAND 15 G RELAUNCH,277,251,60095000,54505000,307.5583748,0.9061,26,0.0049,5590000,0.0089,,,
21,2023,MAKE OVER,L-PTMCBB-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B102 VIBE 7 G,38,14,4866000,1818000,,0.3684,24,0.0045,3048000,0.0049,,,
21,2023,MAKE OVER,"L-IMC010-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 010 LUX 6,5 G (PC(S))",268,244,29542000,26926000,280.5544851,0.9104,24,0.0045,2616000,0.0042,,,
21,2023,MAKE OVER,PRM-PCCLC-MO,MAKE OVER POWERSTAY COLOR CORRECTING PRIMER LILAC 25 ML,480,457,41793000,39815000,423.7718998,0.9521,23,0.0043,1978000,0.0032,,,
21,2023,MAKE OVER,CUS-PDMCN10-MO,MAKE OVER POWERSTAY DEMI-MATTE COVER CUSHION N10 MARBLE 15 G,82,59,17830000,12805000,,0.7195,23,0.0043,5025000,0.008,,,
21,2023,MAKE OVER,F-RVLPWW30-MO,MAKE OVER POWERSTAY 24H WEIGHTLESS LIQUID FOUNDATION W30 CREME BEIGE 40 ML,348,329,60395000,57146000,411.6902536,0.9454,19,0.0035,3249000,0.0052,,,
21,2023,MAKE OVER,"LB-OC-MO3,8G","MAKE OVER LIPBALM LIP NUTRITION ORANGE CRUSH 3,8 G (PC(S))",117,99,6020000,5085000,105.5736018,0.8462,18,0.0034,935000,0.0015,,,
21,2023,MAKE OVER,EB-R2SEDA-MO,MAKE OVER BROW STYLER EYE DEFINER AMERICANO 0.13 G,638,621,74330000,72375000,797.8409874,0.9734,17,0.0032,1955000,0.0031,,,
21,2023,MAKE OVER,L-CSMC103-MO2.6G,MAKE OVER COLOR STICK MATTE CRAYON 103 HARPER 2.6 G,946,929,97942000,96208000,802.3251431,0.982,17,0.0032,1734000,0.0028,,,
21,2023,MAKE OVER,B-PT07-MO35G,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 07 VANILLA 35 G,1522,1505,205509040,203265040,1263.147459,0.9888,17,0.0032,2244000,0.0036,,,
21,2023,MAKE OVER,F-RVLPWW33-MO,MAKE OVER POWERSTAY 24H WEIGHTLESS LIQUID FOUNDATION W33 HONEY BEIGE 40 ML,798,781,139023000,136019000,411.6902536,0.9787,17,0.0032,3004000,0.0048,,,
21,2023,MAKE OVER,L-CSGC102-MO,MAKE OVER COLOR STICK GLOSS CRAYON 102 ABIGAIL 3 G,125,110,12850000,11320000,56.27700732,0.88,15,0.0028,1530000,0.0024,,,
21,2023,MAKE OVER,ES-PEP24K-MO,MAKE OVER POWERSTAY EYE PALETTE HALL OF STARS 12 X 1.5 G,656,641,194092450,189560000,1110.24,0.9771,15,0.0028,4532450,0.0072,,,
21,2023,MAKE OVER,EB-SEDM-MO0.13G,MAKE OVER BROW STYLER EYE DEFINER MOCHA 0.13 G,103,89,11881000,10271000,,0.8641,14,0.0026,1610000,0.0026,,,
21,2023,MAKE OVER,L-PTMCAB-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B101 PLEASURE 7 G,56,42,7142000,5354000,,0.75,14,0.0026,1788000,0.0028,,,
21,2023,MAKE OVER,TC-PMW33-MO12G,MAKE OVER POWERSTAY MATTE POWDER FOUNDATION W33 HONEY BEIGE 12 G,1204,1190,230806000,228055000,1372.417953,0.9884,14,0.0026,2751000,0.0044,,,
21,2023,MAKE OVER,B-PT04-MO35G,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 04 TOFFEE 35 G (PC(S)),286,273,38120560,36391560,305.1500242,0.9545,13,0.0024,1729000,0.0028,,,
21,2023,MAKE OVER,L-CSGC101-MO,MAKE OVER COLOR STICK GLOSS CRAYON 101 VERONICA 3 G,72,59,7374000,6048000,51.8884328,0.8194,13,0.0024,1326000,0.0021,,,
21,2023,MAKE OVER,"L-IMC018-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 018 CLASSIC 6,5 G (PC(S))",645,633,71188980,69880980,421.3446032,0.9814,12,0.0022,1308000,0.0021,,,
21,2023,MAKE OVER,ES-TGE-MO6G,MAKE OVER TRIVIA EYE SHADOW GOLDEN ESPRESS 6 G (PC(S)),218,206,20822000,19694000,210.8895837,0.945,12,0.0022,1128000,0.0018,,,
21,2023,MAKE OVER,F-RVLPWW32-MO,MAKE OVER POWERSTAY 24H WEIGHTLESS LIQUID FOUNDATION W32 WARM BEIGE 40 ML,470,458,81762000,79722000,411.4303957,0.9745,12,0.0022,2040000,0.0032,,,
21,2023,MAKE OVER,EB-DMLB-MO,MAKE OVER POWERSTAY BROW DEFINER MASCARA 01 LONG BLACK 6.5 G,262,250,30694000,29314000,382.1115504,0.9542,12,0.0022,1380000,0.0022,,,
21,2023,MAKE OVER,PUFF-TWC-MO,MAKE OVER TWO WAY CAKE SPONGE,15,3,660000,132000,10.6552523,0.2,12,0.0022,528000,0.0008,,,
21,2023,MAKE OVER,L-CSMB103-MO3G,MAKE OVER COLOR STICK MATTE BALM 103 IRISH 3 G,12,0,1188000,0,,0,12,0.0022,1188000,0.0019,,,
21,2023,MAKE OVER,F-RVLPWN10-MO,MAKE OVER POWERSTAY 24H WEIGHTLESS LIQUID FOUNDATION N10 MARBLE 40 ML,499,487,87584700,85544700,283.628327,0.976,12,0.0022,2040000,0.0032,,,
21,2023,MAKE OVER,F-HGFN10-MO,MAKE OVER HYDRASTAY GLOW FLUID FOUNDATION N10 MARBLE 35 ML,179,168,31000000,29130000,140.6682774,0.9385,11,0.0021,1870000,0.003,,,
21,2023,MAKE OVER,F-PTCMCW42-MO,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W42 WARM SAND 12 G,98,87,14338000,12765000,119.9195536,0.8878,11,0.0021,1573000,0.0025,,,
21,2023,MAKE OVER,CUS-HLGNN50-MO,MAKE OVER HYDRASTAY LITE GLOW CUSHION N50 TAN 15 G,34,23,7330000,4965000,66.15727684,0.6765,11,0.0021,2365000,0.0038,,,
21,2023,MAKE OVER,"L-IMC011-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 011 POMPOUS 6,5 G (PC(S))",1552,1541,173218000,171959000,1859.979134,0.9929,11,0.0021,1259000,0.002,,,
21,2023,MAKE OVER,ES-PAUB-MO,MAKE OVER POWERSTAY UPTOWN BAE EYE PALETTE 12 X 0.4 G,448,437,129148000,126002000,379.5013438,0.9754,11,0.0021,3146000,0.005,,,
21,2023,MAKE OVER,EB-DK02-MO,MAKE OVER EYE BROW DEFINITION KIT 02 GREY BROWN 6.9 G,146,136,17382000,16202000,236.6707204,0.9315,10,0.0019,1180000,0.0019,,,
21,2023,MAKE OVER,BO-CM-MO20G,MAKE OVER CHEEK MARBLES 20 G (PC(S)),60,50,12294000,10264000,102.0312708,0.8333,10,0.0019,2030000,0.0032,,,
21,2023,MAKE OVER,M-PSRT20-MO,MAKE OVER POWERSKIN RADIANT TINTED MOISTURIZER 20 LIGHT BEIGE 40 ML,68,58,9916000,8496000,97.25971862,0.8529,10,0.0019,1420000,0.0023,,,
21,2023,MAKE OVER,EB-DMCC-MO,MAKE OVER POWERSTAY BROW DEFINER MASCARA 03 COFFEE CREAM 6.5 G,43,33,4993000,3843000,88.11485164,0.7674,10,0.0019,1150000,0.0018,,,
21,2023,MAKE OVER,ES-PSM-MO10G,MAKE OVER EYE SHADOW PALETTE SMOKEY 10 G (PC(S)),61,51,12845000,10719000,66.48000849,0.8361,10,0.0019,2126000,0.0034,,,
21,2023,MAKE OVER,TC-PC03-MO12G,MAKE OVER PERFECT COVER TWC 03 MAPLE 12 G (PC(S)),1763,1754,286100399,284660399,1989.082212,0.9949,9,0.0017,1440000,0.0023,,,
21,2023,MAKE OVER,B-SPC-MO13GR,MAKE OVER SHIMMERING POWDER CHRYSTALIST 13 GR,59,50,6899000,5855000,55.72687736,0.8475,9,0.0017,1044000,0.0017,,,
21,2023,MAKE OVER,F-LPWC62-MO33ML,MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION C62 RICH COCOA 33 ML,11,2,1891000,370000,,0.1818,9,0.0017,1521000,0.0024,,,
21,2023,MAKE OVER,TC-PC08-MO12G,MAKE OVER PERFECT COVER TWC 08 HONEY 12 G (PC(S)),1071,1063,173257600,171977600,1282.326182,0.9925,8,0.0015,1280000,0.002,,,
21,2023,MAKE OVER,REM-MW-MO185ML,MAKE OVER MICELLAR WATER 185 ML,36,28,3290000,2570000,,0.7778,8,0.0015,720000,0.0011,,,
21,2023,MAKE OVER,L-HSLWD-MO,MAKE OVER HYDRASTAY SMOOTH LIP WHIP C04 REAL 6.5 G,201,193,22229000,21357000,311.8869653,0.9602,8,0.0015,872000,0.0014,,,
21,2023,MAKE OVER,TC-PMW22-MO12G,MAKE OVER POWERSTAY MATTE POWDER FOUNDATION W22 WARM IVORY 12 G,1183,1175,228150000,226646000,1896.811788,0.9932,8,0.0015,1504000,0.0024,,,
21,2023,MAKE OVER,BO-SKSS07-MO6G,MAKE OVER BO SINGLE 07 SCARLET SHEEN 6 G (PC(S)),228,221,21544230,20883000,186.5399938,0.9693,7,0.0013,661230,0.0011,,,
21,2023,MAKE OVER,L-CQS203-MO2G,MAKE OVER CLIQUEMATTE LIP STYLO 203 CRUSH 2 G,475,468,55284999,54479999,557.0558246,0.9853,7,0.0013,805000,0.0013,,,
21,2023,MAKE OVER,"L-IMC013-MO6,5G","MAKE OVER INTENSE MATTE LIP CREAM 013 DAINTY 6,5 G (PC(S))",588,581,64905980,64142980,667.5049193,0.9881,7,0.0013,763000,0.0012,,,
21,2023,MAKE OVER,TC-PC05-MO12G,MAKE OVER PERFECT COVER TWC 05 CINNAMON 12 G (PC(S)),426,419,68630000,67510000,347.8853922,0.9836,7,0.0013,1120000,0.0018,,,
21,2023,MAKE OVER,L-PVW06-MO,MAKE OVER POWERSTAY VIVID WATERLITE LIP STAIN A06 PASSION 5.5 G,143,136,15657000,14884000,138.4667759,0.951,7,0.0013,773000,0.0012,,,
21,2023,MAKE OVER,F-RVLPWN40-MO,MAKE OVER POWERSTAY 24H WEIGHTLESS LIQUID FOUNDATION N40 SAND 40 ML,151,144,26696000,25506000,194.5393259,0.9536,7,0.0013,1190000,0.0019,,,
21,2023,MAKE OVER,"LB-V-MO3,8G","MAKE OVER LIPBALM LIP NUTRITION VANILLA LATTE 3,8 G (PC(S))",88,81,4550000,4200000,70.43127425,0.9205,7,0.0013,350000,0.0006,,,
21,2023,MAKE OVER,TC-PMN40-MO,MAKE OVER POWERSTAY MATTE POWDER FOUNDATION N40 SAND 12 G,182,175,34658000,33342000,102.2952947,0.9615,7,0.0013,1316000,0.0021,,,
21,2023,MAKE OVER,L-PTMC07-MO,MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM B07 AMPLIFY 7 G,1999,1992,257095000,256150000,2530.274845,0.9965,7,0.0013,945000,0.0015,,,
21,2023,MAKE OVER,CUS-HLGCW32-MO,MAKE OVER HYDRASTAY LITE GLOW CUSHION W32 WARM BEIGE 15 G,126,120,27300000,26010000,374.1814482,0.9524,6,0.0011,1290000,0.0021,,,
