Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,Product Korporat Kode
L-EMCA-BULK/FF.RND.W1068.01,COVA--,0.010000,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,VIT-ATCAT-X,0.005000,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,PEN-PRSVPE-X,0.005000,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,PARF-VMR-X,0.000100,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,WARN-C338--K,0.034500,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,TITA-OTS2CR50-,0.026500,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,WARN-C335138--K,0.026000,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,WARN-C19012-DCR6-K,0.007700,L-EMCA-BULK
L-EMCA-BULK/FF.RND.W1068.01,WARN-ABIO-X,0.007000,L-EMCA-BULK
L-EMCD-BULK/FF.RND.W1071.01,BENT-BGVS5PC-X,0.380000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,PURO-IDD-X,0.144900,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WAX-SBWX--X,0.060000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,COSM-222--K,0.055000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,SILI-DCMQ1600-X,0.050000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,SILS-034-X,0.050000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,BENT-BGISDV-X,0.040000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,DRYF-PC-X,0.040000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,COVA--,0.010000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,ABIL-W9801-X,0.010000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,VIT-ATCAT-X,0.005000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,PEN-PRSVPE-X,0.005000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,PARF-VMR-X,0.000100,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WARN-CLRG-X,0.035000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WARN-C19012-DCR6-K,0.035000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WARN-ABIO-X,0.023000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WARN-C338--K,0.050000,L-EMCD-BULK
L-EMCD-BULK/FF.RND.W1071.01,WARN-C19011-R7CL-K,0.007000,L-EMCD-BULK
L-EMCB-BULK/FF.RND.W1069.01,BENT-BGVS5PC-X,0.380000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,PURO-IDD-X,0.169900,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,WAX-SBWX--X,0.060000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,COSM-222--K,0.055000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,SILI-DCMQ1600-X,0.050000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,SILS-034-X,0.050000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,SILI-4515-,0.050000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,BENT-BGISDV-X,0.040000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,DRYF-PC-X,0.040000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,COVA--,0.010000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,ABIL-W9801-X,0.010000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,VIT-ATCAT-X,0.005000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,PEN-PRSVPE-X,0.005000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,PARF-VMR-X,0.000100,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,WARN-C338--K,0.027500,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,TITA-OTS2CR50-,0.019000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,WARN-TOA403-KF,0.016500,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,WARN-C196619-R6-K,0.008000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.01,WARN-C19011-R7CL-K,0.004000,L-EMCB-BULK
L-EMCE-BULK/FF.RND.W1072.01,BENT-BGVS5PC-X,0.380000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,PURO-IDD-X,0.185400,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WAX-SBWX--X,0.060000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,COSM-222--K,0.055000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,SILI-DCMQ1600-X,0.050000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,SILS-034-X,0.050000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,BENT-BGISDV-X,0.040000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,DRYF-PC-X,0.040000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,COVA--,0.010000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,ABIL-W9801-X,0.010000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,VIT-ATCAT-X,0.005000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,PEN-PRSVPE-X,0.005000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,PARF-VMR-X,0.000100,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WARN-C338--K,0.049000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WARN-C19012-DCR6-K,0.025500,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WARN-C335138--K,0.025000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WARN-ABIO-X,0.006000,L-EMCE-BULK
L-EMCE-BULK/FF.RND.W1072.01,WARN-C19011-R7CL-K,0.004000,L-EMCE-BULK
L-EMCF-BULK/FF.RND.W1073.01,BENT-BGVS5PC-X,0.380000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,PURO-IDD-X,0.202900,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,WAX-SBWX--X,0.060000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,COSM-222--K,0.055000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,SILS-034-X,0.050000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,SILI-DCMQ1600-X,0.050000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,BENT-BGISDV-X,0.040000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,DRYF-PC-X,0.040000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,ABIL-W9801-X,0.010000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,COVA--,0.010000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,VIT-ATCAT-X,0.005000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,PEN-PRSVPE-X,0.005000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,PARF-VMR-X,0.000100,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,WARN-C19011-R7CL-K,0.026500,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,WARN-C19012-DCR6-K,0.026000,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,WARN-C338--K,0.024500,L-EMCF-BULK
L-EMCF-BULK/FF.RND.W1073.01,WARN-TOA403-KF,0.015000,L-EMCF-BULK
L-EMCC-BULK/FF.RND.W1070.01,BENT-BGVS5PC-X,0.380000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,PURO-IDD-X,0.132900,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,WAX-SBWX--X,0.060000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,COSM-222--K,0.055000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,SILI-DCMQ1600-X,0.050000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,SILS-034-X,0.050000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,SILI-4515-,0.050000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,BENT-BGISDV-X,0.040000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,DRYF-PC-X,0.040000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,COVA--,0.010000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,ABIL-W9801-X,0.010000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,VIT-ATCAT-X,0.005000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,PEN-PRSVPE-X,0.005000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,PARF-VMR-X,0.000100,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,TITA-OTS2CR50-,0.014500,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,WARN-TOA403-KF,0.066500,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,WARN-C196619-R6-K,0.015000,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,WARN-C338--K,0.014500,L-EMCC-BULK
L-EMCC-BULK/FF.RND.W1070.01,WARN-C19012-DCR6-K,0.001500,L-EMCC-BULK
L-PTMCD-BULK/FF.RND.M417.02,BENT-BGISDV-X,0.220000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,SILI-AXU3-X,0.180000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,SILI-BEL803-X,0.100000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,PURO-IDD-X,0.117749,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,SILI-DC-PSFCS-X,0.120000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,SILI-1202-,0.066401,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,SILC-SP500LS-X,0.050000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,PEN-SENSC50-X,0.004000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,ALUM-MN10D-X,0.010000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,PEN-PRSVPE-X,0.008000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,TITA-OTS2CR50-,0.001000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,WARN-R7EL-X,0.004500,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,VITA-DL E-MS,0.001000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,PARF-VMR-X,0.000100,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,WARN-C338--K,0.042250,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,WARN-C19012-DCR6-K,0.047000,L-PTMCD-BULK
L-PTMCD-BULK/FF.RND.M417.02,WARN-UNPBRWNL88-X,0.028000,L-PTMCD-BULK
FT-AN1-BULK/FF.RND.T338.02,AIR-RO--L,0.867720,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,VITA-B3PC-X,0.050000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,DPG-LO-,0.022500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,HUM-LIPOEG1-X,0.022500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,HUM-GLU20-X,0.015000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,PENG-PHC-X,0.010000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,GLYC--ECOS-K,0.007500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,ALAN--AK-K,0.002000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,EDT-B--K,0.001000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,FMXNT-2312-X,0.001000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,BIO-HYAL-BIL,0.000500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,ACTI-PTLS8951-X,0.000100,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,EMUL-DERMSOLP-,0.000080,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,AMP-95--K,0.000060,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.02,PARF-SRNTEA-X,0.000040,FT-AN1-BULK
L-LS-SR-BULK/FF.DND.T106.03,GULA-R1-X,0.370000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,WAX-SBWX--X,0.140000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,SQUA-AMYR-X,0.117000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,MC3-30-SF,0.080000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,BUTT-EBUSA-SBUR,0.050000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,SFT-S649-X,0.050000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,CABO-M5-X,0.035000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,ACTI-VEAC-X,0.030000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,BASI-LP20H-X,0.020000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,EVOI-APKR-X,0.020000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,OIL-CO-F,0.020000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,PAS--,0.020000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,EMO-JOJOCO-X,0.010000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,EXTR-DB-,0.010000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,OIL-ORJVA-X,0.010000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,PENG-PNX-X,0.005000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,SCRU-LPAPS4060-X,0.005000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,VCIP---K,0.005000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,BHT-CRTL-X,0.001000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,PARF-VL-R0701531,0.001000,L-LS-SR-BULK
L-LS-SR-BULK/FF.DND.T106.03,PARF-VMR-X,0.001000,L-LS-SR-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,EMU-PS-,0.235000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,SILI-4515-,0.220000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,MC3-300-SF,0.075000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,WAX-PFRMSW-X,0.050000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,WAX-CDL204--X,0.050000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,COSM-43V--K,0.030000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,EMG-S65PSG-X,0.025000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,POWD-9701-,0.010000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,ORGA-EXD-ARK,0.010000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,POWD-MDMSP-X,0.010000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,PEN-PRSVPE-X,0.008000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,BHT-CRTL-X,0.001000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,VITA-DL E-MS,0.001000,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,WARN-CLOG222--K,0.127788,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,WARN-FW108S-X,0.092007,BO-CLBSNT-BULK
BO-CLBSNT-BULK/FF.RND.T281.03,WARN-GT0600--K,0.055205,BO-CLBSNT-BULK
L-PTMC08-BULK/FPS.RND.M102.01,SUCR-AC01-X,0.230000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,BENT-BGISDV-X,0.225000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,SILI-DC-PSFCS-X,0.178350,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,SILI-BEL803-X,0.100000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,SILC-SP500LS-X,0.070000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,HAIM-DIS-X,0.025000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,PURO-IDD-X,0.020000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,ALUM-MN10D-X,0.010000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,PEN-PRSVPE-X,0.008000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,PEN-SENSC50-X,0.004000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,VITA-DL E-MS,0.001000,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,PARF-VMR-X,0.000100,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,WARN-C338--K,0.041404,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,TITA--3328EW-K,0.033343,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,WARN-RED6LM4-X,0.023846,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,WARN-C335138--K,0.013783,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,WARN-TOA403-KF,0.013297,L-PTMC08-BULK
L-PTMC08-BULK/FPS.RND.M102.01,WARN-C196619-R6-K,0.002877,L-PTMC08-BULK
LB-V-BULK/FF.DND.M045.07,WAX-B-BR,0.300000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,OIL-BLWHMO-X,0.290850,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,MWAX-SP19-X,0.100000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,UVIN-MC80-BASF,0.065000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,MC3-300-SF,0.050000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,AGF-9051-X,0.030000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,EMO-JOJOCO-X,0.030000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,OIL-ORJVA-X,0.030000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,SQUA-AMYR-X,0.030000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,PARS-1789-,0.030000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,COSM-222--K,0.021368,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,PARF-VMR-X,0.010000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,ACTI-VEAC-X,0.010000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,BHT-CRTL-X,0.001000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,NIPA-S--K,0.001000,LB-V-BULK
LB-V-BULK/FF.DND.M045.07,TITA--3328EW-K,0.000782,LB-V-BULK
LT-CR05-BULK/3,SILI-ECDC-X,0.250000,LT-CR05-BULK
LT-CR05-BULK/3,MICA-SYR1F-X,0.004000,LT-CR05-BULK
LT-CR05-BULK/3,SUN-MP-X,0.080000,LT-CR05-BULK
LT-CR05-BULK/3,EMU-FLRM-X,0.035000,LT-CR05-BULK
LT-CR05-BULK/3,PERF-PL-,0.035000,LT-CR05-BULK
LT-CR05-BULK/3,ARMO-HD--K,0.010000,LT-CR05-BULK
LT-CR05-BULK/3,EMU-ACT-X,0.020000,LT-CR05-BULK
LT-CR05-BULK/3,PEN-PRSVPE-X,0.008000,LT-CR05-BULK
LT-CR05-BULK/3,EMU-VME5-X,0.100000,LT-CR05-BULK
LT-CR05-BULK/3,PEN-SENSC50-X,0.004000,LT-CR05-BULK
LT-CR05-BULK/3,ALUM-MN10D-X,0.001000,LT-CR05-BULK
LT-CR05-BULK/3,BENT-BGVS5PC-X,0.085000,LT-CR05-BULK
LT-CR05-BULK/3,SILI-BEL803-X,0.050000,LT-CR05-BULK
LT-CR05-BULK/3,PURO-IDD-X,0.172400,LT-CR05-BULK
LT-CR05-BULK/3,HAIM-DIS-X,0.040000,LT-CR05-BULK
LT-CR05-BULK/3,WARN-UNPBRWNL88-X,0.010000,LT-CR05-BULK
LT-CR05-BULK/3,OIL-OJJBIII-X,0.005000,LT-CR05-BULK
LT-CR05-BULK/3,WARN-C338--K,0.032000,LT-CR05-BULK
LT-CR05-BULK/3,SILS-034-X,0.010000,LT-CR05-BULK
LT-CR05-BULK/3,EXTR-DB-,0.000500,LT-CR05-BULK
LT-CR05-BULK/3,EKS-HLE-X,0.001000,LT-CR05-BULK
LT-CR05-BULK/3,OIL-AVSB-X,0.001000,LT-CR05-BULK
LT-CR05-BULK/3,VITA-DL E-MS,0.002000,LT-CR05-BULK
LT-CR05-BULK/3,PARF-VMR-X,0.000100,LT-CR05-BULK
LT-CR05-BULK/3,TITA-OTS2CR50-,0.004000,LT-CR05-BULK
LT-CR05-BULK/3,EMU-HP30-X,0.010000,LT-CR05-BULK
LT-CR05-BULK/3,WARN-UNK753-X,0.002000,LT-CR05-BULK
LT-CR05-BULK/3,WARN-C19011-R7CL-K,0.012000,LT-CR05-BULK
LT-CR05-BULK/3,WARN-C196619-R6-K,0.016000,LT-CR05-BULK
L-PTMCC-BULK/FF.RND.M416.02,PARF-VMR-X,0.000100,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,PEN-PRSVPE-X,0.008000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,SILI-DC-PSFCS-X,0.120000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,ALUM-MN10D-X,0.010000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,SILC-SP500LS-X,0.070000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,SILI-1202-,0.066401,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,SILI-BEL803-X,0.100000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,VITA-DL E-MS,0.001000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,PEN-SENSC50-X,0.004000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,WARN-C19012-DCR6-K,0.024721,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,WARN-CLRG-X,0.045970,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,WARN-C19011-R7CL-K,0.009025,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,WARN-C338--K,0.009111,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,WARN-ABIO-X,0.018973,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,BENT-BGISDV-X,0.220000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,SILI-AXU3-X,0.180000,L-PTMCC-BULK
L-PTMCC-BULK/FF.RND.M416.02,PURO-IDD-X,0.112699,L-PTMCC-BULK
L-PTMC08-BULK/8,PEN-SENSC50-X,0.004000,L-PTMC08-BULK
L-PTMC08-BULK/8,PEN-PRSVPE-X,0.008000,L-PTMC08-BULK
L-PTMC08-BULK/8,SILI-AXU3-X,0.180000,L-PTMC08-BULK
L-PTMC08-BULK/8,SILC-SP500LS-X,0.050000,L-PTMC08-BULK
L-PTMC08-BULK/8,BENT-BGISDV-X,0.220000,L-PTMC08-BULK
L-PTMC08-BULK/8,ALUM-MN10D-X,0.010000,L-PTMC08-BULK
L-PTMC08-BULK/8,SILI-BEL803-X,0.100000,L-PTMC08-BULK
L-PTMC08-BULK/8,SILI-DC-PSFCS-X,0.140000,L-PTMC08-BULK
L-PTMC08-BULK/8,ACTI-VEAC-X,0.001000,L-PTMC08-BULK
L-PTMC08-BULK/8,WARN-C338--K,0.038000,L-PTMC08-BULK
L-PTMC08-BULK/8,WARN-TOA403-KF,0.013000,L-PTMC08-BULK
L-PTMC08-BULK/8,PURO-IDD-X,0.091950,L-PTMC08-BULK
L-PTMC08-BULK/8,TITA--3328EW-K,0.033000,L-PTMC08-BULK
L-PTMC08-BULK/8,SILI-1202-,0.066400,L-PTMC08-BULK
L-PTMC08-BULK/8,WARN-C196619-R6-K,0.002800,L-PTMC08-BULK
L-PTMC08-BULK/8,WARN-C335138--K,0.012250,L-PTMC08-BULK
L-PTMC08-BULK/8,WARN-RED6LM4-X,0.029500,L-PTMC08-BULK
L-PTMC08-BULK/8,PARF-VMR-X,0.000100,L-PTMC08-BULK
FW-LWF-BULK/22,AQUA---K,0.050000,FW-LWF-BULK
FW-LWF-BULK/22,AMI-GCK12H-X,0.100000,FW-LWF-BULK
FW-LWF-BULK/22,TEGO-L7-1--K,0.050000,FW-LWF-BULK
FW-LWF-BULK/22,LAUR-A9912-X,0.070000,FW-LWF-BULK
FW-LWF-BULK/22,GLYC--ECOS-K,0.220000,FW-LWF-BULK
FW-LWF-BULK/22,EDT-B--K,0.002000,FW-LWF-BULK
FW-LWF-BULK/22,VITA-B3PC-X,0.001000,FW-LWF-BULK
FW-LWF-BULK/22,KOH--PH-K,0.048500,FW-LWF-BULK
FW-LWF-BULK/22,EMU-EPSR-X,0.002000,FW-LWF-BULK
FW-LWF-BULK/22,PENG-NPGEHP-X,0.008000,FW-LWF-BULK
FW-LWF-BULK/22,MERQ-MQ550PP-X,0.010000,FW-LWF-BULK
FW-LWF-BULK/22,STEA-P9218-X,0.030000,FW-LWF-BULK
FW-LWF-BULK/22,EXTR-LCRG-X,0.000100,FW-LWF-BULK
FW-LWF-BULK/22,ALAN-SL--X,0.002000,FW-LWF-BULK
FW-LWF-BULK/22,GLYC-MS-CGGMS N/EB25,0.020000,FW-LWF-BULK
FW-LWF-BULK/22,HUM-PG400C-X,0.020000,FW-LWF-BULK
FW-LWF-BULK/22,SOLV-BGKHN-X,0.020000,FW-LWF-BULK
FW-LWF-BULK/22,PARF-OSLF-SP119881-X,0.004000,FW-LWF-BULK
FW-LWF-BULK/22,MYRI-MYTM-X,0.100000,FW-LWF-BULK
FW-LWF-BULK/22,AIR-RO--L,0.242400,FW-LWF-BULK
LB-M-BULK/FF.DND.M043.07,WAX-B-BR,0.300000,LB-M-BULK
LB-M-BULK/FF.DND.M043.07,OIL-BLWHMO-X,0.281900,LB-M-BULK
