Kode Item Baru,Nama Item,MPQ Olah,MPQ Kemas,MPQ Supply,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,Sum,MPQ Kemas,MPQ Supply
HT-P1G-P200,"Hair Tonic Ginseng, 200 ml",1000,5256,5414,0,0,5256,5256,0,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,5256,5256,0,5256,5256,0,5256,0,5256,0,,,236520,5256,5414
HT-P1G-P450,"Hair Tonic Ginseng, 450 ml","1,000","2,460","2,560",0,0,"2,460",0,"2,460",0,"2,460",0,"2,460",0,"2,460","2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460","2,460",0,"2,460",0,"2,460","2,460",0,"2,460",0,0,"2,460",,,"95,940","2,460","2,560"
HT-P1G1-P2,"Hair Tonic Normal to Oily Hair (Green), 2 L",1000,714,814,0,0,714,714,714,1428,714,714,714,714,714,714,714,714,714,714,714,1428,714,714,714,714,714,714,714,714,714,714,714,714,1428,714,714,714,714,714,714,714,714,714,714,714,1428,714,714,714,714,714,714,714,714,714,714,714,714,1428,714,714,714,714,714,714,714,714,0,714,0,,,48552,714,814
HT-P1G1-P200,"Hair Tonic Normal to Oily Hair (Green), 200 ml",1000,5136,5291,0,0,5136,5136,10272,0,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,5136,10272,5136,5136,5136,5136,5136,5136,10272,5136,5136,0,0,5136,,,364656,5136,5291
HT-P1G1-P450,"Hair Tonic Normal to Oily Hair (Green), 450 ml","1,000","2,316","2,416",0,"2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316","2,316","2,316","2,316","2,316","2,316","2,316","4,632","2,316",0,0,"2,316",,,"164,436","2,316","2,416"
HT-P1SEL2-P200D,"Hair Tonic SPA Energizing Lemon, 200 ml",50,216,241,0,0,0,0,216,0,216,0,216,0,216,0,216,0,216,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,216,0,216,0,216,0,0,0,,,6912,216,241
HT-P1SEL2-P450,"Hair Tonic SPA Energizing Lemon, 450 ml",50,96,125,0,0,0,96,0,96,96,0,96,96,96,0,96,96,0,96,96,0,96,96,96,0,96,96,0,96,96,0,96,96,96,0,96,96,0,96,96,0,96,96,96,0,96,96,0,96,96,0,96,96,96,0,96,96,0,96,96,0,96,96,0,96,96,96,0,0,96,,,"4,224",96,125
HT-P1SRL-P200D,"Hair Tonic SPA Relaxing Lavender, 200 ml",100,480,580,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,0,0,480,0,0,,,"6,240",480,580
HT-P1SRL-P450,"Hair Tonic SPA Relaxing Lavender, 450 ml",100,204,304,0,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,204,0,204,204,0,0,0,,,7752,204,304
HT-P1Y1-P2,"Hair Tonic Normal Hair (Yellow), 2 L","1,000",518,618,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,518,0,0,0,0,0,0,518,,,"6,734",518,618
HT-P1Y1-P200,"Hair Tonic Normal Hair (Yellow), 200 ml",1000,5280,5439,0,0,0,0,5280,0,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,5280,0,0,0,5280,0,0,5280,0,0,0,0,5280,,,100320,5280,5439
HT-P1Y1-P450,"Hair Tonic Normal Hair (Yellow), 450 ml",1000,2330,2430,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,0,2330,0,0,2330,0,0,0,2330,0,0,0,0,0,,,37280,2330,2430
HWB-EBSSSP-WL,Wonderly Brightening Exfoliating Body Wash Mode 315 ml,2000,5949,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949,0,0,0,0,0,0,5949,0,0,0,0,5949,0,0,0,0,5949,0,0,0,0,0,0,5949,0,0,0,0,0,5949,,,35694,5949,6103
L-BKML01-B,Beyondly Baby Multipurpose Lotion 100 ml,120,1116,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,1116,0,0,0,1116,0,0,1116,0,,,5580,1116,1156
L-BKSS01-B,Beyondly Baby Sun Shield Lotion 40 ml,60,1000,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,0,,,3000,1000,1040
L-CHC01-MO,MAKE OVER Color Hypnose Creamy Lipmatte 01 Charm 4.3 g,3,576,596,0,0,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,0,0,,,15552,576,596
L-CHC02-MO,MAKE OVER Color Hypnose Creamy Lipmatte 02 Flirt 4.3 g,3,576,596,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,0,0,,,9216,576,596
L-CHC03-MO,MAKE OVER Color Hypnose Creamy Lipmatte 03 Allure 4.3 g,3,576,596,0,0,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,0,0,0,0,,,15552,576,596
L-CHC04-MO,MAKE OVER Color Hypnose Creamy Lipmatte 04 Hypnotic 4.3 g,3,576,596,0,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,0,0,0,,,19584,576,596
L-CHC05-MO,MAKE OVER Color Hypnose Creamy Lipmatte 05 Scandal 4.3 g,3,576,596,0,0,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,0,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,0,0,0,,,35136,576,596
L-CHC06-MO,MAKE OVER Color Hypnose Creamy Lipmatte 06 Kiss 4.3 g,3,576,596,0,0,0,576,0,576,0,0,576,0,576,0,576,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,576,0,576,0,0,576,0,576,0,576,0,576,0,576,0,576,0,0,576,0,0,0,0,,,16128,576,596
L-CHC07-MO,MAKE OVER Color Hypnose Creamy Lipmatte 07 Temptation 4.3 g,3,576,596,0,0,0,576,576,0,576,576,576,0,576,576,0,576,576,0,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,0,576,576,0,576,576,576,0,576,576,0,576,576,0,576,576,0,576,576,576,0,0,0,,,24768,576,596
L-CHC08-MO,MAKE OVER Color Hypnose Creamy Lipmatte 08 Addicted 4.3 g,3,576,596,0,0,0,0,576,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,0,576,0,576,0,576,0,0,576,0,576,0,0,576,0,0,0,0,,,14400,576,596
L-CHC09-MO,MAKE OVER Color Hypnose Creamy Lipmatte 09 Undercover 4.3 g,3,576,596,0,0,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,576,576,0,576,0,576,0,576,0,0,0,576,,,"20,160",576,596
L-CHC10-MO,MAKE OVER Color Hypnose Creamy Lipmatte 10 Bewitched 4.3 g,3,576,596,0,0,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,0,0,0,0,,,"11,520",576,596
L-CHC11-MO,MAKE OVER Color Hypnose Creamy Lipmatte 11 Adore 4.3 g,3,576,596,0,0,0,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,576,0,0,576,0,576,0,0,576,0,0,0,0,,,12672,576,596
L-CHC12-MO,MAKE OVER Color Hypnose Creamy Lipmatte 12 Magnet 4.3 g,3,576,596,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,576,0,0,0,576,0,0,0,,,"10,944",576,596
L-CLADC01-W,Wardah Colorfit Last All Day Lip Paint 00. Alluring Jakarta,17,"3,744","3,764","3,744",0,"3,744",0,"3,744","3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,0,,,"119,808","3,744","3,764"
L-CLADC02-W,Wardah Colorfit Last All Day Lip Paint 13. Dubai Lux,45,"10,224","10,244",0,0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,"10,224",0,0,0,0,0,"10,224",,,"132,912","10,224","10,244"
L-CLADC03-W,Wardah Colorfit Last All Day Lip Paint 14. Royal London,17,3744,3764,0,0,0,0,0,0,0,0,0,10080,0,0,0,0,0,0,0,0,3744,0,3744,0,3744,0,0,3744,0,3744,0,0,3744,0,0,3744,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40032,3744,3764
L-CLADC04-W,Wardah Colorfit Last All Day Lip Paint 15. Dazzling New York,17,3744,3764,0,0,0,0,3744,3744,0,0,3744,0,3744,0,0,3744,0,3744,0,0,3744,0,3744,0,3744,0,3744,0,3744,0,0,3744,0,3744,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,52416,3744,3764
L-CLADC05-W,Wardah Colorfit Last All Day Lip Paint 16. Kuala Lumpur Joy,17,"3,744","3,764",0,0,0,0,"3,744",0,"3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,"3,744",0,0,0,"3,744",,,"108,576","3,744","3,764"
L-CLADC06-W,Wardah Colorfit Last All Day Lip Paint 17. Tokyo Breeze,45,10224,10244,0,0,0,0,0,10224,0,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,10224,0,0,10224,0,0,0,0,,,173808,10224,10244
L-CLS-W,Wardah Crystallure Lip Serum 10 ml,40,5328,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,5328,5348
L-CLSA-W,Wardah Crystallure Precious Rouge Matte Stain 01 Peach Soleil 3.6 g,30,"4,850","5,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,"4,850","5,093"
L-CLSB-W,Wardah Crystallure Precious Rouge Matte Stain 02 Brun Virtue 3.6 g,30,4850,5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,4850,5093
L-CLSC-W,Wardah Crystallure Precious Rouge Matte Stain 03 Rouge Brulee 3.6 g,30,"4,850","5,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,"4,850","5,093"
L-CLSD-W,Wardah Crystallure Precious Rouge Matte Stain 04 Brique Promenade 3.6 g,30,"4,850","5,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,"4,850","5,093"
L-CLSE-W,Wardah Crystallure Precious Rouge Matte Stain 05 Veux Rose 3.6 g,30,4850,5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,4850,5093
L-CLSF-W,Wardah Crystallure Precious Rouge Matte Stain 06 Spice Deluge 3.6 g,30,4850,5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,4850,5093
L-CM02-EM5.5GR,Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s)),15,2304,2324,0,0,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,,,46080,2304,2324
L-CM03-EM5.5GR,Emina Creamatte 03 Mauvelous 5.5 gr (Pc(s)),15,2304,2324,0,0,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,2304,2304,2304,2304,2304,2304,0,0,2304,,,126720,2304,2324
L-CM05-EM5.5GR,Emina Creamatte 05 Flamingo 5.5 gr (Pc(s)),15,2304,2324,0,0,0,0,0,0,2304,0,0,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,0,0,0,,,23040,2304,2324
L-CM06-EM5.5GR,Emina Creamatte 06 Jelly Bean 5.5 gr (Pc(s)),15,2304,2324,0,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,0,0,2304,,,34560,2304,2324
L-CM07-EM5.5GR,Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s)),15,2304,2324,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,2304,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,,,18432,2304,2324
L-CM08-EM5.5GR,Emina Creamatte 08 Pumpkin Spice 5.5 gr,15,2304,2324,0,0,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,0,2304,0,0,,,41472,2304,2324
L-CM09-EM5.5GR,Emina Creamatte 09 Baby Fox 5.5 gr,15,2304,2324,0,0,0,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,0,2304,0,0,2304,0,0,2304,0,0,2304,0,0,0,,,43776,2304,2324
L-CM10-EM5.5GR,Emina Creamatte 10 Starfish 5.5 gr,15,2304,2324,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,2304,0,0,0,0,2304,0,0,0,2304,0,0,0,0,,,29952,2304,2324
L-CM11-EM5.5GR,Emina Creamatte 11 Amazeballs 5.5 gr,15,2304,2324,0,0,2304,0,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,2304,2304,0,2304,0,0,,,108288,2304,2324
L-CM12-EM5.5GR,Emina Creamatte 12 Perky Plum 5.5 gr,15,2304,2324,0,0,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,,,25344,2304,2324
L-CM13-EM5.5GR,Emina Creamatte 13 Beet Bites 5.5 gr,15,2304,2324,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,0,2304,0,0,0,0,2304,0,0,0,0,,,25344,2304,2324
L-CPRLC01-W,WARDAH CRYSTALLURE Precious Liquid Lip Couture 01 Royale 6.5 g,4,576,596,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,0,0,,,6912,576,596
L-CPRLC02-W,WARDAH CRYSTALLURE Precious Liquid Lip Couture 02 Sophistique 6.5 g,4,576,596,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,576,0,0,0,0,,,9216,576,596
L-CPRLC03-W,WARDAH CRYSTALLURE Precious Liquid Lip Couture 03 Grandiose 6.5 g,4,576,596,0,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,0,,,7488,576,596
L-CPRLC04-W,WARDAH CRYSTALLURE Precious Liquid Lip Couture 04 Haute 6.5 g,4,576,596,0,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,576,0,0,576,0,0,0,,,10368,576,596
L-CPRLC05-W,WARDAH CRYSTALLURE Precious Liquid Lip Couture 05 Luxe 6.5 g,4,576,596,0,0,0,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,576,0,0,0,0,0,0,,,6912,576,596
L-CQS201-MO2G,MAKE OVER Cliquematte Lip Stylo 201 Eclair 2 g,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1
L-CQS202-MO2G,MAKE OVER Cliquematte Lip Stylo 202 Hollywood 2 g,1,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10000,1,1
L-CQS203-MO2G,MAKE OVER Cliquematte Lip Stylo 203 Crush 2 g,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,,,10000,1,1
L-CQS205-MO2G,MAKE OVER Cliquematte Lip Stylo 205 Jetsetter 2 g,1,1,1,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10000,1,1
L-CQS209-MO2G,MAKE OVER Cliquematte Lip Stylo 209 Royale 2 g,1,1,1,0,0,0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"10,000",1,1
L-CQS210-MO2G,MAKE OVER Cliquematte Lip Stylo 210 Hotshot 2 g,1,1,1,0,0,0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"10,000",1,1
L-CSGC101-MO,MAKE OVER Color Stick Gloss Crayon 101 Veronica 3 g,1,192,212,0,0,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,192,0,192,0,192,192,0,0,0,0,,,"6,720",192,212
L-CSGC102-MO,MAKE OVER Color Stick Gloss Crayon 102 Abigail 3 g,1,192,212,0,0,192,192,0,192,192,192,192,0,192,192,192,0,192,192,192,192,0,192,192,192,0,192,192,192,192,0,192,192,192,192,0,192,192,192,0,192,192,192,192,0,192,192,192,0,192,192,192,192,0,192,192,192,0,192,192,192,192,0,192,192,192,192,0,0,0,,,"9,408",192,212
L-CSGC103-MO,MAKE OVER Color Stick Gloss Crayon 103 Emma 3 g,1,192,212,0,0,192,192,192,192,192,192,192,192,0,192,192,192,192,192,192,192,192,192,192,192,192,192,0,192,192,192,192,192,192,192,192,192,192,192,192,0,192,192,192,192,192,192,192,192,192,192,192,192,192,0,192,192,192,192,192,192,192,192,192,192,192,192,0,0,0,,,"11,136",192,212
