Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
HBW-ETBWDN2-W/1',HBW-ETBWDN2-W,STIC-FLRMBW450R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWDN2-W/1',HBW-ETBWDN2-W,STIC-BLRMBW450R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWDN2-W/1',HBW-ETBWDN2-W,BOTO-PETE450-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWDN2-W/1',HBW-ETBWDN2-W,KB-WBETAR1-W,Packaging Material,0.076923,Pc(s),,
HBW-ETBWE-W/2,HBW-ETBWE-W,HBW-ETBWE-BULK,Semi Finished Goods,0.25,kg,,
HBW-ETBWE-W/2,HBW-ETBWE-W,STIC-FFCBW250R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWE-W/2,HBW-ETBWE-W,STIC-BFCBW250R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWE-W/2,HBW-ETBWE-W,BOTO-PETE250-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWE-W/2,HBW-ETBWE-W,CAP-EARTHBALT-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWE-W/2,HBW-ETBWE-W,KB-BTLS150WNL32-K125,Packaging Material,0.041667,Pc(s),,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,HBW-ETBWE-BULK,Semi Finished Goods,0.45,kg,,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,PU-LED28BR0-W,Packaging Material,1,Pc(s),,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,STIC-FFCBW450R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,STIC-BFCBW450R0-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,BOTO-PETE450-ELL,Packaging Material,1,Pc(s),,
HBW-ETBWEN2-W/1',HBW-ETBWEN2-W,KB-WBETAR1-W,Packaging Material,0.076923,Pc(s),,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,AIR-RO--L,Raw Material,0.4658,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,SAMP-ASCOAS-X,Raw Material,0.2,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,TEGO-L7-1--K,Raw Material,0.1,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,GLYC--ECOS-K,Raw Material,0.08,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,AJID--NL-K,Raw Material,0.04,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,THIC-GLD120T-X,Raw Material,0.025,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,VITA-B3PC-X,Raw Material,0.02,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,PANT--DL-K,Raw Material,0.012,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,HUM-GLU20-X,Raw Material,0.01,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,EXTR-LVDGE-X,Raw Material,0.01,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,MOIS-XYL-X,Raw Material,0.01,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,SURF-IXCSB-X,Raw Material,0.01,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,GARA-RFS-X,Raw Material,0.005,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,SAMP-RCSBZ-X,Raw Material,0.005,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,ASAM-A-CAAH-K,Raw Material,0.002,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,ALAN--AK-K,Raw Material,0.002,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,ACTI-RCLRP-X,Raw Material,0.002,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,EDT-B--K,Raw Material,0.001,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,SAMP-APCAPGA-X,Raw Material,0.0001,kg,,
HBW-GBFBC-BULK/1,HBW-GBFBC-BULK,BIO-HYAL-BIL,Raw Material,0.0001,kg,,
HBW-GBFBCN2-L/PS1,HBW-GBFBCN2-L,HBW-GBFBC-BULK,Semi Finished Goods,0.25,kg,,
HBW-GBFBCN2-L/PS1,HBW-GBFBCN2-L,BOTO-HDPEBC250L-X,Packaging Material,1,Pc(s),,
HBW-GBFBCN2-L/PS1,HBW-GBFBCN2-L,PU-LBC250LR1-X,Packaging Material,1,Pc(s),,
HBW-GBFBCN2-L/PS1,HBW-GBFBCN2-L,BOTO-HDPEBC250L-X,Packaging Material,1,Pc(s),,
HBW-GBFBCN2-L/PS1,HBW-GBFBCN2-L,PU-LBC250L-X,Packaging Material,1,Pc(s),,
HBW-HWN1-BD/1,HBW-HWN1-BD,POUC-HWMGTR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN1-BD/1,HBW-HWN1-BD,HBW-HW-BULK,Semi Finished Goods,0.2,kg,,
HBW-HWN1-BD/1,HBW-HWN1-BD,KB-BIOER0-B,Packaging Material,0.04167,Pc(s),,
HBW-HWN1-BD/1,HBW-HWN1-BD,PART-KBBIOER0-B,Packaging Material,0.04167,Pc(s),,
HBW-HWN1B-BD/1,HBW-HWN1B-BD,POUC-HWMYZR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN1B-BD/1,HBW-HWN1B-BD,KB-BIOER0-B,Packaging Material,0.04167,Pc(s),,
HBW-HWN1B-BD/1,HBW-HWN1B-BD,PART-KBBIOER0-B,Packaging Material,0.04167,Pc(s),,
HBW-HWN1B-BD/1,HBW-HWN1B-BD,HBW-HWB-BULK,Semi Finished Goods,0.2,kg,,
HBW-HWN2-BD/1,HBW-HWN2-BD,PU-LHW250-W,Packaging Material,1,Pc(s),,
HBW-HWN2-BD/1,HBW-HWN2-BD,BOTO-HWR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN2-BD/1,HBW-HWN2-BD,STIC-FHWMGTR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN2-BD/1,HBW-HWN2-BD,STIC-BHWMGTR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN2-BD/1,HBW-HWN2-BD,HBW-HW-BULK,Semi Finished Goods,0.25,kg,,
HBW-HWN2-BD/1,HBW-HWN2-BD,KB-BIOAR0-B,Packaging Material,0.08333,Pc(s),,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,PU-LHW250-W,Packaging Material,1,Pc(s),,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,BOTO-HWR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,KB-BIOAR0-B,Packaging Material,0.08333,Pc(s),,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,STIC-FHWMYZR0-BD,Packaging Material,1,Pc(s),,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,HBW-HWB-BULK,Semi Finished Goods,0.25,kg,,
HBW-HWN2B-BD/1,HBW-HWN2B-BD,STIC-BHWMYZR0-BD,Packaging Material,1,Pc(s),,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,PU-LHW250-W,Packaging Material,1,Pc(s),,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,BOTO-PETHW250-W,Packaging Material,1,Pc(s),,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,HBW-NDAHHW-BULK,Semi Finished Goods,0.25,kg,,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,STIC-FNDAHHW250R1-W,Packaging Material,1,Pc(s),,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,KB-WDELTAR0-KMM125CF,Packaging Material,0.08333,Pc(s),,
HBW-NDAHHWN2-W/2,HBW-NDAHHWN2-W,STIC-BNDAHHW250R1-W,Packaging Material,1,Pc(s),,
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,HBW-BW-BULK,Semi Finished Goods,0.015,kg,,
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,TUBE-NFSBWMSS15-BD,Packaging Material,1,Pc(s),,
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,ENV-NFSBWMSS15R1-BD,Packaging Material,1,Pc(s),,
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,KB-BIOCR0-B,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1A-BD/3,HBW-NFSBWN1A-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,HBW-BWC-BULK,Semi Finished Goods,0.015,kg,,
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,TUBE-NFSBWMGT15-BD,Packaging Material,1,Pc(s),,
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,KB-BIOCR0-B,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1C-BD/3,HBW-NFSBWN1C-BD,ENV-NFSBWMGT15R1-BD,Packaging Material,1,Pc(s),,
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,HBW-BWD-BULK,Semi Finished Goods,0.015,kg,,
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,TUBE-NFSBWMYZ15-BD,Packaging Material,1,Pc(s),,
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,KB-BIOCR0-B,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,PAPR-KPMBNFS-BD,Packaging Material,0.02381,Pc(s),,
HBW-NFSBWN1D-BD/3,HBW-NFSBWN1D-BD,ENV-NFSBWMYZ15R1-BD,Packaging Material,1,Pc(s),,
HBW-NFSGBFBCN2-L/1,HBW-NFSGBFBCN2-L,BOTO-GBBC40-L,Packaging Material,1,Pc(s),,
HBW-NFSGBFBCN2-L/1,HBW-NFSGBFBCN2-L,CAP-GBBC40-L,Packaging Material,1,Pc(s),,
HBW-R-BULK/5,HBW-R-BULK,AIR-RO--L,Raw Material,0.592102,kg,,
HBW-R-BULK/5,HBW-R-BULK,GLYC--ECOS-K,Raw Material,0.09,kg,,
HBW-R-BULK/5,HBW-R-BULK,EMUL-SNRFA-X,Raw Material,0.07,kg,,
HBW-R-BULK/5,HBW-R-BULK,SURF-CCAB-X,Raw Material,0.045,kg,,
HBW-R-BULK/5,HBW-R-BULK,RHM-DREAQA-X,Raw Material,0.04,kg,,
HBW-R-BULK/5,HBW-R-BULK,KOH--PH-K,Raw Material,0.03147,kg,,
HBW-R-BULK/5,HBW-R-BULK,MYRI-SOCI-X,Raw Material,0.03,kg,,
HBW-R-BULK/5,HBW-R-BULK,PEAR-GNPPMS-X,Raw Material,0.025,kg,,
HBW-R-BULK/5,HBW-R-BULK,SURF-EC702C-X,Raw Material,0.02,kg,,
HBW-R-BULK/5,HBW-R-BULK,PARF-MWLVP-X,Raw Material,0.017,kg,,
HBW-R-BULK/5,HBW-R-BULK,GARA-RFS-X,Raw Material,0.008,kg,,
HBW-R-BULK/5,HBW-R-BULK,ASAM-SCAD-X,Raw Material,0.005,kg,,
HBW-R-BULK/5,HBW-R-BULK,STEA-A-EST05M,Raw Material,0.005,kg,,
HBW-R-BULK/5,HBW-R-BULK,VITA-B3PC-X,Raw Material,0.005,kg,,
HBW-R-BULK/5,HBW-R-BULK,PENG-GL-LON,Raw Material,0.004,kg,,
HBW-R-BULK/5,HBW-R-BULK,LAR-BE-BULK,Intermediate,0.004,kg,,
HBW-R-BULK/5,HBW-R-BULK,ALAN-SL--X,Raw Material,0.003,kg,,
HBW-R-BULK/5,HBW-R-BULK,MENT--CEPB-K,Raw Material,0.003,kg,,
HBW-R-BULK/5,HBW-R-BULK,EDT-DSLV-X,Raw Material,0.002,kg,,
HBW-R-BULK/5,HBW-R-BULK,WARN-K-BULK,Intermediate,0.00012,kg,,
HBW-R-BULK/5,HBW-R-BULK,EXTR-PEPGLYE-X,Raw Material,0.0001,kg,,
HBW-R-BULK/5,HBW-R-BULK,MOIS-PTVT-X,Raw Material,0.0001,kg,,
HBW-R-BULK/5,HBW-R-BULK,EXTR-PHTSGE-X,Raw Material,0.0001,kg,,
HBW-R-BULK/5,HBW-R-BULK,WARN-WDCB2-X,Raw Material,0.000008,kg,,
HBW-R-KA/2,HBW-R-KA,HBW-R-BULK,Semi Finished Goods,0.2,kg,,
HBW-R-KA/2,HBW-R-KA,BOTO-AFRBW200R1-K,Packaging Material,1,Pc(s),,
HBW-R-KA/2,HBW-R-KA,CAP-DTHBWR0-K,Packaging Material,1,Pc(s),,
HBW-R-KA/2,HBW-R-KA,KB-KAHFCR0-K,Packaging Material,0.041667,Pc(s),,
HBW-RETBWBN2-W/PS1,HBW-RETBWBN2-W,HBW-ETBWB-BULK,Semi Finished Goods,0.4,kg,,
HBW-RETBWBN2-W/PS1,HBW-RETBWBN2-W,POUC-SBWMYZRO-BD,Packaging Material,1,Pc(s),,
HC-HF-W170ML/2,HC-HF-W170ML,KB-W200R1-W,Packaging Material,0.05556,Pc(s),,
HC-HF-W170ML/2,HC-HF-W170ML,HC-HF-BULK,Semi Finished Goods,0.17,kg,,
HC-HF-W170ML/2,HC-HF-W170ML,TUBE-HFTC170-WLDPE,Packaging Material,1,Pc(s),,
HC-NS-W170ML/2,HC-NS-W170ML,KB-W200R1-W,Packaging Material,0.05556,Pc(s),,
HC-NS-W170ML/2,HC-NS-W170ML,HC-NS-BULK,Semi Finished Goods,0.17,kg,,
HC-NS-W170ML/2,HC-NS-W170ML,TUBE-NSC170-WLDPE,Packaging Material,1,Pc(s),,
HC-P1A2-P2/5,HC-P1A2-P2,STIC-PPCMCALHGP-88SV,Packaging Material,1,Pc(s),,
HC-P1A2-P2/5,HC-P1A2-P2,KB-PO5PR1-P,Packaging Material,0.33333,Pc(s),,
HC-P1A2-P2/5,HC-P1A2-P2,PLU-JCK2L-X,Packaging Material,1,Pc(s),,
HC-P1A2-P2/5,HC-P1A2-P2,JC-KHDPE2L-X,Packaging Material,1,Pc(s),,
HC-P1A2-P2/5,HC-P1A2-P2,HC-A2-BULK,Semi Finished Goods,2,kg,,
HC-P1A2-P2/5,HC-P1A2-P2,CAP-JCK2L-X,Packaging Material,1,Pc(s),,
HC-P1A2-P200/4,HC-P1A2-P200,HC-A2-BULK,Semi Finished Goods,0.205,kg,,
HC-P1A2-P200/4,HC-P1A2-P200,BOTP-PCHCAREV12-P,Intermediate,1,Pc(s),,
HC-P1A2-P200/4,HC-P1A2-P200,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HC-P1A2-P200/4,HC-P1A2-P200,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HC-P1A2-P200/4,HC-P1A2-P200,KB-P200R2-KMK125CF,Packaging Material,0.04167,Pc(s),,
HC-P1A2-P450/3,HC-P1A2-P450,HC-A2-BULK,Semi Finished Goods,0.434,kg,,
HC-P1A2-P450/3,HC-P1A2-P450,BOTP-PCHCA450RE-P,Intermediate,1,Pc(s),,
HC-P1A2-P450/3,HC-P1A2-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HC-P1A2-P450/3,HC-P1A2-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HC-P1A2-P450/3,HC-P1A2-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HC-P1F-P2/5,HC-P1F-P2,PLU-JCK2L-X,Packaging Material,1,Pc(s),,
HC-P1F-P2/5,HC-P1F-P2,CAP-JCK2L-X,Packaging Material,1,Pc(s),,
HC-P1F-P2/5,HC-P1F-P2,JC-KHDPE2L-X,Packaging Material,1,Pc(s),,
HC-P1F-P2/5,HC-P1F-P2,HC-F-BULK,Semi Finished Goods,2,kg,,
HC-P1F-P2/5,HC-P1F-P2,KB-PO5PR1-P,Packaging Material,0.33333,Pc(s),,
HC-P1F-P2/5,HC-P1F-P2,STIC-PPCMCFLHGP-88SV,Packaging Material,1,Pc(s),,
HC-P1F-P200/4,HC-P1F-P200,HC-F-BULK,Semi Finished Goods,0.2,kg,,
HC-P1F-P200/4,HC-P1F-P200,BOTP-PCHCFREV12-P,Intermediate,1,Pc(s),,
HC-P1F-P200/4,HC-P1F-P200,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HC-P1F-P200/4,HC-P1F-P200,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HC-P1F-P200/4,HC-P1F-P200,KB-P200R2-KMK125CF,Packaging Material,0.04167,Pc(s),,
HC-P1F-P450/3,HC-P1F-P450,HC-F-BULK,Semi Finished Goods,0.444,kg,,
HC-P1F-P450/3,HC-P1F-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HC-P1F-P450/3,HC-P1F-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HC-P1F-P450/3,HC-P1F-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HC-P1F-P450/3,HC-P1F-P450,BOTP-PCHCFREV14-P,Intermediate,1,Pc(s),,
HM-P1P-P720/10,HM-P1P-P720,CUPS-PR150BPAPP-1105,Packaging Material,1,Pc(s),,
HM-P1P-P720/10,HM-P1P-P720,KB-P720R2-KMK125CF,Packaging Material,0.08333,Pc(s),,
HM-P1P-P720/10,HM-P1P-P720,CAPP-R250SILVER-PP,Packaging Material,1,Pc(s),,
HM-P1P-P720/10,HM-P1P-P720,POTS-HMPREV1720-P,Intermediate,1,Pc(s),,
HM-P1P-P720/10,HM-P1P-P720,HM-P-BULK,Semi Finished Goods,0.726,kg,,
HM-P1SPA-P720/7,HM-P1SPA-P720,PS-PVCL720R1-PPVC,Packaging Material,1.05,Pc(s),,
HM-P1SPA-P720/7,HM-P1SPA-P720,HM-S-PBULK,Semi Finished Goods,0.72,kg,,
HM-P1SPA-P720/7,HM-P1SPA-P720,CAPP-R150BRR1-PP,Packaging Material,1,Pc(s),,
HM-P1SPA-P720/7,HM-P1SPA-P720,POTP-HMSPAREV17-P,Intermediate,1,Pc(s),,
HM-P1SPA-P720/7,HM-P1SPA-P720,KB-P720R2-KMK125CF,Packaging Material,0.08333,Pc(s),,
HP-DTHP-KA/PS1,HP-DTHP-KA,HP-DTHP-BULK,Semi Finished Goods,0.01,kg,,
HP-DTHP-KA/PS1,HP-DTHP-KA,BOTO-BSLPR2-EM,Packaging Material,1,Pc(s),,
HP-DTHP-KA/PS1,HP-DTHP-KA,CAPS-BSLPR2-EM,Packaging Material,1,Pc(s),,
HP-DTHP-KA/PS1,HP-DTHP-KA,SHIF-STBSLPR1-EBS,Packaging Material,1,Pc(s),,
HS-MHS-MO/4,HS-MHS-MO,STIC-FAPSR1-MO,Packaging Material,1,Pc(s),,
HS-MHS-MO/4,HS-MHS-MO,PU-SAPSR0-MO,Packaging Material,1,Pc(s),,
HS-MHS-MO/4,HS-MHS-MO,BOTO-L200NAT-PP,Packaging Material,1,Pc(s),,
HS-MHS-MO/4,HS-MHS-MO,HS-MHS-BULK,Semi Finished Goods,0.2,kg,,
HS-MHS-MO/4,HS-MHS-MO,STIC-BAPSR1-MO,Packaging Material,1,Pc(s),,
HS-MHS-MO/4,HS-MHS-MO,KB-MOBOPR1-MO,Packaging Material,0.05,Pc(s),,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,STIC-PSHSNANH20-11SV,Packaging Material,1,Pc(s),,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,PS-HS200-75202T80-P,Packaging Material,1.05,Pc(s),,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,BOTP-HSNANB200R2-P,Intermediate,1,Pc(s),,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,PU-SBL200WR1-P,Packaging Material,1,Pc(s),,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,HSP-N1B3N-BULK,Semi Finished Goods,0.2,kg,,
HSP-P1N1B3N-P200/6,HSP-P1N1B3N-P200,KB-PHS200-24X200-P,Packaging Material,0.04167,Pc(s),,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,STIC-PSHSNANH45-81SV,Packaging Material,1,Pc(s),,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,HSP-N1B3N-BULK,Semi Finished Goods,0.45,kg,,
HSP-P1N1B3N-P450/4,HSP-P1N1B3N-P450,BOTP-HSNANB450R2-P,Intermediate,1,Pc(s),,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,PS-HS200-75202T80-P,Packaging Material,1.05,Pc(s),,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,HSP-N1G1S-BULK,Semi Finished Goods,0.2,kg,,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,KB-PHS200-24X200-P,Packaging Material,0.04167,Pc(s),,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,BOTP-HSNASH200R2-P,Intermediate,1,Pc(s),,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,PU-SBL200WR1-P,Packaging Material,1,Pc(s),,
HSP-P1N1G1S-P200/5,HSP-P1N1G1S-P200,STIC-PSHSNASHH2-11SV,Packaging Material,1,Pc(s),,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,HSP-N1G1S-BULK,Semi Finished Goods,0.45,kg,,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,BOTP-HSNASH450R2-P,Intermediate,1,Pc(s),,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HSP-P1N1G1S-P450/4,HSP-P1N1G1S-P450,STIC-PSHSNASHH4-81SV,Packaging Material,1,Pc(s),,
HT-P1G-P2/5,HT-P1G-P2,KB-PO5PR1-P,Packaging Material,0.33333,Pc(s),,
HT-P1G-P2/5,HT-P1G-P2,HT-G-BULK,Semi Finished Goods,2,kg,,
HT-P1G-P2/5,HT-P1G-P2,STIC-PHLTHTGLHG-88SV,Packaging Material,1,Pc(s),,
HT-P1G-P2/5,HT-P1G-P2,CAP-JCK2L-X,Packaging Material,1,Pc(s),,
HT-P1G-P2/5,HT-P1G-P2,PLU-JCK2L-X,Packaging Material,1,Pc(s),,
HT-P1G-P2/5,HT-P1G-P2,JC-KHDPE2L-X,Packaging Material,1,Pc(s),,
HT-P1G-P200/2,HT-P1G-P200,HT-G-BULK,Semi Finished Goods,0.2,kg,,
HT-P1G-P200/2,HT-P1G-P200,KB-PHT200-P281X189K1,Packaging Material,0.04167,Pc(s),,
HT-P1G-P200/2,HT-P1G-P200,BOTP-HTGIN200RE-P,Intermediate,1,Pc(s),,
HT-P1G-P200/2,HT-P1G-P200,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1G-P200/2,HT-P1G-P200,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1G-P450/3,HT-P1G-P450,HT-G-BULK,Semi Finished Goods,0.45,kg,,
HT-P1G-P450/3,HT-P1G-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HT-P1G-P450/3,HT-P1G-P450,BOTP-HTGIN450RE-P,Intermediate,1,Pc(s),,
HT-P1G-P450/3,HT-P1G-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1G-P450/3,HT-P1G-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,PLU-JCK2L-X,Packaging Material,1,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,CAP-JCK2L-X,Packaging Material,1,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,JC-KHDPE2L-X,Packaging Material,1,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,STIC-PHLTHTHLR1-88SV,Packaging Material,1,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,KB-PO5PR1-P,Packaging Material,0.33333,Pc(s),,
HT-P1G1-P2/7,HT-P1G1-P2,HT-G1-BULK,Semi Finished Goods,2,kg,,
HT-P1G1-P200/2,HT-P1G1-P200,HT-G1-BULK,Semi Finished Goods,0.2,kg,,
HT-P1G1-P200/2,HT-P1G1-P200,KB-PHT200-P281X189K1,Packaging Material,0.04167,Pc(s),,
HT-P1G1-P200/2,HT-P1G1-P200,BOTP-HTNTOH200R-P,Intermediate,1,Pc(s),,
HT-P1G1-P200/2,HT-P1G1-P200,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1G1-P200/2,HT-P1G1-P200,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1G1-P450/3,HT-P1G1-P450,HT-G1-BULK,Semi Finished Goods,0.45,kg,,
HT-P1G1-P450/3,HT-P1G1-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HT-P1G1-P450/3,HT-P1G1-P450,BOTP-HTNTOH450R-P,Intermediate,1,Pc(s),,
HT-P1G1-P450/3,HT-P1G1-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1G1-P450/3,HT-P1G1-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,DUS-HTSLE20PR2-P,Packaging Material,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,HT-SPAEL-BULK,Semi Finished Goods,0.20408,kg,,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,BOTP-HTSPAL2REV-P,Intermediate,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,DUS-PYNGHTP-,Packaging Material,1,Pc(s),,
HT-P1SEL2-P200D/4,HT-P1SEL2-P200D,KB-PHT200D-315X268X1,Packaging Material,0.04166,Pc(s),,
HT-P1SEL2-P450/2,HT-P1SEL2-P450,HT-SPAEL-BULK,Semi Finished Goods,0.45,kg,,
HT-P1SEL2-P450/2,HT-P1SEL2-P450,KB-P450R1211-KMM125B,Packaging Material,0.08333,Pc(s),,
HT-P1SEL2-P450/2,HT-P1SEL2-P450,CAP-BL200NAT-PP,Packaging Material,1,Pc(s),,
HT-P1SEL2-P450/2,HT-P1SEL2-P450,PLU-BL200NAT-LDPE,Packaging Material,1,Pc(s),,
HT-P1SEL2-P450/2,HT-P1SEL2-P450,BOTP-HTSLEREV14-P,Intermediate,1,Pc(s),,
