DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC KENDARI,MAKE OVER,EYE MAKE UP,MAKE OVER EYE LINER PENCIL,00643,"EL-PWT-MO1,2G",8993137683050,"MAKE OVER EYE LINER PENCIL WHITE TECHNO 1,2 G (PC(S))",77477.48,2,0,2,154954.96,0,154954.96,
DC KENDARI,MAKE OVER,FACE MAKE UP,MAKE OVER LIQUID FOUNDATION,00533,F-LUC08-MO33ML,8993137692212,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 08 PEARL 33 ML (PC(S)),133333.33,1,0,1,133333.33,0,133333.33,
DC KENDARI,MAKE OVER,FACE MAKE UP,MAKE OVER HYDRASTAY GLOW CUSHION,02822,CUS-HLGNW22-MO,8993137708616,MAKE OVER HYDRASTAY LITE GLOW CUSHION W22 WARM IVORY 15 G,193693.69,1,0,1,193693.69,0,193693.69,
DC KENDARI,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00326,CB-P1A-PR1,8993137683913,PUTRI NATURAL CREAMBATH AVOCADO REFILL 1 KG (PC(S)),35585.59,2,0,2,71171.18,0,71171.18,
DC KENDARI,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00333,N-P1P3P-P240,8993137683753,PUTRI PLATINUM NEUTRALIZER STEP 2 240 ML (PC(S)),27027.03,35,0,35,945946.05,0,945946.05,
DC KENDARI,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00325,CB-P1L1-PR1,8993137683944,PUTRI NATURAL CREAMBATH ALOE VERA REFILL 1 KG (PC(S)),35585.59,2,0,2,71171.18,0,71171.18,
DC KENDARI,PUTRI,SHAMPOO,PUTRI SHAMPOO,00367,S-P1L-P2,8993137180528,PUTRI PURE CLEAN SHAMPOO LEMON 2 L (PC(S)),75225.23,3,0,3,225675.69,0,225675.69,
DC KENDARI,PUTRI,CREAMBATH,PUTRI NATURE REFILL CREAMBATH,00329,CB-P1K-PR1,8993137683937,PUTRI NATURAL CREAMBATH CANDLENUT REFILL 1 KG (PC(S)),35585.59,1,0,1,35585.59,0,35585.59,
DC KENDARI,PUTRI,HAIR TONIC,PUTRI HAIR TONIC,00313,HT-P1G1-P5,8993137250047,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 5 L",269369.37,2,0,2,538738.74,0,538738.74,
DC KENDARI,PUTRI,HAIR MASK,PUTRI SPA HAIR MASK,00376,HM-P1SPA-P720,8993137683821,PUTRI SPA SERIES HAIR MASK 720 ML (PC(S)),90090.09,5,0,5,450450.45,0,450450.45,
DC KENDARI,PUTRI,HAIR MASK,PUTRI SPA HAIR MASK,00375,HM-P1SPA-P240,8993137683814,PUTRI SPA SERIES HAIR MASK 240 ML (PC(S)),27837.84,2,0,2,55675.68,0,55675.68,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH LIGHTENING CLEANSER,02431,CM-LCC-W,8993137708265,WARDAH LIGHTENING CLEANSING MILK 100 ML,18018.02,7,0,7,126126.14,0,126126.14,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MICRO GEL SERUM,02521,SRM-RIH-W,8993137708746,WARDAH HYDRA ROSE MICRO GEL SERUM 30 ML,116216.22,9,0,9,1045945.98,0,1045945.98,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH NATURE DAILY SEAWEED BALANCING FACIAL WASH,01608,FW-SB-W60ML,8993137695022,WARDAH NATURE DAILY SEAWEED BALANCING FACIAL WASH 60 ML,18018.02,3,0,3,54054.06,0,54054.06,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00220,TC-W3RELLI4-W12G,8993137680424,WARDAH REFILL EVD LUM TWO WAY CAKE 04 LIGHT IVORY 12 G (PC(S)),31081.08,1,0,1,31081.08,0,31081.08,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00217,TC-W3RELLB1-W12G,8993137680394,WARDAH REFILL EVD LUM TWO WAY CAKE 01 LIGHT BEIGE 12 G (PC(S)),31081.08,1,0,1,31081.08,0,31081.08,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH COLORFIT LOOSE POWDER,02849,B-CLCLPA-W,8993137712040,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,75675.68,2,0,2,151351.36,0,151351.36,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00219,TC-W3RELI3-W12G,8993137680417,WARDAH REFILL EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),31081.08,3,0,3,93243.24,0,93243.24,
DC KENDARI,WARDAH,BODY SCRUB,WARDAH SPA BODY SCRUB,00286,LW-W3P-W150ML,8993137681506,WARDAH SOFT BODY SCRUB WITH PASSION FRUIT 150 ML (PC(S)),40990.99,2,0,2,81981.98,0,81981.98,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER,00073,REM-EEM-W100ML,8993137694087,WARDAH EYEXPERT EYE & LIP MAKEUP REMOVER 100 ML,37387.39,3,0,3,112162.17,0,112162.17,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER,00072,REM-EEM-W50ML,8993137694070,WARDAH EYEXPERT EYE & LIP MAKEUP REMOVER 50 ML,24774.77,6,0,6,148648.62,0,148648.62,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02168,L-CUM08-W,8993137705974,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 08 WOODSY BROWN 3.6 G,40990.99,2,0,2,81981.98,0,81981.98,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00218,TC-W3RELB2-W12G,8993137680400,WARDAH REFILL EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),31081.08,3,0,3,93243.24,0,93243.24,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02326,FM-NDAAB-W,8993137706667,WARDAH NATURE DAILY AMAZONIAN ACAI BERRY ANTIOXIDANT CAPSULE MASK 10 ML,18918.92,3,0,3,56756.76,0,56756.76,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02359,L-CVM014-W,8993137707831,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 14 DAINTY CARAMEL 4 G,67567.57,2,0,2,135135.14,0,135135.14,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIPSTICK MOIST,02064,L-REMO43-W,8993137706391,WARDAH EXCLUSIVE MOIST LIPSTICK 43 MAGNIFICENT RED 3.5 G,39189.19,1,0,1,39189.19,0,39189.19,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIPSTICK MOIST,02063,L-REMO41-W,8993137706384,WARDAH EXCLUSIVE MOIST LIPSTICK 41 CHARMING RED 3.5 G,39189.19,3,0,3,117567.57,0,117567.57,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING FACIAL MASK,02426,FM-RLN2-W,8993137708456,WARDAH LIGHTENING BLUE CLAY MASK 50 G,18018.02,3,0,3,54054.06,0,54054.06,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIPSTICK MOIST,02057,L-REMO26-W,8993137706322,WARDAH EXCLUSIVE MOIST LIPSTICK 26 MANGO 3.5 G,39189.19,1,0,1,39189.19,0,39189.19,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00121,B-W3ELCP01-W14G,8993137679183,WARDAH EVD LUM COMPACT POWDER 01 LIGHT BEIGE 14 G (PC(S)),37837.84,4,0,4,151351.36,0,151351.36,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL BB CAKE,01655,TC-RLPGBB03-W11GR,8993137700221,WARDAH REFILL LIGHTENING BB CAKE POWDER 03 NATURAL 11 GR,35135.14,3,0,3,105405.42,0,105405.42,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00123,B-W3ELCP03-W14G,8993137679206,WARDAH EVD LUM COMPACT POWDER 03 IVORY 14 G (PC(S)),37837.84,1,0,1,37837.84,0,37837.84,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02034,F-RELF01-W,8993137678858,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,77927.93,1,0,1,77927.93,0,77927.93,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL BB CAKE,01653,TC-RLPGBB01-W11GR,8993137700207,WARDAH REFILL LIGHTENING BB CAKE POWDER 01 LIGHT 11 GR,35135.14,3,0,3,105405.42,0,105405.42,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH CRYSTAL SECRET FACIAL SCRUB,00299,FS-WS-W50ML,8993137692328,WARDAH WHITE SECRET EXFOLIATING SCRUB 50 ML (PC(S)),22972.98,5,0,5,114864.9,0,114864.9,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EVERYDAY COMPACT POWDER,00124,B-W3ELCP04-W14G,8993137679213,WARDAH EVD LUM COMPACT POWDER 04 NATURAL 14 G (PC(S)),37837.84,4,0,4,151351.36,0,151351.36,
DC KENDARI,WARDAH,BODY LOTION,WARDAH SPA BODY OIL OLIVE,00282,MZ-W1M2-W150ML,8993137678711,WARDAH OLIVE OIL FOR MASSAGE 150 ML,42342.34,1,0,1,42342.34,0,42342.34,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH HYDRA ROSE PETAL INFUSED TONER,02527,FT-RIHT-W,8993137708739,WARDAH HYDRA ROSE PETAL INFUSED TONER 100 ML,110360.37,32,0,32,3531531.84,0,3531531.84,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02039,TC-RE01-W,8993137678902,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,84504.5,9,0,9,760540.5,0,760540.5,
DC KENDARI,WARDAH,BODY BUTTER,WARDAH SPA BODY BUTTER,00270,BUT-W0LG-W100ML,8993137690744,WARDAH CREAMY BODY BUTTER WITH LAVENDER & GINGER 100 ML (PC(S)),31981.99,1,0,1,31981.99,0,31981.99,
DC KENDARI,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY ALOE HAND SANITIZER,02458,HS-NDAHHGN2-W,8993137710602,WARDAH NATURE DAILY ALOE HYDRAMILD HAND SANITIZER 240 ML,25225.23,2,0,2,50450.46,0,50450.46,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING TWC EXTRA COVER,02367,TC-R3LEC03-W,8993137691024,WARDAH LIGHTENING POWDER FOUNDATION EXTRA COVER 03 SHEER PINK 10 G,52702.7,1,0,1,52702.7,0,52702.7,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,01076,L-EMC10-W4GR,8993137694483,WARDAH EXCLUSIVE MATTE LIP CREAM 10 BERRY PRETTY 4 GR (PC(S)),57207.21,1,0,1,57207.21,0,57207.21,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH EVERYDAY BB CREAM,00128,BBC-EN-W15ML,8993137690928,WARDAH EVERYDAY BB CREAM NATURAL 15 ML (PC(S)),25675.68,5,0,5,128378.4,0,128378.4,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM AYANG CEMPAKA,02547,L-EMCAC09-W,8993137694476,WARDAH EXCLUSIVE MATTE LIP CREAM X AYANG CEMPAKA 09 MAUVE ON ! 4 GR,54054.06,94,0,94,5081081.64,0,5081081.64,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01110,L-LL06-W2.3G,8993137694933,WARDAH LIPSTICK LONGLASTING 06 DELICATE PINK 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC KENDARI,WARDAH,HAND CLEANSING,WARDAH NATURE DAILY HAND WASH,02833,HBW-NDAHHWN2-W,8993137711548,WARDAH NATURE DAILY ALOE HYDRAMILD HAND WASH 250 ML,24324.33,2,0,2,48648.66,0,48648.66,
DC KENDARI,WARDAH,FACE CLEANSER,WARDAH LIGHTENING FACIAL WHIP,02393,FW-LWFN1-W,8993137707732,WARDAH LIGHTENING WHIP FACIAL FOAM 50 ML,20270.27,5,0,5,101351.35,0,101351.35,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01121,L-IM03-W2.3G,8993137694780,WARDAH INTENSE MATTE LIPSTICK 03 PEACH PERFECT 2.3 G (PC(S)),42792.79,3,0,3,128378.37,0,128378.37,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02524,M-RHOVN1-W,8993137708708,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,97297.3,28,0,28,2724324.4,0,2724324.4,
DC KENDARI,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01122,L-IM04-W2.3G,8993137694797,WARDAH INTENSE MATTE LIPSTICK 04 MAUVE MELLOW 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC KENDARI,WARDAH,BODY WASH,WARDAH NATURE DAILY BODY WASH,02834,HBW-NDAHBW-W,8993137711531,WARDAH NATURE DAILY ALOE HYDRAMILD BODY WASH 250 ML,27477.48,2,0,2,54954.96,0,54954.96,
DC KENDARI,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02522,M-RHDGN1-W,8993137708685,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 40 G,94594.6,13,0,13,1229729.8,0,1229729.8,
DC KENDARI,WARDAH,FACE MAKE UP,WARDAH LIGHTENING BB CAKE,01244,TC-LPGBB01-W11GR,8993137693943,WARDAH LIGHTENING BB CAKE POWDER 01 LIGHT 11 GR (PC(S)),50900.91,1,0,1,50900.91,0,50900.91,
DC LAMPUNG,EMINA,FACE MOISTURIZER,EMINA BRIGHT STUFF TONE UP CREAM,01992,M-BSTUC-EM,8993137703055,EMINA BRIGHT STUFF TONE UP CREAM 20 ML,22522.52,23,0,23,518017.96,0,518017.96,
DC LAMPUNG,EMINA,FACE MOISTURIZER,EMINA BRIGHT STUFF MOISTURIZING CREAM,01880,M-BSC-EM,8993137702102,EMINA BRIGHT STUFF MOISTURIZING CREAM 20 ML,22522.52,62,0,62,1396396.24,0,1396396.24,
DC LAMPUNG,KAHF,BEARD CARE,KAHF ADVANCING BEARD SERUM,02814,SRM-ABS-KA,8993137710558,KAHF ADVANCING BEARD SERUM 30 ML,118918.92,3,0,3,356756.76,0,356756.76,
DC LAMPUNG,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01959,CON-RPP03-MO,8993137702812,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 30 LIGHT-MEDIUM 1.8 ML,117117.12,15,0,15,1756756.8,0,1756756.8,
DC LAMPUNG,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY UNDER EYE CONCEALER,01958,CON-RPP02-MO,8993137702805,MAKE OVER POWERSTAY UNDER EYE PERFECTING CONCEALER 20 LIGHT 1.8 ML,117117.12,13,0,13,1522522.56,0,1522522.56,
DC LAMPUNG,PUTRI,BODY SCRUB,PUTRI SPA BODY SCRUB,00382,LW-P1-P150,8993137683906,PUTRI OLIVE BODY SCRUB 150 ML (PC(S)),21171.17,40,0,40,846846.8,0,846846.8,
DC LAMPUNG,PUTRI,HAIR MOISTURIZER,PUTRI PLATINUM DEEP MOISTURIZER,00330,M-P1PD-P200,8993137683722,PUTRI PLATINUM DEEP MOISTURIZER SPRAY 200 ML (PC(S)),30180.18,17,0,17,513063.06,0,513063.06,
DC LAMPUNG,PUTRI,CREAMBATH,PUTRI NATURE CREAMBATH,00322,CB-P1G-P720,8993137327206,PUTRI NATURAL CREAMBATH GINSENG 720 ML (PC(S)),45045.05,6,0,6,270270.3,0,270270.3,
DC LAMPUNG,PUTRI,HAIR TEXTURE,PUTRI PROFESSIONAL COLD WAVE,00340,C-P1-P2,8993137684026,PUTRI COLD WAVE 2 L (PC(S)),83783.78,7,0,7,586486.46,0,586486.46,
DC LAMPUNG,PUTRI,HAIR TONIC,PUTRI HAIR TONIC,00313,HT-P1G1-P5,8993137250047,"HAIR TONIC NORMAL TO OILY HAIR (GREEN), 5 L",269369.37,4,0,4,1077477.48,0,1077477.48,
DC LAMPUNG,PUTRI,HAIR STYLING,PUTRI WET LOOK,00401,WL-P1-P100,8993137371001,PUTRI WET LOOK 100 ML (PC(S)),10810.81,36,0,36,389189.16,0,389189.16,
DC LAMPUNG,PUTRI,SHAMPOO,PUTRI SHAMPOO,00363,S-P1A2-P5,8993137180450,PUTRI PURE CLEAN SHAMPOO APPLE 5 L (PC(S)),118468.47,2,0,2,236936.94,0,236936.94,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE DEWY AQUA DAY GEL,02522,M-RHDGN1-W,8993137708685,WARDAH HYDRA ROSE DEWY AQUA DAY GEL 40 G,94594.6,3,0,3,283783.8,0,283783.8,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00218,TC-W3RELB2-W12G,8993137680400,WARDAH REFILL EVD LUM TWO WAY CAKE 02 BEIGE 12 G (PC(S)),31081.08,2,0,2,62162.16,0,62162.16,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,04780,TC-R2RE02-W,8993137679060,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,52252.25,3,0,3,156756.75,0,156756.75,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,03996,TC-R2E03-W,8993137679022,WARDAH EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,84504.5,2,0,2,169009,0,169009,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,03995,TC-R2E02-W,8993137678919,WARDAH EXCLUSIVE TWO WAY CAKE 02 LIGHT BEIGE 12 G,84504.5,1,0,1,84504.5,0,84504.5,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU NIGHT CREAM,00247,M-AGNC-W17ML,8993137692724,WARDAH RENEW YOU ANTI AGING NIGHT CREAM 17 ML (PC(S)),49549.55,1,0,1,49549.55,0,49549.55,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU NIGHT CREAM,03816,M-RRYNCN2-W,8993137691093,WARDAH RENEW YOU NIGHT CREAM 30 G (PC(S)),97747.75,1,0,1,97747.75,0,97747.75,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL CUSHION,02178,CUS-REFC03-W,8993137706278,WARDAH REFILL EXCLUSIVE FLAWLESS COVER CUSHION 03 SANDY BEIGE 15 G,89639.64,1,0,1,89639.64,0,89639.64,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING BB CREAM,00082,BBC-LN-W15ML,8993137690867,WARDAH LIGHTENING BB CREAM NATURAL 15 ML (PC(S)),29729.73,32,0,32,951351.36,0,951351.36,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU DAY CREAM,03818,M-RRYDCN2-W,8993137691086,WARDAH RENEW YOU DAY CREAM 30 G (PC(S)),94594.59,2,0,2,189189.18,0,189189.18,
DC LAMPUNG,WARDAH,LIP MAKE UP,WARDAH LIPSTICK LONG LASTING,01106,L-LL02-W2.3G,8993137694896,WARDAH LIPSTICK LONGLASTING 02 PINK SORBET 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE CUSHION,02027,CUS-EFC01-W,8993137705868,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 01 LIGHT BEIGE 15 G,124774.77,1,0,1,124774.77,0,124774.77,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02048,TC-RRE05-W,8993137679091,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,52252.25,1,0,1,52252.25,0,52252.25,
DC LAMPUNG,WARDAH,EDT,WARDAH SCENTSATION EDT,01780,BP-SJYE-W35ML,8993137698399,WARDAH SCENTSATION JOYFUL EAU DE TOILETTE 35 ML (PC(S)),50000.0,5,0,5,250000,0,250000,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00149,TC-W3ELLI4-W12G,8993137680349,WARDAH EVD LUM TWO WAY CAKE 04 LIGHT IVORY 12 G (PC(S)),44594.59,1,0,1,44594.59,0,44594.59,
DC LAMPUNG,WARDAH,FACE CLEANSER,WARDAH ACNEDERM PORE REFINING TONER,01573,A-PRT-W100ML,8993137572422,WARDAH ACNEDERM PORE REFINING TONER 100 ML (PC(S)),29279.28,2,0,2,58558.56,0,58558.56,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL,02524,M-RHOVN1-W,8993137708708,WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL 40 G,97297.3,3,0,3,291891.9,0,291891.9,
DC LAMPUNG,WARDAH,FACE MOISTURIZER,WARDAH ACNEDERM TREATMENT GEL,01575,A-SATG-W15ML,8993137576031,WARDAH ACNEDERM ACNE SPOT TREATMENT GEL 15 ML (PC(S)),24324.32,9,0,9,218918.88,0,218918.88,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE CUSHION,02030,CUS-EFC04-W,8993137705899,WARDAH EXCLUSIVE FLAWLESS COVER CUSHION 04 NATURAL 15 G,124774.77,2,0,2,249549.54,0,249549.54,
DC LAMPUNG,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02039,TC-RE01-W,8993137678902,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,84504.5,1,0,1,84504.5,0,84504.5,
DC MAKASSAR,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,02819,P-CTK-W,8993137708500,CRYSTALLURE ESSENTIAL SKIN CARE ROUTINE,225225.23,6,0,6,1351351.38,0,1351351.38,
DC MAKASSAR,CRYSTALLURE,PACKAGE BEAUTY,CRYSTALLURE PACKAGE,03121,P-CFG-W,8993137714365,CRYSTALLURE FESTIVE GLOW PACKAGE,443243.25,2,0,2,886486.5,0,886486.5,
DC MAKASSAR,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02912,L-SMULMB-EM,8993137709637,EMINA SQUEEZE ME UP LIP MATTE 02 BAKE A COOKIE 6.5 G,50450.45,54,0,54,2724324.3,0,2724324.3,
DC MAKASSAR,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01839,CUS-BWM01-EM,8993137702737,EMINA BARE WITH ME MINERAL CUSHION 01 LIGHT 15 G,110360.37,2,0,2,220720.74,0,220720.74,
DC MAKASSAR,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP MATTE,02913,L-SMULMC-EM,8993137709644,EMINA SQUEEZE ME UP LIP MATTE 03 CITY CYCLING 6.5 G,50450.45,72,0,72,3632432.4,0,3632432.4,
DC MAKASSAR,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01266,FM-GS-EM60ML,8993137693509,EMINA GRAPE SEED OLIVE FACE MASK 60 ML (PC(S)),36486.49,1,0,1,36486.49,0,36486.49,
DC MAKASSAR,EMINA,LIP MAKE UP,EMINA SQUEEZE ME UP LIP GLASS,02915,L-SMULGA-EM,8993137709668,EMINA SQUEEZE ME UP LIP GLASS 01 SURF N’ SLIDE 6.5 G,50450.45,18,0,18,908108.1,0,908108.1,
DC MAKASSAR,EMINA,FACE CLEANSER,EMINA SKIN BUDDY MICELLAR WATER,02838,REM-SBRMW-EM,8993137711555,EMINA SKIN BUDDY MICELLAR WATER 100 ML,29279.28,2,0,2,58558.56,0,58558.56,
DC MAKASSAR,EMINA,FACE MOISTURIZER,EMINA FACE MASK,01649,FM-SL-EM60ML,8993137693530,EMINA CRANBERRY JUICE FACE MASK 60 ML,36486.49,2,0,2,72972.98,0,72972.98,
DC MAKASSAR,EMINA,FACE MOISTURIZER,EMINA ALOE VERA FACE MIST,02209,FMI-AV-EM,8993137705981,EMINA ALOE VERA FACE MIST 60 ML,34684.68,4,0,4,138738.72,0,138738.72,
DC MAKASSAR,EMINA,FACE CLEANSER,EMINA FACE SCRUB,01251,FS-AJ-EM60ML,8993137692816,EMINA APRICOT JAM FACE SCRUB 60 ML (PC(S)),23873.87,7,0,7,167117.09,0,167117.09,
DC MAKASSAR,EMINA,EYE MAKE UP,EMINA DOUBLE AGENT EYEBROW,00825,EB-DABR-EM0.3GR,8993137691703,EMINA DOUBLE AGENT EYEBROW BROWN 0.3 GR (PC(S)),74774.78,2,0,2,149549.56,0,149549.56,
DC MAKASSAR,EMINA,COLOGNE,EMINA BODY MIST,02093,BP-BMSSN2-EM,8993137704243,EMINA BODY MIST OCEAN MIST 10 ML,19819.82,23,0,23,455855.86,0,455855.86,
DC MAKASSAR,EMINA,FACE MOISTURIZER,EMINA ALOE VERA GEL,02033,HBL-AVG-EM,8993137702201,EMINA ALOE VERA GEL 60 ML,26576.58,2,0,2,53153.16,0,53153.16,
DC MAKASSAR,EMINA,FACE MOISTURIZER,EMINA BEAUTY BLISS BB CREAM,01014,BBC-BBC-EM20ML,8993137693189,EMINA BEAUTY BLISS BB CREAM CARAMEL 20 ML (PC(S)),30180.18,13,0,13,392342.34,0,392342.34,
DC MAKASSAR,EMINA,EYE MAKE UP,EMINA POP ROUGE PRESSED EYE SHADOW,00812,ES-PRPRP-EM3.3GR,8993137691543,EMINA POP ROUGE PRESSED EYE SHADOW ROMANTIC 3.3 GR (PC(S)),40090.09,14,0,14,561261.26,0,561261.26,
DC MAKASSAR,EMINA,FACE MAKE UP,EMINA SEBUM FIGHTER LOOSE POWDER,01923,B-SFLP-EM8G,8993137702034,EMINA SEBUM FIGHTER LOOSE POWDER 8 G,54954.95,2,0,2,109909.9,0,109909.9,
DC MAKASSAR,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL CUSHION,01841,CUS-BWM03-EM,8993137702751,EMINA BARE WITH ME MINERAL CUSHION 03 CARAMEL 15 G,110360.37,2,0,2,220720.74,0,220720.74,
DC MAKASSAR,INSTAPERFECT,PACKAGE BEAUTY,PACKAGE,03113,P-IPF-W,,INSTA GIFT SAVIOR,383783.79,18,0,18,6908108.22,0,6908108.22,
DC MAKASSAR,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02462,L-IPEI04-W,8993137707640,INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 04 GRANDE 4.2 G,90090.09,4,0,4,360360.36,0,360360.36,
DC MAKASSAR,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01687,TC-IPMFPF11-W13G,8993137700627,INSTAPERFECT MATTE FIT POWDER FOUNDATION 11. FAIR 13 G,109009.01,5,0,5,545045.05,0,545045.05,
