Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
DUS-TGTO1C100R0-T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,0,
DUS-TPSMR1-K,24684,61710,80196,61710,61710,74052,74052,37026,86394,61710,0,0,0,0,0,0,
DUS-TSEBR0-EILD,1910,3820,1910,3820,1910,1910,1910,1910,3820,1910,1910,1910,1910,3820,1910,0,
DUS-TWCPR1-MOILG,188,0,564,376,376,564,376,376,564,376,376,564,376,564,564,188,
DUS-UCLMFMO-I35493LG,0,19095,44230,36524,20072,42890,26141,33411,42890,26438,34031,35620,35904,20072,43610,18761,
DUS-VMP20CR1-MO,10482,3494,13976,13976,13976,13976,13976,6988,17470,10482,13976,13976,13976,13976,13976,10482,
DUS-WHPMG40R3C-WILG,4697,18788,32818,32818,14091,32818,32818,9394,37515,28121,14091,37515,28121,18788,18788,23424,
DUS-WLS01R0-E,6356,12712,12712,12712,12712,12712,12712,6356,12712,12712,12712,12712,12712,12712,6356,6356,
DUS-WLS02R0-E,12712,6356,19068,12712,12712,19068,12712,6356,19068,12712,12712,12712,12712,12712,19068,6356,
DUS-WLS03R0-E,12712,12712,12712,12712,6356,19068,6356,12712,12712,12712,6356,12712,12712,12712,12712,0,
DUS-WLS04R0-E,6540,10900,13080,10900,10900,13080,10900,8720,13080,8720,10900,13080,10900,8720,13080,4360,
DUS-YPCSR0-B,0,717,1434,1434,717,1434,717,717,1434,717,717,1434,1434,717,1434,0,
EBM-BSEDAR1-MO,0,0,0,3782,4192,5240,4192,3144,5240,4192,4192,5240,4192,4192,5240,2718,
EBM-BSEDMR2-MO,279,344,430,344,344,430,344,258,430,344,344,430,344,344,430,206,
EBM-EXPMBD1R0-W,0,0,0,0,0,6861,11015,8538,14194,11366,11366,14194,11366,11339,13492,7101,
EBM-EXPMBD2R0-W,19626,23464,29330,24787,24922,31139,24922,18678,31166,24895,24922,31139,24922,24922,30005,12272,
EBM-EXPMBD3R0-W,0,0,0,0,0,10398,9498,7110,11859,9471,9498,11859,9471,9471,10995,6245,
EBP-ABBLR1-E,0,0,0,0,0,2063,3432,2862,4386,3432,3432,4386,3432,3816,3234,1524,
EBP-ABBRR1-E,0,0,0,0,0,0,4197,3480,5800,4640,4640,5800,4640,4640,4264,2403,
EBP-BLMOIS91-CTP2WIJ,0,0,3426,2984,2984,3730,2984,2238,3730,2984,2984,3730,2984,2984,3730,1863,
EBP-BTEMOIBR9-CTP2WI,0,0,0,0,950,9310,7448,5586,9310,7448,7448,9310,7448,7448,9310,4460,
EEP-01BLWR0-X,0,0,0,0,0,0,0,15518,36845,29428,29476,36845,29428,29476,35645,19664,
EEP-02BLWR0-X,0,0,9169,60548,60548,75661,60548,45387,75709,60548,60500,75709,60548,60500,70717,38827,
EL-ECBKR0-E,0,0,2023,2428,2428,3035,2428,1821,3035,2428,2428,3035,2428,2428,3035,1578,
EL-HBSSLMOR1-X,0,0,0,7767,18068,22585,18068,13551,22585,18068,18284,22585,18068,18284,22585,11509,
ELL-EOHBLR2-WPP,0,0,0,0,31442,51640,40112,30984,50440,41312,40112,50440,41312,40112,46840,24184,
ELP-BJMOR2SZS-CT2S,0,0,0,0,1483,11865,9492,7119,12265,9492,9492,12265,9492,9892,11865,5285,
ELP-BLMOR2SBR-CT2S,0,981,2905,2324,2324,2905,2324,1743,2905,2324,2324,2905,2324,2324,2905,1162,
ELP-BLR2W-SCS,0,29459,40795,32876,32476,39995,32076,24157,39995,32076,31676,40395,31676,32076,37995,19146,
ELP-EDBLR1-E,0,0,784,3348,3348,4185,3348,2511,4185,3348,3348,4185,3348,3348,2649,1377,
ELP-EDBRR1-E,472,2524,3155,2140,2524,3155,2524,1893,2771,2524,2524,3155,2140,2524,2003,878,
ELP-NBMOR2SPB-CT2S,0,0,0,0,0,0,0,0,525,584,584,730,584,584,730,292,
ELP-NSR1-MO,222,572,715,572,572,715,572,429,715,572,572,715,572,572,715,286,
ELP-SLR1-MO,0,0,0,0,269,2160,1728,1296,2160,1728,1728,2160,1728,1728,2160,864,
ELP-WTMOR2SPB-CT2S,0,0,1600,2356,2356,2945,2356,1767,2945,2356,2356,2945,2356,2356,2945,1178,
ENV-NFSBLAR1-WL,0,12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLER1-WL,0,14939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLFR1-WL,0,10899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLRR1-WL,0,12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBLVR1-WL,0,10899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSBWMSS15R1-BD,51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSGEFS8R2-K,0,0,7200,21600,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSOACFWR3-K,0,0,7200,21600,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSSEBFWR3-K,0,0,7200,21600,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSTAOCDFW8R1-K,0,0,7200,21600,14400,0,0,0,0,0,0,0,0,0,0,0,
ENV-NFSTPSMB-K,0,0,15450,61800,15450,0,0,0,0,0,0,0,0,0,0,0,
ES-PEPFGR0-MO,0,0,1261,4136,4136,5170,4136,3102,5170,4136,4136,5170,4136,4136,5170,2895,
ES-PEPHOSR0-MO,0,0,1283,6012,6012,7515,6012,4509,7515,6012,6012,7515,6012,6012,7515,4208,
ESP-RR9GR0-MO,0,0,0,0,0,0,0,0,0,535,900,1125,900,900,1125,482,
ESP-UB9GR0-MO,0,0,0,673,1932,2415,1932,1449,2415,1932,1932,2415,1932,1932,2415,1092,
GODE-BOER0-WAL,4840,14520,19360,12100,16940,19360,12100,12100,19360,14520,14520,16940,16940,14520,14520,9680,
GODE-BOMOR2-AL38,15824,25754,53404,38900,40228,54046,38780,28298,52542,37776,40992,47920,45230,38400,50170,22218,
GODE-CHCPRER0-W,0,0,7240,10860,10860,10860,10860,3620,14480,10860,10860,10860,7240,14480,7240,7240,
GODE-CHCPROR0-W,0,0,14480,21720,21720,21720,21720,7240,28960,21720,21720,21720,14480,28960,14480,14480,
GODE-CPSPFR0-W,0,492,2132,1968,1968,1968,2132,1312,2460,1804,1804,2460,1804,1804,2296,1148,
GODE-CPTZ59R1-MO,298821,438288,561194,451115,426912,544155,450283,327323,559711,433404,433365,545401,468975,433930,516053,257556,
GODE-CPTZB-SMD59A-P,0,0,19250,3334,3334,6668,3334,3334,6668,5001,3334,5001,5001,3334,5001,5001,
GODE-CQEPR0-W,84800,106000,127200,127200,148400,127200,127200,106000,127200,127200,106000,169600,127200,106000,106000,84800,
GODE-CTWC-OMG,76244,152228,184276,152228,152228,176264,182468,112168,184276,152228,152228,222528,144216,144216,192288,104156,
GODE-ESMOR2A4-261944,3144,40860,63444,46116,43836,55920,44544,31452,55920,44544,51372,49092,43368,46824,52932,21492,
GODE-ESSWA33-178538,72156,154782,185478,158784,151872,188604,153078,109524,198552,159102,146712,187410,149292,159876,155568,89784,
GODE-ISCEPR1-WAL,0,7880,15760,15760,7880,15760,15760,7880,15760,15760,7880,15760,15760,15760,15760,7880,
GODE-LPR1-MO,10028,10028,10028,15042,10028,10028,10028,10028,15042,10028,10028,15042,10028,10028,10028,5014,
GODE-LPWNL2781-,57536,111392,143184,135040,123216,158688,135040,99568,158688,123216,135040,146864,131360,123216,153424,69360,
GODE-PESBOR2-MOAL,70429,108592,118939,94649,98940,140359,73792,68577,122836,119863,76382,142989,120147,103666,91935,72892,
"GODE-TWC5,4B-SM-P",776348,980910,1408836,928206,1002682,1483690,800427,677771,1373631,1132296,958167,1256184,1098936,937369,1269002,856995,
GWP-EMRP23-K,2145,2145,2593,0,1167,0,0,0,0,0,0,0,0,0,0,0,
GWP-SHOWERPUFF-ELL,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,
HANG-NFSBW25-BD,0,181800,318150,0,0,0,0,0,0,0,0,0,0,0,0,0,
IBOX-12BR0-MO,650,3626,1836,1454,1250,1736,2146,1842,2782,1150,2092,2682,1200,2192,2496,786,
IBOX-12CPRLR0-W,0,250,250,250,200,250,150,200,300,250,200,300,200,250,250,50,
IBOX-12EA-WD31,2780,2871,3858,3260,3170,3649,2871,2572,3948,2572,3260,3858,2662,3170,3260,1286,
IBOX-12EB-WD31,250,19672,700,500,500,600,600,15780,650,500,500,650,600,500,600,300,
IBOX-12ECLTR0-WDNF,1286,1286,3858,2572,2572,3858,2572,2572,1286,5144,2572,3858,0,5144,1286,1286,
IBOX-12EDR1-WD31,19122,19164,24594,16149,20946,22179,22212,13767,23328,19164,23961,21621,22770,16149,28800,12576,
IBOX-12EE-ED31,5654,10354,13010,11335,10168,12757,11148,7504,14011,10840,8458,13883,8185,13007,9054,6956,
IBOX-12EG-ED31,0,90,390,340,300,300,240,180,320,220,250,300,260,240,250,120,
IBOX-12EH-EDNF,3225,3890,9459,3320,4874,7363,3320,3088,6926,3757,6096,4748,6096,3757,7087,3597,
IBOX-12EI-EDNF,0,167,0,0,0,0,167,0,260,0,699,167,699,260,0,0,
IBOX-12ELBR0-WDNF,8664,8972,15286,11772,11772,14144,11772,8204,14144,11772,11772,14518,11398,11772,12574,7082,
IBOX-12ELEL-WDNF,2079,0,2079,2079,2079,0,2079,0,2079,2079,2079,0,2079,2079,0,2079,
IBOX-12ELRLR1-W,4920,7324,7662,9130,6126,9350,5826,6774,9100,6572,7392,9400,6670,7790,7986,5734,
IBOX-12EMASC-WD31,4087,2673,6625,5072,5311,2763,6589,3740,4289,6607,3776,4280,5072,5302,4982,2912,
IBOX-12EXBR0-W,7050,640,7690,2977,7690,7690,3617,4713,7690,3617,7690,3617,7690,7690,0,7690,
IBOX-12IBBMR1-WDNF,118,177,177,118,236,177,177,59,59,0,0,0,0,0,0,0,
IBOX-12ILCR2-IP,102,136,192,166,230,196,196,166,264,196,162,366,226,260,328,128,
IBOX-12IMLCR0-MODNF,846,3266,6452,4542,4286,5730,4668,3820,5900,4584,4626,5432,4882,4838,5942,2122,
IBOX-12IMLPR2-IP,1204,3424,2620,1884,2781,4002,3064,2728,4573,2711,2570,4202,3192,4013,2892,2157,
IBOX-12IMSLR2-IP,216,540,702,486,594,540,540,432,648,486,594,648,432,594,594,324,
IBOX-12LLR1-WDNF,900,1394,1722,1312,1312,1722,1394,1066,1640,1476,1312,1722,1230,1476,1722,738,
IBOX-12MOAR0-D310,1762,518,6761,1111,5649,1333,6397,667,6476,1226,5858,1986,4652,2135,6531,330,
IBOX-12RIPFR1-WIP,9848,3866,5514,818,886,1030,900,606,1130,836,850,1098,850,886,1080,426,
IBOX-AR0-OMG,2609,5218,2609,5218,2609,5218,2609,2609,5218,2609,2609,5218,2609,2609,5218,2609,
IBOX-AR0-W,8855,13359,23474,18519,17591,24535,17735,14456,20279,19160,17590,22438,17929,18410,18003,10731,
IBOX-BLISER0-E,3968,0,2059,1080,1789,1080,2059,810,2599,1080,2329,1350,2329,810,2869,1080,
IBOX-BR0-W,8756,11940,16318,14726,12338,17114,13134,9552,16318,13532,13930,16318,13134,13134,15522,7164,
IBOX-CADLPATWER0-W,1112,3355,4520,3908,3630,4778,3372,2538,4242,3094,3372,4242,3094,3964,3650,2538,
IBOX-CADLPR0-W,3058,8618,15290,13066,11676,15738,11687,7522,12994,9752,9452,12232,10008,9730,11398,6116,
IBOX-CDSSMR0-W,0,0,3354,0,3354,0,0,3354,0,0,3354,0,0,3354,0,0,
IBOX-CPADCC-W,0,0,130,130,0,0,130,130,0,130,0,130,130,0,130,0,
IBOX-CR0-MO,6545,7704,12827,10385,10425,12657,10119,7840,12875,10071,10433,12875,10159,10651,12562,6413,
IBOX-CR1-W,40622,49716,13999,8804,9202,10720,9710,6852,11556,9020,9202,11360,9070,8838,11506,5742,
IBOX-CSRSMR0-W,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,
IBOX-DR0-MO,44,1100,2589,1320,1144,1716,1276,1056,1672,1276,1364,1716,1320,1320,1716,660,
IBOX-EJR0-E,655,1955,1826,1429,1697,2739,516,1171,1955,2481,645,2868,2481,1826,1300,1697,
IBOX-LSSMR0-W,3737,2522,3737,2522,1261,3783,1261,3737,2522,2522,1261,4998,1261,2522,2522,2476,
IBOX-NDAACMR1-W,0,0,609,0,0,0,609,0,0,0,609,0,0,0,0,609,
IBOX-NDABCMR0-W,0,0,0,609,0,0,0,0,609,0,0,0,0,0,609,0,
IBOX-NDMOCMR0-W,0,631,0,0,631,0,0,631,0,0,631,0,0,631,0,0,
IBOX-NDOPCMR0-W,0,0,0,609,0,0,609,0,0,609,0,0,609,0,0,609,
IBOX-NDSSMR0-W,0,1261,1261,1261,1261,1261,1261,0,1261,1261,1261,1261,1261,1261,1261,0,
IBOX-NDTTCMR0-W,0,0,0,491,0,491,0,0,491,0,491,0,0,491,0,491,
IBOX-OILBR0-B,218,113,256,510,578,767,406,294,586,114,549,1049,1306,152,407,76,
IBOX-REMLCRR0-W,6910,26700,40070,27362,36284,39514,29480,25972,37674,32882,32604,35834,34722,33610,36668,16772,
IBOX-RRPEMLSR0-W,3710,4240,5830,3710,4240,6360,3710,3710,5830,4240,4770,4770,4770,4770,5300,2120,
IBOX-RRPJKLTSR0-OMG,1770,1475,2655,2655,2655,2655,6489,1475,3245,2360,2655,6784,2655,2065,3245,1180,
IBOX-RRPLLF6R0-W,4489,12604,5634,3962,0,0,0,0,0,0,0,0,0,0,0,0,
IBOX-RRPMKLCR2-OMG,150476,171171,210285,167392,168787,209240,171866,131413,212030,165997,173956,214414,163613,172216,209590,129672,
IBOX-RRPMKLCR3-OMG,4430,35440,26580,17720,17720,17720,13290,4032,0,0,0,0,0,0,0,0,
IBOX-RRPTMKLCR2-OMG,0,0,0,0,4200,0,0,0,4200,0,0,0,4200,0,0,4200,
IBOX-RRPTMKLCSER0-OMG,0,4164,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,
INSE-ICPTR4-MO59,188,0,564,376,376,564,376,376,564,376,376,564,376,564,564,188,
INSP-BBP01TBWR0-X,0,0,0,0,0,0,0,0,0,0,0,0,0,851,1646,992,
INSP-BBP02ABWR0-X,0,0,0,0,0,0,0,0,0,0,0,1232,1696,1624,1706,912,
INSP-CBBC1BWR0-X,0,0,0,0,0,405,868,651,1085,868,868,1085,868,868,1085,505,
INSP-CBBC2AWR0-X,0,0,929,872,872,1090,872,654,1090,872,872,1090,872,872,1090,525,
INSP-HGPBLWR1-X,0,0,0,0,0,0,0,0,0,5151,5296,6620,5296,5296,5180,2890,
ISPO-CPGCR0-W,123498,105448,133807,136976,96261,151869,101296,69230,151241,178100,119701,120921,114664,145559,125050,66724,
ISPO-HLGCR0-MO,0,0,0,0,0,7228,0,0,0,0,0,0,0,0,0,0,
ISPO-HLGCR1-MO,16266,13561,41597,26755,28300,27235,25371,16845,32895,28586,17011,40599,26967,21853,29741,19718,
ISPO-IPE4712R0-X,54878,32978,53778,41088,41540,49068,36778,30918,44888,45720,40578,48428,42638,53968,36778,13970,
ISPO-SACR0-IP,31064,15548,27296,28926,19488,19488,24546,30386,19488,19488,30216,23868,33306,19488,31846,10050,
JC-KHDPE2L-X,1628,4344,6607,5561,5849,7133,4417,5185,6598,6384,4417,6748,6234,5784,6813,2321,
KB-ARGONR0-OMG,1630,2156,3430,2867,2585,3430,3065,2156,3504,2548,2867,3947,2585,2793,3504,1838,
KB-BCR0-B,0,0,0,0,0,0,187,0,0,0,187,0,0,0,0,187,
KB-BERYLR0-OMG,1624,2846,4189,3559,5037,5037,4923,4225,5386,4022,4574,5500,4923,4688,6031,1806,
KB-BIOAR0-B,18,0,646,0,323,323,323,323,323,0,323,323,323,323,323,0,
KB-BIOCR0-B,1409,578,578,388,384,578,388,384,578,388,578,384,388,578,578,0,
KB-BIODR0-B,1197,2991,6582,4588,5185,6185,4588,4388,5385,5388,5185,6185,4588,5185,6185,2791,
KB-BIOER0-B,201,402,0,402,201,201,402,0,402,201,201,201,402,0,402,201,
KB-BIOFR0-B,0,1198,1644,2396,1347,1644,1797,1347,2095,1946,1946,2693,1496,1496,3291,2094,
KB-BIOGR0-B,0,408,2366,2676,1954,4006,5031,3796,7387,10349,13317,14553,8203,6974,10356,8822,
KB-BMR0-B,0,0,0,293,0,0,0,293,0,0,293,0,0,293,0,0,
KB-BOILR0-B,28,54,201,105,74,138,53,77,160,138,71,257,252,20,260,10,
KB-BSR0-B,101,161,120,392,161,392,161,60,392,161,332,221,291,161,392,0,
KB-BTLS150WNL32-K125,2677,1490,3855,2239,3401,4034,2753,2965,4421,3010,3914,4263,4229,4006,2477,3331,
KB-EAR0-KMM125,57808,60067,87259,69895,62215,62046,43823,30614,49743,45100,42435,50581,39573,43474,52016,25912,
KB-EBR1-KMK125CF,14830,18769,23331,18129,20147,22135,9344,8749,10363,9389,8232,10514,9502,7681,10513,4644,
KB-ECR1-KMK125CF,6174,11790,11791,9042,8876,9870,4473,5562,6327,2994,2913,5247,3802,3548,4346,2525,
KB-EDR0-E,212,420,366,287,348,581,136,265,448,543,170,623,541,402,315,382,
KB-GKMK-W,5691,13660,14589,12217,14194,15301,12971,9008,14887,13709,14246,14238,14674,11587,13376,8561,
KB-K100R1-W,19731,19570,25351,17513,17386,19729,21610,9967,22521,18581,17336,22299,17779,17744,20130,10875,
KB-KAHFAR0-K,4164,3579,5483,6680,4803,3674,3136,2149,3818,3085,3201,3820,2725,3455,3421,1927,
KB-KAHFBR0-K,78722,85396,107109,90461,86119,105236,86567,64542,105871,86521,85148,105845,85292,85287,106896,64748,
KB-KAHFCR0-K,1754,1774,2145,1755,1561,2145,1755,1367,2161,1575,1767,2161,1771,1765,2356,988,
KB-KAHFDR0-K,1372,3430,4458,3430,3430,4116,4116,2058,4802,3430,0,0,0,0,0,0,
KB-LABAR0-L,480,457,205,127,156,511,280,206,310,417,324,406,262,325,311,144,
KB-LABBR0-L,45,292,451,104,171,1003,113,7,725,780,30,678,136,1020,204,654,
KB-LABCR0-L,0,34,271,0,0,156,281,11,219,46,437,30,26,164,362,50,
KB-MOAR0-MO,66,160,329,101,99,171,111,72,191,115,158,148,111,148,144,78,
KB-MOBOPR1-MO,174,267,186,128,101,187,194,146,252,115,181,239,128,189,223,80,
KB-MOBORPR1-MO,202,465,475,849,587,952,473,585,732,593,342,695,219,593,571,114,
KB-MOCC36R1-270CF,1531,2012,4771,3273,3282,4139,3403,2664,4221,3237,3552,3797,3752,3422,4027,2079,
KB-MOEBPR1-MO,741,1224,1895,1507,1579,1885,1411,1222,2012,1549,1500,2080,1339,1573,2067,600,
KB-MOGCR0-MO,948,455,2148,933,1780,1157,1818,760,2018,1053,1731,1274,1625,1111,2121,530,
KB-MOLCLR1-MO,33,54,42,54,54,54,54,54,54,54,54,54,42,54,75,33,
KB-MOLCPALR1-MO,36,36,36,54,36,36,36,36,54,36,38,54,36,38,36,18,
KB-MOLUHM-265K150,740,2149,4721,3394,2378,4633,2792,2953,4264,2939,3546,3597,3634,2569,4353,2005,
KB-MOSSTP-291145K150,20,129,162,167,116,196,116,98,125,167,116,196,116,107,205,9,
KB-MOTWC3252-K150M12,3468,5698,11343,6505,5599,7404,5351,4341,7465,5999,5683,7115,5814,5542,6806,3850,
KB-NEONR0-OMG,13119,17631,19974,15838,16292,19334,15654,11500,18611,14055,14718,18285,14381,14573,17883,11552,
KB-P200R2-KMK125CF,485,924,1250,1256,1251,1131,902,991,1313,1216,848,1435,1193,1039,1412,497,
KB-P250-P252X162X15K,41,41,41,41,0,41,41,41,41,0,41,41,41,41,41,0,
KB-P450R1211-KMM125B,1555,2397,3720,2112,2699,3273,2615,2214,3130,2637,2687,3321,2446,2941,3286,1295,
KB-P720R2-KMK125CF,1300,1007,1648,1392,1377,1811,1345,966,1951,1335,1368,1687,1446,1378,1817,789,
KB-PBCR1-W,1519,199,1474,294,331,493,199,0,199,493,199,199,199,0,199,199,
KB-PHS200R1-P,0,0,24,73,98,99,96,75,96,73,73,147,73,73,98,49,
KB-PHT200-P281X189K1,1348,1336,2242,1563,1568,2237,1342,1342,1789,1789,1569,2010,1568,1790,1789,1121,
KB-PHT200D-315X268X1,0,0,58,36,47,47,47,22,47,47,47,47,22,36,58,11,
KB-PLUTOR0-T,0,343,0,0,0,0,343,0,0,0,0,343,0,370,0,0,
KB-PO5PR1-P,544,1452,2209,1859,1955,2385,1477,1733,2206,2134,1477,2256,2084,1934,2277,777,
KB-RNR0-OMG,2122,4236,5127,4236,4235,4905,5078,3121,5128,4235,4236,6193,4013,4013,5350,2898,
KB-SATURNUSR0-T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,
KB-TSM100R0-L,0,45,460,0,460,479,14,472,535,45,484,490,27,483,510,32,
KB-VENUSR0-T,63,63,202,252,0,202,0,126,189,562,63,0,265,126,126,0,
KB-W100BR2-KMM125BF,5371,6399,6246,5792,5349,7002,5124,4375,6941,4955,5642,6480,6075,4977,5030,3191,
KB-W12X250R1-W,11068,13829,14839,11573,11713,14627,10310,9014,14539,9956,11581,13447,11682,10974,11758,6636,
KB-W200R1-W,31437,34533,7181,5556,5292,7313,5294,5131,6381,6187,5673,6908,4768,3331,2657,1754,
KB-W200R2-W,1402,5608,7711,6309,6309,7010,6309,4907,7711,5608,6309,7711,2804,0,0,0,
KB-W6040R2-W,6573,13404,20423,14467,14549,11271,10547,7470,12837,11442,8279,14277,10256,10041,12482,5928,
KB-WALPHAR1-W,7367,15807,18931,15813,16261,16553,11579,9752,20425,11257,13070,17813,14983,13278,15079,9428,
KB-WBBC15-KMK150BF,4288,6567,6601,2393,3558,2342,1366,2334,3533,2339,2340,2510,3531,2339,2344,1370,
KB-WBBC30-KMK150BF,112,960,2402,186,186,1122,1076,140,1122,186,1077,1122,186,186,1792,87,
KB-WBETAR1-W,2229,2523,706,350,384,485,793,555,890,766,781,1395,1142,842,1072,766,
KB-WBETAR2-W,1029,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
KB-WBG150R2-W,460,692,1023,1146,1117,1072,1093,756,1200,1025,1063,1195,961,1055,764,833,
KB-WDELTAR0-KMM125CF,1118,2040,8865,2583,3278,4268,1639,1639,746,373,746,373,746,373,746,746,
KB-WEDT3635R2-W,639,423,1063,633,428,1063,633,642,848,851,848,852,638,634,1275,215,
KB-WEGELR0-KMM125CF,9241,6637,10593,5703,9280,6599,9697,3956,11010,6637,7016,9280,6599,9697,5290,3956,
KB-WELELR0-KMM125CF,436,260,452,616,1506,704,362,12,1512,362,362,192,1248,361,6,356,
KB-WELTWCB-KMM125CF,549,742,1298,1106,974,1345,1086,826,1307,995,1127,1277,1046,1097,1168,565,
KB-WEMASR1-KMK125CF,691,1289,1079,797,486,283,594,345,410,594,357,412,466,485,416,267,
KB-WEPSIR1-W,1071,2740,4449,2805,3824,3988,2831,3110,3684,3274,3506,3850,3270,3758,3610,1740,
KB-WFSR1-W,4570,11431,17562,13874,16458,16671,14652,11433,18833,14070,15126,17158,17282,14070,12465,10507,
KB-WGAMMAR0-KMM125CF,160,416,512,416,416,448,448,320,512,416,416,480,416,416,512,224,
KB-WIOTAR1-W,2433,3297,5784,5094,4805,6495,4893,3660,5836,4760,4482,5548,4430,4525,4418,2683,
KB-WIPSKMMR1-W,6514,4978,6480,5833,5794,7736,5778,4575,6723,6167,5788,7025,6252,6442,5018,3206,
KB-WKAPPAR0-KMK150,0,0,559,16,17,21,17,564,21,17,16,21,569,16,10,12,
KB-WLAMBDAR1-W,9197,8265,10158,8432,8455,11232,8432,5654,10213,8409,8432,11220,8460,8443,10090,3936,
KB-WLER1-KMK125CF,420,627,661,785,528,805,503,582,785,566,636,810,575,670,688,492,
KB-WLS20R2-KMK125CF,5358,12816,16606,14007,11568,16883,13299,10276,16036,12352,12904,17256,13973,11679,15675,8872,
KB-WLS60R1-KMM125,0,366,366,0,3228,366,0,3228,0,366,3228,0,366,3228,0,366,
KB-WLTWCLFR1-KMK125,7998,6561,7127,3759,3458,4179,3455,2439,4180,3456,3457,4273,3364,3456,3291,2065,
KB-WOMEGAR1-W,4507,3937,1640,578,816,589,508,565,365,1040,44,1052,352,1042,6,334,
KB-WONIIR0-WL,4,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
KB-WONIR0-WL,0,542,813,542,813,542,813,542,813,1084,271,1084,1084,0,1355,0,
KB-WPHR2-W,205,123,113,111,162,111,0,0,111,0,0,0,0,0,0,0,
KB-WSPA150221-KMM125,501,4477,3248,3706,3253,4743,3617,2734,3961,4560,2743,3392,4135,3932,3904,1622,
KB-WT100R1-KMM125BF,29881,40895,54649,44425,42257,58136,47032,32321,56193,43111,44479,58250,42822,43896,53383,26968,
KB-WT100R2-W,8309,9070,8910,7920,6930,9900,6930,5940,8910,7920,6930,8910,7920,6930,8910,4950,
KB-WTHETAR1-W,1598,3433,6474,4693,4524,6475,5149,3834,6631,4993,3733,7422,4201,4682,4380,3756,
KB-WW2430P-W,0,3636,6363,0,0,0,0,0,0,0,0,0,0,0,0,0,
KB-WW2430R2-W,9100,12347,20523,18502,15342,22536,17777,10776,21860,16928,19029,21609,15938,17173,17356,11076,
KB-XENONR0-OMG,6864,3567,7359,7734,5442,9102,6563,5968,10102,8889,6085,10106,6294,9112,9879,3433,
KUAS-BOBKWC-BTS,4840,14520,19360,12100,16940,19360,12100,12100,19360,14520,14520,16940,16940,14520,14520,9680,
KUAS-BOMOBK-TRHG,3958,9392,22928,14044,14248,19572,13924,11936,18068,14044,16136,18568,15252,13544,19068,9228,
KUAS-ESMO2KSNBR-THG,1048,10644,14204,11404,9652,13680,10880,7508,12688,10880,12164,11404,9496,11640,11692,5180,
KUAS-ESSNBRWP2K-BT,17186,39514,50004,39196,40454,49394,40856,27990,50800,41212,38734,48996,39594,41212,40034,24972,
KUAS-HMBKWH-HPHGP,1240,3056,7064,4296,4296,5536,4296,3532,5060,4296,4296,6300,4296,4296,5536,2292,
KUAS-LIPP10BH-BP,1910,1910,1910,2865,1910,1910,1910,1910,2865,1910,1910,2865,1910,1910,1910,955,
LACL-01EXMOR1-X,0,0,0,0,0,0,0,0,0,0,749,945,756,756,945,549,
LACL-02FLMOR1-X,0,0,0,0,0,0,0,0,0,0,0,0,532,688,860,536,
LACL-05PUMOR1-X,0,0,0,0,0,141,452,339,565,452,452,565,452,452,565,369,
LEAF-CRYABER0-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,6103,0,6103,0,
LEAF-CRYSAHGR0-W,0,2684,0,2684,0,2684,0,2684,0,2684,0,2684,0,2684,0,0,
LEAF-CRYSAOCR0-W,0,0,5562,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,
LEAF-CRYSROSR0-W,1871,1871,1871,3742,1871,1871,3742,1871,1871,1871,3742,1871,3742,1871,1871,1871,
LEAF-CRYSRRCR0-W,0,3692,0,3692,3692,3692,0,3692,3692,3692,0,3692,3692,3692,0,3692,
LEAF-GCHF-K,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LEAF-GCRO-K,2145,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,
LEAF-GCTB-K,0,0,1167,0,1167,0,0,0,0,0,0,0,0,0,0,0,
LEAF-GGARK-CL,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LEAF-HUEP-L,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,
LEAF-HUMP-L,0,0,0,0,0,0,0,0,0,0,418,0,0,0,418,0,
