kode_item,nama_item,jenis,group,stock_quantity,release_quantity,staging_timbang_quantity,soh,unprocessed_mo,unprocessed_smb,available_stock,git_karantina,git_pending,uom,week,year
STIC-VHGFFN10-MO,Sticker Varian Hydrastay GF Foundation N10 MO,STICKER,packaging,6149,0,0,6149.0,,601.0,5548.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFN30-MO,Sticker Varian Hydrastay GF Foundation N30 MO,STICKER,packaging,2146,8980,0,11126.0,,1950.0,9176.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFN50-MO,Sticker Varian Hydrastay GF Foundation N50 MO,STICKER,packaging,10012,0,0,10012.0,,,10012.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFW22-MO,Sticker Varian Hydrastay GF Foundation W22 MO,STICKER,packaging,4931,0,0,4931.0,,601.0,4330.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFW33-MO,Sticker Varian Hydrastay GF Foundation W33 MO,STICKER,packaging,6274,0,0,6274.0,,601.0,5673.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFW41-MO,Sticker Varian Hydrastay GF Foundation W41 MO,STICKER,packaging,8929,0,0,8929.0,,601.0,8328.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFFW42-MO,Sticker Varian Hydrastay GF Foundation W42 MO,STICKER,packaging,4577,10966,0,15543.0,,,15543.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFHLMR0-IP,Sticker Varian HGF Highlighter Moonstone IP,STICKER,packaging,5636,0,0,5636.0,,,5636.0,0,0,Pc(s),24.0,2023.0
STIC-VHGFHLRR0-IP,Sticker Varian HGF Highlighter Rose Quartz IP,STICKER,packaging,14910,0,0,14910.0,,,14910.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC01R0-MO,Sticker Varian Hydrastay SLW C01 MO,STICKER,packaging,73939,0,0,73939.0,,1048.0,72891.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC02R0-MO,Sticker Varian Hydrastay SLW C02 MO,STICKER,packaging,82136,0,0,82136.0,,524.0,81612.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC03R0-MO,Sticker Varian Hydrastay SLW C03 MO,STICKER,packaging,70934,0,0,70934.0,,1048.0,69886.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC04R0-MO,Sticker Varian Hydrastay SLW C04 MO,STICKER,packaging,65725,0,0,65725.0,,1048.0,64677.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC05R0-MO,Sticker Varian Hydrastay SLW C05 MO,STICKER,packaging,124828,0,0,124828.0,,1572.0,123256.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC06R0-MO,Sticker Varian Hydrastay SLW C06 MO,STICKER,packaging,46183,0,0,46183.0,,1048.0,45135.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC07R0-MO,Sticker Varian Hydrastay SLW C07 MO,STICKER,packaging,52272,0,0,52272.0,,1048.0,51224.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC08R0-MO,Sticker Varian Hydrastay SLW C08 MO,STICKER,packaging,66594,0,0,66594.0,,1048.0,65546.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC09R0-MO,Sticker Varian Hydrastay SLW C09 MO,STICKER,packaging,56297,0,0,56297.0,0.0,1048.0,55249.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC10R0-MO,Sticker Varian Hydrastay SLW C10 MO,STICKER,packaging,28895,0,0,28895.0,,1048.0,27847.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC11R0-MO,Sticker Varian Hydrastay SLW C11 MO,STICKER,packaging,36121,0,0,36121.0,,1048.0,35073.0,0,0,Pc(s),24.0,2023.0
STIC-VHSLWC12R0-MO,Sticker Varian Hydrastay SLW C12 MO,STICKER,packaging,68001,0,0,68001.0,,1048.0,66953.0,0,0,Pc(s),24.0,2023.0
STIC-VIEIML1R0-W,Sticker Varian Instaperfect EIM Liquid 01 W,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VIEIML2R0-W,Sticker Varian Instaperfect EIM Liquid 02 W,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VIEIML5R0-W,Sticker Varian Instaperfect EIM Liquid 05 W,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VIEIML6R0-W,Sticker Varian Instaperfect EIM Liquid 06 W,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS01R0-W,Sticker Varian Instaperfect LSL Sorbet 01 W,STICKER,packaging,13810,4992,0,18802.0,,,18802.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS02R0-W,Sticker Varian Instaperfect LSL Sorbet 02 W,STICKER,packaging,10118,0,0,10118.0,,,10118.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS03R0-W,Sticker Varian Instaperfect LSL Sorbet 03 W,STICKER,packaging,11830,0,0,11830.0,,,11830.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS04R0-W,Sticker Varian Instaperfect LSL Sorbet 04 W,STICKER,packaging,11257,4992,0,16249.0,,,16249.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS05R0-W,Sticker Varian Instaperfect LSL Sorbet 05 W,STICKER,packaging,13389,0,0,13389.0,,,13389.0,0,0,Pc(s),24.0,2023.0
STIC-VILSLS06R0-W,Sticker Varian Instaperfect LSL Sorbet 06 W,STICKER,packaging,11983,4992,0,16975.0,,,16975.0,0,0,Pc(s),24.0,2023.0
STIC-VLLF01LB6R0-W,Sticker Varian Lightening Liquid Foundation 01 Light Beige 6 mL W,STICKER,packaging,21373,0,0,21373.0,,11885.0,9488.0,0,0,Pc(s),24.0,2023.0
STIC-VLLF02B6R0-W,Sticker Varian Lightening Liquid Foundation 02 Beige 6 mL W,STICKER,packaging,34977,0,0,34977.0,,,34977.0,0,0,Pc(s),24.0,2023.0
STIC-VLLF03I6R0-W,Sticker Varian Lightening Liquid Foundation 03 Ivory 6 mL W,STICKER,packaging,37891,0,0,37891.0,,,37891.0,0,0,Pc(s),24.0,2023.0
STIC-VLLF04N6R0-W,Sticker Varian Lightening Liquid Foundation 04 Natural 6 mL W,STICKER,packaging,21683,0,0,21683.0,,13243.0,8440.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR11R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 11 IP,STICKER,packaging,6082,9990,0,16072.0,,1788.0,14284.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR22R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 22 IP,STICKER,packaging,6908,0,0,6908.0,,2384.0,4524.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR32R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 32 IP,STICKER,packaging,6225,0,0,6225.0,,1960.0,4265.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR33R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 33 IP,STICKER,packaging,8511,0,0,8511.0,,1788.0,6723.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR43R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 43 IP,STICKER,packaging,8728,0,0,8728.0,,,8728.0,0,0,Pc(s),24.0,2023.0
STIC-VMFPFR52R0-IP,Sticker Varian Matte Fit Powder Foundation Revamp 52 IP,STICKER,packaging,8218,0,0,8218.0,,,8218.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC01R0-OMG,"Sticker Varian Matte Kiss Lip Cream 01 OMG,Semicoat,32x12mm,2W,Sheet,VarMatte",STICKER,packaging,313,0,0,313.0,,,313.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC01R1-OMG,"Sticker Varian Matte Kiss Lip Cream 01 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,21559,0,0,21559.0,,,21559.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC01R2-OMG,"Sticker Varian Matte Kiss Lip Cream 01 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,72464,0,0,72464.0,,12540.0,59924.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC02R0-OMG,Sticker Varian Matte Kiss Lip Cream 02 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC02R1-OMG,"Sticker Varian Matte Kiss Lip Cream 02 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,54899,0,0,54899.0,,,54899.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC02R2-OMG,"Sticker Varian Matte Kiss Lip Cream 02 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,109377,0,0,109377.0,,25202.0,84175.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC03R0-OMG,Sticker Varian Matte Kiss Lip Cream 03 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC03R1-OMG,"Sticker Varian Matte Kiss Lip Cream 03 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,52316,0,0,52316.0,,,52316.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC03R2-OMG,"Sticker Varian Matte Kiss Lip Cream 03 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,100603,0,0,100603.0,,41820.0,58783.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC04R0-OMG,"Sticker Varian Matte Kiss Lip Cream 04 OMG,Semicoat,32x12mm,2W,Sheet,VarMatte",STICKER,packaging,39,0,0,39.0,,,39.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC04R1-OMG,"Sticker Varian Matte Kiss Lip Cream 04 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,4426,0,0,4426.0,,,4426.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC04R2-OMG,"Sticker Varian Matte Kiss Lip Cream 04 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,79944,0,0,79944.0,,50160.0,29784.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC05R0-OMG,"Sticker Varian Matte Kiss Lip Cream 05 OMG,Semicoat,32x12mm,2W,Sheet,VarMatte",STICKER,packaging,29,0,0,29.0,,,29.0,814,0,pc(s),24.0,2023.0
STIC-VMKLC05R1-OMG,"Sticker Varian Matte Kiss Lip Cream 05 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,216099,0,0,216099.0,,,216099.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC05R2-OMG,"Sticker Varian Matte Kiss Lip Cream 05 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,98173,25985,0,124158.0,,16800.0,107358.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC06R0-OMG,Sticker Varian Matte Kiss Lip Cream 06 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC06R1-OMG,"Sticker Varian Matte Kiss Lip Cream 06 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,19954,0,0,19954.0,,,19954.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC06R2-OMG,"Sticker Varian Matte Kiss Lip Cream 06 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,16470,119985,0,136455.0,,12555.0,123900.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC07R0-OMG,Sticker Varian Matte Kiss Lip Cream 07 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC07R1-OMG,"Sticker Varian Matte Kiss Lip Cream 07 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,49998,0,0,49998.0,,,49998.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC07R2-OMG,"Sticker Varian Matte Kiss Lip Cream 07 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,120041,0,0,120041.0,,21001.0,99040.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC08R0-OMG,Sticker Varian Matte Kiss Lip Cream 08 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC08R1-OMG,"Sticker Varian Matte Kiss Lip Cream 08 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,17896,49985,0,67881.0,,,67881.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC08R2-OMG,"Sticker Varian Matte Kiss Lip Cream 08 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,116247,0,0,116247.0,,16800.0,99447.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC09R0-OMG,Sticker Varian Matte Kiss Lip Cream 09 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC09R1-OMG,"Sticker Varian Matte Kiss Lip Cream 09 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,180745,0,0,180745.0,,,180745.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC09R2-OMG,"Sticker Varian Matte Kiss Lip Cream 09 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,71450,5,0,71455.0,,25086.0,46369.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC10R0-OMG,Sticker Varian Matte Kiss Lip Cream 10 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC10R1-OMG,"Sticker Varian Matte Kiss Lip Cream 10 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,17034,0,0,17034.0,,,17034.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC10R2-OMG,"Sticker Varian Matte Kiss Lip Cream 10 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,67672,62985,0,130657.0,,72587.0,58070.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC11R0-OMG,Sticker Varian Matte Kiss Lip Cream 11 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC11R1-OMG,"Sticker Varian Matte Kiss Lip Cream 11 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,69448,0,0,69448.0,,,69448.0,0,0,pc(s),24.0,2023.0
STIC-VMKLC11R2-OMG,"Sticker Varian Matte Kiss Lip Cream 11 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,38318,5,0,38323.0,,67248.0,-28925.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC12R0-OMG,Sticker Varian Matte Kiss Lip Cream 12 OMG,STICKER,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC12R1-OMG,"Sticker Varian Matte Kiss Lip Cream 12 REV-1 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLC12R2-OMG,"Sticker Varian Matte Kiss Lip Cream 12 REV-2 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,32465,199985,0,232450.0,,163344.0,69106.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCE13R0-OMG,"Sticker Varian Matte KLC Coffee Edition 13 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,150569,0,0,150569.0,,107384.0,43185.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCE14R0-OMG,"Sticker Varian Matte KLC Coffee Edition 14 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,157087,60015,0,217102.0,,216054.0,1048.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCE15R0-OMG,"Sticker Varian Matte KLC Coffee Edition 15 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,84503,324000,0,408503.0,,161166.0,247337.0,0,2512,Pc(s),24.0,2023.0
STIC-VMKLCCOLSPAR0-OMG,"Sticker Varian Matte KLC COL Si Paling Ambyar OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,7296,0,0,7296.0,,,7296.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCOLSPBR0-OMG,"Sticker Varian Matte KLC COL Si Paling Bucin OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,1862,0,0,1862.0,,,1862.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCOLSPLR0-OMG,"Sticker Varian Matte KLC COL Si Paling In Love OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,15750,0,0,15750.0,,,15750.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCOLSPMR0-OMG,"Sticker Varian Matte KLC COL Si Paling Move On OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,1219,0,0,1219.0,,,1219.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCCOLSPPR0-OMG,"Sticker Varian Matte KLC COL Si Paling PDKT OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,3050,0,0,3050.0,,,3050.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCSE16R0-OMG,"Sticker Varian Matte KLC Socialite Edition 16 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,98802,161985,0,260787.0,,107384.0,153403.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCSE17R0-OMG,"Sticker Varian Matte KLC Socialite Edition 17 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,106110,0,0,106110.0,,,106110.0,0,0,Pc(s),24.0,2023.0
STIC-VMKLCSE18R0-OMG,"Sticker Varian Matte KLC Socialite Edition 18 OMG,Semicoat,39x12mm,2W,Sheet,VarMatte",Packaging Material,packaging,159793,0,0,159793.0,,53692.0,106101.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP1R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 01 IP,STICKER,packaging,8617,0,0,8617.0,,,8617.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP2R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 02 IP,STICKER,packaging,4642,4990,0,9632.0,,,9632.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP3R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 03 IP,STICKER,packaging,2034,4990,0,7024.0,,,7024.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP4R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 04 IP,STICKER,packaging,5843,4990,0,10833.0,,2264.0,8569.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP5R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 05 IP,STICKER,packaging,6762,0,0,6762.0,,,6762.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP6R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 06 IP,STICKER,packaging,1804,9982,0,11786.0,,,11786.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP7R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 07 IP,STICKER,packaging,2788,9990,0,12778.0,,,12778.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP8R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 08 IP,STICKER,packaging,1992,4990,0,6982.0,,,6982.0,0,0,Pc(s),24.0,2023.0
STIC-VMLMP9R0-IP,Sticker Varian Instaperfect Mattesetter Lip Matte Paint 09 IP,STICKER,packaging,6560,0,0,6560.0,,,6560.0,0,0,Pc(s),24.0,2023.0
STIC-VPBDM01R1-MO,Sticker Varian Powerstay Brow Definer Mascara 01 R1 MO,STICKER,packaging,7306,0,0,7306.0,,,7306.0,0,0,Pc(s),24.0,2023.0
STIC-VPBDM02R1-MO,Sticker Varian Powerstay Brow Definer Mascara 02 R1 MO,STICKER,packaging,6050,0,0,6050.0,,,6050.0,0,0,Pc(s),24.0,2023.0
STIC-VPBDM03R1-MO,Sticker Varian Powerstay Brow Definer Mascara 03 R1 MO,STICKER,packaging,8022,0,0,8022.0,,,8022.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC01R1-MO,Sticker Varian Perfect Cover TWC 01 R1 MO,STICKER,packaging,8253,0,0,8253.0,,1484.0,6769.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC02R1-MO,Sticker Varian Perfect Cover TWC 02 R1 MO,STICKER,packaging,19469,0,0,19469.0,,1484.0,17985.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC03R1-MO,Sticker Varian Perfect Cover TWC 03 R1 MO,STICKER,packaging,31497,0,0,31497.0,,,31497.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC04R1-MO,Sticker Varian Perfect Cover TWC 04 R1 MO,STICKER,packaging,31373,0,0,31373.0,,,31373.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC05R1-MO,Sticker Varian Perfect Cover TWC 05 R1 MO,STICKER,packaging,12522,0,0,12522.0,,1484.0,11038.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC06R1-MO,Sticker Varian Perfect Cover TWC 06 R1 MO,STICKER,packaging,8417,0,0,8417.0,,,8417.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC07R1-MO,Sticker Varian Perfect Cover TWC 07 R1 MO,STICKER,packaging,16244,0,0,16244.0,,,16244.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWC08R1-MO,Sticker Varian Perfect Cover TWC 08 R1 MO,STICKER,packaging,12760,0,0,12760.0,,2968.0,9792.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR01R1-MO,Sticker Varian Perfect Cover TWCR 01 R1 MO,STICKER,packaging,12643,0,0,12643.0,,1460.0,11183.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR02R1-MO,Sticker Varian Perfect Cover TWCR 02 R1 MO,STICKER,packaging,9738,0,0,9738.0,,2920.0,6818.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR03R1-MO,Sticker Varian Perfect Cover TWCR 03 R1 MO,STICKER,packaging,30683,0,0,30683.0,,,30683.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR04R1-MO,Sticker Varian Perfect Cover TWCR 04 R1 MO,STICKER,packaging,26811,0,0,26811.0,,,26811.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR05R1-MO,Sticker Varian Perfect Cover TWCR 05 R1 MO,STICKER,packaging,8752,0,0,8752.0,,,8752.0,0,0,Pc(s),24.0,2023.0
STIC-VPCTWCR08R1-MO,Sticker Varian Perfect Cover TWCR 08 R1 MO,STICKER,packaging,9348,0,0,9348.0,,1460.0,7888.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTLBR0-T,Sticker Varian Penutup Dus Color Play Face Tint Love Bites T,STICKER,packaging,7248,0,0,7248.0,,1508.0,5740.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTMCR0-T,Sticker Varian Penutup Dus Color Play Face Tint Moonchild T,STICKER,packaging,7212,0,0,7212.0,,,7212.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTSBR0-T,Sticker Varian Penutup Dus Color Play Face Tint Starburst T,STICKER,packaging,6049,0,0,6049.0,,,6049.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTSLR0-T,Sticker Varian Penutup Dus Color Play Face Tint Sunshine Love T,STICKER,packaging,7531,0,0,7531.0,,,7531.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTSNR0-T,Sticker Varian Penutup Dus Color Play Face Tint Sunset Nectar T,STICKER,packaging,1961,4990,0,6951.0,,1508.0,5443.0,0,0,Pc(s),24.0,2023.0
STIC-VPDCPFTWFR0-T,Sticker Varian Penutup Dus Color Play Face Tint Wallflower T,STICKER,packaging,7040,0,0,7040.0,,1508.0,5532.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFC21R0-MO,Sticker Varian Powerstay Matte Powder Foundation C21 Pink Ivory MO,STICKER,packaging,5195,0,0,5195.0,,1484.0,3711.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFC31R0-MO,Sticker Varian Powerstay Matte Powder Foundation C31 Pink Beige MO,STICKER,packaging,4451,0,0,4451.0,,856.0,3595.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFC41R0-MO,Sticker Varian Powerstay Matte Powder Foundation C41 Cool Sand MO,STICKER,packaging,2844,0,0,2844.0,,,2844.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFC51R0-MO,Sticker Varian Powerstay Matte Powder Foundation C51 Cool Tan MO,STICKER,packaging,4559,0,0,4559.0,,,4559.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFC62R0-MO,Sticker Varian Powerstay Matte Powder Foundation C62 Rich Cocoa MO,STICKER,packaging,2002,0,0,2002.0,,,2002.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFN10R0-MO,Sticker Varian Powerstay Matte Powder Foundation N10 Marble MO,STICKER,packaging,15465,0,0,15465.0,,2968.0,12497.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFN20R0-MO,Sticker Varian Powerstay Matte Powder Foundation N20 Ivory MO,STICKER,packaging,3460,0,0,3460.0,,2440.0,1020.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFN30R0-MO,Sticker Varian Powerstay Matte Powder Foundation N30 Natural Beige MO,STICKER,packaging,18850,0,0,18850.0,,,18850.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFN40R0-MO,Sticker Varian Powerstay Matte Powder Foundation N40 Sand MO,STICKER,packaging,847,0,0,847.0,,428.0,419.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFN50R0-MO,Sticker Varian Powerstay Matte Powder Foundation N50 Tan MO,STICKER,packaging,2385,0,0,2385.0,,428.0,1957.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFW12R0-MO,Sticker Varian Powerstay Matte Powder Foundation W12 Warm Marble MO,STICKER,packaging,4472,0,0,4472.0,,,4472.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFW21R0-MO,Sticker Varian Powerstay Matte Powder Foundation W21 Coral Ivory MO,STICKER,packaging,3299,0,0,3299.0,,428.0,2871.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFW22R0-MO,Sticker Varian Powerstay Matte Powder Foundation W22 Warm Ivory MO,STICKER,packaging,15274,0,0,15274.0,,2536.0,12738.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFW30R0-MO,Sticker Varian Powerstay Matte Powder Foundation W30 Creme Beige MO,STICKER,packaging,4794,0,0,4794.0,,2440.0,2354.0,0,0,Pc(s),24.0,2023.0
STIC-VPPFW32R0-MO,Sticker Varian Powerstay Matte Powder Foundation W32 Warm Beige MO,STICKER,packaging,1880,0,0,1880.0,,1268.0,612.0,0,0,Pc(s),24.0,2023.0
