Reference,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity
L-CVM02CLB-BULK/FPS.RND.W298.00,BENT-BGVS5PC-X,Raw Material,0.13000
L-CVM02CLB-BULK/FPS.RND.W298.00,PURO-IDD-X,Raw Material,0.10590
L-CVM02CLB-BULK/FPS.RND.W298.00,POL-U151-X,Raw Material,0.06000
L-CVM02CLB-BULK/FPS.RND.W298.00,SILI-BEL803-X,Raw Material,0.05000
L-CVM02CLB-BULK/FPS.RND.W298.00,COSM-43V--K,Raw Material,0.04000
L-CVM02CLB-BULK/FPS.RND.W298.00,SILI-SP105-X,Raw Material,0.04000
L-CVM02CLB-BULK/FPS.RND.W298.00,SILI-BDP-X,Raw Material,0.02265
L-CVM02CLB-BULK/FPS.RND.W298.00,SILD--SI5H52D-K,Raw Material,0.02000
L-CVM02CLB-BULK/FPS.RND.W298.00,CABO-M5-X,Raw Material,0.01500
L-CVM02CLB-BULK/FPS.RND.W298.00,ARMO-HD--K,Raw Material,0.01500
L-CVM02CLB-BULK/FPS.RND.W298.00,PEN-PRSVPE-X,Raw Material,0.00500
L-CVM02CLB-BULK/FPS.RND.W298.00,PEN-SENSC50-X,Raw Material,0.00100
L-CVM02CLB-BULK/FPS.RND.W298.00,VIT-ATCAT-X,Raw Material,0.00100
L-CVM02CLB-BULK/FPS.RND.W298.00,PARF-VMR-X,Raw Material,0.00075
L-CVM02CLB-BULK/FPS.RND.W298.00,WARN-C338--K,Raw Material,0.06550
L-CVM02CLB-BULK/FPS.RND.W298.00,WARN-ABIO-X,Raw Material,0.01450
L-CVM02CLB-BULK/FPS.RND.W298.00,WARN-C19012-DCR6-K,Raw Material,0.00920
L-CVM02CLB-BULK/FPS.RND.W298.00,WARN-C19011-R7CL-K,Raw Material,0.00450
L-RNLCE-BULK/FPS.DND.T119.00,BENT-BGISDV-X,Raw Material,0.29500
L-RNLCE-BULK/FPS.DND.T119.00,PURO-IDD-X,Raw Material,0.11021
L-RNLCE-BULK/FPS.DND.T119.00,SILI-DC-PSFCS-X,Raw Material,0.09640
L-RNLCE-BULK/FPS.DND.T119.00,SUCR-AC01-X,Raw Material,0.08000
L-RNLCE-BULK/FPS.DND.T119.00,SILI-BEL803-X,Raw Material,0.07000
L-RNLCE-BULK/FPS.DND.T119.00,FLMR-AV2F-X,Raw Material,0.06000
L-RNLCE-BULK/FPS.DND.T119.00,HAIM-DIS-X,Raw Material,0.05500
L-RNLCE-BULK/FPS.DND.T119.00,SILC-SP500LS-X,Raw Material,0.05000
L-RNLCE-BULK/FPS.DND.T119.00,SALA-99--K,Raw Material,0.04000
L-RNLCE-BULK/FPS.DND.T119.00,WAX-SBWX--X,Raw Material,0.02000
L-RNLCE-BULK/FPS.DND.T119.00,PEN-PRSVPE-X,Raw Material,0.00800
L-RNLCE-BULK/FPS.DND.T119.00,PEN-SENSC50-X,Raw Material,0.00400
L-RNLCE-BULK/FPS.DND.T119.00,VITA-DL E-MS,Raw Material,0.00100
L-RNLCE-BULK/FPS.DND.T119.00,PARF-VMR-X,Raw Material,0.00050
L-RNLCE-BULK/FPS.DND.T119.00,WARN-C335138--K,Raw Material,0.03084
L-RNLCE-BULK/FPS.DND.T119.00,WARN-C338--K,Raw Material,0.02557
L-RNLCE-BULK/FPS.DND.T119.00,TITA-OTS2CR50-,Raw Material,0.02280
L-RNLCE-BULK/FPS.DND.T119.00,WARN-TOA403-KF,Raw Material,0.01700
L-RNLCE-BULK/FPS.DND.T119.00,WARN-C19012-DCR6-K,Raw Material,0.00988
L-RNLCE-BULK/FPS.DND.T119.00,WARN-C19011-R7CL-K,Raw Material,0.00380
L-CVM06CLB-BULK/FPS.RND.W299.00,SILI-BELEG5-X,Raw Material,0.22000
L-CVM06CLB-BULK/FPS.RND.W299.00,SILI-BE6-X,Raw Material,0.18000
L-CVM06CLB-BULK/FPS.RND.W299.00,BENT-BGVS5PC-X,Raw Material,0.13000
L-CVM06CLB-BULK/FPS.RND.W299.00,PURO-IDD-X,Raw Material,0.10500
L-CVM06CLB-BULK/FPS.RND.W299.00,POL-U151-X,Raw Material,0.06000
L-CVM06CLB-BULK/FPS.RND.W299.00,SILI-BEL803-X,Raw Material,0.05000
L-CVM06CLB-BULK/FPS.RND.W299.00,COSM-43V--K,Raw Material,0.04000
L-CVM06CLB-BULK/FPS.RND.W299.00,SILI-SP105-X,Raw Material,0.04000
L-CVM06CLB-BULK/FPS.RND.W299.00,SILI-BDP-X,Raw Material,0.02265
L-CVM06CLB-BULK/FPS.RND.W299.00,SILD--SI5H52D-K,Raw Material,0.02000
L-CVM06CLB-BULK/FPS.RND.W299.00,CABO-M5-X,Raw Material,0.01500
L-CVM06CLB-BULK/FPS.RND.W299.00,ARMO-HD--K,Raw Material,0.01500
L-CVM06CLB-BULK/FPS.RND.W299.00,PEN-PRSVPE-X,Raw Material,0.00500
L-CVM06CLB-BULK/FPS.RND.W299.00,PEN-SENSC50-X,Raw Material,0.00100
L-CVM06CLB-BULK/FPS.RND.W299.00,VIT-ATCAT-X,Raw Material,0.00100
L-CVM06CLB-BULK/FPS.RND.W299.00,PARF-VMR-X,Raw Material,0.00075
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-C338--K,Raw Material,0.02760
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-C19012-DCR6-K,Raw Material,0.02700
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-C335138--K,Raw Material,0.01700
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-C19011-R7CL-K,Raw Material,0.00800
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-TOA403-KF,Raw Material,0.00800
L-CVM06CLB-BULK/FPS.RND.W299.00,WARN-ABIO-X,Raw Material,0.00700
L-MLCQ-BULK/FPS.DND.G27.01,BENT-BGISDV-X,Raw Material,0.26000
L-MLCQ-BULK/FPS.DND.G27.01,PURO-IDD-X,Raw Material,0.19340
L-MLCQ-BULK/FPS.DND.G27.01,SILI-DC-PSFCS-X,Raw Material,0.08000
L-MLCQ-BULK/FPS.DND.G27.01,SILI-BEL803-X,Raw Material,0.07000
L-MLCQ-BULK/FPS.DND.G27.01,WAX-SBWX--X,Raw Material,0.04000
L-MLCQ-BULK/FPS.DND.G27.01,HAIM-DIS-X,Raw Material,0.05500
L-MLCQ-BULK/FPS.DND.G27.01,SILC-AERSLR-X,Raw Material,0.05500
L-MLCQ-BULK/FPS.DND.G27.01,SILS-034-X,Raw Material,0.05250
L-MLCQ-BULK/FPS.DND.G27.01,EMU-PS-,Raw Material,0.03130
L-MLCQ-BULK/FPS.DND.G27.01,POL-U151-X,Raw Material,0.01500
L-MLCQ-BULK/FPS.DND.G27.01,FILM-54ID-X,Raw Material,0.01500
L-MLCQ-BULK/FPS.DND.G27.01,SILI-BELEG5-X,Raw Material,0.01000
L-MLCQ-BULK/FPS.DND.G27.01,PENG-NPGEHP-X,Raw Material,0.00800
L-MLCQ-BULK/FPS.DND.G27.01,EMO-SLCHS-X,Raw Material,0.00500
L-MLCQ-BULK/FPS.DND.G27.01,PEN-SENSC50-X,Raw Material,0.00400
L-MLCQ-BULK/FPS.DND.G27.01,ACTI-TINTT-X,Raw Material,0.00010
L-MLCQ-BULK/FPS.DND.G27.01,PARF-DLPZLE-X,Raw Material,0.00050
L-MLCQ-BULK/FPS.DND.G27.01,OIL-OJJBIII-X,Raw Material,0.00010
L-MLCQ-BULK/FPS.DND.G27.01,VITA-DL E-MS,Raw Material,0.00010
L-MLCQ-BULK/FPS.DND.G27.01,TITA-OTS2CR50-,Raw Material,0.03550
L-MLCQ-BULK/FPS.DND.G27.01,WARN-C338--K,Raw Material,0.03250
L-MLCQ-BULK/FPS.DND.G27.01,WARN-TOA403-KF,Raw Material,0.02100
L-MLCQ-BULK/FPS.DND.G27.01,WARN-C196619-R6-K,Raw Material,0.00700
L-MLCQ-BULK/FPS.DND.G27.01,WARN-C335138--K,Raw Material,0.00350
L-MLCQ-BULK/FPS.DND.G27.01,WARN-C19012-DCR6-K,Raw Material,0.00550
L-MLCR-BULK/FPS.DND.G26.01,BENT-BGISDV-X,Raw Material,0.26000
L-MLCR-BULK/FPS.DND.G26.01,PURO-IDD-X,Raw Material,0.19350
L-MLCR-BULK/FPS.DND.G26.01,SILI-DC-PSFCS-X,Raw Material,0.08000
L-MLCR-BULK/FPS.DND.G26.01,SILI-BEL803-X,Raw Material,0.07000
L-MLCR-BULK/FPS.DND.G26.01,WAX-SBWX--X,Raw Material,0.04000
L-MLCR-BULK/FPS.DND.G26.01,HAIM-DIS-X,Raw Material,0.05500
L-MLCR-BULK/FPS.DND.G26.01,SILC-AERSLR-X,Raw Material,0.05500
L-MLCR-BULK/FPS.DND.G26.01,SILS-034-X,Raw Material,0.05250
L-MLCR-BULK/FPS.DND.G26.01,EMU-PS-,Raw Material,0.03130
L-MLCR-BULK/FPS.DND.G26.01,POL-U151-X,Raw Material,0.01500
L-MLCR-BULK/FPS.DND.G26.01,FILM-54ID-X,Raw Material,0.01500
L-MLCR-BULK/FPS.DND.G26.01,SILI-BELEG5-X,Raw Material,0.01000
L-MLCR-BULK/FPS.DND.G26.01,PENG-NPGEHP-X,Raw Material,0.00800
L-MLCR-BULK/FPS.DND.G26.01,EMO-SLCHS-X,Raw Material,0.00500
L-MLCR-BULK/FPS.DND.G26.01,PEN-SENSC50-X,Raw Material,0.00400
L-MLCR-BULK/FPS.DND.G26.01,ACTI-TINTT-X,Raw Material,0.00010
L-MLCR-BULK/FPS.DND.G26.01,PARF-DLPZLE-X,Raw Material,0.00050
L-MLCR-BULK/FPS.DND.G26.01,OIL-OJJBIII-X,Raw Material,0.00010
L-MLCR-BULK/FPS.DND.G26.01,VITA-DL E-MS,Raw Material,0.00010
L-MLCR-BULK/FPS.DND.G26.01,TITA-OTS2CR50-,Raw Material,0.03550
L-MLCR-BULK/FPS.DND.G26.01,WARN-TOA403-KF,Raw Material,0.02850
L-MLCR-BULK/FPS.DND.G26.01,WARN-C338--K,Raw Material,0.03100
L-MLCR-BULK/FPS.DND.G26.01,WARN-C19012-DCR6-K,Raw Material,0.00950
L-MLCR-BULK/FPS.DND.G26.01,WARN-C19011-R7CL-K,Raw Material,0.00040
BBC-RL02-BULK/FPS.RND.W308.00,UVIN-MC80-BASF,Raw Material,0.07500
BBC-RL02-BULK/FPS.RND.W308.00,SILI-DC9045-X,Raw Material,0.07000
BBC-RL02-BULK/FPS.RND.W308.00,BENT-BGISDV-X,Raw Material,0.06000
BBC-RL02-BULK/FPS.RND.W308.00,SOLV-BGKHN-X,Raw Material,0.05000
BBC-RL02-BULK/FPS.RND.W308.00,SILI-FZ3196-X,Raw Material,0.03000
